ENSMUSG00000091539	ENSMUST00000165255	18	-1	3122492	3123412	Vmn1r238	protein_coding
ENSMUSG00000069385	ENSMUST00000181652	18	-1	44156395	44159873	Gm10267	protein_coding
ENSMUSG00000069385	ENSMUST00000091916	18	-1	44156404	44159303	Gm10267	protein_coding
ENSMUSG00000053729	ENSMUST00000066328	18	-1	44166358	44175073	Spinkl	protein_coding
ENSMUSG00000073573	ENSMUST00000097587	18	-1	44190045	44196177	Spink11	protein_coding
ENSMUSG00000073572	ENSMUST00000097586	18	1	44201264	44206018	Gm10542	protein_coding
ENSMUSG00000038071	ENSMUST00000042747	18	1	44270127	44277700	Npy6r	protein_coding
ENSMUSG00000024471	ENSMUST00000025349	18	1	44334074	44355724	Myot	protein_coding
ENSMUSG00000024471	ENSMUST00000115498	18	1	44334074	44355724	Myot	protein_coding
ENSMUSG00000024472	ENSMUST00000202306	18	1	44380502	44396085	Dcp2	protein_coding
ENSMUSG00000024472	ENSMUST00000025350	18	1	44380527	44424969	Dcp2	protein_coding
ENSMUSG00000071856	ENSMUST00000089874	18	-1	44425060	44812182	Mcc	protein_coding
ENSMUSG00000071856	ENSMUST00000164666	18	-1	44429280	44662266	Mcc	protein_coding
ENSMUSG00000034653	ENSMUST00000037763	18	1	44827746	44889717	Ythdc2	protein_coding
ENSMUSG00000054477	ENSMUST00000183850	18	1	45269005	45685883	Kcnn2	protein_coding
ENSMUSG00000054477	ENSMUST00000066890	18	1	45269005	45686024	Kcnn2	protein_coding
ENSMUSG00000054477	ENSMUST00000169783	18	1	45560154	45685882	Kcnn2	protein_coding
ENSMUSG00000054477	ENSMUST00000211323	18	1	45560154	45685883	Kcnn2	protein_coding
ENSMUSG00000033949	ENSMUST00000167364	18	-1	46165302	46198818	Trim36	protein_coding
ENSMUSG00000033949	ENSMUST00000037011	18	-1	46165302	46212607	Trim36	protein_coding
ENSMUSG00000024477	ENSMUST00000025354	18	-1	46239949	46280850	Pggt1b	protein_coding
ENSMUSG00000071855	ENSMUST00000072835	18	-1	46282151	46311928	Ccdc112	protein_coding
ENSMUSG00000033319	ENSMUST00000036226	18	-1	46501746	46525971	Fem1c	protein_coding
ENSMUSG00000056130	ENSMUST00000070084	18	-1	46559155	46574533	Ticam2	protein_coding
ENSMUSG00000033184	ENSMUST00000036030	18	-1	46560235	46597314	Tmed7	protein_coding
ENSMUSG00000033184	ENSMUST00000151189	18	-1	46588032	46597535	Tmed7	protein_coding
ENSMUSG00000057561	ENSMUST00000078079	18	1	46597704	46610225	Eif1a	protein_coding
ENSMUSG00000057561	ENSMUST00000168382	18	1	46597708	46609171	Eif1a	protein_coding
ENSMUSG00000033022	ENSMUST00000035804	18	-1	46713205	46728342	Cdo1	protein_coding
ENSMUSG00000032905	ENSMUST00000035648	18	-1	46732417	46741579	Atg12	protein_coding
ENSMUSG00000024480	ENSMUST00000025357	18	1	46741876	46790826	Ap3s1	protein_coding
ENSMUSG00000024480	ENSMUST00000225520	18	1	46741898	46784147	Ap3s1	protein_coding
ENSMUSG00000024480	ENSMUST00000224622	18	1	46741936	46790303	Ap3s1	protein_coding
ENSMUSG00000024481	ENSMUST00000025358	18	1	46850039	46905446	Lvrn	protein_coding
ENSMUSG00000073568	ENSMUST00000097580	18	1	46925982	46934222	Arl14epl	protein_coding
ENSMUSG00000042705	ENSMUST00000049388	18	1	46958862	47087992	Commd10	protein_coding
ENSMUSG00000019647	ENSMUST00000123228	18	-1	47235598	47281195	Sema6a	protein_coding
ENSMUSG00000019647	ENSMUST00000019791	18	-1	47245254	47368830	Sema6a	protein_coding
ENSMUSG00000019647	ENSMUST00000115449	18	-1	47245255	47368868	Sema6a	protein_coding
ENSMUSG00000019647	ENSMUST00000076043	18	-1	47247438	47368446	Sema6a	protein_coding
ENSMUSG00000019647	ENSMUST00000135790	18	-1	47247440	47368448	Sema6a	protein_coding
ENSMUSG00000019647	ENSMUST00000156422	18	-1	47248383	47333348	Sema6a	protein_coding
ENSMUSG00000019647	ENSMUST00000126684	18	-1	47291894	47333326	Sema6a	protein_coding
ENSMUSG00000059040	ENSMUST00000076155	18	1	48045335	48048378	Eno1b	protein_coding
ENSMUSG00000024505	ENSMUST00000163590	18	-1	49696145	49755601	Dtwd2	protein_coding
ENSMUSG00000024505	ENSMUST00000025383	18	-1	49696814	49755601	Dtwd2	protein_coding
ENSMUSG00000037416	ENSMUST00000180611	18	1	49832670	49964254	Dmxl1	protein_coding
ENSMUSG00000037416	ENSMUST00000041772	18	1	49832997	49965473	Dmxl1	protein_coding
ENSMUSG00000037416	ENSMUST00000224938	18	1	49922713	49931914	Dmxl1	protein_coding
ENSMUSG00000062210	ENSMUST00000148989	18	1	49979427	50091001	Tnfaip8	protein_coding
ENSMUSG00000062210	ENSMUST00000179937	18	1	49979529	50093229	Tnfaip8	protein_coding
ENSMUSG00000062210	ENSMUST00000126666	18	1	50019567	50090794	Tnfaip8	protein_coding
ENSMUSG00000062210	ENSMUST00000145726	18	1	50031018	50090851	Tnfaip8	protein_coding
ENSMUSG00000062210	ENSMUST00000128377	18	1	50031029	50090686	Tnfaip8	protein_coding
ENSMUSG00000062210	ENSMUST00000180305	18	1	50046740	50047152	Tnfaip8	protein_coding
ENSMUSG00000062210	ENSMUST00000134348	18	1	50051718	50090357	Tnfaip8	protein_coding
ENSMUSG00000062210	ENSMUST00000153873	18	1	50051721	50090470	Tnfaip8	protein_coding
ENSMUSG00000062210	ENSMUST00000148159	18	1	50053282	50091782	Tnfaip8	protein_coding
ENSMUSG00000024507	ENSMUST00000025385	18	1	50128201	50196269	Hsd17b4	protein_coding
ENSMUSG00000035420	ENSMUST00000039121	18	1	50278369	50283019	Fam170a	protein_coding
ENSMUSG00000048875	ENSMUST00000056460	18	-1	50567656	50568699	Pudp	protein_coding
ENSMUSG00000073565	ENSMUST00000116639	18	1	51117898	51304641	Prr16	protein_coding
ENSMUSG00000069379	ENSMUST00000091905	18	-1	51865264	51865881	Gm4950	protein_coding
ENSMUSG00000024510	ENSMUST00000025388	18	1	52331536	52332986	Ftmt	protein_coding
ENSMUSG00000024528	ENSMUST00000025406	18	1	52465693	52490738	Srfbp1	protein_coding
ENSMUSG00000024529	ENSMUST00000171470	18	-1	52516069	52529867	Lox	protein_coding
ENSMUSG00000024529	ENSMUST00000025409	18	-1	52517238	52529708	Lox	protein_coding
ENSMUSG00000046886	ENSMUST00000072666	18	1	52615915	52639830	Zfp474	protein_coding
ENSMUSG00000046886	ENSMUST00000209270	18	1	52615982	52639830	Zfp474	protein_coding
ENSMUSG00000024532	ENSMUST00000118724	18	1	52646209	52663733	1700034E13Rik	protein_coding
ENSMUSG00000024532	ENSMUST00000091904	18	1	52646216	52663733	1700034E13Rik	protein_coding
ENSMUSG00000053624	ENSMUST00000066193	18	1	52693679	52695668	Gykl1	protein_coding
ENSMUSG00000024534	ENSMUST00000115410	18	1	52767709	52915864	Sncaip	protein_coding
ENSMUSG00000024534	ENSMUST00000178678	18	1	52767710	52915930	Sncaip	protein_coding
ENSMUSG00000024534	ENSMUST00000025413	18	1	52767994	52915935	Sncaip	protein_coding
ENSMUSG00000024534	ENSMUST00000163742	18	1	52768090	52915742	Sncaip	protein_coding
ENSMUSG00000024534	ENSMUST00000178011	18	1	52768121	52915613	Sncaip	protein_coding
ENSMUSG00000024534	ENSMUST00000179038	18	1	52768732	52838040	Sncaip	protein_coding
ENSMUSG00000024534	ENSMUST00000179625	18	1	52838010	52915312	Sncaip	protein_coding
ENSMUSG00000024534	ENSMUST00000179689	18	1	52838010	52915312	Sncaip	protein_coding
ENSMUSG00000034484	ENSMUST00000037850	18	1	53176365	53220860	Snx2	protein_coding
ENSMUSG00000024535	ENSMUST00000165032	18	1	53245662	53390823	Snx24	protein_coding
ENSMUSG00000024535	ENSMUST00000025417	18	1	53245769	53390823	Snx24	protein_coding
ENSMUSG00000024538	ENSMUST00000025419	18	-1	53406341	53418007	Ppic	protein_coding
ENSMUSG00000069378	ENSMUST00000091900	18	1	53464546	53575857	Prdm6	protein_coding
ENSMUSG00000069378	ENSMUST00000154557	18	1	53465051	53575857	Prdm6	protein_coding
ENSMUSG00000069378	ENSMUST00000115399	18	1	53472981	53575907	Prdm6	protein_coding
ENSMUSG00000069378	ENSMUST00000115398	18	1	53551594	53575857	Prdm6	protein_coding
ENSMUSG00000048799	ENSMUST00000049811	18	-1	53681724	53744547	Cep120	protein_coding
ENSMUSG00000073563	ENSMUST00000069597	18	1	53862113	53955684	Csnk1g3	protein_coding
ENSMUSG00000052713	ENSMUST00000064763	18	-1	54888045	54990180	Zfp608	protein_coding
ENSMUSG00000001700	ENSMUST00000070166	18	1	56432132	56503792	Gramd3	protein_coding
ENSMUSG00000053644	ENSMUST00000174518	18	-1	56524722	56572951	Aldh7a1	protein_coding
ENSMUSG00000053644	ENSMUST00000172734	18	-1	56526605	56562328	Aldh7a1	protein_coding
ENSMUSG00000053644	ENSMUST00000066208	18	-1	56526744	56562309	Aldh7a1	protein_coding
ENSMUSG00000053644	ENSMUST00000170309	18	-1	56537248	56562226	Aldh7a1	protein_coding
ENSMUSG00000053644	ENSMUST00000171844	18	-1	56550367	56562197	Aldh7a1	protein_coding
ENSMUSG00000008301	ENSMUST00000130163	18	1	56562443	56587189	Phax	protein_coding
ENSMUSG00000008301	ENSMUST00000132628	18	1	56562593	56580300	Phax	protein_coding
ENSMUSG00000008301	ENSMUST00000008445	18	1	56572822	56587712	Phax	protein_coding
ENSMUSG00000032900	ENSMUST00000035640	18	1	56588350	56594782	Tex43	protein_coding
ENSMUSG00000032900	ENSMUST00000127591	18	1	56588379	56592714	Tex43	protein_coding
ENSMUSG00000032900	ENSMUST00000147775	18	1	56588426	56594782	Tex43	protein_coding
ENSMUSG00000024590	ENSMUST00000025486	18	1	56707813	56753424	Lmnb1	protein_coding
ENSMUSG00000032656	ENSMUST00000102912	18	-1	56761716	56925548	March3	protein_coding
ENSMUSG00000032656	ENSMUST00000035278	18	-1	56775852	56812019	March3	protein_coding
ENSMUSG00000024592	ENSMUST00000025488	18	-1	56955833	56975368	C330018D20Rik	protein_coding
ENSMUSG00000024592	ENSMUST00000139243	18	-1	56957614	56975354	C330018D20Rik	protein_coding
ENSMUSG00000024593	ENSMUST00000075770	18	1	57133090	57297467	Megf10	protein_coding
ENSMUSG00000024593	ENSMUST00000139892	18	1	57142786	57292728	Megf10	protein_coding
ENSMUSG00000024594	ENSMUST00000025490	18	1	57354733	57392719	Prrc1	protein_coding
ENSMUSG00000069372	ENSMUST00000091892	18	1	57468516	57478133	Ctxn3	protein_coding
ENSMUSG00000069372	ENSMUST00000209782	18	1	57468522	57477208	Ctxn3	protein_coding
ENSMUSG00000069372	ENSMUST00000209786	18	1	57472453	57478132	Ctxn3	protein_coding
ENSMUSG00000058925	ENSMUST00000079738	18	1	57533780	57731065	Ccdc192	protein_coding
ENSMUSG00000058925	ENSMUST00000135806	18	1	57533829	57731065	Ccdc192	protein_coding
ENSMUSG00000058925	ENSMUST00000127130	18	1	57533882	57566946	Ccdc192	protein_coding
ENSMUSG00000058925	ENSMUST00000123872	18	1	57563176	57731006	Ccdc192	protein_coding
ENSMUSG00000024597	ENSMUST00000115366	18	1	57878678	57946821	Slc12a2	protein_coding
ENSMUSG00000024598	ENSMUST00000025497	18	-1	58008623	58209926	Fbn2	protein_coding
ENSMUSG00000024600	ENSMUST00000025500	18	1	58556257	58612773	Slc27a6	protein_coding
ENSMUSG00000024601	ENSMUST00000025503	18	1	58659482	58679570	Isoc1	protein_coding
ENSMUSG00000053441	ENSMUST00000052907	18	1	58836764	59053678	Adamts19	protein_coding
ENSMUSG00000050875	ENSMUST00000165666	18	1	59062282	59076962	A730017C20Rik	protein_coding
ENSMUSG00000050875	ENSMUST00000058633	18	1	59062462	59076962	A730017C20Rik	protein_coding
ENSMUSG00000050875	ENSMUST00000175897	18	1	59062466	59075621	A730017C20Rik	protein_coding
ENSMUSG00000050875	ENSMUST00000118510	18	1	59062494	59075824	A730017C20Rik	protein_coding
ENSMUSG00000050875	ENSMUST00000175830	18	1	59062511	59075931	A730017C20Rik	protein_coding
ENSMUSG00000058152	ENSMUST00000080721	18	1	59175401	59410446	Chsy3	protein_coding
ENSMUSG00000073555	ENSMUST00000031549	18	1	60212080	60247820	Gm4951	protein_coding
ENSMUSG00000068606	ENSMUST00000090260	18	-1	60268301	60273267	Gm4841	protein_coding
ENSMUSG00000090942	ENSMUST00000171297	18	1	60293380	60303016	F830016B08Rik	protein_coding
ENSMUSG00000054072	ENSMUST00000032473	18	1	60376029	60392627	Iigp1	protein_coding
ENSMUSG00000054072	ENSMUST00000066912	18	1	60376029	60392627	Iigp1	protein_coding
ENSMUSG00000038059	ENSMUST00000042710	18	-1	60474193	60501983	Smim3	protein_coding
ENSMUSG00000024603	ENSMUST00000223984	18	1	60526185	60557939	Dctn4	protein_coding
ENSMUSG00000024603	ENSMUST00000025505	18	1	60526201	60558766	Dctn4	protein_coding
ENSMUSG00000024603	ENSMUST00000223590	18	1	60526214	60527978	Dctn4	protein_coding
ENSMUSG00000024604	ENSMUST00000025506	18	1	60560736	60572810	Rbm22	protein_coding
ENSMUSG00000049173	ENSMUST00000056533	18	-1	60576316	60591788	Myoz3	protein_coding
ENSMUSG00000043079	ENSMUST00000097566	18	-1	60593973	60624336	Synpo	protein_coding
ENSMUSG00000043079	ENSMUST00000130044	18	-1	60593982	60624573	Synpo	protein_coding
ENSMUSG00000043079	ENSMUST00000130360	18	-1	60593990	60629853	Synpo	protein_coding
ENSMUSG00000043079	ENSMUST00000155195	18	-1	60600206	60624236	Synpo	protein_coding
ENSMUSG00000043079	ENSMUST00000115318	18	-1	60600207	60610105	Synpo	protein_coding
ENSMUSG00000043079	ENSMUST00000143275	18	-1	60600209	60648319	Synpo	protein_coding
ENSMUSG00000043079	ENSMUST00000123288	18	-1	60604109	60623325	Synpo	protein_coding
ENSMUSG00000054008	ENSMUST00000169273	18	-1	60685978	60713389	Ndst1	protein_coding
ENSMUSG00000024608	ENSMUST00000025511	18	1	60774510	60778546	Rps14	protein_coding
ENSMUSG00000024608	ENSMUST00000118551	18	1	60774681	60778541	Rps14	protein_coding
ENSMUSG00000024608	ENSMUST00000127568	18	1	60775229	60777859	Rps14	protein_coding
ENSMUSG00000024608	ENSMUST00000137400	18	1	60775716	60778457	Rps14	protein_coding
ENSMUSG00000024608	ENSMUST00000122279	18	1	60776239	60778545	Rps14	protein_coding
ENSMUSG00000024610	ENSMUST00000050487	18	1	60803848	60812646	Cd74	protein_coding
ENSMUSG00000024610	ENSMUST00000097563	18	1	60803848	60812646	Cd74	protein_coding
ENSMUSG00000024610	ENSMUST00000167610	18	1	60803856	60812646	Cd74	protein_coding
ENSMUSG00000024613	ENSMUST00000175934	18	-1	60813755	60848929	Tcof1	protein_coding
ENSMUSG00000024613	ENSMUST00000176630	18	-1	60813755	60848971	Tcof1	protein_coding
ENSMUSG00000024613	ENSMUST00000177172	18	-1	60818030	60848918	Tcof1	protein_coding
ENSMUSG00000024613	ENSMUST00000177343	18	-1	60838683	60848446	Tcof1	protein_coding
ENSMUSG00000036412	ENSMUST00000040359	18	1	60911780	60918561	Arsi	protein_coding
ENSMUSG00000024617	ENSMUST00000102888	18	1	60925618	60988152	Camk2a	protein_coding
ENSMUSG00000024617	ENSMUST00000025519	18	1	60925632	60986407	Camk2a	protein_coding
ENSMUSG00000024617	ENSMUST00000115297	18	1	60925725	60943396	Camk2a	protein_coding
ENSMUSG00000024617	ENSMUST00000137805	18	1	60926949	60955639	Camk2a	protein_coding
ENSMUSG00000024617	ENSMUST00000115295	18	1	60963554	60984863	Camk2a	protein_coding
ENSMUSG00000024617	ENSMUST00000039904	18	1	60963600	60985697	Camk2a	protein_coding
ENSMUSG00000052026	ENSMUST00000025520	18	-1	60995381	61014199	Slc6a7	protein_coding
ENSMUSG00000024619	ENSMUST00000025521	18	-1	61018862	61036199	Cdx1	protein_coding
ENSMUSG00000024620	ENSMUST00000025522	18	1	61045150	61085061	Pdgfrb	protein_coding
ENSMUSG00000024620	ENSMUST00000115274	18	1	61045200	61085056	Pdgfrb	protein_coding
ENSMUSG00000024621	ENSMUST00000025523	18	1	61105572	61131134	Csf1r	protein_coding
ENSMUSG00000024621	ENSMUST00000115268	18	1	61105852	61132149	Csf1r	protein_coding
ENSMUSG00000024622	ENSMUST00000091884	18	-1	61131279	61177050	Hmgxb3	protein_coding
ENSMUSG00000034320	ENSMUST00000146409	18	-1	61192919	61211612	Slc26a2	protein_coding
ENSMUSG00000034320	ENSMUST00000037603	18	-1	61197222	61200369	Slc26a2	protein_coding
ENSMUSG00000034320	ENSMUST00000148829	18	-1	61201705	61211380	Slc26a2	protein_coding
ENSMUSG00000024575	ENSMUST00000025468	18	1	61220482	61289924	Pde6a	protein_coding
ENSMUSG00000024575	ENSMUST00000135688	18	1	61275023	61289924	Pde6a	protein_coding
ENSMUSG00000033871	ENSMUST00000075299	18	-1	61298136	61400431	Ppargc1b	protein_coding
ENSMUSG00000033871	ENSMUST00000063307	18	-1	61298510	61400400	Ppargc1b	protein_coding
ENSMUSG00000045094	ENSMUST00000171629	18	-1	61493794	61536536	Arhgef37	protein_coding
ENSMUSG00000024576	ENSMUST00000165123	18	1	61555274	61590061	Csnk1a1	protein_coding
ENSMUSG00000024576	ENSMUST00000165721	18	1	61555313	61588304	Csnk1a1	protein_coding
ENSMUSG00000024576	ENSMUST00000115246	18	1	61555318	61582116	Csnk1a1	protein_coding
ENSMUSG00000024576	ENSMUST00000166990	18	1	61555318	61585631	Csnk1a1	protein_coding
ENSMUSG00000024576	ENSMUST00000163205	18	1	61555328	61582262	Csnk1a1	protein_coding
ENSMUSG00000024576	ENSMUST00000170862	18	1	61555339	61588182	Csnk1a1	protein_coding
ENSMUSG00000024576	ENSMUST00000167187	18	1	61555689	61587531	Csnk1a1	protein_coding
ENSMUSG00000024576	ENSMUST00000164253	18	1	61575517	61582118	Csnk1a1	protein_coding
ENSMUSG00000024578	ENSMUST00000025471	18	1	61687935	61692537	Il17b	protein_coding
ENSMUSG00000024579	ENSMUST00000025472	18	-1	61696837	61707635	Pcyox1l	protein_coding
ENSMUSG00000024580	ENSMUST00000062991	18	-1	61712440	61726331	Grpel2	protein_coding
ENSMUSG00000033032	ENSMUST00000120472	18	-1	61730261	61786702	Afap1l1	protein_coding
ENSMUSG00000032735	ENSMUST00000049378	18	-1	61799395	61911824	Ablim3	protein_coding
ENSMUSG00000032735	ENSMUST00000166783	18	-1	61799395	61911852	Ablim3	protein_coding
ENSMUSG00000045629	ENSMUST00000051720	18	1	61953075	62015715	Sh3tc2	protein_coding
ENSMUSG00000045730	ENSMUST00000053640	18	-1	62177817	62179959	Adrb2	protein_coding
ENSMUSG00000054589	ENSMUST00000067743	18	1	62180126	62184405	Gm9949	protein_coding
ENSMUSG00000026322	ENSMUST00000027560	18	1	62324204	62467802	Htr4	protein_coding
ENSMUSG00000042211	ENSMUST00000048688	18	-1	62504069	62548743	Fbxo38	protein_coding
ENSMUSG00000044176	ENSMUST00000055725	18	1	62548911	62661366	Spink10	protein_coding
ENSMUSG00000044176	ENSMUST00000162365	18	1	62548944	62661366	Spink10	protein_coding
ENSMUSG00000110576	ENSMUST00000212026	18	-1	62566463	62578931	Gm36368	protein_coding
ENSMUSG00000060201	ENSMUST00000076194	18	-1	62592413	62596264	Spink7	protein_coding
ENSMUSG00000073551	ENSMUST00000097557	18	-1	62607539	62741387	Spink13	protein_coding
ENSMUSG00000044176	ENSMUST00000162511	18	1	62657292	62661280	Spink10	protein_coding
ENSMUSG00000091744	ENSMUST00000163259	18	1	62662108	62662928	Gm17732	protein_coding
ENSMUSG00000071847	ENSMUST00000096554	18	1	62922327	62953195	Apcdd1	protein_coding
ENSMUSG00000071847	ENSMUST00000163716	18	1	62922329	62952464	Apcdd1	protein_coding
ENSMUSG00000024581	ENSMUST00000025474	18	1	62977836	62999450	Napg	protein_coding
ENSMUSG00000024581	ENSMUST00000150267	18	1	62977901	62996932	Napg	protein_coding
ENSMUSG00000041482	ENSMUST00000047480	18	-1	63010213	63387183	Piezo2	protein_coding
ENSMUSG00000041482	ENSMUST00000183217	18	-1	63059718	63386457	Piezo2	protein_coding
ENSMUSG00000041482	ENSMUST00000182233	18	-1	63079595	63146802	Piezo2	protein_coding
ENSMUSG00000041482	ENSMUST00000182166	18	-1	63109523	63182841	Piezo2	protein_coding
ENSMUSG00000041482	ENSMUST00000046860	18	-1	63109573	63387183	Piezo2	protein_coding
ENSMUSG00000024583	ENSMUST00000025476	18	-1	63662801	63692359	Txnl1	protein_coding
ENSMUSG00000040560	ENSMUST00000072726	18	1	63708695	63989760	Wdr7	protein_coding
ENSMUSG00000056812	ENSMUST00000025477	18	1	64254359	64276146	St8sia3	protein_coding
ENSMUSG00000056812	ENSMUST00000139622	18	1	64265996	64269979	St8sia3	protein_coding
ENSMUSG00000045991	ENSMUST00000115145	18	1	64340364	64398486	Onecut2	protein_coding
ENSMUSG00000045991	ENSMUST00000175965	18	1	64340364	64398488	Onecut2	protein_coding
ENSMUSG00000024588	ENSMUST00000025484	18	-1	64456550	64489066	Fech	protein_coding
ENSMUSG00000024587	ENSMUST00000025483	18	-1	64499665	64516557	Nars	protein_coding
ENSMUSG00000039529	ENSMUST00000025482	18	-1	64528979	64661000	Atp8b1	protein_coding
ENSMUSG00000024589	ENSMUST00000225057	18	1	64887705	65155259	Nedd4l	protein_coding
ENSMUSG00000024589	ENSMUST00000163516	18	1	64887756	65217826	Nedd4l	protein_coding
ENSMUSG00000024589	ENSMUST00000225261	18	1	64888929	65161545	Nedd4l	protein_coding
ENSMUSG00000024589	ENSMUST00000224385	18	1	64889011	65155652	Nedd4l	protein_coding
ENSMUSG00000024589	ENSMUST00000224347	18	1	64889029	65213191	Nedd4l	protein_coding
ENSMUSG00000024589	ENSMUST00000080418	18	1	65023894	65213307	Nedd4l	protein_coding
ENSMUSG00000024589	ENSMUST00000226058	18	1	65025802	65213191	Nedd4l	protein_coding
ENSMUSG00000032845	ENSMUST00000035548	18	-1	65265529	65393887	Alpk2	protein_coding
ENSMUSG00000032845	ENSMUST00000141250	18	-1	65274743	65349534	Alpk2	protein_coding
ENSMUSG00000032688	ENSMUST00000049248	18	1	65430963	65478823	Malt1	protein_coding
ENSMUSG00000032688	ENSMUST00000224056	18	1	65431023	65477805	Malt1	protein_coding
ENSMUSG00000042439	ENSMUST00000049016	18	1	65580230	65689443	Zfp532	protein_coding
ENSMUSG00000042439	ENSMUST00000183236	18	1	65580382	65623519	Zfp532	protein_coding
ENSMUSG00000042439	ENSMUST00000182140	18	1	65581087	65623508	Zfp532	protein_coding
ENSMUSG00000042439	ENSMUST00000182319	18	1	65581093	65623076	Zfp532	protein_coding
ENSMUSG00000042439	ENSMUST00000182979	18	1	65581742	65625334	Zfp532	protein_coding
ENSMUSG00000042439	ENSMUST00000182684	18	1	65582239	65623655	Zfp532	protein_coding
ENSMUSG00000042439	ENSMUST00000183319	18	1	65582294	65623083	Zfp532	protein_coding
ENSMUSG00000042439	ENSMUST00000169679	18	1	65582526	65688940	Zfp532	protein_coding
ENSMUSG00000042439	ENSMUST00000183326	18	1	65582613	65623282	Zfp532	protein_coding
ENSMUSG00000042439	ENSMUST00000182852	18	1	65582938	65688934	Zfp532	protein_coding
ENSMUSG00000042439	ENSMUST00000182655	18	1	65583415	65623248	Zfp532	protein_coding
ENSMUSG00000042439	ENSMUST00000182973	18	1	65583937	65623193	Zfp532	protein_coding
ENSMUSG00000046610	ENSMUST00000115097	18	1	65698268	65751537	Oacyl	protein_coding
ENSMUSG00000046610	ENSMUST00000117694	18	1	65698270	65751601	Oacyl	protein_coding
ENSMUSG00000024516	ENSMUST00000025394	18	1	65800549	65817665	Sec11c	protein_coding
ENSMUSG00000024516	ENSMUST00000153193	18	1	65800572	65812728	Sec11c	protein_coding
ENSMUSG00000024517	ENSMUST00000173985	18	1	65872820	65886579	Grp	protein_coding
ENSMUSG00000024517	ENSMUST00000173530	18	1	65873484	65880258	Grp	protein_coding
ENSMUSG00000024517	ENSMUST00000025395	18	1	65873494	65886578	Grp	protein_coding
ENSMUSG00000024518	ENSMUST00000025396	18	-1	65934639	65939089	Rax	protein_coding
ENSMUSG00000024519	ENSMUST00000025397	18	-1	65955727	65970178	Cplx4	protein_coding
ENSMUSG00000041891	ENSMUST00000048260	18	-1	65980754	66002637	Lman1	protein_coding
ENSMUSG00000041891	ENSMUST00000120461	18	-1	65983207	66002621	Lman1	protein_coding
ENSMUSG00000041891	ENSMUST00000143990	18	-1	65993138	66022580	Lman1	protein_coding
ENSMUSG00000046318	ENSMUST00000130300	18	-1	66060967	66291838	Ccbe1	protein_coding
ENSMUSG00000024521	ENSMUST00000025399	18	1	66458604	66465550	Pmaip1	protein_coding
ENSMUSG00000047259	ENSMUST00000057942	18	-1	66857715	66860472	Mc4r	protein_coding
ENSMUSG00000024524	ENSMUST00000025402	18	1	67088336	67226792	Gnal	protein_coding
ENSMUSG00000024524	ENSMUST00000076605	18	1	67133826	67226792	Gnal	protein_coding
ENSMUSG00000109901	ENSMUST00000210564	18	1	67205391	67207880	Chmp1b	protein_coding
ENSMUSG00000062526	ENSMUST00000073054	18	-1	67225530	67245830	Mppe1	protein_coding
ENSMUSG00000024525	ENSMUST00000025403	18	1	67289253	67319146	Impa2	protein_coding
ENSMUSG00000024526	ENSMUST00000025404	18	1	67343564	67367794	Cidea	protein_coding
ENSMUSG00000001473	ENSMUST00000001513	18	1	67390717	67402748	Tubb6	protein_coding
ENSMUSG00000024527	ENSMUST00000025408	18	-1	67404767	67449166	Afg3l2	protein_coding
ENSMUSG00000024530	ENSMUST00000025411	18	1	67464849	67480581	Prelid3a	protein_coding
ENSMUSG00000024533	ENSMUST00000045105	18	-1	67488209	67552721	Spire1	protein_coding
ENSMUSG00000024533	ENSMUST00000115050	18	-1	67488209	67610790	Spire1	protein_coding
ENSMUSG00000024533	ENSMUST00000082243	18	-1	67488213	67552777	Spire1	protein_coding
ENSMUSG00000024533	ENSMUST00000224122	18	-1	67488774	67505734	Spire1	protein_coding
ENSMUSG00000024533	ENSMUST00000224799	18	-1	67490990	67549252	Spire1	protein_coding
ENSMUSG00000091695	ENSMUST00000163749	18	1	67562387	67562851	Gm17669	protein_coding
ENSMUSG00000073542	ENSMUST00000097542	18	-1	67617397	67641336	Cep76	protein_coding
ENSMUSG00000024537	ENSMUST00000025418	18	1	67641599	67654162	Psmg2	protein_coding
ENSMUSG00000024539	ENSMUST00000120934	18	-1	67665511	67724573	Ptpn2	protein_coding
ENSMUSG00000024539	ENSMUST00000025420	18	-1	67665512	67724588	Ptpn2	protein_coding
ENSMUSG00000024539	ENSMUST00000122412	18	-1	67671212	67724595	Ptpn2	protein_coding
ENSMUSG00000079614	ENSMUST00000025421	18	1	67774876	67795461	Seh1l	protein_coding
ENSMUSG00000024542	ENSMUST00000025425	18	1	67800107	67885170	Cep192	protein_coding
ENSMUSG00000024544	ENSMUST00000063775	18	1	67933257	68255549	Ldlrad4	protein_coding
ENSMUSG00000038121	ENSMUST00000042852	18	-1	68260187	68300333	Fam210a	protein_coding
ENSMUSG00000038121	ENSMUST00000152193	18	-1	68275917	68300202	Fam210a	protein_coding
ENSMUSG00000009535	ENSMUST00000009679	18	1	68300355	68324852	Rnmt	protein_coding
ENSMUSG00000009535	ENSMUST00000131075	18	1	68300392	68309417	Rnmt	protein_coding
ENSMUSG00000009535	ENSMUST00000025427	18	1	68300400	68321906	Rnmt	protein_coding
ENSMUSG00000009535	ENSMUST00000139111	18	1	68300422	68311682	Rnmt	protein_coding
ENSMUSG00000009535	ENSMUST00000129849	18	1	68304997	68306194	Rnmt	protein_coding
