ENSMUSG00000091028	ENSMUST00000151376	9	1	3000922	3002330	Gm10722	protein_coding
ENSMUSG00000034263	ENSMUST00000170517	9	1	64960905	64986978	Ints14	protein_coding
ENSMUSG00000034263	ENSMUST00000037504	9	1	64960937	64986708	Ints14	protein_coding
ENSMUSG00000033629	ENSMUST00000036615	9	-1	64986983	65021693	Hacd3	protein_coding
ENSMUSG00000032393	ENSMUST00000034960	9	1	65032414	65082651	Dpp8	protein_coding
ENSMUSG00000032393	ENSMUST00000167773	9	1	65032722	65080990	Dpp8	protein_coding
ENSMUSG00000032816	ENSMUST00000035499	9	1	65101486	65137940	Igdcc4	protein_coding
ENSMUSG00000032816	ENSMUST00000077696	9	1	65101486	65137940	Igdcc4	protein_coding
ENSMUSG00000032816	ENSMUST00000213533	9	1	65101486	65137940	Igdcc4	protein_coding
ENSMUSG00000032816	ENSMUST00000166273	9	1	65101535	65135580	Igdcc4	protein_coding
ENSMUSG00000032394	ENSMUST00000034961	9	1	65141189	65185872	Igdcc3	protein_coding
ENSMUSG00000032394	ENSMUST00000217371	9	1	65141212	65185872	Igdcc3	protein_coding
ENSMUSG00000032392	ENSMUST00000216702	9	1	65195353	65238430	Parp16	protein_coding
ENSMUSG00000032392	ENSMUST00000069000	9	1	65214690	65239218	Parp16	protein_coding
ENSMUSG00000032392	ENSMUST00000213396	9	1	65215145	65239224	Parp16	protein_coding
ENSMUSG00000042254	ENSMUST00000048762	9	1	65265180	65280605	Cilp	protein_coding
ENSMUSG00000015357	ENSMUST00000015501	9	1	65294260	65330657	Clpx	protein_coding
ENSMUSG00000015357	ENSMUST00000113824	9	1	65294295	65330658	Clpx	protein_coding
ENSMUSG00000015357	ENSMUST00000147279	9	1	65310152	65318737	Clpx	protein_coding
ENSMUSG00000041837	ENSMUST00000048184	9	1	65346104	65359643	Pdcd7	protein_coding
ENSMUSG00000041837	ENSMUST00000214433	9	1	65346271	65358678	Pdcd7	protein_coding
ENSMUSG00000041837	ENSMUST00000215470	9	1	65346654	65357436	Pdcd7	protein_coding
ENSMUSG00000086228	ENSMUST00000147185	9	1	65361061	65380377	Ubap1l	protein_coding
ENSMUSG00000086228	ENSMUST00000215152	9	1	65368200	65371642	Ubap1l	protein_coding
ENSMUSG00000054978	ENSMUST00000068307	9	-1	65388684	65391652	Kbtbd13	protein_coding
ENSMUSG00000041696	ENSMUST00000085453	9	1	65398525	65412705	Rasl12	protein_coding
ENSMUSG00000041696	ENSMUST00000165682	9	1	65398534	65414853	Rasl12	protein_coding
ENSMUSG00000053862	ENSMUST00000065894	9	-1	65412714	65422955	Slc51b	protein_coding
ENSMUSG00000059183	ENSMUST00000074792	9	1	65435782	65453054	Mtfmt	protein_coding
ENSMUSG00000032388	ENSMUST00000034955	9	1	65460947	65488470	Spg21	protein_coding
ENSMUSG00000032388	ENSMUST00000213957	9	1	65460953	65484848	Spg21	protein_coding
ENSMUSG00000032388	ENSMUST00000215170	9	1	65462850	65475938	Spg21	protein_coding
ENSMUSG00000066510	ENSMUST00000061766	9	-1	65501453	65516999	Ankdd1a	protein_coding
ENSMUSG00000066510	ENSMUST00000217646	9	-1	65501457	65520193	Ankdd1a	protein_coding
ENSMUSG00000050721	ENSMUST00000068944	9	-1	65554384	65580040	Plekho2	protein_coding
ENSMUSG00000041064	ENSMUST00000134538	9	1	65587160	65595964	Pif1	protein_coding
ENSMUSG00000041064	ENSMUST00000136205	9	1	65587182	65587837	Pif1	protein_coding
ENSMUSG00000041064	ENSMUST00000047099	9	1	65587205	65595967	Pif1	protein_coding
ENSMUSG00000041064	ENSMUST00000131483	9	1	65587221	65595967	Pif1	protein_coding
ENSMUSG00000041064	ENSMUST00000141046	9	1	65587226	65588280	Pif1	protein_coding
ENSMUSG00000032387	ENSMUST00000169003	9	1	65629648	65660528	Rbpms2	protein_coding
ENSMUSG00000032387	ENSMUST00000055844	9	1	65630559	65660526	Rbpms2	protein_coding
ENSMUSG00000032387	ENSMUST00000216342	9	1	65631077	65651710	Rbpms2	protein_coding
ENSMUSG00000032387	ENSMUST00000216382	9	1	65631086	65651635	Rbpms2	protein_coding
ENSMUSG00000040652	ENSMUST00000046490	9	1	65676548	65690300	Oaz2	protein_coding
ENSMUSG00000040652	ENSMUST00000153700	9	1	65676548	65690300	Oaz2	protein_coding
ENSMUSG00000040652	ENSMUST00000136166	9	1	65676591	65688538	Oaz2	protein_coding
ENSMUSG00000040652	ENSMUST00000128664	9	1	65687806	65689517	Oaz2	protein_coding
ENSMUSG00000040524	ENSMUST00000159109	9	-1	65692391	65827564	Zfp609	protein_coding
ENSMUSG00000040524	ENSMUST00000160747	9	-1	65795230	65797912	Zfp609	protein_coding
ENSMUSG00000032386	ENSMUST00000179395	9	-1	65828930	65908794	Trip4	protein_coding
ENSMUSG00000032386	ENSMUST00000122410	9	-1	65831136	65885055	Trip4	protein_coding
ENSMUSG00000032386	ENSMUST00000119245	9	-1	65831759	65908676	Trip4	protein_coding
ENSMUSG00000032386	ENSMUST00000117083	9	-1	65833156	65885056	Trip4	protein_coding
ENSMUSG00000032386	ENSMUST00000134338	9	-1	65880994	65908786	Trip4	protein_coding
ENSMUSG00000040204	ENSMUST00000045802	9	1	65890237	65903266	Pclaf	protein_coding
ENSMUSG00000032384	ENSMUST00000205379	9	1	65908924	66041906	Csnk1g1	protein_coding
ENSMUSG00000032384	ENSMUST00000206048	9	1	65908977	66045009	Csnk1g1	protein_coding
ENSMUSG00000032384	ENSMUST00000034949	9	1	65908986	66045015	Csnk1g1	protein_coding
ENSMUSG00000032384	ENSMUST00000154589	9	1	65909020	65958666	Csnk1g1	protein_coding
ENSMUSG00000032384	ENSMUST00000206594	9	1	65909088	66040440	Csnk1g1	protein_coding
ENSMUSG00000032384	ENSMUST00000117849	9	1	65909439	66043075	Csnk1g1	protein_coding
ENSMUSG00000032384	ENSMUST00000130798	9	1	65924235	66030876	Csnk1g1	protein_coding
ENSMUSG00000032384	ENSMUST00000206528	9	1	65958355	66045005	Csnk1g1	protein_coding
ENSMUSG00000032384	ENSMUST00000206969	9	1	66010087	66039729	Csnk1g1	protein_coding
ENSMUSG00000032384	ENSMUST00000136773	9	1	66010430	66030876	Csnk1g1	protein_coding
ENSMUSG00000032383	ENSMUST00000034947	9	1	66060231	66066623	Ppib	protein_coding
ENSMUSG00000039452	ENSMUST00000044711	9	-1	66065176	66069719	Snx22	protein_coding
ENSMUSG00000032382	ENSMUST00000034946	9	-1	66088133	66124886	Snx1	protein_coding
ENSMUSG00000032382	ENSMUST00000137542	9	-1	66097406	66126587	Snx1	protein_coding
ENSMUSG00000032381	ENSMUST00000034945	9	1	66126611	66138955	Fam96a	protein_coding
ENSMUSG00000032380	ENSMUST00000034944	9	1	66158223	66272242	Dapk2	protein_coding
ENSMUSG00000038664	ENSMUST00000042824	9	1	66350526	66508775	Herc1	protein_coding
ENSMUSG00000038664	ENSMUST00000135159	9	1	66451126	66464754	Herc1	protein_coding
ENSMUSG00000050503	ENSMUST00000056890	9	-1	66508459	66514593	Fbxl22	protein_coding
ENSMUSG00000032376	ENSMUST00000127569	9	-1	66514637	66593142	Usp3	protein_coding
ENSMUSG00000032376	ENSMUST00000098613	9	-1	66517227	66593036	Usp3	protein_coding
ENSMUSG00000032376	ENSMUST00000174387	9	-1	66518075	66593006	Usp3	protein_coding
ENSMUSG00000032373	ENSMUST00000071889	9	1	66713686	66766845	Car12	protein_coding
ENSMUSG00000032373	ENSMUST00000085420	9	1	66713730	66766842	Car12	protein_coding
ENSMUSG00000032373	ENSMUST00000134829	9	1	66747710	66764317	Car12	protein_coding
ENSMUSG00000032375	ENSMUST00000034934	9	-1	66775202	66795490	Aph1b	protein_coding
ENSMUSG00000032375	ENSMUST00000113730	9	-1	66779193	66795376	Aph1b	protein_coding
ENSMUSG00000074232	ENSMUST00000098612	9	1	66797039	66799074	Gm10647	protein_coding
ENSMUSG00000053040	ENSMUST00000169282	9	-1	66814994	66834726	Aph1c	protein_coding
ENSMUSG00000053040	ENSMUST00000057261	9	-1	66819284	66834648	Aph1c	protein_coding
ENSMUSG00000036943	ENSMUST00000041139	9	-1	66843664	66919687	Rab8b	protein_coding
ENSMUSG00000036781	ENSMUST00000040917	9	1	66946086	66949512	Rps27l	protein_coding
ENSMUSG00000036781	ENSMUST00000127896	9	1	66946091	66949514	Rps27l	protein_coding
ENSMUSG00000036781	ENSMUST00000146573	9	1	66947642	66949468	Rps27l	protein_coding
ENSMUSG00000032370	ENSMUST00000215172	9	-1	66955388	66975420	Lactb	protein_coding
ENSMUSG00000032370	ENSMUST00000034929	9	-1	66955393	66975484	Lactb	protein_coding
ENSMUSG00000032366	ENSMUST00000113696	9	-1	67022590	67043907	Tpm1	protein_coding
ENSMUSG00000032366	ENSMUST00000113705	9	-1	67022590	67049267	Tpm1	protein_coding
ENSMUSG00000032366	ENSMUST00000113707	9	-1	67022590	67049406	Tpm1	protein_coding
ENSMUSG00000032366	ENSMUST00000113695	9	-1	67022592	67043802	Tpm1	protein_coding
ENSMUSG00000032366	ENSMUST00000113690	9	-1	67022593	67043962	Tpm1	protein_coding
ENSMUSG00000032366	ENSMUST00000034928	9	-1	67022593	67049209	Tpm1	protein_coding
ENSMUSG00000032366	ENSMUST00000113701	9	-1	67022606	67049201	Tpm1	protein_coding
ENSMUSG00000032366	ENSMUST00000113697	9	-1	67022615	67049275	Tpm1	protein_coding
ENSMUSG00000032366	ENSMUST00000113693	9	-1	67024324	67049172	Tpm1	protein_coding
ENSMUSG00000032366	ENSMUST00000113689	9	-1	67024326	67043709	Tpm1	protein_coding
ENSMUSG00000032366	ENSMUST00000113685	9	-1	67027892	67049213	Tpm1	protein_coding
ENSMUSG00000032366	ENSMUST00000050905	9	-1	67027892	67049264	Tpm1	protein_coding
ENSMUSG00000032366	ENSMUST00000113686	9	-1	67027966	67043841	Tpm1	protein_coding
ENSMUSG00000032366	ENSMUST00000113687	9	-1	67027989	67049143	Tpm1	protein_coding
ENSMUSG00000032366	ENSMUST00000113684	9	-1	67028048	67043733	Tpm1	protein_coding
ENSMUSG00000032366	ENSMUST00000030185	9	-1	67028848	67049262	Tpm1	protein_coding
ENSMUSG00000052698	ENSMUST00000040025	9	-1	67217087	67559703	Tln2	protein_coding
ENSMUSG00000052698	ENSMUST00000217550	9	-1	67220654	67330647	Tln2	protein_coding
ENSMUSG00000052698	ENSMUST00000214859	9	-1	67220909	67296443	Tln2	protein_coding
ENSMUSG00000052698	ENSMUST00000215784	9	-1	67220909	67539615	Tln2	protein_coding
ENSMUSG00000052698	ENSMUST00000215267	9	-1	67220911	67327664	Tln2	protein_coding
ENSMUSG00000052698	ENSMUST00000039662	9	-1	67221138	67539392	Tln2	protein_coding
ENSMUSG00000052698	ENSMUST00000213584	9	-1	67392564	67428803	Tln2	protein_coding
ENSMUSG00000091956	ENSMUST00000171652	9	1	67759437	67760930	C2cd4b	protein_coding
ENSMUSG00000047990	ENSMUST00000054500	9	-1	67830489	67832330	C2cd4a	protein_coding
ENSMUSG00000035284	ENSMUST00000077879	9	1	67840396	67995638	Vps13c	protein_coding
ENSMUSG00000035284	ENSMUST00000213168	9	1	67953788	67987018	Vps13c	protein_coding
ENSMUSG00000032238	ENSMUST00000034766	9	1	68653786	69388246	Rora	protein_coding
ENSMUSG00000032238	ENSMUST00000113624	9	1	69289682	69379809	Rora	protein_coding
ENSMUSG00000032235	ENSMUST00000034761	9	1	69397906	69433122	Ice2	protein_coding
ENSMUSG00000032235	ENSMUST00000125938	9	1	69397927	69407322	Ice2	protein_coding
ENSMUSG00000032235	ENSMUST00000117610	9	1	69397933	69407696	Ice2	protein_coding
ENSMUSG00000032235	ENSMUST00000145538	9	1	69397935	69407334	Ice2	protein_coding
ENSMUSG00000032235	ENSMUST00000117246	9	1	69397937	69407953	Ice2	protein_coding
ENSMUSG00000032231	ENSMUST00000034756	9	1	69453620	69491795	Anxa2	protein_coding
ENSMUSG00000032231	ENSMUST00000123470	9	1	69453716	69485257	Anxa2	protein_coding
ENSMUSG00000032231	ENSMUST00000134907	9	1	69454066	69483859	Anxa2	protein_coding
ENSMUSG00000032231	ENSMUST00000136282	9	1	69480111	69491513	Anxa2	protein_coding
ENSMUSG00000059246	ENSMUST00000071281	9	-1	69757710	69760940	Foxb1	protein_coding
ENSMUSG00000011958	ENSMUST00000034754	9	1	69989466	70008317	Bnip2	protein_coding
ENSMUSG00000011958	ENSMUST00000085393	9	1	69989504	70008255	Bnip2	protein_coding
ENSMUSG00000011958	ENSMUST00000117450	9	1	69989515	70004007	Bnip2	protein_coding
ENSMUSG00000011958	ENSMUST00000165389	9	1	69995478	70007115	Bnip2	protein_coding
ENSMUSG00000011958	ENSMUST00000137472	9	1	70003379	70004763	Bnip2	protein_coding
ENSMUSG00000033543	ENSMUST00000118198	9	1	70012550	70022866	Gtf2a2	protein_coding
ENSMUSG00000033543	ENSMUST00000119905	9	1	70012565	70022737	Gtf2a2	protein_coding
ENSMUSG00000033543	ENSMUST00000119413	9	1	70012571	70022737	Gtf2a2	protein_coding
ENSMUSG00000033543	ENSMUST00000140305	9	1	70012574	70019474	Gtf2a2	protein_coding
ENSMUSG00000033543	ENSMUST00000122087	9	1	70012595	70019486	Gtf2a2	protein_coding
ENSMUSG00000032226	ENSMUST00000034751	9	-1	70031496	70038088	Gcnt3	protein_coding
ENSMUSG00000032224	ENSMUST00000034749	9	-1	70088511	70141578	Fam81a	protein_coding
ENSMUSG00000032224	ENSMUST00000123206	9	-1	70124965	70141803	Fam81a	protein_coding
ENSMUSG00000032224	ENSMUST00000141775	9	-1	70124996	70142560	Fam81a	protein_coding
ENSMUSG00000032220	ENSMUST00000034745	9	1	70207368	70399766	Myo1e	protein_coding
ENSMUSG00000032218	ENSMUST00000034742	9	-1	70407692	70421547	Ccnb2	protein_coding
ENSMUSG00000032217	ENSMUST00000215848	9	-1	70425429	70503354	Rnf111	protein_coding
ENSMUSG00000032217	ENSMUST00000034739	9	-1	70425429	70503725	Rnf111	protein_coding
ENSMUSG00000032217	ENSMUST00000113595	9	-1	70425430	70503354	Rnf111	protein_coding
ENSMUSG00000032217	ENSMUST00000213647	9	-1	70425430	70503378	Rnf111	protein_coding
ENSMUSG00000032212	ENSMUST00000216816	9	1	70542754	70592234	Sltm	protein_coding
ENSMUSG00000032212	ENSMUST00000049263	9	1	70542870	70592232	Sltm	protein_coding
ENSMUSG00000042444	ENSMUST00000049031	9	-1	70599014	70657174	Mindy2	protein_coding
ENSMUSG00000042444	ENSMUST00000213380	9	-1	70604548	70657151	Mindy2	protein_coding
ENSMUSG00000074213	ENSMUST00000098589	9	1	70656251	70657860	Gm10642	protein_coding
ENSMUSG00000054693	ENSMUST00000067880	9	1	70678997	70780229	Adam10	protein_coding
ENSMUSG00000054693	ENSMUST00000144537	9	1	70679016	70748114	Adam10	protein_coding
ENSMUSG00000032207	ENSMUST00000034731	9	-1	70798128	70934808	Lipc	protein_coding
ENSMUSG00000032207	ENSMUST00000216798	9	-1	70798172	70952226	Lipc	protein_coding
ENSMUSG00000032207	ENSMUST00000214995	9	-1	70820852	70934613	Lipc	protein_coding
ENSMUSG00000032204	ENSMUST00000074465	9	-1	71110659	71163289	Aqp9	protein_coding
ENSMUSG00000032204	ENSMUST00000060917	9	-1	71110662	71162633	Aqp9	protein_coding
ENSMUSG00000032204	ENSMUST00000113570	9	-1	71111844	71168657	Aqp9	protein_coding
ENSMUSG00000013584	ENSMUST00000034723	9	1	71215789	71296243	Aldh1a2	protein_coding
ENSMUSG00000032199	ENSMUST00000034720	9	-1	71478437	71485935	Polr2m	protein_coding
ENSMUSG00000032199	ENSMUST00000163972	9	-1	71478471	71484958	Polr2m	protein_coding
ENSMUSG00000032199	ENSMUST00000233263	9	-1	71483773	71485905	Polr2m	protein_coding
ENSMUSG00000041361	ENSMUST00000093823	9	-1	71504347	71592360	Myzap	protein_coding
ENSMUSG00000041361	ENSMUST00000169573	9	-1	71505058	71592265	Myzap	protein_coding
ENSMUSG00000041361	ENSMUST00000171977	9	-1	71561038	71579885	Myzap	protein_coding
ENSMUSG00000041361	ENSMUST00000166112	9	-1	71564492	71592342	Myzap	protein_coding
ENSMUSG00000032232	ENSMUST00000072899	9	-1	71626509	71771602	Cgnl1	protein_coding
ENSMUSG00000032232	ENSMUST00000121322	9	-1	71626509	71771602	Cgnl1	protein_coding
ENSMUSG00000032232	ENSMUST00000122065	9	-1	71629211	71771560	Cgnl1	protein_coding
ENSMUSG00000032228	ENSMUST00000183404	9	-1	71842688	72111847	Tcf12	protein_coding
ENSMUSG00000032228	ENSMUST00000034755	9	-1	71844268	72111821	Tcf12	protein_coding
ENSMUSG00000032228	ENSMUST00000183918	9	-1	71844273	71896396	Tcf12	protein_coding
ENSMUSG00000032228	ENSMUST00000185117	9	-1	71844723	72111651	Tcf12	protein_coding
ENSMUSG00000032228	ENSMUST00000184783	9	-1	71845512	72111871	Tcf12	protein_coding
ENSMUSG00000032228	ENSMUST00000184448	9	-1	71849891	71896089	Tcf12	protein_coding
ENSMUSG00000032228	ENSMUST00000184523	9	-1	71849894	72111812	Tcf12	protein_coding
ENSMUSG00000032228	ENSMUST00000183992	9	-1	71858587	72111202	Tcf12	protein_coding
ENSMUSG00000032228	ENSMUST00000184072	9	-1	71875989	72109724	Tcf12	protein_coding
ENSMUSG00000032228	ENSMUST00000183492	9	-1	71883743	72111772	Tcf12	protein_coding
ENSMUSG00000032228	ENSMUST00000184029	9	-1	71884437	71922710	Tcf12	protein_coding
ENSMUSG00000038535	ENSMUST00000184036	9	1	72274860	72362891	Zfp280d	protein_coding
ENSMUSG00000038535	ENSMUST00000184517	9	1	72274879	72341093	Zfp280d	protein_coding
ENSMUSG00000038535	ENSMUST00000098576	9	1	72274879	72363777	Zfp280d	protein_coding
ENSMUSG00000038535	ENSMUST00000183410	9	1	72275004	72363761	Zfp280d	protein_coding
ENSMUSG00000038535	ENSMUST00000184019	9	1	72331127	72361947	Zfp280d	protein_coding
ENSMUSG00000038535	ENSMUST00000184216	9	1	72338748	72362668	Zfp280d	protein_coding
ENSMUSG00000038535	ENSMUST00000183468	9	1	72360202	72363627	Zfp280d	protein_coding
ENSMUSG00000032221	ENSMUST00000183809	9	1	72438011	72448729	Mns1	protein_coding
ENSMUSG00000032221	ENSMUST00000184604	9	1	72438526	72452742	Mns1	protein_coding
ENSMUSG00000032221	ENSMUST00000034746	9	1	72438535	72462025	Mns1	protein_coding
ENSMUSG00000090626	ENSMUST00000085358	9	-1	72458572	72491956	Tex9	protein_coding
ENSMUSG00000090626	ENSMUST00000184125	9	-1	72459720	72492101	Tex9	protein_coding
ENSMUSG00000090626	ENSMUST00000184831	9	-1	72461075	72492212	Tex9	protein_coding
ENSMUSG00000090626	ENSMUST00000183574	9	-1	72461076	72492101	Tex9	protein_coding
ENSMUSG00000090626	ENSMUST00000183501	9	-1	72477837	72486795	Tex9	protein_coding
ENSMUSG00000090626	ENSMUST00000185151	9	-1	72477838	72491939	Tex9	protein_coding
ENSMUSG00000037674	ENSMUST00000163401	9	1	72532240	72622829	Rfx7	protein_coding
ENSMUSG00000037674	ENSMUST00000093820	9	1	72532240	72622937	Rfx7	protein_coding
ENSMUSG00000037674	ENSMUST00000183372	9	1	72532609	72612423	Rfx7	protein_coding
ENSMUSG00000037674	ENSMUST00000184015	9	1	72532735	72612486	Rfx7	protein_coding
ENSMUSG00000032216	ENSMUST00000034740	9	1	72662346	72749852	Nedd4	protein_coding
ENSMUSG00000032216	ENSMUST00000184450	9	1	72662482	72720790	Nedd4	protein_coding
ENSMUSG00000032216	ENSMUST00000183375	9	1	72662487	72712229	Nedd4	protein_coding
ENSMUSG00000032216	ENSMUST00000184333	9	1	72668680	72720355	Nedd4	protein_coding
ENSMUSG00000036030	ENSMUST00000055535	9	1	72806874	72917291	Prtg	protein_coding
ENSMUSG00000034910	ENSMUST00000038489	9	1	72925645	72952181	Pygo1	protein_coding
ENSMUSG00000092192	ENSMUST00000098567	9	1	72958785	72973061	Dyx1c1	protein_coding
ENSMUSG00000092192	ENSMUST00000034734	9	1	72958785	72973064	Dyx1c1	protein_coding
ENSMUSG00000086158	ENSMUST00000124565	9	-1	72979722	72985376	Ccpg1os	protein_coding
ENSMUSG00000034563	ENSMUST00000037977	9	1	72985429	73016340	Ccpg1	protein_coding
ENSMUSG00000034563	ENSMUST00000156879	9	1	72985504	73001735	Ccpg1	protein_coding
ENSMUSG00000034563	ENSMUST00000150826	9	1	72985578	73013938	Ccpg1	protein_coding
ENSMUSG00000034563	ENSMUST00000085350	9	1	72985605	73016000	Ccpg1	protein_coding
ENSMUSG00000034563	ENSMUST00000140675	9	1	72985605	73016338	Ccpg1	protein_coding
ENSMUSG00000079469	ENSMUST00000093819	9	-1	73008481	73015657	Pigb	protein_coding
ENSMUSG00000079469	ENSMUST00000184035	9	-1	73013711	73039699	Pigb	protein_coding
ENSMUSG00000079469	ENSMUST00000184389	9	-1	73014664	73039651	Pigb	protein_coding
ENSMUSG00000079469	ENSMUST00000098566	9	-1	73015696	73039699	Pigb	protein_coding
ENSMUSG00000032202	ENSMUST00000184146	9	1	73044854	73097629	Rab27a	protein_coding
ENSMUSG00000032202	ENSMUST00000034722	9	1	73044857	73097592	Rab27a	protein_coding
ENSMUSG00000092622	ENSMUST00000172578	9	1	73101836	73102887	Khdc3	protein_coding
ENSMUSG00000092622	ENSMUST00000034737	9	1	73102398	73104438	Khdc3	protein_coding
ENSMUSG00000092622	ENSMUST00000173734	9	1	73102398	73104438	Khdc3	protein_coding
ENSMUSG00000092310	ENSMUST00000174203	9	1	73102470	73117920	Gm20509	protein_coding
ENSMUSG00000092622	ENSMUST00000167514	9	1	73102510	73104192	Khdc3	protein_coding
ENSMUSG00000032215	ENSMUST00000169399	9	1	73113426	73122712	Rsl24d1	protein_coding
ENSMUSG00000032215	ENSMUST00000034738	9	1	73113448	73123333	Rsl24d1	protein_coding
ENSMUSG00000032215	ENSMUST00000165177	9	1	73114596	73122382	Rsl24d1	protein_coding
ENSMUSG00000062151	ENSMUST00000184666	9	-1	73479422	73968966	Unc13c	protein_coding
ENSMUSG00000062151	ENSMUST00000075245	9	-1	73480870	73933567	Unc13c	protein_coding
ENSMUSG00000044976	ENSMUST00000055879	9	1	74110356	74283203	Wdr72	protein_coding
ENSMUSG00000044976	ENSMUST00000215440	9	1	74110356	74283203	Wdr72	protein_coding
ENSMUSG00000043013	ENSMUST00000056006	9	1	74861921	74891781	Onecut1	protein_coding
ENSMUSG00000034858	ENSMUST00000215370	9	1	74952964	75032448	Fam214a	protein_coding
ENSMUSG00000034858	ENSMUST00000170846	9	1	74953053	75032468	Fam214a	protein_coding
ENSMUSG00000034858	ENSMUST00000081746	9	1	74976111	75032085	Fam214a	protein_coding
ENSMUSG00000007656	ENSMUST00000168166	9	1	75037614	75060294	Arpp19	protein_coding
ENSMUSG00000007656	ENSMUST00000169492	9	1	75037614	75060313	Arpp19	protein_coding
ENSMUSG00000007656	ENSMUST00000170308	9	1	75037677	75056838	Arpp19	protein_coding
ENSMUSG00000007656	ENSMUST00000007800	9	1	75037718	75060313	Arpp19	protein_coding
ENSMUSG00000007656	ENSMUST00000168301	9	1	75037749	75056893	Arpp19	protein_coding
ENSMUSG00000007656	ENSMUST00000167885	9	1	75037819	75056822	Arpp19	protein_coding
ENSMUSG00000007656	ENSMUST00000169188	9	1	75037917	75056805	Arpp19	protein_coding
ENSMUSG00000007656	ENSMUST00000170310	9	1	75051977	75057383	Arpp19	protein_coding
ENSMUSG00000007656	ENSMUST00000166549	9	1	75052051	75058076	Arpp19	protein_coding
ENSMUSG00000034593	ENSMUST00000123128	9	1	75071188	75223688	Myo5a	protein_coding
ENSMUSG00000034593	ENSMUST00000155282	9	1	75071386	75218550	Myo5a	protein_coding
ENSMUSG00000034593	ENSMUST00000136731	9	1	75071600	75218953	Myo5a	protein_coding
ENSMUSG00000034593	ENSMUST00000129281	9	1	75185895	75196200	Myo5a	protein_coding
ENSMUSG00000034593	ENSMUST00000148144	9	1	75185994	75217993	Myo5a	protein_coding
ENSMUSG00000034593	ENSMUST00000130384	9	1	75185996	75201319	Myo5a	protein_coding
ENSMUSG00000033590	ENSMUST00000036555	9	1	75232020	75305451	Myo5c	protein_coding
ENSMUSG00000032192	ENSMUST00000213990	9	1	75306288	75345477	Gnb5	protein_coding
ENSMUSG00000032192	ENSMUST00000076889	9	1	75311395	75344964	Gnb5	protein_coding
ENSMUSG00000032192	ENSMUST00000215875	9	1	75314136	75345871	Gnb5	protein_coding
ENSMUSG00000032191	ENSMUST00000034709	9	1	75347758	75351632	Bcl2l10	protein_coding
ENSMUSG00000042688	ENSMUST00000168937	9	-1	75386902	75409359	Mapk6	protein_coding
ENSMUSG00000042688	ENSMUST00000049355	9	-1	75386904	75410005	Mapk6	protein_coding
ENSMUSG00000042487	ENSMUST00000048937	9	1	75441536	75466432	Leo1	protein_coding
ENSMUSG00000058587	ENSMUST00000072232	9	-1	75497707	75559657	Tmod3	protein_coding
ENSMUSG00000058587	ENSMUST00000214171	9	-1	75516558	75541707	Tmod3	protein_coding
ENSMUSG00000058587	ENSMUST00000215821	9	-1	75520900	75559594	Tmod3	protein_coding
ENSMUSG00000032186	ENSMUST00000098552	9	-1	75565621	75611303	Tmod2	protein_coding
ENSMUSG00000032186	ENSMUST00000064433	9	-1	75565624	75611325	Tmod2	protein_coding
ENSMUSG00000032186	ENSMUST00000215614	9	-1	75573589	75611170	Tmod2	protein_coding
ENSMUSG00000032186	ENSMUST00000164100	9	-1	75573816	75597651	Tmod2	protein_coding
ENSMUSG00000032186	ENSMUST00000215036	9	-1	75573816	75599168	Tmod2	protein_coding
ENSMUSG00000032186	ENSMUST00000215462	9	-1	75581163	75611121	Tmod2	protein_coding
ENSMUSG00000032186	ENSMUST00000213565	9	-1	75592574	75611075	Tmod2	protein_coding
ENSMUSG00000032186	ENSMUST00000217233	9	-1	75597309	75611140	Tmod2	protein_coding
ENSMUSG00000032184	ENSMUST00000034702	9	1	75625741	75637771	Lysmd2	protein_coding
ENSMUSG00000032181	ENSMUST00000034699	9	-1	75643189	75684056	Scg3	protein_coding
ENSMUSG00000032181	ENSMUST00000213324	9	-1	75643365	75684015	Scg3	protein_coding
ENSMUSG00000032181	ENSMUST00000214244	9	-1	75682019	75684010	Scg3	protein_coding
ENSMUSG00000032179	ENSMUST00000012281	9	1	75775364	75900310	Bmp5	protein_coding
ENSMUSG00000007908	ENSMUST00000008052	9	1	76014855	76136350	Hmgcll1	protein_coding
ENSMUSG00000007908	ENSMUST00000183425	9	1	76014855	76136350	Hmgcll1	protein_coding
ENSMUSG00000007908	ENSMUST00000183979	9	1	76014984	76134187	Hmgcll1	protein_coding
ENSMUSG00000007908	ENSMUST00000117981	9	1	76015055	76134098	Hmgcll1	protein_coding
ENSMUSG00000059383	ENSMUST00000074880	9	-1	76164102	76213657	Gfral	protein_coding
ENSMUSG00000032360	ENSMUST00000063140	9	-1	76225880	76323611	Hcrtr2	protein_coding
ENSMUSG00000032360	ENSMUST00000184757	9	-1	76229954	76323856	Hcrtr2	protein_coding
ENSMUSG00000032358	ENSMUST00000183437	9	-1	76490054	76567116	Fam83b	protein_coding
ENSMUSG00000032358	ENSMUST00000098546	9	-1	76490705	76545804	Fam83b	protein_coding
ENSMUSG00000032357	ENSMUST00000034911	9	-1	76951693	77045794	Tinag	protein_coding
ENSMUSG00000032355	ENSMUST00000185144	9	-1	77102081	77347863	Mlip	protein_coding
ENSMUSG00000032355	ENSMUST00000034910	9	-1	77102081	77347870	Mlip	protein_coding
ENSMUSG00000032355	ENSMUST00000184848	9	-1	77102086	77347793	Mlip	protein_coding
