ENSG00000215405	ENST00000427390	15	-1	20737094	20747114	GOLGA6L6	protein_coding
ENSG00000103657	ENST00000559715	15	-1	63966940	63970185	HERC1	protein_coding
ENSG00000103657	ENST00000561400	15	-1	63988323	64126141	HERC1	protein_coding
ENSG00000103657	ENST00000558532	15	-1	64067364	64126116	HERC1	protein_coding
ENSG00000103657	ENST00000560462	15	-1	64067387	64126114	HERC1	protein_coding
ENSG00000103657	ENST00000560316	15	-1	64067763	64126084	HERC1	protein_coding
ENSG00000035664	ENST00000261891	15	-1	64199235	64332466	DAPK2	protein_coding
ENSG00000035664	ENST00000457488	15	-1	64200122	64338521	DAPK2	protein_coding
ENSG00000035664	ENST00000558069	15	-1	64214934	64338521	DAPK2	protein_coding
ENSG00000035664	ENST00000559306	15	-1	64275804	64364232	DAPK2	protein_coding
ENSG00000166797	ENST00000300030	15	-1	64364758	64386217	FAM96A	protein_coding
ENSG00000166797	ENST00000380290	15	-1	64364777	64386007	FAM96A	protein_coding
ENSG00000166797	ENST00000557835	15	-1	64366517	64385994	FAM96A	protein_coding
ENSG00000166797	ENST00000559950	15	-1	64367604	64386056	FAM96A	protein_coding
ENSG00000028528	ENST00000560829	15	1	64386322	64430205	SNX1	protein_coding
ENSG00000028528	ENST00000559061	15	1	64386475	64418298	SNX1	protein_coding
ENSG00000028528	ENST00000353874	15	1	64388177	64436433	SNX1	protein_coding
ENSG00000028528	ENST00000261889	15	1	64388192	64432074	SNX1	protein_coding
ENSG00000028528	ENST00000559844	15	1	64388199	64430205	SNX1	protein_coding
ENSG00000028528	ENST00000561026	15	1	64388213	64429817	SNX1	protein_coding
ENSG00000028528	ENST00000558040	15	1	64388225	64438289	SNX1	protein_coding
ENSG00000028528	ENST00000560861	15	1	64428529	64435507	SNX1	protein_coding
ENSG00000157734	ENST00000325881	15	1	64443916	64449680	SNX22	protein_coding
ENSG00000166794	ENST00000300026	15	-1	64448011	64455404	PPIB	protein_coding
ENSG00000169118	ENST00000303052	15	-1	64457716	64648386	CSNK1G1	protein_coding
ENSG00000169118	ENST00000607537	15	-1	64457933	64648372	CSNK1G1	protein_coding
ENSG00000259316	ENST00000561349	15	-1	64472547	64665968	CTD-2116N17.1	protein_coding
ENSG00000259316	ENST00000606793	15	-1	64473387	64665911	CTD-2116N17.1	protein_coding
ENSG00000169118	ENST00000303032	15	-1	64481605	64648442	CSNK1G1	protein_coding
ENSG00000259316	ENST00000560278	15	-1	64592514	64665980	CTD-2116N17.1	protein_coding
ENSG00000166803	ENST00000300035	15	-1	64657193	64673709	KIAA0101	protein_coding
ENSG00000166803	ENST00000380258	15	-1	64657564	64673643	KIAA0101	protein_coding
ENSG00000166803	ENST00000559519	15	-1	64657805	64673640	KIAA0101	protein_coding
ENSG00000166803	ENST00000558008	15	-1	64657933	64673637	KIAA0101	protein_coding
ENSG00000103671	ENST00000261884	15	1	64680003	64747502	TRIP4	protein_coding
ENSG00000103671	ENST00000560475	15	1	64701917	64747502	TRIP4	protein_coding
ENSG00000103671	ENST00000558162	15	1	64716314	64743185	TRIP4	protein_coding
ENSG00000180357	ENST00000416172	15	1	64752941	64795257	ZNF609	protein_coding
ENSG00000180357	ENST00000326648	15	1	64791491	64978264	ZNF609	protein_coding
ENSG00000180304	ENST00000326005	15	-1	64979772	64995480	OAZ2	protein_coding
ENSG00000180304	ENST00000560258	15	-1	64979803	64995407	OAZ2	protein_coding
ENSG00000180304	ENST00000559753	15	-1	64980684	64995400	OAZ2	protein_coding
ENSG00000180304	ENST00000559912	15	-1	64982619	64995414	OAZ2	protein_coding
ENSG00000166831	ENST00000560606	15	-1	65032091	65053416	RBPMS2	protein_coding
ENSG00000166831	ENST00000300069	15	-1	65032097	65067786	RBPMS2	protein_coding
ENSG00000140451	ENST00000268043	15	-1	65107831	65117867	PIF1	protein_coding
ENSG00000140451	ENST00000333425	15	-1	65107831	65117867	PIF1	protein_coding
ENSG00000140451	ENST00000559239	15	-1	65107836	65117838	PIF1	protein_coding
ENSG00000241839	ENST00000323544	15	1	65134088	65160206	PLEKHO2	protein_coding
ENSG00000249240	ENST00000437723	15	1	65134147	65223118	AC069368.3	protein_coding
ENSG00000166839	ENST00000395720	15	1	65204101	65243230	ANKDD1A	protein_coding
ENSG00000166839	ENST00000357698	15	1	65204101	65251039	ANKDD1A	protein_coding
ENSG00000166839	ENST00000380230	15	1	65204101	65251042	ANKDD1A	protein_coding
ENSG00000166839	ENST00000496660	15	1	65204117	65224712	ANKDD1A	protein_coding
ENSG00000166839	ENST00000319580	15	1	65204120	65223750	ANKDD1A	protein_coding
ENSG00000166839	ENST00000483400	15	1	65208064	65224712	ANKDD1A	protein_coding
ENSG00000166839	ENST00000395723	15	1	65214126	65249577	ANKDD1A	protein_coding
ENSG00000090487	ENST00000204566	15	-1	65255362	65282274	SPG21	protein_coding
ENSG00000090487	ENST00000559199	15	-1	65255368	65273965	SPG21	protein_coding
ENSG00000090487	ENST00000433215	15	-1	65255368	65281812	SPG21	protein_coding
ENSG00000090487	ENST00000416889	15	-1	65255545	65282249	SPG21	protein_coding
ENSG00000090487	ENST00000558765	15	-1	65266940	65282045	SPG21	protein_coding
ENSG00000090487	ENST00000557795	15	-1	65266968	65281844	SPG21	protein_coding
ENSG00000090487	ENST00000559677	15	-1	65268811	65282648	SPG21	protein_coding
ENSG00000090487	ENST00000558943	15	-1	65273212	65279814	SPG21	protein_coding
ENSG00000090487	ENST00000558415	15	-1	65273268	65281834	SPG21	protein_coding
ENSG00000090487	ENST00000560878	15	-1	65273307	65281263	SPG21	protein_coding
ENSG00000103707	ENST00000220058	15	-1	65294845	65321965	MTFMT	protein_coding
ENSG00000186198	ENST00000334287	15	1	65337708	65345734	SLC51B	protein_coding
ENSG00000103710	ENST00000220062	15	-1	65345679	65360450	RASL12	protein_coding
ENSG00000103710	ENST00000421977	15	-1	65346566	65360281	RASL12	protein_coding
ENSG00000103710	ENST00000434605	15	-1	65347115	65369028	RASL12	protein_coding
ENSG00000234438	ENST00000432196	15	1	65369154	65372276	KBTBD13	protein_coding
ENSG00000246922	ENST00000559089	15	-1	65385338	65407535	UBAP1L	protein_coding
ENSG00000246922	ENST00000502113	15	-1	65385344	65398697	UBAP1L	protein_coding
ENSG00000090470	ENST00000204549	15	-1	65409717	65426174	PDCD7	protein_coding
ENSG00000090470	ENST00000560313	15	-1	65411097	65421508	PDCD7	protein_coding
ENSG00000166855	ENST00000300107	15	-1	65440557	65477680	CLPX	protein_coding
ENSG00000166855	ENST00000559218	15	-1	65458989	65476822	CLPX	protein_coding
ENSG00000138615	ENST00000261883	15	-1	65488337	65503826	CILP	protein_coding
ENSG00000138617	ENST00000261888	15	-1	65550432	65579210	PARP16	protein_coding
ENSG00000138617	ENST00000444347	15	-1	65550434	65579181	PARP16	protein_coding
ENSG00000174498	ENST00000327987	15	-1	65619465	65670378	IGDCC3	protein_coding
ENSG00000174498	ENST00000558354	15	-1	65621917	65648710	IGDCC3	protein_coding
ENSG00000174498	ENST00000559058	15	-1	65627109	65648249	IGDCC3	protein_coding
ENSG00000103742	ENST00000352385	15	-1	65673802	65715410	IGDCC4	protein_coding
ENSG00000074603	ENST00000341861	15	-1	65734801	65809611	DPP8	protein_coding
ENSG00000074603	ENST00000358939	15	-1	65738955	65810018	DPP8	protein_coding
ENSG00000074603	ENST00000300141	15	-1	65738957	65810037	DPP8	protein_coding
ENSG00000074603	ENST00000321147	15	-1	65738959	65810042	DPP8	protein_coding
ENSG00000074603	ENST00000558786	15	-1	65738975	65759530	DPP8	protein_coding
ENSG00000074603	ENST00000321118	15	-1	65738975	65810026	DPP8	protein_coding
ENSG00000074603	ENST00000339244	15	-1	65738975	65810026	DPP8	protein_coding
ENSG00000074603	ENST00000559233	15	-1	65739078	65808142	DPP8	protein_coding
ENSG00000074603	ENST00000558559	15	-1	65744382	65782624	DPP8	protein_coding
ENSG00000074603	ENST00000559526	15	-1	65790255	65810001	DPP8	protein_coding
ENSG00000074603	ENST00000558529	15	-1	65790289	65805169	DPP8	protein_coding
ENSG00000074603	ENST00000560436	15	-1	65799641	65809676	DPP8	protein_coding
ENSG00000074603	ENST00000560665	15	-1	65804640	65810019	DPP8	protein_coding
ENSG00000074696	ENST00000562901	15	1	65822756	65869011	PTPLAD1	protein_coding
ENSG00000074696	ENST00000261875	15	1	65822804	65870687	PTPLAD1	protein_coding
ENSG00000074696	ENST00000442729	15	1	65822820	65868975	PTPLAD1	protein_coding
ENSG00000074696	ENST00000565299	15	1	65822828	65868837	PTPLAD1	protein_coding
ENSG00000074696	ENST00000568793	15	1	65822843	65869400	PTPLAD1	protein_coding
ENSG00000074696	ENST00000566074	15	1	65823092	65869293	PTPLAD1	protein_coding
ENSG00000074696	ENST00000566511	15	1	65823598	65869315	PTPLAD1	protein_coding
ENSG00000074696	ENST00000569894	15	1	65843157	65869064	PTPLAD1	protein_coding
ENSG00000074696	ENST00000562832	15	1	65843364	65862537	PTPLAD1	protein_coding
ENSG00000138614	ENST00000313182	15	-1	65871120	65903583	VWA9	protein_coding
ENSG00000138614	ENST00000395644	15	-1	65871122	65903407	VWA9	protein_coding
ENSG00000138614	ENST00000567744	15	-1	65871365	65903459	VWA9	protein_coding
ENSG00000138614	ENST00000431261	15	-1	65871403	65903596	VWA9	protein_coding
ENSG00000138614	ENST00000569491	15	-1	65871435	65903469	VWA9	protein_coding
ENSG00000138614	ENST00000420799	15	-1	65871485	65903580	VWA9	protein_coding
ENSG00000138614	ENST00000442903	15	-1	65871586	65903627	VWA9	protein_coding
ENSG00000138614	ENST00000561769	15	-1	65892148	65903469	VWA9	protein_coding
ENSG00000138614	ENST00000567923	15	-1	65892185	65903561	VWA9	protein_coding
ENSG00000138614	ENST00000568573	15	-1	65892221	65903459	VWA9	protein_coding
ENSG00000138614	ENST00000562830	15	-1	65897521	65903461	VWA9	protein_coding
ENSG00000074621	ENST00000537259	15	1	65903743	65953333	SLC24A1	protein_coding
ENSG00000074621	ENST00000261892	15	1	65914270	65948598	SLC24A1	protein_coding
ENSG00000074621	ENST00000339868	15	1	65914270	65948598	SLC24A1	protein_coding
ENSG00000074621	ENST00000544319	15	1	65914347	65946418	SLC24A1	protein_coding
ENSG00000074621	ENST00000399033	15	1	65916337	65946448	SLC24A1	protein_coding
ENSG00000074621	ENST00000546330	15	1	65916419	65946417	SLC24A1	protein_coding
ENSG00000074621	ENST00000505666	15	1	65945077	65947851	SLC24A1	protein_coding
ENSG00000174485	ENST00000561863	15	-1	65950384	65954267	DENND4A	protein_coding
ENSG00000174485	ENST00000443035	15	-1	65952954	66084462	DENND4A	protein_coding
ENSG00000174485	ENST00000431932	15	-1	65954115	66084462	DENND4A	protein_coding
ENSG00000174485	ENST00000564674	15	-1	65983796	66084631	DENND4A	protein_coding
ENSG00000103769	ENST00000564910	15	1	66161794	66180585	RAB11A	protein_coding
ENSG00000103769	ENST00000261890	15	1	66161796	66184329	RAB11A	protein_coding
ENSG00000103769	ENST00000566233	15	1	66161802	66180074	RAB11A	protein_coding
ENSG00000103769	ENST00000565075	15	1	66161829	66180197	RAB11A	protein_coding
ENSG00000103769	ENST00000435304	15	1	66161830	66180090	RAB11A	protein_coding
ENSG00000103769	ENST00000569896	15	1	66161879	66180973	RAB11A	protein_coding
ENSG00000103769	ENST00000567671	15	1	66162351	66180129	RAB11A	protein_coding
ENSG00000157890	ENST00000409699	15	-1	66187417	66546085	MEGF11	protein_coding
ENSG00000157890	ENST00000288745	15	-1	66187634	66546075	MEGF11	protein_coding
ENSG00000157890	ENST00000360698	15	-1	66187634	66546075	MEGF11	protein_coding
ENSG00000157890	ENST00000395625	15	-1	66187634	66546075	MEGF11	protein_coding
ENSG00000157890	ENST00000422354	15	-1	66187634	66546075	MEGF11	protein_coding
ENSG00000157890	ENST00000395614	15	-1	66201413	66545995	MEGF11	protein_coding
ENSG00000157890	ENST00000455812	15	-1	66222059	66263558	MEGF11	protein_coding
ENSG00000166938	ENST00000319194	15	1	66585555	66626236	DIS3L	protein_coding
ENSG00000166938	ENST00000525134	15	1	66585629	66599288	DIS3L	protein_coding
ENSG00000166938	ENST00000441424	15	1	66585645	66618326	DIS3L	protein_coding
ENSG00000166938	ENST00000319212	15	1	66585885	66626082	DIS3L	protein_coding
ENSG00000166938	ENST00000525109	15	1	66585977	66607412	DIS3L	protein_coding
ENSG00000166938	ENST00000532580	15	1	66586170	66601182	DIS3L	protein_coding
ENSG00000166938	ENST00000530615	15	1	66586397	66601165	DIS3L	protein_coding
ENSG00000075131	ENST00000261881	15	-1	66628544	66649054	TIPIN	protein_coding
ENSG00000075131	ENST00000367709	15	-1	66628722	66649023	TIPIN	protein_coding
ENSG00000075131	ENST00000562124	15	-1	66629319	66679062	TIPIN	protein_coding
ENSG00000075131	ENST00000568216	15	-1	66641640	66679050	TIPIN	protein_coding
ENSG00000075131	ENST00000570251	15	-1	66641714	66679084	TIPIN	protein_coding
ENSG00000169032	ENST00000307102	15	1	66679155	66784650	MAP2K1	protein_coding
ENSG00000169032	ENST00000566326	15	1	66745792	66783681	MAP2K1	protein_coding
ENSG00000174446	ENST00000563480	15	-1	66782473	66790088	SNAPC5	protein_coding
ENSG00000174446	ENST00000395589	15	-1	66782644	66790088	SNAPC5	protein_coding
ENSG00000174446	ENST00000316634	15	-1	66786151	66790151	SNAPC5	protein_coding
ENSG00000174446	ENST00000307979	15	-1	66786218	66790100	SNAPC5	protein_coding
ENSG00000174446	ENST00000566658	15	-1	66786566	66790076	SNAPC5	protein_coding
ENSG00000174444	ENST00000307961	15	-1	66790355	66797221	RPL4	protein_coding
ENSG00000174444	ENST00000568588	15	-1	66791661	66816870	RPL4	protein_coding
ENSG00000174444	ENST00000569696	15	-1	66791913	66797184	RPL4	protein_coding
ENSG00000174444	ENST00000569438	15	-1	66794123	66797183	RPL4	protein_coding
ENSG00000174442	ENST00000535141	15	1	66797297	66840764	ZWILCH	protein_coding
ENSG00000174442	ENST00000307897	15	1	66797297	66842115	ZWILCH	protein_coding
ENSG00000174442	ENST00000446801	15	1	66797455	66841825	ZWILCH	protein_coding
ENSG00000174442	ENST00000565627	15	1	66797633	66839043	ZWILCH	protein_coding
ENSG00000174442	ENST00000564179	15	1	66797638	66813002	ZWILCH	protein_coding
ENSG00000174442	ENST00000567816	15	1	66829507	66839630	ZWILCH	protein_coding
ENSG00000174442	ENST00000569489	15	1	66832491	66839225	ZWILCH	protein_coding
ENSG00000188501	ENST00000341509	15	-1	66839517	66857835	LCTL	protein_coding
ENSG00000188501	ENST00000537670	15	-1	66839806	66858302	LCTL	protein_coding
ENSG00000259471	ENST00000558797	15	1	66874528	66978132	RP11-321F6.1	protein_coding
ENSG00000137834	ENST00000288840	15	1	66994566	67074338	SMAD6	protein_coding
ENSG00000137834	ENST00000457357	15	1	66994674	67009411	SMAD6	protein_coding
ENSG00000137834	ENST00000338426	15	1	67000930	67074335	SMAD6	protein_coding
ENSG00000137834	ENST00000558937	15	1	67004035	67009875	SMAD6	protein_coding
ENSG00000166949	ENST00000559460	15	1	67356101	67459176	SMAD3	protein_coding
ENSG00000166949	ENST00000327367	15	1	67358183	67487533	SMAD3	protein_coding
ENSG00000166949	ENST00000559092	15	1	67390920	67457373	SMAD3	protein_coding
ENSG00000166949	ENST00000560175	15	1	67391017	67462942	SMAD3	protein_coding
ENSG00000166949	ENST00000540846	15	1	67418054	67483100	SMAD3	protein_coding
ENSG00000166949	ENST00000558894	15	1	67420441	67479785	SMAD3	protein_coding
ENSG00000166949	ENST00000439724	15	1	67430339	67483232	SMAD3	protein_coding
ENSG00000166949	ENST00000558739	15	1	67430573	67457694	SMAD3	protein_coding
ENSG00000259202	ENST00000558463	15	-1	67435072	67439277	RP11-342M21.2	protein_coding
ENSG00000166949	ENST00000537194	15	1	67458357	67483100	SMAD3	protein_coding
ENSG00000166949	ENST00000558428	15	1	67458869	67473758	SMAD3	protein_coding
ENSG00000166949	ENST00000558827	15	1	67458869	67477116	SMAD3	protein_coding
ENSG00000166949	ENST00000560424	15	1	67477113	67483179	SMAD3	protein_coding
ENSG00000103591	ENST00000261880	15	-1	67493371	67547074	AAGAB	protein_coding
ENSG00000103591	ENST00000561452	15	-1	67494045	67547013	AAGAB	protein_coding
ENSG00000103591	ENST00000542650	15	-1	67495078	67547533	AAGAB	protein_coding
ENSG00000103591	ENST00000560362	15	-1	67524186	67535209	AAGAB	protein_coding
ENSG00000103599	ENST00000512104	15	1	67547138	67599562	IQCH	protein_coding
ENSG00000103599	ENST00000358767	15	1	67547138	67794141	IQCH	protein_coding
ENSG00000103599	ENST00000546225	15	1	67547138	67794141	IQCH	protein_coding
ENSG00000103599	ENST00000335894	15	1	67547169	67794142	IQCH	protein_coding
ENSG00000103599	ENST00000360277	15	1	67663863	67794141	IQCH	protein_coding
ENSG00000103599	ENST00000561357	15	1	67664858	67692564	IQCH	protein_coding
ENSG00000103599	ENST00000558759	15	1	67782353	67794598	IQCH	protein_coding
ENSG00000189227	ENST00000342683	15	1	67813406	67819628	C15orf61	protein_coding
ENSG00000189227	ENST00000557807	15	1	67814033	67818976	C15orf61	protein_coding
ENSG00000137764	ENST00000178640	15	1	67835047	68099461	MAP2K5	protein_coding
ENSG00000137764	ENST00000395476	15	1	67835669	68099455	MAP2K5	protein_coding
ENSG00000137764	ENST00000354498	15	1	67841336	68099449	MAP2K5	protein_coding
ENSG00000137764	ENST00000439036	15	1	67855638	67933827	MAP2K5	protein_coding
ENSG00000137764	ENST00000340972	15	1	67932891	68099451	MAP2K5	protein_coding
ENSG00000188779	ENST00000341418	15	1	68112042	68126899	SKOR1	protein_coding
ENSG00000188779	ENST00000554240	15	1	68115895	68126876	SKOR1	protein_coding
ENSG00000188779	ENST00000554054	15	1	68117854	68126893	SKOR1	protein_coding
ENSG00000188779	ENST00000380035	15	1	68117883	68126893	SKOR1	protein_coding
ENSG00000188779	ENST00000389002	15	1	68117941	68126174	SKOR1	protein_coding
ENSG00000033800	ENST00000249636	15	1	68346517	68480402	PIAS1	protein_coding
ENSG00000033800	ENST00000545237	15	1	68346914	68480402	PIAS1	protein_coding
ENSG00000129007	ENST00000395465	15	-1	68483131	68498417	CALML4	protein_coding
ENSG00000129007	ENST00000448060	15	-1	68484395	68497826	CALML4	protein_coding
ENSG00000260007	ENST00000562767	15	-1	68486139	68522056	RP11-315D16.2	protein_coding
ENSG00000129007	ENST00000540479	15	-1	68486141	68498387	CALML4	protein_coding
ENSG00000129007	ENST00000467889	15	-1	68486142	68497899	CALML4	protein_coding
ENSG00000129007	ENST00000354678	15	-1	68489778	68492300	CALML4	protein_coding
ENSG00000128973	ENST00000249806	15	-1	68499330	68522080	CLN6	protein_coding
ENSG00000128973	ENST00000565471	15	-1	68499968	68522009	CLN6	protein_coding
ENSG00000128973	ENST00000418702	15	-1	68500271	68522008	CLN6	protein_coding
ENSG00000128973	ENST00000566347	15	-1	68500378	68522056	CLN6	protein_coding
ENSG00000128973	ENST00000538696	15	-1	68500405	68549444	CLN6	protein_coding
ENSG00000128973	ENST00000564752	15	-1	68500665	68522047	CLN6	protein_coding
ENSG00000169018	ENST00000306917	15	1	68570141	68588203	FEM1B	protein_coding
ENSG00000169018	ENST00000570067	15	1	68572297	68582183	FEM1B	protein_coding
ENSG00000169018	ENST00000566739	15	1	68581593	68582411	FEM1B	protein_coding
ENSG00000169018	ENST00000566008	15	1	68582550	68583649	FEM1B	protein_coding
ENSG00000137809	ENST00000315757	15	-1	68594050	68724492	ITGA11	protein_coding
ENSG00000137809	ENST00000423218	15	-1	68594050	68724501	ITGA11	protein_coding
ENSG00000103647	ENST00000261861	15	1	68871308	69020145	CORO2B	protein_coding
ENSG00000103647	ENST00000566799	15	1	68871573	69020142	CORO2B	protein_coding
ENSG00000103647	ENST00000540068	15	1	68908879	69020142	CORO2B	protein_coding
ENSG00000103647	ENST00000543950	15	1	68924327	69020142	CORO2B	protein_coding
ENSG00000140350	ENST00000465139	15	-1	69070874	69113234	ANP32A	protein_coding
ENSG00000140350	ENST00000560303	15	-1	69072759	69113225	ANP32A	protein_coding
ENSG00000258484	ENST00000310673	15	1	69222839	69239150	SPESP1	protein_coding
ENSG00000255346	ENST00000448182	15	1	69222864	69349073	NOX5	protein_coding
ENSG00000255346	ENST00000260364	15	1	69222864	69355083	NOX5	protein_coding
ENSG00000255346	ENST00000455873	15	1	69222973	69349065	NOX5	protein_coding
ENSG00000255346	ENST00000388866	15	1	69307034	69349501	NOX5	protein_coding
ENSG00000255346	ENST00000530406	15	1	69307037	69349073	NOX5	protein_coding
ENSG00000138604	ENST00000261858	15	1	69452973	69564538	GLCE	protein_coding
ENSG00000138604	ENST00000559420	15	1	69548133	69564556	GLCE	protein_coding
ENSG00000137819	ENST00000395407	15	1	69591286	69700119	PAQR5	protein_coding
ENSG00000137819	ENST00000558684	15	1	69591291	69682120	PAQR5	protein_coding
ENSG00000137819	ENST00000561153	15	1	69606742	69696843	PAQR5	protein_coding
ENSG00000137819	ENST00000340965	15	1	69606742	69699980	PAQR5	protein_coding
ENSG00000137807	ENST00000559279	15	1	69706585	69740764	KIF23	protein_coding
ENSG00000137807	ENST00000395392	15	1	69706632	69740471	KIF23	protein_coding
ENSG00000137807	ENST00000352331	15	1	69706643	69740764	KIF23	protein_coding
ENSG00000137807	ENST00000260363	15	1	69706688	69740756	KIF23	protein_coding
ENSG00000137807	ENST00000558585	15	1	69715239	69740257	KIF23	protein_coding
ENSG00000137807	ENST00000559283	15	1	69715248	69728598	KIF23	protein_coding
ENSG00000137807	ENST00000537891	15	1	69715478	69740257	KIF23	protein_coding
ENSG00000137818	ENST00000260379	15	1	69745123	69748255	RPLP1	protein_coding
ENSG00000137818	ENST00000357790	15	1	69745153	69747886	RPLP1	protein_coding
ENSG00000137818	ENST00000560274	15	1	69745223	69747885	RPLP1	protein_coding
ENSG00000140332	ENST00000558939	15	-1	70340129	70390515	TLE3	protein_coding
ENSG00000140332	ENST00000442299	15	-1	70340543	70390256	TLE3	protein_coding
ENSG00000140332	ENST00000317509	15	-1	70340614	70390239	TLE3	protein_coding
ENSG00000140332	ENST00000560589	15	-1	70341430	70388289	TLE3	protein_coding
ENSG00000140332	ENST00000559929	15	-1	70341430	70389190	TLE3	protein_coding
ENSG00000140332	ENST00000559048	15	-1	70342138	70388943	TLE3	protein_coding
ENSG00000140332	ENST00000560939	15	-1	70342138	70389040	TLE3	protein_coding
ENSG00000140332	ENST00000557997	15	-1	70342138	70390227	TLE3	protein_coding
ENSG00000140332	ENST00000539550	15	-1	70342141	70387124	TLE3	protein_coding
ENSG00000140332	ENST00000558201	15	-1	70342141	70388776	TLE3	protein_coding
ENSG00000140332	ENST00000440567	15	-1	70342141	70389091	TLE3	protein_coding
ENSG00000140332	ENST00000559191	15	-1	70342175	70390205	TLE3	protein_coding
ENSG00000140332	ENST00000557907	15	-1	70342436	70389137	TLE3	protein_coding
ENSG00000140332	ENST00000558379	15	-1	70342436	70389137	TLE3	protein_coding
ENSG00000140332	ENST00000451782	15	-1	70342436	70389183	TLE3	protein_coding
ENSG00000140332	ENST00000557984	15	-1	70358462	70387927	TLE3	protein_coding
ENSG00000140332	ENST00000560996	15	-1	70358482	70388641	TLE3	protein_coding
ENSG00000137831	ENST00000322954	15	-1	70946893	71055932	UACA	protein_coding
ENSG00000137831	ENST00000379983	15	-1	70949141	70994647	UACA	protein_coding
ENSG00000137831	ENST00000560441	15	-1	70949271	70994647	UACA	protein_coding
ENSG00000137831	ENST00000539319	15	-1	70949316	71055769	UACA	protein_coding
ENSG00000137831	ENST00000558758	15	-1	70961257	70994620	UACA	protein_coding
ENSG00000137831	ENST00000560167	15	-1	70976696	70995614	UACA	protein_coding
ENSG00000166173	ENST00000299213	15	-1	71123863	71146498	LARP6	protein_coding
ENSG00000166173	ENST00000559316	15	-1	71125221	71145797	LARP6	protein_coding
ENSG00000166173	ENST00000344870	15	-1	71143766	71146460	LARP6	protein_coding
ENSG00000166173	ENST00000559140	15	-1	71143828	71146347	LARP6	protein_coding
ENSG00000137821	ENST00000544974	15	1	71145578	71341973	LRRC49	protein_coding
ENSG00000137821	ENST00000558546	15	1	71145717	71203928	LRRC49	protein_coding
ENSG00000129028	ENST00000249861	15	-1	71173681	71185124	THAP10	protein_coding
ENSG00000129028	ENST00000560604	15	-1	71174639	71184749	THAP10	protein_coding
ENSG00000137821	ENST00000560369	15	1	71184965	71342192	LRRC49	protein_coding
ENSG00000137821	ENST00000260382	15	1	71184974	71342414	LRRC49	protein_coding
ENSG00000137821	ENST00000443425	15	1	71185171	71342410	LRRC49	protein_coding
ENSG00000137821	ENST00000560755	15	1	71185187	71193292	LRRC49	protein_coding
ENSG00000137821	ENST00000557977	15	1	71185579	71203900	LRRC49	protein_coding
ENSG00000137821	ENST00000560691	15	1	71187878	71341973	LRRC49	protein_coding
ENSG00000137821	ENST00000558456	15	1	71228826	71276544	LRRC49	protein_coding
ENSG00000137821	ENST00000560158	15	1	71228867	71342414	LRRC49	protein_coding
ENSG00000137821	ENST00000558808	15	1	71228874	71276597	LRRC49	protein_coding
ENSG00000137821	ENST00000559806	15	1	71228874	71300777	LRRC49	protein_coding
ENSG00000137821	ENST00000559069	15	1	71228874	71300787	LRRC49	protein_coding
ENSG00000187720	ENST00000355327	15	1	71389291	72075722	THSD4	protein_coding
ENSG00000225362	ENST00000566432	15	-1	71402583	71407806	CT62	protein_coding
ENSG00000225362	ENST00000449977	15	-1	71402583	71407833	CT62	protein_coding
ENSG00000225362	ENST00000564862	15	-1	71402899	71403766	CT62	protein_coding
ENSG00000225362	ENST00000567117	15	-1	71403610	71407812	CT62	protein_coding
ENSG00000187720	ENST00000261862	15	1	71433788	72075722	THSD4	protein_coding
ENSG00000187720	ENST00000357769	15	1	71839575	72070965	THSD4	protein_coding
ENSG00000066933	ENST00000356056	15	-1	72114632	72410422	MYO9A	protein_coding
ENSG00000066933	ENST00000561618	15	-1	72118333	72191179	MYO9A	protein_coding
ENSG00000066933	ENST00000424560	15	-1	72118369	72410422	MYO9A	protein_coding
ENSG00000066933	ENST00000444904	15	-1	72118369	72410422	MYO9A	protein_coding
ENSG00000066933	ENST00000568042	15	-1	72118390	72146753	MYO9A	protein_coding
ENSG00000066933	ENST00000564571	15	-1	72118613	72410109	MYO9A	protein_coding
ENSG00000066933	ENST00000568481	15	-1	72120275	72144528	MYO9A	protein_coding
ENSG00000066933	ENST00000566885	15	-1	72189231	72410340	MYO9A	protein_coding
ENSG00000066933	ENST00000569314	15	-1	72338483	72410564	MYO9A	protein_coding
ENSG00000066933	ENST00000564931	15	-1	72338685	72410918	MYO9A	protein_coding
ENSG00000166192	ENST00000542035	15	1	72406599	72433303	SENP8	protein_coding
ENSG00000166192	ENST00000567794	15	1	72409192	72432076	SENP8	protein_coding
ENSG00000166192	ENST00000544411	15	1	72409192	72433311	SENP8	protein_coding
ENSG00000166192	ENST00000564863	15	1	72409246	72432185	SENP8	protein_coding
ENSG00000166192	ENST00000340912	15	1	72410637	72433304	SENP8	protein_coding
ENSG00000166192	ENST00000544171	15	1	72410643	72433311	SENP8	protein_coding
ENSG00000166192	ENST00000564082	15	1	72410666	72432356	SENP8	protein_coding
ENSG00000175318	ENST00000309731	15	-1	72452148	72490126	GRAMD2	protein_coding
ENSG00000175318	ENST00000564129	15	-1	72456036	72462720	GRAMD2	protein_coding
ENSG00000175318	ENST00000568594	15	-1	72458987	72462415	GRAMD2	protein_coding
ENSG00000175318	ENST00000570275	15	-1	72459335	72462676	GRAMD2	protein_coding
ENSG00000067225	ENST00000319622	15	-1	72491370	72523684	PKM	protein_coding
ENSG00000067225	ENST00000565184	15	-1	72491373	72523512	PKM	protein_coding
ENSG00000067225	ENST00000389093	15	-1	72491373	72523531	PKM	protein_coding
