ENSG00000184731	ENST00000327669	2	-1	38814	46385	FAM110C	protein_coding
ENSG00000169554	ENST00000435831	2	-1	145187393	145275464	ZEB2	protein_coding
ENSG00000169554	ENST00000444559	2	-1	145187478	145277966	ZEB2	protein_coding
ENSG00000169554	ENST00000470879	2	-1	145268956	145275322	ZEB2	protein_coding
ENSG00000169554	ENST00000465070	2	-1	145268956	145277899	ZEB2	protein_coding
ENSG00000169554	ENST00000462355	2	-1	145270990	145275216	ZEB2	protein_coding
ENSG00000121989	ENST00000535787	2	1	148602086	148685185	ACVR2A	protein_coding
ENSG00000121989	ENST00000241416	2	1	148602086	148688393	ACVR2A	protein_coding
ENSG00000121989	ENST00000404590	2	1	148602185	148685498	ACVR2A	protein_coding
ENSG00000115947	ENST00000392857	2	-1	148687968	148778292	ORC4	protein_coding
ENSG00000115947	ENST00000392858	2	-1	148691732	148778319	ORC4	protein_coding
ENSG00000115947	ENST00000535373	2	-1	148691732	148778463	ORC4	protein_coding
ENSG00000115947	ENST00000536575	2	-1	148691732	148778463	ORC4	protein_coding
ENSG00000115947	ENST00000540442	2	-1	148691732	148778463	ORC4	protein_coding
ENSG00000115947	ENST00000264169	2	-1	148691732	148779147	ORC4	protein_coding
ENSG00000115947	ENST00000542387	2	-1	148692856	148778319	ORC4	protein_coding
ENSG00000115947	ENST00000416719	2	-1	148712916	148779134	ORC4	protein_coding
ENSG00000115947	ENST00000457954	2	-1	148715870	148778293	ORC4	protein_coding
ENSG00000115947	ENST00000440042	2	-1	148715872	148778329	ORC4	protein_coding
ENSG00000204406	ENST00000407073	2	1	148778580	149271020	MBD5	protein_coding
ENSG00000204406	ENST00000404807	2	1	149216199	149271020	MBD5	protein_coding
ENSG00000204406	ENST00000416015	2	1	149226294	149275805	MBD5	protein_coding
ENSG00000135999	ENST00000457184	2	1	149402009	149511589	EPC2	protein_coding
ENSG00000135999	ENST00000258484	2	1	149402553	149545130	EPC2	protein_coding
ENSG00000135999	ENST00000409654	2	1	149402568	149450402	EPC2	protein_coding
ENSG00000135999	ENST00000397424	2	1	149402989	149519378	EPC2	protein_coding
ENSG00000135999	ENST00000449013	2	1	149447783	149449817	EPC2	protein_coding
ENSG00000168280	ENST00000435030	2	1	149632819	149883273	KIF5C	protein_coding
ENSG00000168280	ENST00000414838	2	1	149791569	149883273	KIF5C	protein_coding
ENSG00000168280	ENST00000450621	2	1	149803811	149818593	KIF5C	protein_coding
ENSG00000168280	ENST00000397413	2	1	149804457	149883273	KIF5C	protein_coding
ENSG00000150556	ENST00000409642	2	1	149894981	150071776	LYPD6B	protein_coding
ENSG00000150556	ENST00000409876	2	1	149895232	150071770	LYPD6B	protein_coding
ENSG00000150556	ENST00000409029	2	1	149934036	150071776	LYPD6B	protein_coding
ENSG00000150556	ENST00000450639	2	1	149974710	150044149	LYPD6B	protein_coding
ENSG00000150556	ENST00000280115	2	1	150016990	150071772	LYPD6B	protein_coding
ENSG00000187123	ENST00000409381	2	1	150186499	150330137	LYPD6	protein_coding
ENSG00000187123	ENST00000334166	2	1	150187051	150330662	LYPD6	protein_coding
ENSG00000187123	ENST00000414420	2	1	150224215	150305604	LYPD6	protein_coding
ENSG00000168288	ENST00000303319	2	-1	150426148	150444330	MMADHC	protein_coding
ENSG00000168288	ENST00000428879	2	-1	150426158	150444116	MMADHC	protein_coding
ENSG00000168288	ENST00000422782	2	-1	150426186	150444292	MMADHC	protein_coding
ENSG00000115963	ENST00000375734	2	-1	151324709	151344181	RND3	protein_coding
ENSG00000115963	ENST00000263895	2	-1	151324709	151344208	RND3	protein_coding
ENSG00000115963	ENST00000409557	2	-1	151324723	151341896	RND3	protein_coding
ENSG00000115963	ENST00000454202	2	-1	151331389	151344243	RND3	protein_coding
ENSG00000115963	ENST00000439275	2	-1	151331389	151395525	RND3	protein_coding
ENSG00000222031	ENST00000409243	2	-1	151857734	151905288	AC023469.1	protein_coding
ENSG00000184898	ENST00000331426	2	-1	152104454	152118393	RBM43	protein_coding
ENSG00000184898	ENST00000409092	2	-1	152117499	152118292	RBM43	protein_coding
ENSG00000123609	ENST00000243346	2	-1	152126979	152146571	NMI	protein_coding
ENSG00000123609	ENST00000414946	2	-1	152138553	152146408	NMI	protein_coding
ENSG00000123610	ENST00000243347	2	1	152214106	152236560	TNFAIP6	protein_coding
ENSG00000080345	ENST00000444746	2	1	152266397	152331902	RIF1	protein_coding
ENSG00000080345	ENST00000453091	2	1	152266397	152332136	RIF1	protein_coding
ENSG00000080345	ENST00000428287	2	1	152266400	152331902	RIF1	protein_coding
ENSG00000080345	ENST00000433166	2	1	152266414	152299804	RIF1	protein_coding
ENSG00000080345	ENST00000420714	2	1	152266426	152271416	RIF1	protein_coding
ENSG00000080345	ENST00000243326	2	1	152266455	152338686	RIF1	protein_coding
ENSG00000080345	ENST00000414861	2	1	152266470	152311624	RIF1	protein_coding
ENSG00000080345	ENST00000430328	2	1	152266604	152331902	RIF1	protein_coding
ENSG00000183091	ENST00000409198	2	-1	152341850	152591001	NEB	protein_coding
ENSG00000183091	ENST00000397337	2	-1	152341853	152364556	NEB	protein_coding
ENSG00000183091	ENST00000397345	2	-1	152341853	152591001	NEB	protein_coding
ENSG00000183091	ENST00000427231	2	-1	152341853	152591001	NEB	protein_coding
ENSG00000183091	ENST00000397336	2	-1	152341855	152359943	NEB	protein_coding
ENSG00000183091	ENST00000413693	2	-1	152341855	152440133	NEB	protein_coding
ENSG00000183091	ENST00000172853	2	-1	152341855	152590946	NEB	protein_coding
ENSG00000183091	ENST00000509223	2	-1	152342141	152363475	NEB	protein_coding
ENSG00000183091	ENST00000434685	2	-1	152342274	152382500	NEB	protein_coding
ENSG00000183091	ENST00000603639	2	-1	152342274	152589670	NEB	protein_coding
ENSG00000183091	ENST00000604864	2	-1	152342274	152589670	NEB	protein_coding
ENSG00000183091	ENST00000421461	2	-1	152349867	152363507	NEB	protein_coding
ENSG00000183091	ENST00000424585	2	-1	152352819	152370120	NEB	protein_coding
ENSG00000183091	ENST00000420924	2	-1	152388341	152397261	NEB	protein_coding
ENSG00000162980	ENST00000295087	2	-1	152655316	152685002	ARL5A	protein_coding
ENSG00000162980	ENST00000428992	2	-1	152659617	152684982	ARL5A	protein_coding
ENSG00000182389	ENST00000539935	2	-1	152689290	152955593	CACNB4	protein_coding
ENSG00000182389	ENST00000360283	2	-1	152689300	152830485	CACNB4	protein_coding
ENSG00000182389	ENST00000439467	2	-1	152695128	152954975	CACNB4	protein_coding
ENSG00000182389	ENST00000534999	2	-1	152695140	152830454	CACNB4	protein_coding
ENSG00000182389	ENST00000397327	2	-1	152695198	152830454	CACNB4	protein_coding
ENSG00000182389	ENST00000427385	2	-1	152695328	152955235	CACNB4	protein_coding
ENSG00000182389	ENST00000201943	2	-1	152695628	152955537	CACNB4	protein_coding
ENSG00000182389	ENST00000434468	2	-1	152732994	152828502	CACNB4	protein_coding
ENSG00000115145	ENST00000263904	2	-1	152973315	153032506	STAM2	protein_coding
ENSG00000157827	ENST00000288670	2	1	153191751	153506348	FMNL2	protein_coding
ENSG00000157827	ENST00000475377	2	1	153476092	153506337	FMNL2	protein_coding
ENSG00000196504	ENST00000410080	2	-1	153508107	153574495	PRPF40A	protein_coding
ENSG00000196504	ENST00000545856	2	-1	153529079	153573921	PRPF40A	protein_coding
ENSG00000196504	ENST00000493468	2	-1	153532913	153573887	PRPF40A	protein_coding
ENSG00000196504	ENST00000448428	2	-1	153535570	153573971	PRPF40A	protein_coding
ENSG00000177917	ENST00000326446	2	1	153574428	153617767	ARL6IP6	protein_coding
ENSG00000177519	ENST00000325926	2	-1	154333852	154335322	RPRM	protein_coding
ENSG00000144278	ENST00000392825	2	1	154728426	155310361	GALNT13	protein_coding
ENSG00000144278	ENST00000434213	2	1	154728466	154801068	GALNT13	protein_coding
ENSG00000144278	ENST00000409237	2	1	154801011	155307815	GALNT13	protein_coding
ENSG00000144278	ENST00000450838	2	1	155158092	155307242	GALNT13	protein_coding
ENSG00000144278	ENST00000422126	2	1	155265523	155307305	GALNT13	protein_coding
ENSG00000144278	ENST00000453715	2	1	155295104	155307257	GALNT13	protein_coding
ENSG00000162989	ENST00000295101	2	1	155554811	155714863	KCNJ3	protein_coding
ENSG00000162989	ENST00000544049	2	1	155555215	155711558	KCNJ3	protein_coding
ENSG00000153234	ENST00000339562	2	-1	157180944	157189228	NR4A2	protein_coding
ENSG00000153234	ENST00000426264	2	-1	157181594	157189226	NR4A2	protein_coding
ENSG00000153234	ENST00000409572	2	-1	157181610	157198860	NR4A2	protein_coding
ENSG00000153234	ENST00000539077	2	-1	157181823	157189224	NR4A2	protein_coding
ENSG00000153234	ENST00000409108	2	-1	157182256	157187219	NR4A2	protein_coding
ENSG00000153234	ENST00000429376	2	-1	157182256	157187233	NR4A2	protein_coding
ENSG00000153234	ENST00000406048	2	-1	157184416	157186633	NR4A2	protein_coding
ENSG00000153234	ENST00000424077	2	-1	157185925	157189225	NR4A2	protein_coding
ENSG00000153234	ENST00000421709	2	-1	157186190	157189232	NR4A2	protein_coding
ENSG00000115159	ENST00000415049	2	1	157291802	157367361	GPD2	protein_coding
ENSG00000115159	ENST00000310454	2	1	157291953	157442915	GPD2	protein_coding
ENSG00000115159	ENST00000409125	2	1	157292291	157439710	GPD2	protein_coding
ENSG00000115159	ENST00000438166	2	1	157292901	157439570	GPD2	protein_coding
ENSG00000115159	ENST00000540309	2	1	157292997	157439916	GPD2	protein_coding
ENSG00000115159	ENST00000409674	2	1	157330084	157439570	GPD2	protein_coding
ENSG00000268857	ENST00000601086	2	-1	157352597	157352655	AC011308.1	protein_coding
ENSG00000136542	ENST00000259056	2	1	158114110	158170723	GALNT5	protein_coding
ENSG00000136541	ENST00000410096	2	-1	158175137	158182446	ERMN	protein_coding
ENSG00000136541	ENST00000397283	2	-1	158175151	158184225	ERMN	protein_coding
ENSG00000136541	ENST00000535935	2	-1	158177509	158181750	ERMN	protein_coding
ENSG00000136541	ENST00000420719	2	-1	158177514	158182336	ERMN	protein_coding
ENSG00000136541	ENST00000420317	2	-1	158178157	158183760	ERMN	protein_coding
ENSG00000136541	ENST00000411762	2	-1	158178181	158183821	ERMN	protein_coding
ENSG00000136541	ENST00000409216	2	-1	158178197	158182336	ERMN	protein_coding
ENSG00000136541	ENST00000409925	2	-1	158178251	158182171	ERMN	protein_coding
ENSG00000136541	ENST00000419116	2	-1	158178294	158182413	ERMN	protein_coding
ENSG00000115165	ENST00000264192	2	-1	158271131	158300654	CYTIP	protein_coding
ENSG00000115165	ENST00000540637	2	-1	158271970	158345473	CYTIP	protein_coding
ENSG00000115165	ENST00000418920	2	-1	158272558	158295926	CYTIP	protein_coding
ENSG00000115165	ENST00000439355	2	-1	158287425	158345472	CYTIP	protein_coding
ENSG00000115165	ENST00000435117	2	-1	158291221	158345341	CYTIP	protein_coding
ENSG00000123612	ENST00000243349	2	-1	158383279	158485517	ACVR1C	protein_coding
ENSG00000123612	ENST00000409680	2	-1	158390254	158454072	ACVR1C	protein_coding
ENSG00000123612	ENST00000335450	2	-1	158390254	158485239	ACVR1C	protein_coding
ENSG00000123612	ENST00000348328	2	-1	158390254	158485239	ACVR1C	protein_coding
ENSG00000115170	ENST00000263640	2	-1	158592958	158731623	ACVR1	protein_coding
ENSG00000115170	ENST00000409283	2	-1	158592961	158663508	ACVR1	protein_coding
ENSG00000115170	ENST00000434821	2	-1	158592961	158732374	ACVR1	protein_coding
ENSG00000115170	ENST00000410057	2	-1	158593828	158694790	ACVR1	protein_coding
ENSG00000115170	ENST00000412025	2	-1	158636918	158694839	ACVR1	protein_coding
ENSG00000115170	ENST00000440523	2	-1	158636920	158732138	ACVR1	protein_coding
ENSG00000115170	ENST00000539637	2	-1	158636962	158732352	ACVR1	protein_coding
ENSG00000115170	ENST00000424669	2	-1	158636966	158732374	ACVR1	protein_coding
ENSG00000115170	ENST00000413751	2	-1	158655941	158732352	ACVR1	protein_coding
ENSG00000007001	ENST00000605860	2	1	158733214	158992666	UPP2	protein_coding
ENSG00000007001	ENST00000409859	2	1	158851711	158992666	UPP2	protein_coding
ENSG00000007001	ENST00000005756	2	1	158958382	158992478	UPP2	protein_coding
ENSG00000153237	ENST00000283233	2	-1	159027593	159313265	CCDC148	protein_coding
ENSG00000153237	ENST00000409187	2	-1	159028056	159237472	CCDC148	protein_coding
ENSG00000153237	ENST00000536771	2	-1	159145100	159313265	CCDC148	protein_coding
ENSG00000153237	ENST00000409889	2	-1	159195105	159313214	CCDC148	protein_coding
ENSG00000144283	ENST00000389757	2	1	159313611	159539391	PKP4	protein_coding
ENSG00000144283	ENST00000389759	2	1	159313624	159537941	PKP4	protein_coding
ENSG00000163331	ENST00000309950	2	1	159651829	159672505	DAPL1	protein_coding
ENSG00000163331	ENST00000409042	2	1	159651829	159710294	DAPL1	protein_coding
ENSG00000163331	ENST00000343761	2	1	159660810	159719293	DAPL1	protein_coding
ENSG00000115183	ENST00000454300	2	1	159825146	160089166	TANC1	protein_coding
ENSG00000115183	ENST00000263635	2	1	159825183	160089170	TANC1	protein_coding
ENSG00000196151	ENST00000359774	2	-1	160092304	160143310	WDSUB1	protein_coding
ENSG00000196151	ENST00000358147	2	-1	160092309	160143214	WDSUB1	protein_coding
ENSG00000196151	ENST00000392796	2	-1	160092312	160143063	WDSUB1	protein_coding
ENSG00000196151	ENST00000409990	2	-1	160092312	160143103	WDSUB1	protein_coding
ENSG00000196151	ENST00000409124	2	-1	160092345	160143180	WDSUB1	protein_coding
ENSG00000123636	ENST00000343439	2	-1	160175490	160473059	BAZ2B	protein_coding
ENSG00000123636	ENST00000355831	2	-1	160175490	160473059	BAZ2B	protein_coding
ENSG00000123636	ENST00000392782	2	-1	160175490	160473080	BAZ2B	protein_coding
ENSG00000123636	ENST00000392783	2	-1	160175490	160473203	BAZ2B	protein_coding
ENSG00000123636	ENST00000426648	2	-1	160193471	160204104	BAZ2B	protein_coding
ENSG00000123636	ENST00000294905	2	-1	160242885	160257161	BAZ2B	protein_coding
ENSG00000123636	ENST00000441143	2	-1	160268943	160289461	BAZ2B	protein_coding
ENSG00000123636	ENST00000541068	2	-1	160303347	160473016	BAZ2B	protein_coding
ENSG00000123636	ENST00000437839	2	-1	160304827	160472071	BAZ2B	protein_coding
ENSG00000136536	ENST00000409175	2	1	160569000	160623880	MARCH7	protein_coding
ENSG00000136536	ENST00000539065	2	1	160569000	160624193	MARCH7	protein_coding
ENSG00000136536	ENST00000259050	2	1	160569010	160627538	MARCH7	protein_coding
ENSG00000136536	ENST00000421037	2	1	160569018	160599722	MARCH7	protein_coding
ENSG00000136536	ENST00000409591	2	1	160590476	160623920	MARCH7	protein_coding
ENSG00000136536	ENST00000420397	2	1	160609001	160624471	MARCH7	protein_coding
ENSG00000241399	ENST00000259053	2	-1	160625364	160654753	CD302	protein_coding
ENSG00000241399	ENST00000429078	2	-1	160628100	160654753	CD302	protein_coding
ENSG00000054219	ENST00000553424	2	-1	160628362	160761193	LY75	protein_coding
ENSG00000054219	ENST00000554112	2	-1	160628362	160761193	LY75	protein_coding
ENSG00000248672	ENST00000504764	2	-1	160628362	160761221	LY75-CD302	protein_coding
ENSG00000248672	ENST00000505052	2	-1	160628362	160761221	LY75-CD302	protein_coding
ENSG00000054219	ENST00000263636	2	-1	160659866	160761221	LY75	protein_coding
ENSG00000153246	ENST00000283243	2	-1	160794362	160919121	PLA2R1	protein_coding
ENSG00000153246	ENST00000392771	2	-1	160802326	160919121	PLA2R1	protein_coding
ENSG00000115221	ENST00000283249	2	-1	160956177	161056812	ITGB6	protein_coding
ENSG00000115221	ENST00000428609	2	-1	160958147	161056763	ITGB6	protein_coding
ENSG00000115221	ENST00000409967	2	-1	160958196	161056769	ITGB6	protein_coding
ENSG00000115221	ENST00000409872	2	-1	160958247	161056815	ITGB6	protein_coding
ENSG00000153250	ENST00000348849	2	-1	161128662	161350305	RBMS1	protein_coding
ENSG00000153250	ENST00000409075	2	-1	161130971	161265120	RBMS1	protein_coding
ENSG00000153250	ENST00000409289	2	-1	161130971	161272689	RBMS1	protein_coding
ENSG00000153250	ENST00000392753	2	-1	161130996	161350029	RBMS1	protein_coding
ENSG00000153250	ENST00000409972	2	-1	161131031	161264400	RBMS1	protein_coding
ENSG00000153250	ENST00000428519	2	-1	161159919	161272689	RBMS1	protein_coding
ENSG00000136560	ENST00000259075	2	1	161993419	162092698	TANK	protein_coding
ENSG00000136560	ENST00000432002	2	1	161993438	162081148	TANK	protein_coding
ENSG00000136560	ENST00000457476	2	1	161993466	162061490	TANK	protein_coding
ENSG00000136560	ENST00000392749	2	1	162016808	162092683	TANK	protein_coding
ENSG00000136560	ENST00000440506	2	1	162016810	162061292	TANK	protein_coding
ENSG00000136560	ENST00000429217	2	1	162016855	162087528	TANK	protein_coding
ENSG00000136560	ENST00000402568	2	1	162016860	162091892	TANK	protein_coding
ENSG00000136560	ENST00000406287	2	1	162016860	162091892	TANK	protein_coding
ENSG00000136560	ENST00000405852	2	1	162016948	162092732	TANK	protein_coding
ENSG00000136560	ENST00000456358	2	1	162017237	162081155	TANK	protein_coding
ENSG00000136560	ENST00000403609	2	1	162036132	162061490	TANK	protein_coding
ENSG00000136560	ENST00000437623	2	1	162080426	162092677	TANK	protein_coding
ENSG00000136560	ENST00000439442	2	1	162087697	162092159	TANK	protein_coding
ENSG00000115233	ENST00000409682	2	1	162164549	162268228	PSMD14	protein_coding
ENSG00000115233	ENST00000437630	2	1	162165111	162226630	PSMD14	protein_coding
ENSG00000136535	ENST00000389554	2	1	162272605	162282381	TBR1	protein_coding
ENSG00000136535	ENST00000411412	2	1	162274290	162280287	TBR1	protein_coding
ENSG00000136535	ENST00000410035	2	1	162274406	162280797	TBR1	protein_coding
ENSG00000144290	ENST00000375514	2	1	162480845	162841785	SLC4A10	protein_coding
ENSG00000144290	ENST00000415876	2	1	162480848	162841792	SLC4A10	protein_coding
ENSG00000144290	ENST00000535165	2	1	162480908	162761339	SLC4A10	protein_coding
ENSG00000144290	ENST00000272716	2	1	162480936	162839755	SLC4A10	protein_coding
ENSG00000144290	ENST00000446997	2	1	162480936	162841763	SLC4A10	protein_coding
ENSG00000144290	ENST00000421911	2	1	162480971	162839869	SLC4A10	protein_coding
ENSG00000197635	ENST00000360534	2	-1	162848751	162931052	DPP4	protein_coding
ENSG00000115263	ENST00000418842	2	-1	162999392	163008913	GCG	protein_coding
ENSG00000115263	ENST00000375497	2	-1	163000415	163008914	GCG	protein_coding
ENSG00000078098	ENST00000188790	2	-1	163027200	163100045	FAP	protein_coding
ENSG00000078098	ENST00000443424	2	-1	163027228	163099966	FAP	protein_coding
ENSG00000078098	ENST00000447386	2	-1	163075652	163099558	FAP	protein_coding
ENSG00000115267	ENST00000263642	2	-1	163123589	163175213	IFIH1	protein_coding
ENSG00000115267	ENST00000421365	2	-1	163166657	163175194	IFIH1	protein_coding
ENSG00000115271	ENST00000446271	2	1	163175394	163213323	GCA	protein_coding
ENSG00000115271	ENST00000429691	2	1	163175544	163217608	GCA	protein_coding
ENSG00000115271	ENST00000437150	2	1	163200598	163217930	GCA	protein_coding
ENSG00000115271	ENST00000453113	2	1	163200645	163213415	GCA	protein_coding
ENSG00000115271	ENST00000233612	2	1	163200848	163217632	GCA	protein_coding
ENSG00000115271	ENST00000414723	2	1	163212948	163228105	GCA	protein_coding
ENSG00000184611	ENST00000332142	2	-1	163227917	163695128	KCNH7	protein_coding
ENSG00000184611	ENST00000328032	2	-1	163279757	163695240	KCNH7	protein_coding
ENSG00000182263	ENST00000409634	2	-1	164449906	164592522	FIGN	protein_coding
ENSG00000182263	ENST00000333129	2	-1	164459121	164592517	FIGN	protein_coding
ENSG00000115290	ENST00000263915	2	-1	165349326	165478358	GRB14	protein_coding
ENSG00000115290	ENST00000543549	2	-1	165349333	165425005	GRB14	protein_coding
ENSG00000115290	ENST00000446413	2	-1	165353518	165477988	GRB14	protein_coding
ENSG00000115290	ENST00000424693	2	-1	165381552	165476467	GRB14	protein_coding
ENSG00000082438	ENST00000375458	2	-1	165536698	165697928	COBLL1	protein_coding
ENSG00000082438	ENST00000342193	2	-1	165541275	165697922	COBLL1	protein_coding
ENSG00000082438	ENST00000409184	2	-1	165541326	165698535	COBLL1	protein_coding
ENSG00000082438	ENST00000392717	2	-1	165541327	165698535	COBLL1	protein_coding
ENSG00000082438	ENST00000194871	2	-1	165542414	165698678	COBLL1	protein_coding
ENSG00000082438	ENST00000452626	2	-1	165578816	165630264	COBLL1	protein_coding
ENSG00000082438	ENST00000456693	2	-1	165579002	165698624	COBLL1	protein_coding
ENSG00000082438	ENST00000448708	2	-1	165584669	165700189	COBLL1	protein_coding
ENSG00000082438	ENST00000439313	2	-1	165584671	165697731	COBLL1	protein_coding
ENSG00000082438	ENST00000444537	2	-1	165584695	165698333	COBLL1	protein_coding
ENSG00000082438	ENST00000414843	2	-1	165586440	165698360	COBLL1	protein_coding
ENSG00000082438	ENST00000445474	2	-1	165586570	165698684	COBLL1	protein_coding
ENSG00000169507	ENST00000303735	2	-1	165752696	165812035	SLC38A11	protein_coding
ENSG00000169507	ENST00000409149	2	-1	165754839	165811996	SLC38A11	protein_coding
ENSG00000169507	ENST00000409058	2	-1	165754844	165811987	SLC38A11	protein_coding
ENSG00000169507	ENST00000409662	2	-1	165754884	165811756	SLC38A11	protein_coding
ENSG00000169507	ENST00000424914	2	-1	165755179	165793933	SLC38A11	protein_coding
ENSG00000153253	ENST00000360093	2	-1	165944032	166060577	SCN3A	protein_coding
ENSG00000153253	ENST00000283254	2	-1	165944040	166060553	SCN3A	protein_coding
ENSG00000153253	ENST00000409101	2	-1	165946228	166060396	SCN3A	protein_coding
ENSG00000153253	ENST00000540861	2	-1	165946481	165950338	SCN3A	protein_coding
ENSG00000153253	ENST00000440431	2	-1	165953762	166043064	SCN3A	protein_coding
ENSG00000153253	ENST00000453007	2	-1	166020903	166060560	SCN3A	protein_coding
ENSG00000136531	ENST00000424833	2	1	166095912	166172108	SCN2A	protein_coding
ENSG00000136531	ENST00000357398	2	1	166095912	166248818	SCN2A	protein_coding
ENSG00000136531	ENST00000375437	2	1	166095912	166248818	SCN2A	protein_coding
ENSG00000136531	ENST00000283256	2	1	166150541	166248563	SCN2A	protein_coding
ENSG00000136531	ENST00000375427	2	1	166152283	166246539	SCN2A	protein_coding
ENSG00000178662	ENST00000421875	2	1	166326157	166535817	CSRNP3	protein_coding
ENSG00000178662	ENST00000314499	2	1	166326157	166545917	CSRNP3	protein_coding
ENSG00000178662	ENST00000409664	2	1	166326208	166532829	CSRNP3	protein_coding
ENSG00000178662	ENST00000342316	2	1	166428849	166545917	CSRNP3	protein_coding
ENSG00000178662	ENST00000409420	2	1	166430619	166536704	CSRNP3	protein_coding
ENSG00000115339	ENST00000392701	2	-1	166604101	166651192	GALNT3	protein_coding
ENSG00000115339	ENST00000409882	2	-1	166604313	166618417	GALNT3	protein_coding
ENSG00000115339	ENST00000412248	2	-1	166613557	166651169	GALNT3	protein_coding
ENSG00000115339	ENST00000431484	2	-1	166626941	166651160	GALNT3	protein_coding
ENSG00000115339	ENST00000414977	2	-1	166627039	166650389	GALNT3	protein_coding
ENSG00000115339	ENST00000422973	2	-1	166627135	166650757	GALNT3	protein_coding
ENSG00000115339	ENST00000447156	2	-1	166627176	166628201	GALNT3	protein_coding
ENSG00000123607	ENST00000536175	2	-1	166713988	166747365	TTC21B	protein_coding
ENSG00000123607	ENST00000243344	2	-1	166729872	166810353	TTC21B	protein_coding
ENSG00000144285	ENST00000423058	2	-1	166845670	166930149	SCN1A	protein_coding
ENSG00000144285	ENST00000303395	2	-1	166845673	166930131	SCN1A	protein_coding
ENSG00000144285	ENST00000375405	2	-1	166845673	166930149	SCN1A	protein_coding
ENSG00000144285	ENST00000409050	2	-1	166847755	166930131	SCN1A	protein_coding
ENSG00000169432	ENST00000409672	2	-1	167051695	167232503	SCN9A	protein_coding
ENSG00000169432	ENST00000303354	2	-1	167051706	167232497	SCN9A	protein_coding
ENSG00000169432	ENST00000375387	2	-1	167051706	167232497	SCN9A	protein_coding
ENSG00000169432	ENST00000409435	2	-1	167055182	167168266	SCN9A	protein_coding
ENSG00000169432	ENST00000452182	2	-1	167138270	167163081	SCN9A	protein_coding
ENSG00000169432	ENST00000454569	2	-1	167138270	167163081	SCN9A	protein_coding
ENSG00000136546	ENST00000409855	2	-1	167260083	167343478	SCN7A	protein_coding
ENSG00000136546	ENST00000419992	2	-1	167288831	167350757	SCN7A	protein_coding
ENSG00000136546	ENST00000441411	2	-1	167313463	167350715	SCN7A	protein_coding
ENSG00000163092	ENST00000409043	2	1	167744997	168116259	XIRP2	protein_coding
ENSG00000163092	ENST00000409728	2	1	167744997	168116259	XIRP2	protein_coding
ENSG00000163092	ENST00000409195	2	1	167744997	168116263	XIRP2	protein_coding
ENSG00000163092	ENST00000409756	2	1	167759975	168116259	XIRP2	protein_coding
ENSG00000163092	ENST00000420519	2	1	167759993	168115873	XIRP2	protein_coding
ENSG00000163092	ENST00000295237	2	1	167759993	168116259	XIRP2	protein_coding
ENSG00000163092	ENST00000409273	2	1	168043793	168116259	XIRP2	protein_coding
ENSG00000163092	ENST00000409605	2	1	168043793	168116259	XIRP2	protein_coding
ENSG00000172318	ENST00000305861	2	1	168675182	168727366	B3GALT1	protein_coding
ENSG00000172318	ENST00000392690	2	1	168725458	168730551	B3GALT1	protein_coding
ENSG00000198648	ENST00000355999	2	-1	168810530	169104651	STK39	protein_coding
ENSG00000172292	ENST00000305747	2	1	169312372	169631644	CERS6	protein_coding
ENSG00000172292	ENST00000392687	2	1	169312759	169631644	CERS6	protein_coding
ENSG00000163072	ENST00000458381	2	1	169643049	169721565	NOSTRIN	protein_coding
ENSG00000163072	ENST00000444448	2	1	169654661	169721849	NOSTRIN	protein_coding
ENSG00000163072	ENST00000317647	2	1	169658928	169722024	NOSTRIN	protein_coding
ENSG00000163072	ENST00000445023	2	1	169659107	169721564	NOSTRIN	protein_coding
ENSG00000163072	ENST00000397206	2	1	169659146	169721480	NOSTRIN	protein_coding
ENSG00000163072	ENST00000397209	2	1	169659157	169721480	NOSTRIN	protein_coding
ENSG00000163072	ENST00000421711	2	1	169659157	169721480	NOSTRIN	protein_coding
ENSG00000163072	ENST00000447264	2	1	169667844	169707692	NOSTRIN	protein_coding
ENSG00000152253	ENST00000282074	2	-1	169727404	169746955	SPC25	protein_coding
ENSG00000152253	ENST00000451987	2	-1	169733748	169769787	SPC25	protein_coding
ENSG00000152254	ENST00000375363	2	1	169757750	169764643	G6PC2	protein_coding
ENSG00000152254	ENST00000429379	2	1	169757801	169764241	G6PC2	protein_coding
ENSG00000152254	ENST00000421979	2	1	169757835	169764346	G6PC2	protein_coding
ENSG00000073734	ENST00000263817	2	-1	169779448	169887832	ABCB11	protein_coding
ENSG00000073737	ENST00000327239	2	1	169921299	169952677	DHRS9	protein_coding
ENSG00000073737	ENST00000602501	2	1	169921299	169952677	DHRS9	protein_coding
ENSG00000073737	ENST00000357546	2	1	169923545	169952677	DHRS9	protein_coding
ENSG00000073737	ENST00000432060	2	1	169923587	169952469	DHRS9	protein_coding
ENSG00000073737	ENST00000428522	2	1	169926066	169952672	DHRS9	protein_coding
ENSG00000073737	ENST00000450153	2	1	169926072	169938289	DHRS9	protein_coding
ENSG00000073737	ENST00000421653	2	1	169926086	169952277	DHRS9	protein_coding
ENSG00000073737	ENST00000436483	2	1	169929010	169952677	DHRS9	protein_coding
ENSG00000073737	ENST00000412271	2	1	169937617	169952677	DHRS9	protein_coding
ENSG00000081479	ENST00000263816	2	-1	169983619	170219195	LRP2	protein_coding
ENSG00000081479	ENST00000443831	2	-1	170097260	170219044	LRP2	protein_coding
