ENSG00000177706	ENST00000313766	7	1	192969	300711	FAM20C	protein_coding
ENSG00000001631	ENST00000394507	7	-1	91828283	91875414	KRIT1	protein_coding
ENSG00000001631	ENST00000340022	7	-1	91828727	91875414	KRIT1	protein_coding
ENSG00000001631	ENST00000412043	7	-1	91829672	91875109	KRIT1	protein_coding
ENSG00000001631	ENST00000394505	7	-1	91829672	91875237	KRIT1	protein_coding
ENSG00000001631	ENST00000394503	7	-1	91829687	91875228	KRIT1	protein_coding
ENSG00000001631	ENST00000445516	7	-1	91855080	91864929	KRIT1	protein_coding
ENSG00000001631	ENST00000458177	7	-1	91864717	91875373	KRIT1	protein_coding
ENSG00000001631	ENST00000433016	7	-1	91864893	91875234	KRIT1	protein_coding
ENSG00000001631	ENST00000454017	7	-1	91865725	91875228	KRIT1	protein_coding
ENSG00000001631	ENST00000440209	7	-1	91867000	91875228	KRIT1	protein_coding
ENSG00000001631	ENST00000430102	7	-1	91867043	91875185	KRIT1	protein_coding
ENSG00000001631	ENST00000413688	7	-1	91870361	91875228	KRIT1	protein_coding
ENSG00000001631	ENST00000458493	7	-1	91870372	91875257	KRIT1	protein_coding
ENSG00000001631	ENST00000452773	7	-1	91870395	91875229	KRIT1	protein_coding
ENSG00000001631	ENST00000425919	7	-1	91870455	91875257	KRIT1	protein_coding
ENSG00000001631	ENST00000444960	7	-1	91871348	91875480	KRIT1	protein_coding
ENSG00000001631	ENST00000422347	7	-1	91871375	91875244	KRIT1	protein_coding
ENSG00000001631	ENST00000425073	7	-1	91871415	91875226	KRIT1	protein_coding
ENSG00000001629	ENST00000265742	7	1	91875548	92030698	ANKIB1	protein_coding
ENSG00000001629	ENST00000442183	7	1	91923776	91936886	ANKIB1	protein_coding
ENSG00000157259	ENST00000287957	7	1	92076767	92088150	GATAD1	protein_coding
ENSG00000242950	ENST00000603053	7	-1	92097694	92107229	ERVW-1	protein_coding
ENSG00000242950	ENST00000493463	7	-1	92097695	92100619	ERVW-1	protein_coding
ENSG00000127980	ENST00000438045	7	-1	92116334	92157755	PEX1	protein_coding
ENSG00000127980	ENST00000248633	7	-1	92116334	92157845	PEX1	protein_coding
ENSG00000127980	ENST00000428214	7	-1	92116771	92157749	PEX1	protein_coding
ENSG00000127980	ENST00000541751	7	-1	92126027	92146729	PEX1	protein_coding
ENSG00000127993	ENST00000265732	7	1	92158087	92166848	RBM48	protein_coding
ENSG00000127993	ENST00000481551	7	1	92158087	92167319	RBM48	protein_coding
ENSG00000127993	ENST00000496410	7	1	92158121	92161864	RBM48	protein_coding
ENSG00000234545	ENST00000438306	7	-1	92190107	92219707	FAM133B	protein_coding
ENSG00000234545	ENST00000445716	7	-1	92190417	92219708	FAM133B	protein_coding
ENSG00000234545	ENST00000427372	7	-1	92191596	92219384	FAM133B	protein_coding
ENSG00000234545	ENST00000494079	7	-1	92194822	92207031	FAM133B	protein_coding
ENSG00000234545	ENST00000456502	7	-1	92210820	92219344	FAM133B	protein_coding
ENSG00000105810	ENST00000265734	7	-1	92234235	92463231	CDK6	protein_coding
ENSG00000105810	ENST00000424848	7	-1	92244454	92465908	CDK6	protein_coding
ENSG00000205413	ENST00000379958	7	-1	92728829	92747336	SAMD9	protein_coding
ENSG00000205413	ENST00000446617	7	-1	92731562	92747275	SAMD9	protein_coding
ENSG00000177409	ENST00000318238	7	-1	92759368	92777681	SAMD9L	protein_coding
ENSG00000177409	ENST00000411955	7	-1	92760076	92777667	SAMD9L	protein_coding
ENSG00000177409	ENST00000437805	7	-1	92760346	92777658	SAMD9L	protein_coding
ENSG00000177409	ENST00000414791	7	-1	92765076	92777658	SAMD9L	protein_coding
ENSG00000177409	ENST00000439952	7	-1	92765076	92777658	SAMD9L	protein_coding
ENSG00000177409	ENST00000446033	7	-1	92765076	92777658	SAMD9L	protein_coding
ENSG00000177409	ENST00000446959	7	-1	92765076	92777658	SAMD9L	protein_coding
ENSG00000188175	ENST00000440868	7	-1	92817899	92848858	HEPACAM2	protein_coding
ENSG00000188175	ENST00000341723	7	-1	92817899	92848895	HEPACAM2	protein_coding
ENSG00000188175	ENST00000394468	7	-1	92817899	92855837	HEPACAM2	protein_coding
ENSG00000188175	ENST00000453812	7	-1	92818192	92855782	HEPACAM2	protein_coding
ENSG00000004766	ENST00000251739	7	1	92861653	92905740	CCDC132	protein_coding
ENSG00000004766	ENST00000305866	7	1	92861653	92988338	CCDC132	protein_coding
ENSG00000004766	ENST00000541136	7	1	92861679	92988336	CCDC132	protein_coding
ENSG00000004766	ENST00000544910	7	1	92861679	92988337	CCDC132	protein_coding
ENSG00000004766	ENST00000458530	7	1	92861682	92887699	CCDC132	protein_coding
ENSG00000004766	ENST00000535481	7	1	92861692	92988089	CCDC132	protein_coding
ENSG00000004766	ENST00000317751	7	1	92861696	92949881	CCDC132	protein_coding
ENSG00000004766	ENST00000458707	7	1	92888926	92950370	CCDC132	protein_coding
ENSG00000004766	ENST00000443443	7	1	92979210	92985498	CCDC132	protein_coding
ENSG00000004948	ENST00000359558	7	-1	93053799	93204042	CALCR	protein_coding
ENSG00000004948	ENST00000360249	7	-1	93053799	93204042	CALCR	protein_coding
ENSG00000004948	ENST00000421592	7	-1	93053804	93203792	CALCR	protein_coding
ENSG00000004948	ENST00000394441	7	-1	93055635	93189122	CALCR	protein_coding
ENSG00000004948	ENST00000426151	7	-1	93055635	93204042	CALCR	protein_coding
ENSG00000127928	ENST00000455502	7	1	93220885	93540387	GNGT1	protein_coding
ENSG00000105825	ENST00000222543	7	-1	93514709	93520303	TFPI2	protein_coding
ENSG00000105825	ENST00000545378	7	-1	93515307	93520216	TFPI2	protein_coding
ENSG00000105825	ENST00000451238	7	-1	93515746	93519482	TFPI2	protein_coding
ENSG00000127928	ENST00000248572	7	1	93535820	93540577	GNGT1	protein_coding
ENSG00000127928	ENST00000429473	7	1	93535898	93540382	GNGT1	protein_coding
ENSG00000127928	ENST00000430875	7	1	93535904	93539171	GNGT1	protein_coding
ENSG00000127928	ENST00000428834	7	1	93535906	93539367	GNGT1	protein_coding
ENSG00000127920	ENST00000248564	7	1	93551011	93557922	GNG11	protein_coding
ENSG00000105829	ENST00000222547	7	-1	93622554	93633687	BET1	protein_coding
ENSG00000105829	ENST00000433727	7	-1	93622572	93633673	BET1	protein_coding
ENSG00000105829	ENST00000457139	7	-1	93622585	93629031	BET1	protein_coding
ENSG00000105829	ENST00000425626	7	-1	93625343	93633694	BET1	protein_coding
ENSG00000164692	ENST00000297268	7	1	94023873	94060544	COL1A2	protein_coding
ENSG00000127995	ENST00000447923	7	1	94138531	94163070	CASD1	protein_coding
ENSG00000127995	ENST00000297273	7	1	94139110	94186331	CASD1	protein_coding
ENSG00000127990	ENST00000522045	7	-1	94214542	94230052	SGCE	protein_coding
ENSG00000127990	ENST00000265735	7	-1	94214542	94285521	SGCE	protein_coding
ENSG00000127990	ENST00000445866	7	-1	94214560	94285436	SGCE	protein_coding
ENSG00000127990	ENST00000437425	7	-1	94214562	94285478	SGCE	protein_coding
ENSG00000127990	ENST00000447873	7	-1	94214569	94285478	SGCE	protein_coding
ENSG00000127990	ENST00000428696	7	-1	94214724	94285410	SGCE	protein_coding
ENSG00000127990	ENST00000415788	7	-1	94217623	94285498	SGCE	protein_coding
ENSG00000242265	ENST00000482108	7	1	94285637	94299007	PEG10	protein_coding
ENSG00000242265	ENST00000488574	7	1	94285682	94295010	PEG10	protein_coding
ENSG00000158528	ENST00000413325	7	1	94536514	94539644	PPP1R9A	protein_coding
ENSG00000158528	ENST00000433360	7	1	94536949	94920577	PPP1R9A	protein_coding
ENSG00000158528	ENST00000340694	7	1	94536949	94925725	PPP1R9A	protein_coding
ENSG00000158528	ENST00000424654	7	1	94536987	94919667	PPP1R9A	protein_coding
ENSG00000158528	ENST00000422324	7	1	94537280	94539549	PPP1R9A	protein_coding
ENSG00000158528	ENST00000433881	7	1	94537591	94925714	PPP1R9A	protein_coding
ENSG00000158528	ENST00000289495	7	1	94539210	94925727	PPP1R9A	protein_coding
ENSG00000158528	ENST00000456331	7	1	94539210	94925727	PPP1R9A	protein_coding
ENSG00000005421	ENST00000222381	7	-1	94926988	94954019	PON1	protein_coding
ENSG00000005421	ENST00000542556	7	-1	94928223	95025673	PON1	protein_coding
ENSG00000105852	ENST00000265627	7	-1	94989256	95025673	PON3	protein_coding
ENSG00000105852	ENST00000427422	7	-1	94989256	95025673	PON3	protein_coding
ENSG00000105852	ENST00000451904	7	-1	94989258	95025675	PON3	protein_coding
ENSG00000105854	ENST00000536183	7	-1	95034175	95064510	PON2	protein_coding
ENSG00000105854	ENST00000433091	7	-1	95034192	95064510	PON2	protein_coding
ENSG00000105854	ENST00000222572	7	-1	95034209	95064510	PON2	protein_coding
ENSG00000005981	ENST00000428113	7	1	95115213	95158113	ASB4	protein_coding
ENSG00000005981	ENST00000325885	7	1	95115213	95169544	ASB4	protein_coding
ENSG00000269449	ENST00000601424	7	1	95171457	95173854	AC002451.1	protein_coding
ENSG00000004799	ENST00000005178	7	-1	95212811	95225803	PDK4	protein_coding
ENSG00000158560	ENST00000447467	7	1	95401866	95727736	DYNC1I1	protein_coding
ENSG00000158560	ENST00000524053	7	1	95401891	95442591	DYNC1I1	protein_coding
ENSG00000158560	ENST00000324972	7	1	95401902	95727724	DYNC1I1	protein_coding
ENSG00000158560	ENST00000537881	7	1	95401906	95739634	DYNC1I1	protein_coding
ENSG00000158560	ENST00000437599	7	1	95401909	95727736	DYNC1I1	protein_coding
ENSG00000158560	ENST00000359388	7	1	95401910	95727736	DYNC1I1	protein_coding
ENSG00000158560	ENST00000413338	7	1	95401916	95448275	DYNC1I1	protein_coding
ENSG00000158560	ENST00000518089	7	1	95433530	95457440	DYNC1I1	protein_coding
ENSG00000158560	ENST00000457059	7	1	95433596	95727311	DYNC1I1	protein_coding
ENSG00000004864	ENST00000265631	7	-1	95749532	95951405	SLC25A13	protein_coding
ENSG00000004864	ENST00000416240	7	-1	95749533	95951459	SLC25A13	protein_coding
ENSG00000004864	ENST00000542654	7	-1	95750212	95951323	SLC25A13	protein_coding
ENSG00000197851	ENST00000356686	7	-1	96110938	96132835	C7orf76	protein_coding
ENSG00000127922	ENST00000417009	7	-1	96251874	96339173	SHFM1	protein_coding
ENSG00000127922	ENST00000444799	7	-1	96279527	96339170	SHFM1	protein_coding
ENSG00000127922	ENST00000413065	7	-1	96302769	96339163	SHFM1	protein_coding
ENSG00000127922	ENST00000248566	7	-1	96317770	96339203	SHFM1	protein_coding
ENSG00000006377	ENST00000518156	7	1	96634860	96640351	DLX6	protein_coding
ENSG00000006377	ENST00000007660	7	1	96635290	96640351	DLX6	protein_coding
ENSG00000006377	ENST00000555308	7	1	96636737	96639366	DLX6	protein_coding
ENSG00000105880	ENST00000222598	7	-1	96649704	96654409	DLX5	protein_coding
ENSG00000105880	ENST00000486603	7	-1	96651290	96654262	DLX5	protein_coding
ENSG00000196636	ENST00000432641	7	1	96745902	96811075	ACN9	protein_coding
ENSG00000196636	ENST00000360382	7	1	96747035	96810799	ACN9	protein_coding
ENSG00000006128	ENST00000319273	7	1	97361220	97369784	TAC1	protein_coding
ENSG00000006128	ENST00000350485	7	1	97361396	97369750	TAC1	protein_coding
ENSG00000006128	ENST00000346867	7	1	97361396	97369777	TAC1	protein_coding
ENSG00000070669	ENST00000175506	7	-1	97481430	97501854	ASNS	protein_coding
ENSG00000070669	ENST00000394309	7	-1	97481440	97501443	ASNS	protein_coding
ENSG00000070669	ENST00000437628	7	-1	97481443	97501425	ASNS	protein_coding
ENSG00000070669	ENST00000394308	7	-1	97481443	97501783	ASNS	protein_coding
ENSG00000070669	ENST00000422745	7	-1	97481458	97501779	ASNS	protein_coding
ENSG00000070669	ENST00000455086	7	-1	97481464	97501706	ASNS	protein_coding
ENSG00000070669	ENST00000444334	7	-1	97481516	97501748	ASNS	protein_coding
ENSG00000070669	ENST00000442734	7	-1	97488554	97501477	ASNS	protein_coding
ENSG00000070669	ENST00000437657	7	-1	97493571	97501191	ASNS	protein_coding
ENSG00000070669	ENST00000448127	7	-1	97493702	97499289	ASNS	protein_coding
ENSG00000070669	ENST00000453600	7	-1	97498217	97501720	ASNS	protein_coding
ENSG00000070669	ENST00000451771	7	-1	97498371	97501789	ASNS	protein_coding
ENSG00000070669	ENST00000414884	7	-1	97498384	97501470	ASNS	protein_coding
ENSG00000135175	ENST00000257627	7	-1	97613996	97619508	OCM2	protein_coding
ENSG00000164715	ENST00000297293	7	1	97736197	97838945	LMTK2	protein_coding
ENSG00000180535	ENST00000609256	7	1	97840739	97842291	BHLHA15	protein_coding
ENSG00000180535	ENST00000314018	7	1	97841566	97842271	BHLHA15	protein_coding
ENSG00000205356	ENST00000447648	7	-1	97843936	97881563	TECPR1	protein_coding
ENSG00000205356	ENST00000379795	7	-1	97846057	97881468	TECPR1	protein_coding
ENSG00000205356	ENST00000542604	7	-1	97855904	97881530	TECPR1	protein_coding
ENSG00000205356	ENST00000423128	7	-1	97874302	97881239	TECPR1	protein_coding
ENSG00000205356	ENST00000415086	7	-1	97874347	97881518	TECPR1	protein_coding
ENSG00000205356	ENST00000420697	7	-1	97874355	97881429	TECPR1	protein_coding
ENSG00000164713	ENST00000539286	7	1	97910979	97922275	BRI3	protein_coding
ENSG00000164713	ENST00000297290	7	1	97910987	97920836	BRI3	protein_coding
ENSG00000006453	ENST00000005260	7	-1	97920963	98030380	BAIAP2L1	protein_coding
ENSG00000106236	ENST00000265634	7	1	98246609	98259180	NPTX2	protein_coding
ENSG00000166448	ENST00000416379	7	-1	98444111	98467489	TMEM130	protein_coding
ENSG00000166448	ENST00000339375	7	-1	98444111	98467659	TMEM130	protein_coding
ENSG00000166448	ENST00000450876	7	-1	98444124	98464569	TMEM130	protein_coding
ENSG00000166448	ENST00000345589	7	-1	98444480	98467580	TMEM130	protein_coding
ENSG00000166448	ENST00000546258	7	-1	98445403	98466917	TMEM130	protein_coding
ENSG00000166448	ENST00000445790	7	-1	98460718	98468394	TMEM130	protein_coding
ENSG00000196367	ENST00000417523	7	1	98475556	98488022	TRRAP	protein_coding
ENSG00000196367	ENST00000355540	7	1	98476113	98610866	TRRAP	protein_coding
ENSG00000196367	ENST00000359863	7	1	98476113	98610866	TRRAP	protein_coding
ENSG00000196367	ENST00000446306	7	1	98478713	98610862	TRRAP	protein_coding
ENSG00000196367	ENST00000456197	7	1	98498303	98610866	TRRAP	protein_coding
ENSG00000198742	ENST00000361368	7	-1	98625061	98741642	SMURF1	protein_coding
ENSG00000198742	ENST00000361125	7	-1	98625064	98741723	SMURF1	protein_coding
ENSG00000185467	ENST00000327442	7	-1	98771197	98805129	KPNA7	protein_coding
ENSG00000241685	ENST00000432884	7	1	98923521	98985787	ARPC1A	protein_coding
ENSG00000241685	ENST00000262942	7	1	98923533	98963880	ARPC1A	protein_coding
ENSG00000130429	ENST00000443222	7	1	98971872	98985818	ARPC1B	protein_coding
ENSG00000130429	ENST00000414376	7	1	98971882	98985798	ARPC1B	protein_coding
ENSG00000130429	ENST00000252725	7	1	98972298	98992424	ARPC1B	protein_coding
ENSG00000130429	ENST00000455009	7	1	98972330	98985878	ARPC1B	protein_coding
ENSG00000130429	ENST00000418347	7	1	98972352	98985740	ARPC1B	protein_coding
ENSG00000130429	ENST00000429246	7	1	98972353	98983401	ARPC1B	protein_coding
ENSG00000130429	ENST00000417330	7	1	98972353	98985884	ARPC1B	protein_coding
ENSG00000130429	ENST00000427217	7	1	98972353	98985890	ARPC1B	protein_coding
ENSG00000130429	ENST00000431816	7	1	98972353	98985890	ARPC1B	protein_coding
ENSG00000130429	ENST00000458033	7	1	98972353	98985890	ARPC1B	protein_coding
ENSG00000130429	ENST00000451682	7	1	98972353	98992399	ARPC1B	protein_coding
ENSG00000106244	ENST00000350498	7	-1	98992586	99006452	PDAP1	protein_coding
ENSG00000106245	ENST00000403633	7	1	99006264	99017239	BUD31	protein_coding
ENSG00000106245	ENST00000222969	7	1	99006601	99017231	BUD31	protein_coding
ENSG00000106245	ENST00000456893	7	1	99008680	99017235	BUD31	protein_coding
ENSG00000106245	ENST00000431419	7	1	99012759	99017200	BUD31	protein_coding
ENSG00000106246	ENST00000292478	7	-1	99014362	99036539	PTCD1	protein_coding
ENSG00000106246	ENST00000555673	7	-1	99017372	99063787	PTCD1	protein_coding
ENSG00000248919	ENST00000413834	7	-1	99017372	99063787	ATP5J2-PTCD1	protein_coding
ENSG00000106246	ENST00000430982	7	-1	99031003	99063786	PTCD1	protein_coding
ENSG00000106246	ENST00000430029	7	-1	99032433	99036270	PTCD1	protein_coding
ENSG00000106246	ENST00000419981	7	-1	99032548	99036378	PTCD1	protein_coding
ENSG00000160917	ENST00000436336	7	1	99036545	99054965	CPSF4	protein_coding
ENSG00000160917	ENST00000451876	7	1	99036569	99054994	CPSF4	protein_coding
ENSG00000160917	ENST00000292476	7	1	99036696	99054994	CPSF4	protein_coding
ENSG00000160917	ENST00000441580	7	1	99036999	99054212	CPSF4	protein_coding
ENSG00000160917	ENST00000412686	7	1	99037048	99048418	CPSF4	protein_coding
ENSG00000214314	ENST00000398089	7	1	99040552	99040747	AC073063.1	protein_coding
ENSG00000160917	ENST00000452047	7	1	99042408	99054268	CPSF4	protein_coding
ENSG00000160917	ENST00000440514	7	1	99047948	99054201	CPSF4	protein_coding
ENSG00000241468	ENST00000449683	7	-1	99055813	99063790	ATP5J2	protein_coding
ENSG00000241468	ENST00000359832	7	-1	99055818	99063787	ATP5J2	protein_coding
ENSG00000241468	ENST00000292475	7	-1	99055818	99063954	ATP5J2	protein_coding
ENSG00000241468	ENST00000544611	7	-1	99055819	99058152	ATP5J2	protein_coding
ENSG00000241468	ENST00000488775	7	-1	99055820	99063790	ATP5J2	protein_coding
ENSG00000241468	ENST00000394186	7	-1	99055932	99063784	ATP5J2	protein_coding
ENSG00000241468	ENST00000523680	7	-1	99056860	99063790	ATP5J2	protein_coding
ENSG00000198556	ENST00000331410	7	1	99070464	99085217	ZNF789	protein_coding
ENSG00000198556	ENST00000483089	7	1	99070513	99079949	ZNF789	protein_coding
ENSG00000198556	ENST00000448667	7	1	99070513	99084423	ZNF789	protein_coding
ENSG00000198556	ENST00000493485	7	1	99070516	99101273	ZNF789	protein_coding
ENSG00000198556	ENST00000379724	7	1	99070535	99079945	ZNF789	protein_coding
ENSG00000160908	ENST00000337673	7	-1	99090863	99097920	ZNF394	protein_coding
ENSG00000160908	ENST00000426306	7	-1	99090865	99097887	ZNF394	protein_coding
ENSG00000196652	ENST00000326775	7	1	99102274	99131407	ZKSCAN5	protein_coding
ENSG00000196652	ENST00000451158	7	1	99102298	99130302	ZKSCAN5	protein_coding
ENSG00000196652	ENST00000394170	7	1	99102573	99131445	ZKSCAN5	protein_coding
ENSG00000221909	ENST00000449309	7	-1	99143931	99149757	FAM200A	protein_coding
ENSG00000221909	ENST00000408938	7	-1	99144424	99156159	FAM200A	protein_coding
ENSG00000197343	ENST00000320583	7	1	99156029	99162328	ZNF655	protein_coding
ENSG00000197343	ENST00000357864	7	1	99156045	99162326	ZNF655	protein_coding
ENSG00000197343	ENST00000452314	7	1	99156190	99161646	ZNF655	protein_coding
ENSG00000197343	ENST00000252713	7	1	99156201	99172029	ZNF655	protein_coding
ENSG00000197343	ENST00000454654	7	1	99156215	99169410	ZNF655	protein_coding
ENSG00000197343	ENST00000449244	7	1	99156292	99169340	ZNF655	protein_coding
ENSG00000197343	ENST00000425063	7	1	99156336	99174062	ZNF655	protein_coding
ENSG00000197343	ENST00000493277	7	1	99156341	99171344	ZNF655	protein_coding
ENSG00000197343	ENST00000422164	7	1	99156422	99170173	ZNF655	protein_coding
ENSG00000197343	ENST00000422647	7	1	99156428	99169955	ZNF655	protein_coding
ENSG00000197343	ENST00000427931	7	1	99156428	99169963	ZNF655	protein_coding
ENSG00000197343	ENST00000424881	7	1	99156448	99174072	ZNF655	protein_coding
ENSG00000197343	ENST00000440391	7	1	99156449	99162328	ZNF655	protein_coding
ENSG00000197343	ENST00000394163	7	1	99156485	99174076	ZNF655	protein_coding
ENSG00000197037	ENST00000394152	7	1	99214571	99230030	ZSCAN25	protein_coding
ENSG00000197037	ENST00000431485	7	1	99214589	99217439	ZSCAN25	protein_coding
ENSG00000197037	ENST00000334715	7	1	99217173	99230030	ZSCAN25	protein_coding
ENSG00000197037	ENST00000262941	7	1	99217230	99230024	ZSCAN25	protein_coding
ENSG00000106258	ENST00000222982	7	-1	99245817	99277619	CYP3A5	protein_coding
ENSG00000106258	ENST00000343703	7	-1	99245823	99277616	CYP3A5	protein_coding
ENSG00000106258	ENST00000339843	7	-1	99245823	99277621	CYP3A5	protein_coding
ENSG00000106258	ENST00000439761	7	-1	99268845	99277619	CYP3A5	protein_coding
ENSG00000160870	ENST00000336374	7	-1	99302667	99332719	CYP3A7	protein_coding
ENSG00000160868	ENST00000354593	7	-1	99354604	99381808	CYP3A4	protein_coding
ENSG00000160868	ENST00000336411	7	-1	99355299	99381888	CYP3A4	protein_coding
ENSG00000160868	ENST00000415003	7	-1	99367755	99381807	CYP3A4	protein_coding
ENSG00000021461	ENST00000421837	7	1	99425636	99437043	CYP3A43	protein_coding
ENSG00000021461	ENST00000354829	7	1	99425636	99463718	CYP3A43	protein_coding
ENSG00000021461	ENST00000342499	7	1	99425666	99463624	CYP3A43	protein_coding
ENSG00000021461	ENST00000417625	7	1	99425666	99463624	CYP3A43	protein_coding
ENSG00000021461	ENST00000415413	7	1	99425672	99463668	CYP3A43	protein_coding
ENSG00000021461	ENST00000444905	7	1	99425672	99463668	CYP3A43	protein_coding
ENSG00000021461	ENST00000222382	7	1	99425739	99463624	CYP3A43	protein_coding
ENSG00000021461	ENST00000312017	7	1	99425739	99463624	CYP3A43	protein_coding
ENSG00000244623	ENST00000316368	7	-1	99473610	99474680	OR2AE1	protein_coding
ENSG00000146833	ENST00000447480	7	-1	99474581	99516728	TRIM4	protein_coding
ENSG00000146833	ENST00000355947	7	-1	99488036	99517154	TRIM4	protein_coding
ENSG00000146833	ENST00000349062	7	-1	99488036	99517223	TRIM4	protein_coding
ENSG00000146833	ENST00000354241	7	-1	99498789	99517116	TRIM4	protein_coding
ENSG00000176402	ENST00000312891	7	-1	99520892	99527243	GJC3	protein_coding
ENSG00000160862	ENST00000292401	7	-1	99564353	99573780	AZGP1	protein_coding
ENSG00000160862	ENST00000419575	7	-1	99564354	99569617	AZGP1	protein_coding
ENSG00000160862	ENST00000411734	7	-1	99564361	99573640	AZGP1	protein_coding
ENSG00000106261	ENST00000324306	7	1	99613204	99639312	ZKSCAN1	protein_coding
ENSG00000106261	ENST00000426572	7	1	99613222	99631894	ZKSCAN1	protein_coding
ENSG00000106261	ENST00000535170	7	1	99613226	99634338	ZKSCAN1	protein_coding
ENSG00000106261	ENST00000432317	7	1	99614445	99621505	ZKSCAN1	protein_coding
ENSG00000166529	ENST00000543588	7	1	99647390	99662661	ZSCAN21	protein_coding
ENSG00000166529	ENST00000292450	7	1	99647397	99662659	ZSCAN21	protein_coding
ENSG00000166529	ENST00000456748	7	1	99647397	99662661	ZSCAN21	protein_coding
ENSG00000166529	ENST00000438937	7	1	99647417	99655464	ZSCAN21	protein_coding
ENSG00000166526	ENST00000413658	7	-1	99661656	99679350	ZNF3	protein_coding
ENSG00000166526	ENST00000424697	7	-1	99667597	99679371	ZNF3	protein_coding
ENSG00000166526	ENST00000303915	7	-1	99667602	99676790	ZNF3	protein_coding
ENSG00000166526	ENST00000299667	7	-1	99667611	99679363	ZNF3	protein_coding
ENSG00000166526	ENST00000412947	7	-1	99669553	99679353	ZNF3	protein_coding
ENSG00000166526	ENST00000449785	7	-1	99669553	99679362	ZNF3	protein_coding
ENSG00000166526	ENST00000428683	7	-1	99669553	99680171	ZNF3	protein_coding
ENSG00000166526	ENST00000441298	7	-1	99669703	99679361	ZNF3	protein_coding
ENSG00000166526	ENST00000415068	7	-1	99669794	99675210	ZNF3	protein_coding
ENSG00000166526	ENST00000292393	7	-1	99672859	99679328	ZNF3	protein_coding
ENSG00000168090	ENST00000303904	7	1	99686577	99689823	COPS6	protein_coding
ENSG00000168090	ENST00000419210	7	1	99686598	99687250	COPS6	protein_coding
ENSG00000168090	ENST00000418625	7	1	99686604	99689528	COPS6	protein_coding
ENSG00000166508	ENST00000343023	7	-1	99690403	99699563	MCM7	protein_coding
ENSG00000166508	ENST00000354230	7	-1	99690404	99698380	MCM7	protein_coding
ENSG00000166508	ENST00000303887	7	-1	99690404	99699563	MCM7	protein_coding
ENSG00000166508	ENST00000425308	7	-1	99695763	99698492	MCM7	protein_coding
ENSG00000221838	ENST00000438383	7	1	99699180	99704137	AP4M1	protein_coding
ENSG00000221838	ENST00000429084	7	1	99699180	99704800	AP4M1	protein_coding
ENSG00000221838	ENST00000359593	7	1	99699180	99704802	AP4M1	protein_coding
ENSG00000221838	ENST00000439416	7	1	99699214	99703162	AP4M1	protein_coding
ENSG00000221838	ENST00000421755	7	1	99699287	99707942	AP4M1	protein_coding
ENSG00000221838	ENST00000422582	7	1	99699684	99704771	AP4M1	protein_coding
ENSG00000221838	ENST00000450807	7	1	99702880	99707968	AP4M1	protein_coding
ENSG00000221838	ENST00000445295	7	1	99702959	99704767	AP4M1	protein_coding
ENSG00000106290	ENST00000453269	7	-1	99704693	99717021	TAF6	protein_coding
ENSG00000106290	ENST00000472509	7	-1	99704701	99712181	TAF6	protein_coding
ENSG00000106290	ENST00000452041	7	-1	99704701	99716987	TAF6	protein_coding
ENSG00000106290	ENST00000344095	7	-1	99704702	99716969	TAF6	protein_coding
ENSG00000106290	ENST00000418432	7	-1	99704702	99716979	TAF6	protein_coding
ENSG00000106290	ENST00000437822	7	-1	99704791	99717464	TAF6	protein_coding
ENSG00000106290	ENST00000493322	7	-1	99709577	99716972	TAF6	protein_coding
ENSG00000106290	ENST00000440225	7	-1	99709588	99716940	TAF6	protein_coding
ENSG00000106290	ENST00000452438	7	-1	99710470	99716987	TAF6	protein_coding
ENSG00000106290	ENST00000523306	7	-1	99710972	99716962	TAF6	protein_coding
ENSG00000106290	ENST00000449571	7	-1	99711024	99717190	TAF6	protein_coding
ENSG00000106290	ENST00000520135	7	-1	99711265	99716972	TAF6	protein_coding
ENSG00000106290	ENST00000451699	7	-1	99711293	99716995	TAF6	protein_coding
ENSG00000106290	ENST00000417349	7	-1	99711505	99716971	TAF6	protein_coding
ENSG00000106290	ENST00000431404	7	-1	99711792	99716927	TAF6	protein_coding
ENSG00000106290	ENST00000460673	7	-1	99711805	99716979	TAF6	protein_coding
ENSG00000166997	ENST00000262932	7	1	99717236	99723134	CNPY4	protein_coding
ENSG00000214309	ENST00000398075	7	1	99724317	99726118	MBLAC1	protein_coding
ENSG00000214309	ENST00000421390	7	1	99724408	99725359	MBLAC1	protein_coding
ENSG00000188186	ENST00000341942	7	1	99746530	99751826	LAMTOR4	protein_coding
ENSG00000188186	ENST00000441173	7	1	99746561	99751633	LAMTOR4	protein_coding
ENSG00000146826	ENST00000394035	7	-1	99752043	99754063	C7orf43	protein_coding
ENSG00000146826	ENST00000457641	7	-1	99752043	99755643	C7orf43	protein_coding
ENSG00000146826	ENST00000316937	7	-1	99752043	99756308	C7orf43	protein_coding
ENSG00000146826	ENST00000456769	7	-1	99752047	99756338	C7orf43	protein_coding
ENSG00000146826	ENST00000419841	7	-1	99752447	99755382	C7orf43	protein_coding
ENSG00000197093	ENST00000413800	7	-1	99756867	99764907	GAL3ST4	protein_coding
ENSG00000197093	ENST00000360039	7	-1	99756868	99766373	GAL3ST4	protein_coding
ENSG00000197093	ENST00000423751	7	-1	99757269	99766236	GAL3ST4	protein_coding
ENSG00000197093	ENST00000411994	7	-1	99757439	99764853	GAL3ST4	protein_coding
