ENSG00000178591	ENST00000382410	20	1	68351	77174	DEFB125	protein_coding
ENSG00000078699	ENST00000397798	20	1	32150171	32211738	CBFA2T2	protein_coding
ENSG00000078699	ENST00000346541	20	1	32150171	32237837	CBFA2T2	protein_coding
ENSG00000078699	ENST00000397800	20	1	32150171	32237837	CBFA2T2	protein_coding
ENSG00000078699	ENST00000492345	20	1	32150186	32237842	CBFA2T2	protein_coding
ENSG00000078699	ENST00000359606	20	1	32188142	32237842	CBFA2T2	protein_coding
ENSG00000078699	ENST00000543126	20	1	32226545	32234496	CBFA2T2	protein_coding
ENSG00000125967	ENST00000246190	20	-1	32244893	32262214	NECAB3	protein_coding
ENSG00000125967	ENST00000375238	20	-1	32244893	32262269	NECAB3	protein_coding
ENSG00000125967	ENST00000480994	20	-1	32245768	32254465	NECAB3	protein_coding
ENSG00000125967	ENST00000606690	20	-1	32246286	32262165	NECAB3	protein_coding
ENSG00000125967	ENST00000439478	20	-1	32246329	32262215	NECAB3	protein_coding
ENSG00000149609	ENST00000375222	20	1	32250090	32251720	C20orf144	protein_coding
ENSG00000182584	ENST00000330271	20	1	32254304	32256331	ACTL10	protein_coding
ENSG00000125967	ENST00000473892	20	-1	32256949	32258571	NECAB3	protein_coding
ENSG00000101412	ENST00000343380	20	-1	32263489	32274210	E2F1	protein_coding
ENSG00000101417	ENST00000409299	20	-1	32294512	32308106	PXMP4	protein_coding
ENSG00000101417	ENST00000344022	20	-1	32295075	32308125	PXMP4	protein_coding
ENSG00000101417	ENST00000217398	20	-1	32295295	32308116	PXMP4	protein_coding
ENSG00000131061	ENST00000342427	20	1	32319463	32380075	ZNF341	protein_coding
ENSG00000131061	ENST00000375200	20	1	32319463	32380075	ZNF341	protein_coding
ENSG00000101421	ENST00000217402	20	1	32399110	32442172	CHMP4B	protein_coding
ENSG00000125970	ENST00000375114	20	1	32581452	32668077	RALY	protein_coding
ENSG00000125970	ENST00000448364	20	1	32581486	32663845	RALY	protein_coding
ENSG00000125970	ENST00000246194	20	1	32581528	32668077	RALY	protein_coding
ENSG00000125970	ENST00000413297	20	1	32581608	32661380	RALY	protein_coding
ENSG00000125970	ENST00000333552	20	1	32581759	32664888	RALY	protein_coding
ENSG00000125970	ENST00000442805	20	1	32617667	32664935	RALY	protein_coding
ENSG00000125977	ENST00000374980	20	-1	32676104	32700138	EIF2S2	protein_coding
ENSG00000101440	ENST00000568305	20	1	32782375	32856982	ASIP	protein_coding
ENSG00000101440	ENST00000374954	20	1	32848171	32857150	ASIP	protein_coding
ENSG00000101444	ENST00000217426	20	-1	32868074	32891154	AHCY	protein_coding
ENSG00000101444	ENST00000538132	20	-1	32868076	32899608	AHCY	protein_coding
ENSG00000078747	ENST00000374864	20	1	32951041	33099198	ITCH	protein_coding
ENSG00000078747	ENST00000535650	20	1	32951082	33095920	ITCH	protein_coding
ENSG00000078747	ENST00000262650	20	1	32951118	33095840	ITCH	protein_coding
ENSG00000125971	ENST00000357156	20	1	33104214	33128762	DYNLRB1	protein_coding
ENSG00000125971	ENST00000417166	20	1	33104231	33123391	DYNLRB1	protein_coding
ENSG00000125971	ENST00000300469	20	1	33104249	33119025	DYNLRB1	protein_coding
ENSG00000125971	ENST00000374846	20	1	33104260	33128762	DYNLRB1	protein_coding
ENSG00000101460	ENST00000374837	20	1	33134658	33148149	MAP1LC3A	protein_coding
ENSG00000101460	ENST00000360668	20	1	33145912	33148149	MAP1LC3A	protein_coding
ENSG00000101460	ENST00000397709	20	1	33146522	33148149	MAP1LC3A	protein_coding
ENSG00000101464	ENST00000217446	20	-1	33148346	33264889	PIGU	protein_coding
ENSG00000101464	ENST00000374820	20	-1	33148347	33264910	PIGU	protein_coding
ENSG00000101464	ENST00000452740	20	-1	33148639	33264889	PIGU	protein_coding
ENSG00000101464	ENST00000438215	20	-1	33148707	33203897	PIGU	protein_coding
ENSG00000078804	ENST00000374810	20	1	33292094	33301243	TP53INP2	protein_coding
ENSG00000078804	ENST00000374809	20	1	33292143	33301243	TP53INP2	protein_coding
ENSG00000078804	ENST00000451665	20	1	33292154	33297300	TP53INP2	protein_coding
ENSG00000078804	ENST00000414082	20	1	33292539	33297147	TP53INP2	protein_coding
ENSG00000198646	ENST00000374796	20	-1	33302578	33409442	NCOA6	protein_coding
ENSG00000198646	ENST00000359003	20	-1	33302578	33413452	NCOA6	protein_coding
ENSG00000131067	ENST00000336431	20	-1	33432523	33460663	GGT7	protein_coding
ENSG00000131067	ENST00000427420	20	-1	33450617	33460625	GGT7	protein_coding
ENSG00000131069	ENST00000488172	20	1	33462745	33501625	ACSS2	protein_coding
ENSG00000131069	ENST00000336325	20	1	33462903	33515769	ACSS2	protein_coding
ENSG00000131069	ENST00000360596	20	1	33464238	33515765	ACSS2	protein_coding
ENSG00000131069	ENST00000484354	20	1	33464375	33500991	ACSS2	protein_coding
ENSG00000131069	ENST00000493805	20	1	33464393	33501222	ACSS2	protein_coding
ENSG00000131069	ENST00000473172	20	1	33464393	33501299	ACSS2	protein_coding
ENSG00000131069	ENST00000253382	20	1	33464417	33515765	ACSS2	protein_coding
ENSG00000100983	ENST00000216951	20	-1	33516236	33543620	GSS	protein_coding
ENSG00000100983	ENST00000541098	20	-1	33516553	33534532	GSS	protein_coding
ENSG00000100983	ENST00000451957	20	-1	33516631	33539655	GSS	protein_coding
ENSG00000078814	ENST00000262873	20	1	33563206	33590240	MYH7B	protein_coding
ENSG00000078814	ENST00000433934	20	1	33589048	33590240	MYH7B	protein_coding
ENSG00000078814	ENST00000435272	20	1	33589048	33590240	MYH7B	protein_coding
ENSG00000078814	ENST00000446156	20	1	33589048	33590240	MYH7B	protein_coding
ENSG00000078814	ENST00000453028	20	1	33589048	33590240	MYH7B	protein_coding
ENSG00000078814	ENST00000456649	20	1	33589048	33590240	MYH7B	protein_coding
ENSG00000100991	ENST00000451813	20	-1	33590207	33680610	TRPC4AP	protein_coding
ENSG00000100991	ENST00000252015	20	-1	33590207	33680674	TRPC4AP	protein_coding
ENSG00000100991	ENST00000539834	20	-1	33590548	33623094	TRPC4AP	protein_coding
ENSG00000100991	ENST00000432634	20	-1	33590763	33680610	TRPC4AP	protein_coding
ENSG00000088298	ENST00000374491	20	-1	33703167	33735122	EDEM2	protein_coding
ENSG00000088298	ENST00000374492	20	-1	33703167	33735167	EDEM2	protein_coding
ENSG00000088298	ENST00000541621	20	-1	33703168	33732959	EDEM2	protein_coding
ENSG00000088298	ENST00000542871	20	-1	33703170	33735141	EDEM2	protein_coding
ENSG00000088298	ENST00000540582	20	-1	33705828	33865928	EDEM2	protein_coding
ENSG00000101000	ENST00000216968	20	1	33759876	33765165	PROCR	protein_coding
ENSG00000125966	ENST00000246186	20	1	33814457	33864801	MMP24	protein_coding
ENSG00000242372	ENST00000374436	20	-1	33866714	33872518	EIF6	protein_coding
ENSG00000242372	ENST00000374443	20	-1	33866714	33872573	EIF6	protein_coding
ENSG00000242372	ENST00000374450	20	-1	33866714	33872788	EIF6	protein_coding
ENSG00000242372	ENST00000456600	20	-1	33868501	33872788	EIF6	protein_coding
ENSG00000125998	ENST00000374408	20	-1	33873534	33880204	FAM83C	protein_coding
ENSG00000101019	ENST00000349714	20	-1	33890369	33999766	UQCC1	protein_coding
ENSG00000101019	ENST00000359226	20	-1	33890369	33999773	UQCC1	protein_coding
ENSG00000101019	ENST00000374384	20	-1	33890369	33999776	UQCC1	protein_coding
ENSG00000101019	ENST00000374380	20	-1	33890369	33999834	UQCC1	protein_coding
ENSG00000101019	ENST00000374385	20	-1	33890369	33999944	UQCC1	protein_coding
ENSG00000101019	ENST00000374377	20	-1	33890383	33999776	UQCC1	protein_coding
ENSG00000101019	ENST00000397556	20	-1	33890939	33981974	UQCC1	protein_coding
ENSG00000101019	ENST00000407996	20	-1	33890998	33999776	UQCC1	protein_coding
ENSG00000101019	ENST00000540457	20	-1	33891167	33999790	UQCC1	protein_coding
ENSG00000101019	ENST00000424405	20	-1	33891794	33999776	UQCC1	protein_coding
ENSG00000101019	ENST00000542501	20	-1	33894112	33999776	UQCC1	protein_coding
ENSG00000101019	ENST00000438533	20	-1	33894546	33999772	UQCC1	protein_coding
ENSG00000101019	ENST00000397554	20	-1	33931913	33999777	UQCC1	protein_coding
ENSG00000204183	ENST00000374375	20	1	34020827	34023248	GDF5OS	protein_coding
ENSG00000125965	ENST00000374369	20	-1	34021145	34026023	GDF5	protein_coding
ENSG00000125965	ENST00000374372	20	-1	34021145	34042568	GDF5	protein_coding
ENSG00000126001	ENST00000446710	20	1	34042985	34054029	CEP250	protein_coding
ENSG00000126001	ENST00000420564	20	1	34042996	34053879	CEP250	protein_coding
ENSG00000126001	ENST00000397527	20	1	34043150	34099804	CEP250	protein_coding
ENSG00000126001	ENST00000342580	20	1	34043223	34099802	CEP250	protein_coding
ENSG00000126001	ENST00000397524	20	1	34043545	34057957	CEP250	protein_coding
ENSG00000126001	ENST00000425934	20	1	34050090	34065888	CEP250	protein_coding
ENSG00000126001	ENST00000425096	20	1	34061826	34065921	CEP250	protein_coding
ENSG00000126001	ENST00000422671	20	1	34090734	34099469	CEP250	protein_coding
ENSG00000125975	ENST00000374345	20	-1	34111014	34117481	C20orf173	protein_coding
ENSG00000125975	ENST00000246199	20	-1	34114799	34117448	C20orf173	protein_coding
ENSG00000125975	ENST00000444723	20	-1	34114799	34117481	C20orf173	protein_coding
ENSG00000125975	ENST00000424444	20	-1	34116574	34117452	C20orf173	protein_coding
ENSG00000125991	ENST00000348547	20	1	34129770	34145405	ERGIC3	protein_coding
ENSG00000125991	ENST00000357394	20	1	34129787	34145405	ERGIC3	protein_coding
ENSG00000125991	ENST00000279052	20	1	34129830	34145404	ERGIC3	protein_coding
ENSG00000125991	ENST00000447986	20	1	34129830	34145404	ERGIC3	protein_coding
ENSG00000125991	ENST00000416206	20	1	34129851	34145317	ERGIC3	protein_coding
ENSG00000125991	ENST00000411577	20	1	34129865	34131658	ERGIC3	protein_coding
ENSG00000125991	ENST00000413587	20	1	34129879	34144837	ERGIC3	protein_coding
ENSG00000125991	ENST00000442139	20	1	34143814	34145226	ERGIC3	protein_coding
ENSG00000125991	ENST00000451605	20	1	34143866	34145404	ERGIC3	protein_coding
ENSG00000061656	ENST00000374273	20	1	34203814	34208971	SPAG4	protein_coding
ENSG00000061656	ENST00000454819	20	1	34204946	34207610	SPAG4	protein_coding
ENSG00000061656	ENST00000430878	20	1	34207507	34208971	SPAG4	protein_coding
ENSG00000214078	ENST00000352393	20	-1	34213953	34252808	CPNE1	protein_coding
ENSG00000214078	ENST00000415920	20	-1	34213966	34218378	CPNE1	protein_coding
ENSG00000214078	ENST00000317677	20	-1	34213966	34241599	CPNE1	protein_coding
ENSG00000214078	ENST00000317619	20	-1	34213968	34252848	CPNE1	protein_coding
ENSG00000214078	ENST00000397443	20	-1	34213968	34252848	CPNE1	protein_coding
ENSG00000214078	ENST00000397445	20	-1	34213968	34252848	CPNE1	protein_coding
ENSG00000214078	ENST00000397446	20	-1	34213968	34252848	CPNE1	protein_coding
ENSG00000214078	ENST00000397442	20	-1	34213988	34252797	CPNE1	protein_coding
ENSG00000214078	ENST00000437340	20	-1	34214174	34252878	CPNE1	protein_coding
ENSG00000214078	ENST00000430570	20	-1	34215207	34252854	CPNE1	protein_coding
ENSG00000214078	ENST00000412056	20	-1	34218830	34252805	CPNE1	protein_coding
ENSG00000214078	ENST00000414664	20	-1	34218905	34252838	CPNE1	protein_coding
ENSG00000214078	ENST00000416778	20	-1	34219416	34252785	CPNE1	protein_coding
ENSG00000214078	ENST00000439806	20	-1	34219434	34252854	CPNE1	protein_coding
ENSG00000214078	ENST00000420363	20	-1	34219610	34252822	CPNE1	protein_coding
ENSG00000214078	ENST00000434795	20	-1	34219632	34252822	CPNE1	protein_coding
ENSG00000214078	ENST00000440240	20	-1	34219882	34252804	CPNE1	protein_coding
ENSG00000214078	ENST00000458038	20	-1	34219919	34252811	CPNE1	protein_coding
ENSG00000214078	ENST00000437100	20	-1	34220085	34252823	CPNE1	protein_coding
ENSG00000214078	ENST00000414711	20	-1	34220132	34252759	CPNE1	protein_coding
ENSG00000214078	ENST00000435747	20	-1	34220548	34252480	CPNE1	protein_coding
ENSG00000244462	ENST00000374114	20	-1	34236847	34252838	RBM12	protein_coding
ENSG00000244462	ENST00000359646	20	-1	34238064	34252810	RBM12	protein_coding
ENSG00000244462	ENST00000374104	20	-1	34238248	34252822	RBM12	protein_coding
ENSG00000244462	ENST00000424458	20	-1	34242372	34252811	RBM12	protein_coding
ENSG00000244462	ENST00000431148	20	-1	34242815	34252878	RBM12	protein_coding
ENSG00000244462	ENST00000435161	20	-1	34242843	34252856	RBM12	protein_coding
ENSG00000244005	ENST00000374092	20	-1	34255977	34287281	NFS1	protein_coding
ENSG00000244005	ENST00000374085	20	-1	34256621	34287111	NFS1	protein_coding
ENSG00000244005	ENST00000397425	20	-1	34256905	34287271	NFS1	protein_coding
ENSG00000244005	ENST00000540053	20	-1	34257093	34287274	NFS1	protein_coding
ENSG00000244005	ENST00000541387	20	-1	34257393	34287274	NFS1	protein_coding
ENSG00000244005	ENST00000419569	20	-1	34278393	34287111	NFS1	protein_coding
ENSG00000244005	ENST00000306750	20	-1	34282494	34287226	NFS1	protein_coding
ENSG00000125995	ENST00000374078	20	1	34287194	34288906	ROMO1	protein_coding
ENSG00000125995	ENST00000374077	20	1	34287275	34288906	ROMO1	protein_coding
ENSG00000125995	ENST00000374072	20	1	34287364	34288900	ROMO1	protein_coding
ENSG00000125995	ENST00000397416	20	1	34287373	34288832	ROMO1	protein_coding
ENSG00000125995	ENST00000336695	20	1	34287373	34288902	ROMO1	protein_coding
ENSG00000131051	ENST00000253363	20	-1	34291532	34329873	RBM39	protein_coding
ENSG00000131051	ENST00000361162	20	-1	34291532	34330234	RBM39	protein_coding
ENSG00000131051	ENST00000528062	20	-1	34291820	34330160	RBM39	protein_coding
ENSG00000131051	ENST00000407261	20	-1	34292250	34330178	RBM39	protein_coding
ENSG00000131051	ENST00000448303	20	-1	34292625	34317266	RBM39	protein_coding
ENSG00000131051	ENST00000374038	20	-1	34309789	34330180	RBM39	protein_coding
ENSG00000131051	ENST00000434927	20	-1	34312598	34329531	RBM39	protein_coding
ENSG00000131051	ENST00000426951	20	-1	34319282	34328759	RBM39	protein_coding
ENSG00000131051	ENST00000397370	20	-1	34322798	34330154	RBM39	protein_coding
ENSG00000025293	ENST00000374012	20	1	34359905	34538303	PHF20	protein_coding
ENSG00000025293	ENST00000439301	20	1	34359923	34538288	PHF20	protein_coding
ENSG00000025293	ENST00000339089	20	1	34359948	34501238	PHF20	protein_coding
ENSG00000025293	ENST00000374000	20	1	34359948	34501257	PHF20	protein_coding
ENSG00000025293	ENST00000449988	20	1	34437311	34451298	PHF20	protein_coding
ENSG00000025293	ENST00000420233	20	1	34505102	34505581	PHF20	protein_coding
ENSG00000171222	ENST00000305978	20	-1	34541539	34542548	SCAND1	protein_coding
ENSG00000171222	ENST00000373991	20	-1	34541551	34547394	SCAND1	protein_coding
ENSG00000149646	ENST00000373973	20	1	34556512	34618622	CNBD2	protein_coding
ENSG00000149646	ENST00000349339	20	1	34556529	34618622	CNBD2	protein_coding
ENSG00000149646	ENST00000538900	20	1	34556545	34618591	CNBD2	protein_coding
ENSG00000088367	ENST00000202028	20	1	34679426	34818263	EPB41L1	protein_coding
ENSG00000088367	ENST00000432589	20	1	34679764	34763593	EPB41L1	protein_coding
ENSG00000088367	ENST00000406771	20	1	34680602	34770207	EPB41L1	protein_coding
ENSG00000088367	ENST00000430276	20	1	34680620	34776352	EPB41L1	protein_coding
ENSG00000088367	ENST00000373950	20	1	34680632	34818249	EPB41L1	protein_coding
ENSG00000088367	ENST00000452261	20	1	34680654	34770269	EPB41L1	protein_coding
ENSG00000088367	ENST00000447825	20	1	34680759	34763637	EPB41L1	protein_coding
ENSG00000088367	ENST00000441639	20	1	34700348	34820721	EPB41L1	protein_coding
ENSG00000088367	ENST00000427533	20	1	34709644	34761876	EPB41L1	protein_coding
ENSG00000088367	ENST00000373946	20	1	34713366	34820721	EPB41L1	protein_coding
ENSG00000088367	ENST00000373945	20	1	34742664	34773257	EPB41L1	protein_coding
ENSG00000088367	ENST00000338074	20	1	34742672	34820721	EPB41L1	protein_coding
ENSG00000269650	ENST00000597622	20	-1	34756461	34758180	AL121895.1	protein_coding
ENSG00000088367	ENST00000373941	20	1	34761691	34817262	EPB41L1	protein_coding
ENSG00000088367	ENST00000451082	20	1	34778687	34809866	EPB41L1	protein_coding
ENSG00000088367	ENST00000454226	20	1	34785802	34809856	EPB41L1	protein_coding
ENSG00000088367	ENST00000432603	20	1	34802295	34817767	EPB41L1	protein_coding
ENSG00000131043	ENST00000397286	20	1	34824381	34858840	AAR2	protein_coding
ENSG00000131043	ENST00000320849	20	1	34824387	34844855	AAR2	protein_coding
ENSG00000131043	ENST00000373932	20	1	34824407	34844855	AAR2	protein_coding
ENSG00000080845	ENST00000373913	20	1	34894258	35157040	DLGAP4	protein_coding
ENSG00000080845	ENST00000401952	20	1	34995444	35157038	DLGAP4	protein_coding
ENSG00000080845	ENST00000373907	20	1	34995552	35155593	DLGAP4	protein_coding
ENSG00000080845	ENST00000339266	20	1	35060121	35157038	DLGAP4	protein_coding
ENSG00000080845	ENST00000340491	20	1	35090150	35155642	DLGAP4	protein_coding
ENSG00000101335	ENST00000279022	20	1	35169887	35178228	MYL9	protein_coding
ENSG00000101335	ENST00000346786	20	1	35169900	35178228	MYL9	protein_coding
ENSG00000118707	ENST00000373874	20	1	35201891	35222353	TGIF2	protein_coding
ENSG00000118707	ENST00000373872	20	1	35202010	35222353	TGIF2	protein_coding
ENSG00000259399	ENST00000558530	20	1	35202956	35240787	TGIF2-C20orf24	protein_coding
ENSG00000118707	ENST00000558028	20	1	35202957	35219642	TGIF2	protein_coding
ENSG00000118707	ENST00000560025	20	1	35203075	35219832	TGIF2	protein_coding
ENSG00000118707	ENST00000561398	20	1	35207210	35220544	TGIF2	protein_coding
ENSG00000118707	ENST00000557885	20	1	35207230	35220326	TGIF2	protein_coding
ENSG00000118707	ENST00000558465	20	1	35207328	35220701	TGIF2	protein_coding
ENSG00000101084	ENST00000344795	20	1	35234137	35240960	C20orf24	protein_coding
ENSG00000101084	ENST00000373852	20	1	35234220	35240960	C20orf24	protein_coding
ENSG00000101084	ENST00000342422	20	1	35234225	35240960	C20orf24	protein_coding
ENSG00000101082	ENST00000262866	20	-1	35240721	35274619	SLA2	protein_coding
ENSG00000101082	ENST00000360672	20	-1	35240922	35274284	SLA2	protein_coding
ENSG00000101079	ENST00000373803	20	-1	35280169	35374456	NDRG3	protein_coding
ENSG00000101079	ENST00000359675	20	-1	35280169	35374470	NDRG3	protein_coding
ENSG00000101079	ENST00000349004	20	-1	35280169	35374481	NDRG3	protein_coding
ENSG00000101079	ENST00000373773	20	-1	35280778	35350190	NDRG3	protein_coding
ENSG00000101079	ENST00000540765	20	-1	35281530	35374473	NDRG3	protein_coding
ENSG00000101079	ENST00000422536	20	-1	35294794	35329078	NDRG3	protein_coding
ENSG00000149636	ENST00000373745	20	-1	35380194	35402154	DSN1	protein_coding
ENSG00000149636	ENST00000426836	20	-1	35380194	35402154	DSN1	protein_coding
ENSG00000149636	ENST00000373740	20	-1	35380198	35402123	DSN1	protein_coding
ENSG00000149636	ENST00000448110	20	-1	35380198	35402163	DSN1	protein_coding
ENSG00000149636	ENST00000373750	20	-1	35380198	35402218	DSN1	protein_coding
ENSG00000149636	ENST00000373734	20	-1	35380198	35402221	DSN1	protein_coding
ENSG00000149636	ENST00000438549	20	-1	35386490	35402173	DSN1	protein_coding
ENSG00000149636	ENST00000447406	20	-1	35386490	35402202	DSN1	protein_coding
ENSG00000149639	ENST00000237536	20	-1	35405845	35492089	SOGA1	protein_coding
ENSG00000149639	ENST00000279034	20	-1	35405852	35488276	SOGA1	protein_coding
ENSG00000149639	ENST00000456801	20	-1	35412185	35444684	SOGA1	protein_coding
ENSG00000149639	ENST00000357779	20	-1	35414888	35488276	SOGA1	protein_coding
ENSG00000101342	ENST00000602922	20	1	35504524	35518266	TLDC2	protein_coding
ENSG00000101342	ENST00000217320	20	1	35504534	35522638	TLDC2	protein_coding
ENSG00000101342	ENST00000436941	20	1	35515858	35522638	TLDC2	protein_coding
ENSG00000101347	ENST00000262878	20	-1	35518632	35580246	SAMHD1	protein_coding
ENSG00000101347	ENST00000373694	20	-1	35540751	35580111	SAMHD1	protein_coding
ENSG00000080839	ENST00000373664	20	-1	35624752	35724398	RBL1	protein_coding
ENSG00000080839	ENST00000344359	20	-1	35631977	35724392	RBL1	protein_coding
ENSG00000080839	ENST00000525052	20	-1	35684563	35696458	RBL1	protein_coding
ENSG00000269846	ENST00000598590	20	1	35724188	35725581	RBL1	protein_coding
ENSG00000101353	ENST00000417458	20	-1	35729629	35787307	MROH8	protein_coding
ENSG00000101353	ENST00000343811	20	-1	35729629	35807962	MROH8	protein_coding
ENSG00000101353	ENST00000441008	20	-1	35729630	35807847	MROH8	protein_coding
ENSG00000101353	ENST00000217333	20	-1	35729638	35802521	MROH8	protein_coding
ENSG00000101353	ENST00000400441	20	-1	35729638	35807883	MROH8	protein_coding
ENSG00000101353	ENST00000400440	20	-1	35757224	35807974	MROH8	protein_coding
ENSG00000101353	ENST00000421643	20	-1	35757224	35807991	MROH8	protein_coding
ENSG00000101353	ENST00000434295	20	-1	35787374	35807741	MROH8	protein_coding
ENSG00000101353	ENST00000422138	20	-1	35787404	35807369	MROH8	protein_coding
ENSG00000118705	ENST00000456102	20	1	35806813	35838553	RPN2	protein_coding
ENSG00000118705	ENST00000237530	20	1	35807449	35870022	RPN2	protein_coding
ENSG00000118705	ENST00000373622	20	1	35807564	35870022	RPN2	protein_coding
ENSG00000118705	ENST00000373632	20	1	35807721	35838568	RPN2	protein_coding
ENSG00000118705	ENST00000437329	20	1	35857037	35869821	RPN2	protein_coding
ENSG00000118705	ENST00000456400	20	1	35857081	35869832	RPN2	protein_coding
ENSG00000118702	ENST00000237527	20	-1	35879489	35885299	GHRH	protein_coding
ENSG00000118702	ENST00000373614	20	-1	35879489	35890238	GHRH	protein_coding
ENSG00000118702	ENST00000373611	20	-1	35879563	35885292	GHRH	protein_coding
ENSG00000101363	ENST00000373606	20	1	35918041	35945663	MANBAL	protein_coding
ENSG00000101363	ENST00000397156	20	1	35918051	35945659	MANBAL	protein_coding
ENSG00000101363	ENST00000397150	20	1	35918052	35945042	MANBAL	protein_coding
ENSG00000101363	ENST00000397152	20	1	35918066	35945663	MANBAL	protein_coding
ENSG00000101363	ENST00000373605	20	1	35925299	35945663	MANBAL	protein_coding
ENSG00000101363	ENST00000397151	20	1	35925748	35945663	MANBAL	protein_coding
ENSG00000197122	ENST00000445403	20	1	35973088	36033817	SRC	protein_coding
ENSG00000197122	ENST00000373578	20	1	35974557	36034453	SRC	protein_coding
ENSG00000197122	ENST00000358208	20	1	36011092	36033817	SRC	protein_coding
ENSG00000197122	ENST00000360723	20	1	36011092	36033817	SRC	protein_coding
ENSG00000197122	ENST00000373567	20	1	36012071	36034453	SRC	protein_coding
ENSG00000197122	ENST00000373558	20	1	36012553	36034453	SRC	protein_coding
ENSG00000166619	ENST00000397137	20	-1	36145819	36156134	BLCAP	protein_coding
ENSG00000166619	ENST00000373537	20	-1	36145819	36156333	BLCAP	protein_coding
ENSG00000166619	ENST00000414542	20	-1	36145820	36156333	BLCAP	protein_coding
ENSG00000166619	ENST00000397135	20	-1	36147218	36156125	BLCAP	protein_coding
ENSG00000166619	ENST00000397134	20	-1	36147255	36148705	BLCAP	protein_coding
ENSG00000166619	ENST00000397131	20	-1	36147295	36152953	BLCAP	protein_coding
ENSG00000166619	ENST00000432507	20	-1	36147314	36148991	BLCAP	protein_coding
ENSG00000166619	ENST00000445723	20	-1	36147342	36156280	BLCAP	protein_coding
ENSG00000166619	ENST00000414080	20	-1	36147391	36156280	BLCAP	protein_coding
ENSG00000166619	ENST00000456058	20	-1	36147556	36150095	BLCAP	protein_coding
ENSG00000053438	ENST00000062104	20	1	36149617	36152092	NNAT	protein_coding
ENSG00000053438	ENST00000346199	20	1	36149621	36152092	NNAT	protein_coding
ENSG00000132792	ENST00000361383	20	1	36322408	36500531	CTNNBL1	protein_coding
ENSG00000132792	ENST00000447935	20	1	36322434	36393614	CTNNBL1	protein_coding
ENSG00000132792	ENST00000405275	20	1	36322464	36500519	CTNNBL1	protein_coding
ENSG00000132792	ENST00000373473	20	1	36373047	36500531	CTNNBL1	protein_coding
ENSG00000132792	ENST00000373469	20	1	36405675	36500531	CTNNBL1	protein_coding
ENSG00000132821	ENST00000373458	20	1	36531499	36573745	VSTM2L	protein_coding
ENSG00000132821	ENST00000373461	20	1	36531506	36573752	VSTM2L	protein_coding
ENSG00000132821	ENST00000373459	20	1	36531513	36572852	VSTM2L	protein_coding
ENSG00000132821	ENST00000448944	20	1	36531544	36572538	VSTM2L	protein_coding
ENSG00000101407	ENST00000373448	20	-1	36611409	36661863	TTI1	protein_coding
ENSG00000101407	ENST00000373447	20	-1	36611409	36661870	TTI1	protein_coding
ENSG00000101407	ENST00000449821	20	-1	36611424	36642305	TTI1	protein_coding
ENSG00000101413	ENST00000373433	20	1	36661948	36720768	RPRD1B	protein_coding
ENSG00000101413	ENST00000449186	20	1	36678155	36718241	RPRD1B	protein_coding
ENSG00000198959	ENST00000361475	20	-1	36756863	36793774	TGM2	protein_coding
ENSG00000198959	ENST00000536701	20	-1	36758357	36793672	TGM2	protein_coding
ENSG00000198959	ENST00000536724	20	-1	36758536	36793672	TGM2	protein_coding
ENSG00000198959	ENST00000373403	20	-1	36775136	36794910	TGM2	protein_coding
ENSG00000198959	ENST00000453095	20	-1	36779414	36794980	TGM2	protein_coding
ENSG00000149633	ENST00000279024	20	-1	36838890	36889174	KIAA1755	protein_coding
ENSG00000149633	ENST00000435901	20	-1	36845655	36855621	KIAA1755	protein_coding
ENSG00000101425	ENST00000418004	20	1	36888551	36932734	BPI	protein_coding
ENSG00000101425	ENST00000451435	20	1	36888577	36922294	BPI	protein_coding
ENSG00000101425	ENST00000262865	20	1	36932525	36965907	BPI	protein_coding
ENSG00000101425	ENST00000417318	20	1	36946051	36965727	BPI	protein_coding
ENSG00000129988	ENST00000217407	20	1	36974759	37005665	LBP	protein_coding
ENSG00000170471	ENST00000262879	20	1	37101459	37207502	RALGAPB	protein_coding
ENSG00000170471	ENST00000397042	20	1	37101459	37207502	RALGAPB	protein_coding
ENSG00000170471	ENST00000397038	20	1	37101486	37207504	RALGAPB	protein_coding
ENSG00000170471	ENST00000537204	20	1	37101493	37153480	RALGAPB	protein_coding
ENSG00000170471	ENST00000397040	20	1	37101543	37207502	RALGAPB	protein_coding
ENSG00000170471	ENST00000438490	20	1	37126123	37203713	RALGAPB	protein_coding
ENSG00000182035	ENST00000537425	20	1	37209838	37217104	ADIG	protein_coding
ENSG00000182035	ENST00000373348	20	1	37209849	37214338	ADIG	protein_coding
ENSG00000182035	ENST00000416116	20	1	37209949	37217106	ADIG	protein_coding
ENSG00000124143	ENST00000373345	20	1	37230577	37279295	ARHGAP40	protein_coding
ENSG00000124143	ENST00000243967	20	1	37255639	37279151	ARHGAP40	protein_coding
ENSG00000124143	ENST00000373346	20	1	37272550	37279022	ARHGAP40	protein_coding
ENSG00000124143	ENST00000414158	20	1	37275706	37279678	ARHGAP40	protein_coding
ENSG00000101438	ENST00000217420	20	1	37353105	37358015	SLC32A1	protein_coding
ENSG00000101442	ENST00000243903	20	1	37377085	37400834	ACTR5	protein_coding
ENSG00000101445	ENST00000299824	20	1	37434348	37551667	PPP1R16B	protein_coding
ENSG00000101445	ENST00000373331	20	1	37434367	37551667	PPP1R16B	protein_coding
