ENSG00000277322	ENST00000619213	15	-1	20531856	20541800	GOLGA6L6	protein_coding
ENSG00000169118	ENST00000634811	15	-1	64171137	64356132	CSNK1G1	protein_coding
ENSG00000169118	ENST00000634302	15	-1	64171834	64204925	CSNK1G1	protein_coding
ENSG00000169118	ENST00000634722	15	-1	64180070	64204548	CSNK1G1	protein_coding
ENSG00000169118	ENST00000634909	15	-1	64181176	64204581	CSNK1G1	protein_coding
ENSG00000169118	ENST00000606793	15	-1	64181176	64348382	CSNK1G1	protein_coding
ENSG00000169118	ENST00000635230	15	-1	64193944	64203179	CSNK1G1	protein_coding
ENSG00000169118	ENST00000635414	15	-1	64193944	64204503	CSNK1G1	protein_coding
ENSG00000169118	ENST00000635270	15	-1	64214019	64316996	CSNK1G1	protein_coding
ENSG00000169118	ENST00000635514	15	-1	64216591	64317007	CSNK1G1	protein_coding
ENSG00000166803	ENST00000300035	15	-1	64364311	64381510	PCLAF	protein_coding
ENSG00000166803	ENST00000380258	15	-1	64365365	64381444	PCLAF	protein_coding
ENSG00000166803	ENST00000559519	15	-1	64365606	64381441	PCLAF	protein_coding
ENSG00000166803	ENST00000558008	15	-1	64365734	64381438	PCLAF	protein_coding
ENSG00000166803	ENST00000625619	15	-1	64373707	64381510	PCLAF	protein_coding
ENSG00000103671	ENST00000261884	15	1	64387804	64455303	TRIP4	protein_coding
ENSG00000103671	ENST00000560475	15	1	64409718	64455303	TRIP4	protein_coding
ENSG00000103671	ENST00000558162	15	1	64424115	64450986	TRIP4	protein_coding
ENSG00000180357	ENST00000416172	15	1	64460742	64503058	ZNF609	protein_coding
ENSG00000180357	ENST00000326648	15	1	64499292	64686068	ZNF609	protein_coding
ENSG00000180304	ENST00000326005	15	-1	64687573	64703281	OAZ2	protein_coding
ENSG00000180304	ENST00000560258	15	-1	64687604	64703208	OAZ2	protein_coding
ENSG00000180304	ENST00000559753	15	-1	64688485	64703201	OAZ2	protein_coding
ENSG00000180304	ENST00000559912	15	-1	64690420	64703215	OAZ2	protein_coding
ENSG00000166831	ENST00000560606	15	-1	64739892	64761217	RBPMS2	protein_coding
ENSG00000166831	ENST00000300069	15	-1	64739898	64775587	RBPMS2	protein_coding
ENSG00000140451	ENST00000268043	15	-1	64815632	64825668	PIF1	protein_coding
ENSG00000140451	ENST00000333425	15	-1	64815632	64825668	PIF1	protein_coding
ENSG00000140451	ENST00000559239	15	-1	64815637	64825639	PIF1	protein_coding
ENSG00000241839	ENST00000616065	15	1	64841883	64868000	PLEKHO2	protein_coding
ENSG00000241839	ENST00000323544	15	1	64841889	64868007	PLEKHO2	protein_coding
ENSG00000249240	ENST00000437723	15	1	64841948	64930920	AC069368.1	protein_coding
ENSG00000166839	ENST00000319580	15	1	64911902	64958700	ANKDD1A	protein_coding
ENSG00000166839	ENST00000496660	15	1	64911918	64932514	ANKDD1A	protein_coding
ENSG00000166839	ENST00000483400	15	1	64915865	64932514	ANKDD1A	protein_coding
ENSG00000166839	ENST00000395720	15	1	64921927	64951261	ANKDD1A	protein_coding
ENSG00000166839	ENST00000395723	15	1	64921927	64957238	ANKDD1A	protein_coding
ENSG00000090487	ENST00000204566	15	-1	64963021	64989936	SPG21	protein_coding
ENSG00000090487	ENST00000559199	15	-1	64963027	64981627	SPG21	protein_coding
ENSG00000090487	ENST00000433215	15	-1	64963027	64989474	SPG21	protein_coding
ENSG00000090487	ENST00000416889	15	-1	64963204	64989911	SPG21	protein_coding
ENSG00000090487	ENST00000558765	15	-1	64974602	64989707	SPG21	protein_coding
ENSG00000090487	ENST00000557795	15	-1	64974630	64989506	SPG21	protein_coding
ENSG00000090487	ENST00000559677	15	-1	64976473	64990310	SPG21	protein_coding
ENSG00000090487	ENST00000558943	15	-1	64980874	64987476	SPG21	protein_coding
ENSG00000090487	ENST00000558415	15	-1	64980930	64989496	SPG21	protein_coding
ENSG00000090487	ENST00000560878	15	-1	64980969	64988925	SPG21	protein_coding
ENSG00000103707	ENST00000220058	15	-1	65001512	65029627	MTFMT	protein_coding
ENSG00000186198	ENST00000334287	15	1	65045370	65053396	SLC51B	protein_coding
ENSG00000103710	ENST00000220062	15	-1	65053337	65068112	RASL12	protein_coding
ENSG00000103710	ENST00000421977	15	-1	65054228	65067943	RASL12	protein_coding
ENSG00000103710	ENST00000434605	15	-1	65054777	65076690	RASL12	protein_coding
ENSG00000234438	ENST00000432196	15	1	65076816	65079939	KBTBD13	protein_coding
ENSG00000246922	ENST00000559089	15	-1	65092770	65115197	UBAP1L	protein_coding
ENSG00000246922	ENST00000502113	15	-1	65093006	65106359	UBAP1L	protein_coding
ENSG00000090470	ENST00000204549	15	-1	65117379	65133836	PDCD7	protein_coding
ENSG00000090470	ENST00000560313	15	-1	65118759	65129170	PDCD7	protein_coding
ENSG00000166855	ENST00000300107	15	-1	65148219	65185342	CLPX	protein_coding
ENSG00000166855	ENST00000559218	15	-1	65166651	65184484	CLPX	protein_coding
ENSG00000138615	ENST00000261883	15	-1	65194758	65211488	CILP	protein_coding
ENSG00000138617	ENST00000261888	15	-1	65258094	65286872	PARP16	protein_coding
ENSG00000138617	ENST00000444347	15	-1	65258096	65286843	PARP16	protein_coding
ENSG00000138617	ENST00000649807	15	-1	65258099	65286492	PARP16	protein_coding
ENSG00000174498	ENST00000327987	15	-1	65327127	65378040	IGDCC3	protein_coding
ENSG00000174498	ENST00000558354	15	-1	65329579	65356372	IGDCC3	protein_coding
ENSG00000174498	ENST00000559058	15	-1	65334771	65355911	IGDCC3	protein_coding
ENSG00000103742	ENST00000352385	15	-1	65381464	65423072	IGDCC4	protein_coding
ENSG00000074603	ENST00000341861	15	-1	65442463	65517273	DPP8	protein_coding
ENSG00000074603	ENST00000358939	15	-1	65446617	65517680	DPP8	protein_coding
ENSG00000074603	ENST00000300141	15	-1	65446619	65517699	DPP8	protein_coding
ENSG00000074603	ENST00000321147	15	-1	65446621	65517704	DPP8	protein_coding
ENSG00000074603	ENST00000558786	15	-1	65446637	65467192	DPP8	protein_coding
ENSG00000074603	ENST00000559233	15	-1	65446740	65515804	DPP8	protein_coding
ENSG00000074603	ENST00000558559	15	-1	65452044	65490286	DPP8	protein_coding
ENSG00000074603	ENST00000559526	15	-1	65497917	65517663	DPP8	protein_coding
ENSG00000074603	ENST00000558529	15	-1	65497951	65512831	DPP8	protein_coding
ENSG00000074603	ENST00000560436	15	-1	65507303	65517338	DPP8	protein_coding
ENSG00000074603	ENST00000560665	15	-1	65512302	65517681	DPP8	protein_coding
ENSG00000074696	ENST00000562901	15	1	65530418	65576673	HACD3	protein_coding
ENSG00000074696	ENST00000261875	15	1	65530466	65578352	HACD3	protein_coding
ENSG00000074696	ENST00000442729	15	1	65530482	65576637	HACD3	protein_coding
ENSG00000074696	ENST00000565299	15	1	65530490	65576499	HACD3	protein_coding
ENSG00000074696	ENST00000568793	15	1	65530505	65577062	HACD3	protein_coding
ENSG00000074696	ENST00000566074	15	1	65530754	65576955	HACD3	protein_coding
ENSG00000074696	ENST00000566511	15	1	65531260	65576977	HACD3	protein_coding
ENSG00000074696	ENST00000569894	15	1	65550819	65576726	HACD3	protein_coding
ENSG00000074696	ENST00000562832	15	1	65551026	65570199	HACD3	protein_coding
ENSG00000138614	ENST00000313182	15	-1	65578782	65611245	INTS14	protein_coding
ENSG00000138614	ENST00000567744	15	-1	65579027	65611121	INTS14	protein_coding
ENSG00000138614	ENST00000431261	15	-1	65579065	65611258	INTS14	protein_coding
ENSG00000138614	ENST00000569491	15	-1	65579097	65611131	INTS14	protein_coding
ENSG00000138614	ENST00000420799	15	-1	65579147	65611242	INTS14	protein_coding
ENSG00000138614	ENST00000442903	15	-1	65579248	65611289	INTS14	protein_coding
ENSG00000138614	ENST00000561769	15	-1	65599810	65611131	INTS14	protein_coding
ENSG00000138614	ENST00000567923	15	-1	65599847	65611223	INTS14	protein_coding
ENSG00000138614	ENST00000568573	15	-1	65599883	65611121	INTS14	protein_coding
ENSG00000138614	ENST00000562830	15	-1	65605183	65611123	INTS14	protein_coding
ENSG00000074621	ENST00000537259	15	1	65611405	65660995	SLC24A1	protein_coding
ENSG00000074621	ENST00000261892	15	1	65621932	65656260	SLC24A1	protein_coding
ENSG00000074621	ENST00000339868	15	1	65621932	65656260	SLC24A1	protein_coding
ENSG00000074621	ENST00000544319	15	1	65622009	65654080	SLC24A1	protein_coding
ENSG00000074621	ENST00000399033	15	1	65623999	65654110	SLC24A1	protein_coding
ENSG00000074621	ENST00000546330	15	1	65624081	65654079	SLC24A1	protein_coding
ENSG00000074621	ENST00000505666	15	1	65652739	65655513	SLC24A1	protein_coding
ENSG00000174485	ENST00000561863	15	-1	65658046	65661929	DENND4A	protein_coding
ENSG00000174485	ENST00000443035	15	-1	65659123	65792124	DENND4A	protein_coding
ENSG00000174485	ENST00000431932	15	-1	65661777	65792124	DENND4A	protein_coding
ENSG00000174485	ENST00000635620	15	-1	65661815	65761437	DENND4A	protein_coding
ENSG00000174485	ENST00000564674	15	-1	65691458	65792293	DENND4A	protein_coding
ENSG00000103769	ENST00000564910	15	1	65869456	65888247	RAB11A	protein_coding
ENSG00000103769	ENST00000261890	15	1	65869458	65891991	RAB11A	protein_coding
ENSG00000103769	ENST00000566233	15	1	65869464	65887736	RAB11A	protein_coding
ENSG00000103769	ENST00000565075	15	1	65869491	65887859	RAB11A	protein_coding
ENSG00000103769	ENST00000569896	15	1	65869541	65888635	RAB11A	protein_coding
ENSG00000103769	ENST00000567671	15	1	65870013	65887791	RAB11A	protein_coding
ENSG00000157890	ENST00000409699	15	-1	65895079	66253747	MEGF11	protein_coding
ENSG00000157890	ENST00000288745	15	-1	65895296	66253737	MEGF11	protein_coding
ENSG00000157890	ENST00000422354	15	-1	65895296	66253737	MEGF11	protein_coding
ENSG00000157890	ENST00000395614	15	-1	65897934	66128403	MEGF11	protein_coding
ENSG00000157890	ENST00000489275	15	-1	65902196	65912200	MEGF11	protein_coding
ENSG00000157890	ENST00000564573	15	-1	65921692	65922375	MEGF11	protein_coding
ENSG00000157890	ENST00000455812	15	-1	65929721	65971220	MEGF11	protein_coding
ENSG00000166938	ENST00000319194	15	1	66293217	66333898	DIS3L	protein_coding
ENSG00000166938	ENST00000525134	15	1	66293291	66306950	DIS3L	protein_coding
ENSG00000166938	ENST00000319212	15	1	66293547	66333744	DIS3L	protein_coding
ENSG00000166938	ENST00000525109	15	1	66293639	66315074	DIS3L	protein_coding
ENSG00000166938	ENST00000532580	15	1	66293832	66308844	DIS3L	protein_coding
ENSG00000166938	ENST00000530615	15	1	66294059	66308827	DIS3L	protein_coding
ENSG00000075131	ENST00000261881	15	-1	66336206	66356716	TIPIN	protein_coding
ENSG00000075131	ENST00000562124	15	-1	66336981	66386724	TIPIN	protein_coding
ENSG00000075131	ENST00000568216	15	-1	66349302	66386712	TIPIN	protein_coding
ENSG00000075131	ENST00000570251	15	-1	66349376	66386746	TIPIN	protein_coding
ENSG00000169032	ENST00000307102	15	1	66386817	66492312	MAP2K1	protein_coding
ENSG00000169032	ENST00000566326	15	1	66453454	66491343	MAP2K1	protein_coding
ENSG00000174446	ENST00000563480	15	-1	66490135	66497750	SNAPC5	protein_coding
ENSG00000174446	ENST00000395589	15	-1	66490306	66497750	SNAPC5	protein_coding
ENSG00000174446	ENST00000316634	15	-1	66493813	66497813	SNAPC5	protein_coding
ENSG00000174446	ENST00000307979	15	-1	66493880	66497762	SNAPC5	protein_coding
ENSG00000174446	ENST00000566658	15	-1	66494228	66497738	SNAPC5	protein_coding
ENSG00000174444	ENST00000307961	15	-1	66498015	66504883	RPL4	protein_coding
ENSG00000174444	ENST00000568588	15	-1	66499323	66524532	RPL4	protein_coding
ENSG00000174444	ENST00000569696	15	-1	66499575	66504846	RPL4	protein_coding
ENSG00000174444	ENST00000569438	15	-1	66501785	66504845	RPL4	protein_coding
ENSG00000174442	ENST00000535141	15	1	66504959	66548426	ZWILCH	protein_coding
ENSG00000174442	ENST00000307897	15	1	66504959	66550128	ZWILCH	protein_coding
ENSG00000174442	ENST00000613446	15	1	66505083	66549474	ZWILCH	protein_coding
ENSG00000174442	ENST00000446801	15	1	66505117	66549487	ZWILCH	protein_coding
ENSG00000174442	ENST00000565627	15	1	66505295	66546705	ZWILCH	protein_coding
ENSG00000174442	ENST00000564179	15	1	66505300	66520664	ZWILCH	protein_coding
ENSG00000174442	ENST00000567816	15	1	66537169	66547292	ZWILCH	protein_coding
ENSG00000174442	ENST00000569489	15	1	66540153	66546887	ZWILCH	protein_coding
ENSG00000188501	ENST00000341509	15	-1	66547179	66565497	LCTL	protein_coding
ENSG00000188501	ENST00000537670	15	-1	66547468	66565964	LCTL	protein_coding
ENSG00000137834	ENST00000288840	15	1	66702228	66782848	SMAD6	protein_coding
ENSG00000137834	ENST00000558937	15	1	66711697	66717537	SMAD6	protein_coding
ENSG00000166949	ENST00000559460	15	1	67063763	67166838	SMAD3	protein_coding
ENSG00000166949	ENST00000327367	15	1	67065845	67195195	SMAD3	protein_coding
ENSG00000166949	ENST00000559092	15	1	67098582	67165035	SMAD3	protein_coding
ENSG00000166949	ENST00000560175	15	1	67098679	67170604	SMAD3	protein_coding
ENSG00000166949	ENST00000540846	15	1	67125716	67190762	SMAD3	protein_coding
ENSG00000166949	ENST00000558894	15	1	67128103	67187447	SMAD3	protein_coding
ENSG00000166949	ENST00000439724	15	1	67138001	67190894	SMAD3	protein_coding
ENSG00000166949	ENST00000558739	15	1	67138235	67165356	SMAD3	protein_coding
ENSG00000166949	ENST00000537194	15	1	67166019	67190762	SMAD3	protein_coding
ENSG00000166949	ENST00000558428	15	1	67166531	67181420	SMAD3	protein_coding
ENSG00000166949	ENST00000558827	15	1	67166531	67184778	SMAD3	protein_coding
ENSG00000166949	ENST00000560424	15	1	67184775	67190841	SMAD3	protein_coding
ENSG00000103591	ENST00000261880	15	-1	67201033	67254736	AAGAB	protein_coding
ENSG00000103591	ENST00000561452	15	-1	67201707	67254675	AAGAB	protein_coding
ENSG00000103591	ENST00000542650	15	-1	67202740	67255195	AAGAB	protein_coding
ENSG00000103591	ENST00000560362	15	-1	67231848	67242871	AAGAB	protein_coding
ENSG00000103599	ENST00000512104	15	1	67254800	67307224	IQCH	protein_coding
ENSG00000103599	ENST00000335894	15	1	67254831	67501804	IQCH	protein_coding
ENSG00000103599	ENST00000629425	15	1	67254848	67374168	IQCH	protein_coding
ENSG00000103599	ENST00000358767	15	1	67371525	67501803	IQCH	protein_coding
ENSG00000103599	ENST00000546225	15	1	67372114	67501803	IQCH	protein_coding
ENSG00000103599	ENST00000561357	15	1	67372520	67400226	IQCH	protein_coding
ENSG00000103599	ENST00000558759	15	1	67490015	67502260	IQCH	protein_coding
ENSG00000189227	ENST00000342683	15	1	67521068	67530143	C15orf61	protein_coding
ENSG00000189227	ENST00000557807	15	1	67521695	67526638	C15orf61	protein_coding
ENSG00000137764	ENST00000178640	15	1	67542709	67807123	MAP2K5	protein_coding
ENSG00000137764	ENST00000395476	15	1	67543331	67807117	MAP2K5	protein_coding
ENSG00000137764	ENST00000354498	15	1	67548998	67807111	MAP2K5	protein_coding
ENSG00000137764	ENST00000439036	15	1	67563300	67641489	MAP2K5	protein_coding
ENSG00000137764	ENST00000559262	15	1	67585890	67679956	MAP2K5	protein_coding
ENSG00000137764	ENST00000340972	15	1	67640553	67807113	MAP2K5	protein_coding
ENSG00000137764	ENST00000557869	15	1	67703358	67769929	MAP2K5	protein_coding
ENSG00000188779	ENST00000341418	15	1	67819704	67834561	SKOR1	protein_coding
ENSG00000188779	ENST00000554240	15	1	67823557	67834538	SKOR1	protein_coding
ENSG00000188779	ENST00000554054	15	1	67825516	67834555	SKOR1	protein_coding
ENSG00000188779	ENST00000380035	15	1	67825545	67834555	SKOR1	protein_coding
ENSG00000033800	ENST00000249636	15	1	68054179	68193846	PIAS1	protein_coding
ENSG00000033800	ENST00000545237	15	1	68054576	68188064	PIAS1	protein_coding
ENSG00000129007	ENST00000540479	15	-1	68190706	68206110	CALML4	protein_coding
ENSG00000129007	ENST00000395465	15	-1	68190793	68206079	CALML4	protein_coding
ENSG00000260007	ENST00000562767	15	-1	68191130	68229718	AC107871.1	protein_coding
ENSG00000129007	ENST00000448060	15	-1	68192057	68205488	CALML4	protein_coding
ENSG00000129007	ENST00000467889	15	-1	68193804	68205561	CALML4	protein_coding
ENSG00000129007	ENST00000354678	15	-1	68197440	68199962	CALML4	protein_coding
ENSG00000128973	ENST00000249806	15	-1	68206992	68229743	CLN6	protein_coding
ENSG00000128973	ENST00000565471	15	-1	68207630	68229672	CLN6	protein_coding
ENSG00000128973	ENST00000566347	15	-1	68208040	68229718	CLN6	protein_coding
ENSG00000128973	ENST00000538696	15	-1	68208067	68257106	CLN6	protein_coding
ENSG00000128973	ENST00000637494	15	-1	68208116	68229677	CLN6	protein_coding
ENSG00000128973	ENST00000637667	15	-1	68208222	68229703	CLN6	protein_coding
ENSG00000128973	ENST00000564752	15	-1	68208327	68229709	CLN6	protein_coding
ENSG00000128973	ENST00000636314	15	-1	68209672	68229700	CLN6	protein_coding
ENSG00000169018	ENST00000306917	15	1	68277803	68295865	FEM1B	protein_coding
ENSG00000169018	ENST00000570067	15	1	68279959	68289845	FEM1B	protein_coding
ENSG00000169018	ENST00000566739	15	1	68289255	68290073	FEM1B	protein_coding
ENSG00000169018	ENST00000566008	15	1	68290212	68291311	FEM1B	protein_coding
ENSG00000137809	ENST00000423218	15	-1	68296533	68432162	ITGA11	protein_coding
ENSG00000137809	ENST00000315757	15	-1	68302767	68432162	ITGA11	protein_coding
ENSG00000103647	ENST00000566799	15	1	68578969	68727803	CORO2B	protein_coding
ENSG00000103647	ENST00000261861	15	1	68578969	68727806	CORO2B	protein_coding
ENSG00000103647	ENST00000540068	15	1	68616540	68727803	CORO2B	protein_coding
ENSG00000103647	ENST00000543950	15	1	68631988	68727803	CORO2B	protein_coding
ENSG00000140350	ENST00000465139	15	-1	68778535	68820895	ANP32A	protein_coding
ENSG00000140350	ENST00000560303	15	-1	68780420	68820886	ANP32A	protein_coding
ENSG00000258484	ENST00000310673	15	1	68930500	68946811	SPESP1	protein_coding
ENSG00000255346	ENST00000448182	15	1	68930525	69056733	NOX5	protein_coding
ENSG00000255346	ENST00000260364	15	1	68930525	69062743	NOX5	protein_coding
ENSG00000255346	ENST00000455873	15	1	68930634	69056725	NOX5	protein_coding
ENSG00000255346	ENST00000388866	15	1	69014695	69057161	NOX5	protein_coding
ENSG00000255346	ENST00000530406	15	1	69014698	69056733	NOX5	protein_coding
ENSG00000138604	ENST00000261858	15	1	69160634	69272199	GLCE	protein_coding
ENSG00000138604	ENST00000559420	15	1	69255794	69272217	GLCE	protein_coding
ENSG00000137819	ENST00000395407	15	1	69298947	69407780	PAQR5	protein_coding
ENSG00000137819	ENST00000558684	15	1	69298952	69389781	PAQR5	protein_coding
ENSG00000137819	ENST00000561153	15	1	69314403	69404504	PAQR5	protein_coding
ENSG00000137819	ENST00000340965	15	1	69359950	69407641	PAQR5	protein_coding
ENSG00000137807	ENST00000260363	15	1	69414246	69448427	KIF23	protein_coding
ENSG00000137807	ENST00000395392	15	1	69414293	69448132	KIF23	protein_coding
ENSG00000137807	ENST00000352331	15	1	69414304	69448425	KIF23	protein_coding
ENSG00000137807	ENST00000647715	15	1	69414349	69448427	KIF23	protein_coding
ENSG00000137807	ENST00000559279	15	1	69414359	69448396	KIF23	protein_coding
ENSG00000137818	ENST00000260379	15	1	69452784	69456194	RPLP1	protein_coding
ENSG00000137818	ENST00000357790	15	1	69452814	69455547	RPLP1	protein_coding
ENSG00000137818	ENST00000560274	15	1	69452884	69455546	RPLP1	protein_coding
ENSG00000140332	ENST00000558939	15	-1	70047790	70098176	TLE3	protein_coding
ENSG00000140332	ENST00000627388	15	-1	70047793	70097917	TLE3	protein_coding
ENSG00000140332	ENST00000317509	15	-1	70048275	70097900	TLE3	protein_coding
ENSG00000140332	ENST00000560589	15	-1	70049091	70095950	TLE3	protein_coding
ENSG00000140332	ENST00000559929	15	-1	70049091	70096851	TLE3	protein_coding
ENSG00000140332	ENST00000559048	15	-1	70049799	70096604	TLE3	protein_coding
ENSG00000140332	ENST00000560939	15	-1	70049799	70096701	TLE3	protein_coding
ENSG00000140332	ENST00000557997	15	-1	70049799	70097888	TLE3	protein_coding
ENSG00000140332	ENST00000539550	15	-1	70049802	70094785	TLE3	protein_coding
ENSG00000140332	ENST00000558201	15	-1	70049802	70096437	TLE3	protein_coding
ENSG00000140332	ENST00000440567	15	-1	70049802	70096752	TLE3	protein_coding
ENSG00000140332	ENST00000559191	15	-1	70049836	70097866	TLE3	protein_coding
ENSG00000140332	ENST00000557907	15	-1	70050097	70096798	TLE3	protein_coding
ENSG00000140332	ENST00000558379	15	-1	70050097	70096798	TLE3	protein_coding
ENSG00000140332	ENST00000451782	15	-1	70050097	70096844	TLE3	protein_coding
ENSG00000140332	ENST00000557984	15	-1	70066123	70095588	TLE3	protein_coding
ENSG00000140332	ENST00000560996	15	-1	70066143	70096302	TLE3	protein_coding
ENSG00000137831	ENST00000322954	15	-1	70654554	70763593	UACA	protein_coding
ENSG00000137831	ENST00000379983	15	-1	70656802	70702308	UACA	protein_coding
ENSG00000137831	ENST00000560441	15	-1	70656932	70702308	UACA	protein_coding
ENSG00000137831	ENST00000539319	15	-1	70656977	70763430	UACA	protein_coding
ENSG00000137831	ENST00000558758	15	-1	70668918	70702281	UACA	protein_coding
ENSG00000137831	ENST00000560167	15	-1	70684357	70703275	UACA	protein_coding
ENSG00000166173	ENST00000299213	15	-1	70829130	70854159	LARP6	protein_coding
ENSG00000166173	ENST00000559316	15	-1	70832882	70853458	LARP6	protein_coding
ENSG00000166173	ENST00000344870	15	-1	70851427	70854121	LARP6	protein_coding
ENSG00000166173	ENST00000559140	15	-1	70851489	70854008	LARP6	protein_coding
ENSG00000137821	ENST00000544974	15	1	70853239	71053657	LRRC49	protein_coding
ENSG00000137821	ENST00000558546	15	1	70853378	70911589	LRRC49	protein_coding
ENSG00000129028	ENST00000249861	15	-1	70881342	70892785	THAP10	protein_coding
ENSG00000129028	ENST00000560604	15	-1	70882300	70892410	THAP10	protein_coding
ENSG00000137821	ENST00000443425	15	1	70892443	71050095	LRRC49	protein_coding
ENSG00000137821	ENST00000560369	15	1	70892626	71049853	LRRC49	protein_coding
ENSG00000137821	ENST00000260382	15	1	70892635	71050075	LRRC49	protein_coding
ENSG00000137821	ENST00000560755	15	1	70892848	70900953	LRRC49	protein_coding
ENSG00000137821	ENST00000557977	15	1	70893240	70911561	LRRC49	protein_coding
ENSG00000137821	ENST00000560691	15	1	70895539	71049634	LRRC49	protein_coding
ENSG00000137821	ENST00000558456	15	1	70936487	70984205	LRRC49	protein_coding
ENSG00000137821	ENST00000560158	15	1	70936528	71050075	LRRC49	protein_coding
ENSG00000137821	ENST00000558808	15	1	70936535	70984258	LRRC49	protein_coding
ENSG00000137821	ENST00000559806	15	1	70936535	71008438	LRRC49	protein_coding
ENSG00000137821	ENST00000559069	15	1	70936535	71008448	LRRC49	protein_coding
ENSG00000187720	ENST00000355327	15	1	71096952	71783383	THSD4	protein_coding
ENSG00000225362	ENST00000449977	15	-1	71110250	71115500	CT62	protein_coding
ENSG00000187720	ENST00000620694	15	1	71115665	71215238	THSD4	protein_coding
ENSG00000187720	ENST00000357769	15	1	71547236	71778626	THSD4	protein_coding
ENSG00000187720	ENST00000261862	15	1	71547282	71783279	THSD4	protein_coding
ENSG00000278570	ENST00000621736	15	1	71792638	71818259	NR2E3	protein_coding
ENSG00000278570	ENST00000617575	15	1	71810554	71818259	NR2E3	protein_coding
ENSG00000278570	ENST00000621098	15	1	71810592	71814929	NR2E3	protein_coding
ENSG00000066933	ENST00000356056	15	-1	71822289	72118081	MYO9A	protein_coding
ENSG00000066933	ENST00000561618	15	-1	71825992	71898838	MYO9A	protein_coding
ENSG00000066933	ENST00000568042	15	-1	71826049	71854412	MYO9A	protein_coding
ENSG00000066933	ENST00000564571	15	-1	71826272	72117768	MYO9A	protein_coding
ENSG00000066933	ENST00000444904	15	-1	71826580	72117712	MYO9A	protein_coding
ENSG00000066933	ENST00000568481	15	-1	71827934	71852187	MYO9A	protein_coding
ENSG00000066933	ENST00000566885	15	-1	71896890	72117999	MYO9A	protein_coding
ENSG00000066933	ENST00000424560	15	-1	71958517	72118081	MYO9A	protein_coding
ENSG00000066933	ENST00000569314	15	-1	72046142	72118223	MYO9A	protein_coding
ENSG00000066933	ENST00000564931	15	-1	72046344	72118577	MYO9A	protein_coding
ENSG00000166192	ENST00000542035	15	1	72114258	72140962	SENP8	protein_coding
ENSG00000166192	ENST00000567794	15	1	72116851	72139735	SENP8	protein_coding
ENSG00000166192	ENST00000564863	15	1	72116905	72139844	SENP8	protein_coding
ENSG00000166192	ENST00000340912	15	1	72118296	72143688	SENP8	protein_coding
ENSG00000166192	ENST00000564082	15	1	72118325	72140015	SENP8	protein_coding
ENSG00000175318	ENST00000309731	15	-1	72159807	72197785	GRAMD2A	protein_coding
ENSG00000175318	ENST00000564129	15	-1	72163695	72170379	GRAMD2A	protein_coding
ENSG00000175318	ENST00000568594	15	-1	72166646	72170074	GRAMD2A	protein_coding
ENSG00000175318	ENST00000570275	15	-1	72166994	72170335	GRAMD2A	protein_coding
ENSG00000067225	ENST00000319622	15	-1	72199029	72231386	PKM	protein_coding
ENSG00000067225	ENST00000389093	15	-1	72199029	72231386	PKM	protein_coding
ENSG00000067225	ENST00000449901	15	-1	72199029	72231386	PKM	protein_coding
ENSG00000067225	ENST00000565184	15	-1	72199032	72231171	PKM	protein_coding
ENSG00000067225	ENST00000335181	15	-1	72199032	72231206	PKM	protein_coding
ENSG00000067225	ENST00000568883	15	-1	72199032	72231822	PKM	protein_coding
ENSG00000067225	ENST00000565154	15	-1	72199590	72231113	PKM	protein_coding
ENSG00000067225	ENST00000568459	15	-1	72199629	72229722	PKM	protein_coding
ENSG00000067225	ENST00000561609	15	-1	72200508	72228676	PKM	protein_coding
ENSG00000067225	ENST00000564178	15	-1	72209733	72219425	PKM	protein_coding
ENSG00000067225	ENST00000562997	15	-1	72209751	72222531	PKM	protein_coding
ENSG00000067225	ENST00000567087	15	-1	72209783	72231680	PKM	protein_coding
ENSG00000067225	ENST00000566809	15	-1	72217409	72231624	PKM	protein_coding
ENSG00000067225	ENST00000569050	15	-1	72218943	72231819	PKM	protein_coding
ENSG00000137817	ENST00000569173	15	-1	72241181	72260623	PARP6	protein_coding
ENSG00000137817	ENST00000569795	15	-1	72241181	72272621	PARP6	protein_coding
ENSG00000137817	ENST00000260376	15	-1	72241182	72267523	PARP6	protein_coding
ENSG00000137817	ENST00000616176	15	-1	72241182	72267523	PARP6	protein_coding
ENSG00000137817	ENST00000287196	15	-1	72241182	72271287	PARP6	protein_coding
ENSG00000137817	ENST00000567974	15	-1	72241199	72265930	PARP6	protein_coding
ENSG00000137817	ENST00000419739	15	-1	72242206	72267536	PARP6	protein_coding
ENSG00000137817	ENST00000568360	15	-1	72265429	72272999	PARP6	protein_coding
ENSG00000137817	ENST00000566844	15	-1	72266747	72272571	PARP6	protein_coding
ENSG00000140488	ENST00000287202	15	-1	72284727	72320129	CELF6	protein_coding
ENSG00000140488	ENST00000543764	15	-1	72285905	72306315	CELF6	protein_coding
ENSG00000140488	ENST00000395258	15	-1	72285951	72306292	CELF6	protein_coding
ENSG00000140488	ENST00000567083	15	-1	72286248	72319882	CELF6	protein_coding
ENSG00000213614	ENST00000268097	15	-1	72340919	72376476	HEXA	protein_coding
ENSG00000213614	ENST00000566304	15	-1	72343926	72375993	HEXA	protein_coding
ENSG00000213614	ENST00000567159	15	-1	72345411	72375993	HEXA	protein_coding
ENSG00000213614	ENST00000567213	15	-1	72369959	72375989	HEXA	protein_coding
