ENSG00000184731	ENST00000327669	2	-1	38814	46385	FAM110C	protein_coding
ENSG00000073734	ENST00000650372	2	-1	168920781	169031324	ABCB11	protein_coding
ENSG00000073734	ENST00000649448	2	-1	168922982	168970170	ABCB11	protein_coding
ENSG00000073737	ENST00000602501	2	1	169064789	169096167	DHRS9	protein_coding
ENSG00000073737	ENST00000357546	2	1	169067035	169096167	DHRS9	protein_coding
ENSG00000073737	ENST00000432060	2	1	169067035	169096167	DHRS9	protein_coding
ENSG00000073737	ENST00000428522	2	1	169069556	169096162	DHRS9	protein_coding
ENSG00000073737	ENST00000450153	2	1	169069562	169081779	DHRS9	protein_coding
ENSG00000073737	ENST00000421653	2	1	169069576	169095767	DHRS9	protein_coding
ENSG00000073737	ENST00000436483	2	1	169072500	169096167	DHRS9	protein_coding
ENSG00000073737	ENST00000412271	2	1	169081107	169096167	DHRS9	protein_coding
ENSG00000081479	ENST00000649046	2	-1	169127109	169362534	LRP2	protein_coding
ENSG00000081479	ENST00000263816	2	-1	169127109	169362685	LRP2	protein_coding
ENSG00000081479	ENST00000443831	2	-1	169240750	169362534	LRP2	protein_coding
ENSG00000163093	ENST00000295240	2	1	169479178	169506655	BBS5	protein_coding
ENSG00000251569	ENST00000513963	2	1	169479480	169525922	AC093899.2	protein_coding
ENSG00000163093	ENST00000392663	2	1	169479483	169506655	BBS5	protein_coding
ENSG00000239474	ENST00000284669	2	1	169509702	169526262	KLHL41	protein_coding
ENSG00000138399	ENST00000453153	2	-1	169529749	169573873	FASTKD1	protein_coding
ENSG00000138399	ENST00000453929	2	-1	169529755	169573832	FASTKD1	protein_coding
ENSG00000138399	ENST00000417376	2	-1	169560530	169571239	FASTKD1	protein_coding
ENSG00000138399	ENST00000438035	2	-1	169560530	169573812	FASTKD1	protein_coding
ENSG00000138399	ENST00000445210	2	-1	169560530	169573875	FASTKD1	protein_coding
ENSG00000138398	ENST00000260970	2	1	169584340	169641406	PPIG	protein_coding
ENSG00000138398	ENST00000433207	2	1	169584344	169636741	PPIG	protein_coding
ENSG00000138398	ENST00000409714	2	1	169584353	169637711	PPIG	protein_coding
ENSG00000138398	ENST00000462903	2	1	169584387	169633566	PPIG	protein_coding
ENSG00000138398	ENST00000448752	2	1	169584432	169637621	PPIG	protein_coding
ENSG00000138398	ENST00000418888	2	1	169584568	169606079	PPIG	protein_coding
ENSG00000138398	ENST00000414307	2	1	169584647	169630966	PPIG	protein_coding
ENSG00000154479	ENST00000447353	2	-1	169645425	169694433	CCDC173	protein_coding
ENSG00000154479	ENST00000421028	2	-1	169662326	169694350	CCDC173	protein_coding
ENSG00000154479	ENST00000419478	2	-1	169674937	169681324	CCDC173	protein_coding
ENSG00000144362	ENST00000616481	2	1	169694454	169701706	PHOSPHO2	protein_coding
ENSG00000144362	ENST00000616524	2	1	169694454	169701706	PHOSPHO2	protein_coding
ENSG00000144362	ENST00000617738	2	1	169694454	169701706	PHOSPHO2	protein_coding
ENSG00000144362	ENST00000359744	2	1	169694465	169701708	PHOSPHO2	protein_coding
ENSG00000144362	ENST00000438838	2	1	169694471	169701138	PHOSPHO2	protein_coding
ENSG00000144362	ENST00000438710	2	1	169694471	169701378	PHOSPHO2	protein_coding
ENSG00000144362	ENST00000449906	2	1	169694487	169701118	PHOSPHO2	protein_coding
ENSG00000213160	ENST00000498202	2	1	169694488	169749682	KLHL23	protein_coding
ENSG00000213160	ENST00000272797	2	1	169694491	169749804	KLHL23	protein_coding
ENSG00000213160	ENST00000602521	2	1	169697393	169749759	KLHL23	protein_coding
ENSG00000213160	ENST00000392647	2	1	169733846	169751888	KLHL23	protein_coding
ENSG00000213160	ENST00000437875	2	1	169735552	169773385	KLHL23	protein_coding
ENSG00000213160	ENST00000448589	2	1	169741493	169776989	KLHL23	protein_coding
ENSG00000138385	ENST00000422006	2	1	169791933	169807071	SSB	protein_coding
ENSG00000138385	ENST00000260956	2	1	169798812	169812064	SSB	protein_coding
ENSG00000138385	ENST00000417292	2	1	169798879	169807030	SSB	protein_coding
ENSG00000138385	ENST00000409333	2	1	169799279	169812064	SSB	protein_coding
ENSG00000138382	ENST00000409837	2	-1	169810081	169824905	METTL5	protein_coding
ENSG00000138382	ENST00000442181	2	-1	169811757	169821229	METTL5	protein_coding
ENSG00000138382	ENST00000409340	2	-1	169811757	169824814	METTL5	protein_coding
ENSG00000138382	ENST00000260953	2	-1	169811757	169824914	METTL5	protein_coding
ENSG00000138382	ENST00000409965	2	-1	169811757	169824925	METTL5	protein_coding
ENSG00000138382	ENST00000392640	2	-1	169811757	169824931	METTL5	protein_coding
ENSG00000138382	ENST00000308099	2	-1	169811763	169824901	METTL5	protein_coding
ENSG00000138382	ENST00000410097	2	-1	169811814	169824874	METTL5	protein_coding
ENSG00000138382	ENST00000538491	2	-1	169812470	169824913	METTL5	protein_coding
ENSG00000144357	ENST00000272793	2	1	169827458	170084131	UBR3	protein_coding
ENSG00000144357	ENST00000418381	2	1	169827508	170084127	UBR3	protein_coding
ENSG00000144357	ENST00000392632	2	1	169946310	170084120	UBR3	protein_coding
ENSG00000144357	ENST00000439681	2	1	170001373	170082259	UBR3	protein_coding
ENSG00000071909	ENST00000408978	2	1	170178145	170654481	MYO3B	protein_coding
ENSG00000071909	ENST00000409044	2	1	170178145	170654481	MYO3B	protein_coding
ENSG00000071909	ENST00000484338	2	1	170180149	170499808	MYO3B	protein_coding
ENSG00000071909	ENST00000442690	2	1	170199208	170382766	MYO3B	protein_coding
ENSG00000204335	ENST00000375281	2	1	170715351	170718078	SP5	protein_coding
ENSG00000204334	ENST00000409885	2	1	170783786	170798971	ERICH2	protein_coding
ENSG00000128683	ENST00000454603	2	1	170813213	170829585	GAD1	protein_coding
ENSG00000128683	ENST00000445006	2	1	170816114	170822116	GAD1	protein_coding
ENSG00000128683	ENST00000625689	2	1	170816562	170861135	GAD1	protein_coding
ENSG00000128683	ENST00000358196	2	1	170816562	170861151	GAD1	protein_coding
ENSG00000128683	ENST00000375272	2	1	170816690	170842756	GAD1	protein_coding
ENSG00000128683	ENST00000344257	2	1	170816912	170842759	GAD1	protein_coding
ENSG00000128683	ENST00000455008	2	1	170817255	170830991	GAD1	protein_coding
ENSG00000128683	ENST00000456864	2	1	170817769	170831008	GAD1	protein_coding
ENSG00000128683	ENST00000486850	2	1	170822087	170829872	GAD1	protein_coding
ENSG00000115806	ENST00000234160	2	1	170928526	170967129	GORASP2	protein_coding
ENSG00000198586	ENST00000360843	2	-1	170990823	171160833	TLK1	protein_coding
ENSG00000198586	ENST00000431350	2	-1	170990823	171160833	TLK1	protein_coding
ENSG00000198586	ENST00000521943	2	-1	170993507	171231314	TLK1	protein_coding
ENSG00000198586	ENST00000434911	2	-1	170993727	171066973	TLK1	protein_coding
ENSG00000198586	ENST00000453628	2	-1	171053782	171066936	TLK1	protein_coding
ENSG00000123600	ENST00000612742	2	-1	171317405	171434802	METTL8	protein_coding
ENSG00000123600	ENST00000375258	2	-1	171317409	171434086	METTL8	protein_coding
ENSG00000123600	ENST00000438609	2	-1	171323921	171339256	METTL8	protein_coding
ENSG00000123600	ENST00000640734	2	-1	171325891	171360506	METTL8	protein_coding
ENSG00000123600	ENST00000638989	2	-1	171325891	171392185	METTL8	protein_coding
ENSG00000123600	ENST00000392599	2	-1	171330625	171434018	METTL8	protein_coding
ENSG00000123600	ENST00000442778	2	-1	171339331	171434780	METTL8	protein_coding
ENSG00000123600	ENST00000453846	2	-1	171339475	171434780	METTL8	protein_coding
ENSG00000123600	ENST00000442541	2	-1	171339541	171433990	METTL8	protein_coding
ENSG00000115827	ENST00000539783	2	1	171434251	171485048	DCAF17	protein_coding
ENSG00000115827	ENST00000375255	2	1	171434251	171485052	DCAF17	protein_coding
ENSG00000115827	ENST00000611110	2	1	171453122	171481167	DCAF17	protein_coding
ENSG00000115827	ENST00000339506	2	1	171453124	171481167	DCAF17	protein_coding
ENSG00000115827	ENST00000431110	2	1	171472870	171481279	DCAF17	protein_coding
ENSG00000071967	ENST00000409484	2	1	171522247	171555607	CYBRD1	protein_coding
ENSG00000071967	ENST00000321348	2	1	171522348	171558133	CYBRD1	protein_coding
ENSG00000071967	ENST00000375252	2	1	171522477	171557646	CYBRD1	protein_coding
ENSG00000071967	ENST00000445146	2	1	171523079	171554607	CYBRD1	protein_coding
ENSG00000077380	ENST00000452242	2	1	171687409	171726081	DYNC1I2	protein_coding
ENSG00000077380	ENST00000340296	2	1	171687409	171748411	DYNC1I2	protein_coding
ENSG00000077380	ENST00000397119	2	1	171687470	171748409	DYNC1I2	protein_coding
ENSG00000077380	ENST00000410079	2	1	171687471	171747989	DYNC1I2	protein_coding
ENSG00000077380	ENST00000438879	2	1	171687472	171725713	DYNC1I2	protein_coding
ENSG00000077380	ENST00000508530	2	1	171687501	171748411	DYNC1I2	protein_coding
ENSG00000077380	ENST00000409197	2	1	171687672	171748411	DYNC1I2	protein_coding
ENSG00000077380	ENST00000456808	2	1	171687705	171725693	DYNC1I2	protein_coding
ENSG00000077380	ENST00000409317	2	1	171687708	171748011	DYNC1I2	protein_coding
ENSG00000077380	ENST00000409773	2	1	171687744	171748416	DYNC1I2	protein_coding
ENSG00000077380	ENST00000411953	2	1	171687755	171715350	DYNC1I2	protein_coding
ENSG00000077380	ENST00000409453	2	1	171687776	171748420	DYNC1I2	protein_coding
ENSG00000077380	ENST00000435234	2	1	171687881	171726913	DYNC1I2	protein_coding
ENSG00000077380	ENST00000443458	2	1	171688006	171715351	DYNC1I2	protein_coding
ENSG00000077380	ENST00000412370	2	1	171688011	171715368	DYNC1I2	protein_coding
ENSG00000077380	ENST00000423910	2	1	171688303	171725650	DYNC1I2	protein_coding
ENSG00000077380	ENST00000425485	2	1	171688303	171725946	DYNC1I2	protein_coding
ENSG00000077380	ENST00000430778	2	1	171688310	171712779	DYNC1I2	protein_coding
ENSG00000077380	ENST00000422646	2	1	171690145	171725677	DYNC1I2	protein_coding
ENSG00000115840	ENST00000422440	2	-1	171784370	171894252	SLC25A12	protein_coding
ENSG00000128708	ENST00000264108	2	1	171922465	171983682	HAT1	protein_coding
ENSG00000172878	ENST00000315796	2	1	171999583	172082430	METAP1D	protein_coding
ENSG00000144355	ENST00000361609	2	1	172084740	172086854	DLX1	protein_coding
ENSG00000144355	ENST00000469444	2	1	172084749	172088051	DLX1	protein_coding
ENSG00000144355	ENST00000361725	2	1	172085226	172089677	DLX1	protein_coding
ENSG00000144355	ENST00000341900	2	1	172085536	172089677	DLX1	protein_coding
ENSG00000115844	ENST00000234198	2	-1	172099439	172102900	DLX2	protein_coding
ENSG00000115844	ENST00000466293	2	-1	172100557	172102900	DLX2	protein_coding
ENSG00000091409	ENST00000412899	2	1	172427354	172474977	ITGA6	protein_coding
ENSG00000091409	ENST00000409532	2	1	172427418	172504534	ITGA6	protein_coding
ENSG00000091409	ENST00000264107	2	1	172427555	172506230	ITGA6	protein_coding
ENSG00000091409	ENST00000442250	2	1	172427789	172504252	ITGA6	protein_coding
ENSG00000091409	ENST00000458358	2	1	172427789	172504252	ITGA6	protein_coding
ENSG00000091409	ENST00000409080	2	1	172427789	172506282	ITGA6	protein_coding
ENSG00000091409	ENST00000416789	2	1	172487962	172504328	ITGA6	protein_coding
ENSG00000152256	ENST00000443353	2	1	172555373	172565073	PDK1	protein_coding
ENSG00000152256	ENST00000282077	2	1	172555969	172608669	PDK1	protein_coding
ENSG00000152256	ENST00000392571	2	1	172556007	172595969	PDK1	protein_coding
ENSG00000152256	ENST00000410055	2	1	172556051	172599137	PDK1	protein_coding
ENSG00000152256	ENST00000416991	2	1	172556313	172570812	PDK1	protein_coding
ENSG00000152256	ENST00000439519	2	1	172556565	172565073	PDK1	protein_coding
ENSG00000091428	ENST00000397081	2	1	172735841	173052887	RAPGEF4	protein_coding
ENSG00000091428	ENST00000409036	2	1	172735967	173052893	RAPGEF4	protein_coding
ENSG00000091428	ENST00000397087	2	1	172821575	173052893	RAPGEF4	protein_coding
ENSG00000091428	ENST00000538974	2	1	172860038	173052887	RAPGEF4	protein_coding
ENSG00000091428	ENST00000540783	2	1	172860038	173052887	RAPGEF4	protein_coding
ENSG00000091428	ENST00000535187	2	1	172928205	173052887	RAPGEF4	protein_coding
ENSG00000091428	ENST00000397085	2	1	173026626	173036795	RAPGEF4	protein_coding
ENSG00000091436	ENST00000539448	2	1	173075435	173222204	MAP3K20	protein_coding
ENSG00000091436	ENST00000409176	2	1	173075714	173266783	MAP3K20	protein_coding
ENSG00000091436	ENST00000338983	2	1	173075842	173227146	MAP3K20	protein_coding
ENSG00000091436	ENST00000375213	2	1	173075959	173268010	MAP3K20	protein_coding
ENSG00000091436	ENST00000422149	2	1	173090619	173187623	MAP3K20	protein_coding
ENSG00000144354	ENST00000347703	2	1	173354820	173368904	CDCA7	protein_coding
ENSG00000144354	ENST00000306721	2	1	173354861	173368997	CDCA7	protein_coding
ENSG00000144354	ENST00000410101	2	1	173354872	173367720	CDCA7	protein_coding
ENSG00000144354	ENST00000410019	2	1	173354872	173368070	CDCA7	protein_coding
ENSG00000172845	ENST00000310015	2	-1	173906459	173965702	SP3	protein_coding
ENSG00000172845	ENST00000418194	2	-1	173908530	173964219	SP3	protein_coding
ENSG00000172845	ENST00000416195	2	-1	173908530	173964553	SP3	protein_coding
ENSG00000172845	ENST00000640958	2	-1	173909941	173963835	SP3	protein_coding
ENSG00000138430	ENST00000284719	2	-1	174072447	174248698	OLA1	protein_coding
ENSG00000138430	ENST00000344357	2	-1	174075008	174248599	OLA1	protein_coding
ENSG00000138430	ENST00000428402	2	-1	174075010	174248475	OLA1	protein_coding
ENSG00000138430	ENST00000409546	2	-1	174075237	174248360	OLA1	protein_coding
ENSG00000138430	ENST00000429575	2	-1	174082010	174217946	OLA1	protein_coding
ENSG00000138430	ENST00000427472	2	-1	174223057	174247287	OLA1	protein_coding
ENSG00000217236	ENST00000394967	2	1	174334946	174338492	SP9	protein_coding
ENSG00000138433	ENST00000342016	2	-1	174348022	174395715	CIR1	protein_coding
ENSG00000138433	ENST00000377973	2	-1	174358173	174380680	CIR1	protein_coding
ENSG00000144306	ENST00000458563	2	1	174395741	174404210	SCRN3	protein_coding
ENSG00000144306	ENST00000409673	2	1	174395745	174428417	SCRN3	protein_coding
ENSG00000144306	ENST00000272732	2	1	174395745	174429575	SCRN3	protein_coding
ENSG00000144306	ENST00000435964	2	1	174395752	174398314	SCRN3	protein_coding
ENSG00000144306	ENST00000424069	2	1	174395792	174400103	SCRN3	protein_coding
ENSG00000144306	ENST00000427038	2	1	174395808	174401054	SCRN3	protein_coding
ENSG00000144306	ENST00000548031	2	1	174398195	174404190	SCRN3	protein_coding
ENSG00000163328	ENST00000614352	2	-1	174431571	174487088	GPR155	protein_coding
ENSG00000163328	ENST00000392552	2	-1	174432238	174487080	GPR155	protein_coding
ENSG00000163328	ENST00000392551	2	-1	174434152	174487094	GPR155	protein_coding
ENSG00000163328	ENST00000295500	2	-1	174435144	174487037	GPR155	protein_coding
ENSG00000115935	ENST00000392547	2	-1	174559572	174634579	WIPF1	protein_coding
ENSG00000115935	ENST00000272746	2	-1	174560770	174682899	WIPF1	protein_coding
ENSG00000115935	ENST00000359761	2	-1	174562204	174682883	WIPF1	protein_coding
ENSG00000115935	ENST00000392546	2	-1	174562211	174598206	WIPF1	protein_coding
ENSG00000115935	ENST00000409891	2	-1	174566161	174597765	WIPF1	protein_coding
ENSG00000115935	ENST00000409415	2	-1	174571169	174682871	WIPF1	protein_coding
ENSG00000115935	ENST00000455428	2	-1	174572324	174585589	WIPF1	protein_coding
ENSG00000115935	ENST00000410117	2	-1	174574730	174597769	WIPF1	protein_coding
ENSG00000115935	ENST00000436221	2	-1	174575263	174598211	WIPF1	protein_coding
ENSG00000138435	ENST00000348749	2	-1	174747592	174764472	CHRNA1	protein_coding
ENSG00000138435	ENST00000261007	2	-1	174747660	174764461	CHRNA1	protein_coding
ENSG00000138435	ENST00000409219	2	-1	174747810	174764412	CHRNA1	protein_coding
ENSG00000138435	ENST00000409542	2	-1	174747810	174764412	CHRNA1	protein_coding
ENSG00000138435	ENST00000636168	2	-1	174747817	174787935	CHRNA1	protein_coding
ENSG00000138435	ENST00000409323	2	-1	174752755	174764453	CHRNA1	protein_coding
ENSG00000128656	ENST00000409900	2	-1	174799363	175005226	CHN1	protein_coding
ENSG00000128656	ENST00000295497	2	-1	174799492	174847549	CHN1	protein_coding
ENSG00000128656	ENST00000409597	2	-1	174799515	174846405	CHN1	protein_coding
ENSG00000128656	ENST00000409156	2	-1	174799989	175005369	CHN1	protein_coding
ENSG00000128656	ENST00000409089	2	-1	174801707	174847381	CHN1	protein_coding
ENSG00000128656	ENST00000444394	2	-1	174801721	174847565	CHN1	protein_coding
ENSG00000128656	ENST00000413882	2	-1	174808905	174846415	CHN1	protein_coding
ENSG00000128656	ENST00000443238	2	-1	174808927	174847751	CHN1	protein_coding
ENSG00000128656	ENST00000444573	2	-1	174812377	174847198	CHN1	protein_coding
ENSG00000115966	ENST00000264110	2	-1	175072250	175168206	ATF2	protein_coding
ENSG00000115966	ENST00000345739	2	-1	175072250	175168206	ATF2	protein_coding
ENSG00000115966	ENST00000426833	2	-1	175072254	175168206	ATF2	protein_coding
ENSG00000115966	ENST00000409437	2	-1	175072265	175151082	ATF2	protein_coding
ENSG00000115966	ENST00000409635	2	-1	175074280	175168203	ATF2	protein_coding
ENSG00000115966	ENST00000538946	2	-1	175074288	175114812	ATF2	protein_coding
ENSG00000115966	ENST00000435004	2	-1	175074392	175130205	ATF2	protein_coding
ENSG00000115966	ENST00000392544	2	-1	175074505	175168169	ATF2	protein_coding
ENSG00000115966	ENST00000409499	2	-1	175074505	175168169	ATF2	protein_coding
ENSG00000115966	ENST00000437522	2	-1	175113994	175168382	ATF2	protein_coding
ENSG00000115966	ENST00000409833	2	-1	175114243	175168169	ATF2	protein_coding
ENSG00000154518	ENST00000284727	2	-1	175176258	175184607	ATP5MC3	protein_coding
ENSG00000154518	ENST00000409194	2	-1	175178067	175181710	ATP5MC3	protein_coding
ENSG00000154518	ENST00000392541	2	-1	175178145	175181663	ATP5MC3	protein_coding
ENSG00000144320	ENST00000272748	2	-1	175923892	176002345	LNPK	protein_coding
ENSG00000144320	ENST00000544803	2	-1	175923897	176002294	LNPK	protein_coding
ENSG00000144320	ENST00000409660	2	-1	175929173	176002274	LNPK	protein_coding
ENSG00000144320	ENST00000392540	2	-1	175970764	176002263	LNPK	protein_coding
ENSG00000144320	ENST00000445472	2	-1	175992239	176002839	LNPK	protein_coding
ENSG00000174279	ENST00000308618	2	-1	176077472	176083913	EVX2	protein_coding
ENSG00000128714	ENST00000392539	2	1	176092891	176095938	HOXD13	protein_coding
ENSG00000170178	ENST00000406506	2	1	176099730	176101193	HOXD12	protein_coding
ENSG00000170178	ENST00000404162	2	1	176099802	176100760	HOXD12	protein_coding
ENSG00000128713	ENST00000249504	2	1	176107286	176109588	HOXD11	protein_coding
ENSG00000128710	ENST00000249501	2	1	176116579	176119942	HOXD10	protein_coding
ENSG00000128709	ENST00000249499	2	1	176122720	176124937	HOXD9	protein_coding
ENSG00000175879	ENST00000429017	2	1	176129694	176132695	HOXD8	protein_coding
ENSG00000175879	ENST00000313173	2	1	176129740	176132029	HOXD8	protein_coding
ENSG00000175879	ENST00000544999	2	1	176130022	176132100	HOXD8	protein_coding
ENSG00000175879	ENST00000450510	2	1	176130357	176132000	HOXD8	protein_coding
ENSG00000128652	ENST00000432796	2	1	176136957	176169415	HOXD3	protein_coding
ENSG00000170166	ENST00000306324	2	1	176151222	176153226	HOXD4	protein_coding
ENSG00000128652	ENST00000410016	2	1	176160891	176173085	HOXD3	protein_coding
ENSG00000128652	ENST00000249440	2	1	176164077	176173102	HOXD3	protein_coding
ENSG00000128645	ENST00000331462	2	1	176188579	176190907	HOXD1	protein_coding
ENSG00000128654	ENST00000249442	2	1	176269419	176338025	MTX2	protein_coding
ENSG00000128654	ENST00000443241	2	1	176269470	176337679	MTX2	protein_coding
ENSG00000128654	ENST00000452865	2	1	176269502	176337630	MTX2	protein_coding
ENSG00000170144	ENST00000392524	2	1	177212563	177220085	HNRNPA3	protein_coding
ENSG00000170144	ENST00000411529	2	1	177212749	177223958	HNRNPA3	protein_coding
ENSG00000170144	ENST00000435711	2	1	177212772	177219865	HNRNPA3	protein_coding
ENSG00000170144	ENST00000432457	2	1	177216526	177219687	HNRNPA3	protein_coding
ENSG00000116044	ENST00000458603	2	-1	177227595	177232487	NFE2L2	protein_coding
ENSG00000116044	ENST00000397063	2	-1	177230305	177263800	NFE2L2	protein_coding
ENSG00000116044	ENST00000397062	2	-1	177230305	177265131	NFE2L2	protein_coding
ENSG00000116044	ENST00000446151	2	-1	177230308	177263572	NFE2L2	protein_coding
ENSG00000116044	ENST00000464747	2	-1	177230308	177392697	NFE2L2	protein_coding
ENSG00000116044	ENST00000449627	2	-1	177230990	177263511	NFE2L2	protein_coding
ENSG00000116044	ENST00000448782	2	-1	177231714	177263567	NFE2L2	protein_coding
ENSG00000116044	ENST00000430047	2	-1	177231790	177264823	NFE2L2	protein_coding
ENSG00000116044	ENST00000586532	2	-1	177231805	177314937	NFE2L2	protein_coding
ENSG00000116044	ENST00000421929	2	-1	177231851	177263800	NFE2L2	protein_coding
ENSG00000116044	ENST00000423513	2	-1	177232277	177263454	NFE2L2	protein_coding
ENSG00000116044	ENST00000588123	2	-1	177232499	177287777	NFE2L2	protein_coding
ENSG00000018510	ENST00000264167	2	1	177392644	177543836	AGPS	protein_coding
ENSG00000018510	ENST00000409888	2	1	177392768	177538418	AGPS	protein_coding
ENSG00000018510	ENST00000637633	2	1	177420269	177559299	AGPS	protein_coding
ENSG00000018510	ENST00000642466	2	1	177434327	177559299	AGPS	protein_coding
ENSG00000196659	ENST00000408939	2	-1	177548998	177553014	TTC30B	protein_coding
ENSG00000197557	ENST00000355689	2	-1	177612992	177618966	TTC30A	protein_coding
ENSG00000128655	ENST00000286063	2	-1	177623252	178072755	PDE11A	protein_coding
ENSG00000284741	ENST00000358450	2	-1	177628069	178108339	PDE11A	protein_coding
ENSG00000128655	ENST00000436700	2	-1	177628612	177675660	PDE11A	protein_coding
ENSG00000128655	ENST00000409504	2	-1	177629047	177922795	PDE11A	protein_coding
ENSG00000128655	ENST00000389683	2	-1	177629246	177888738	PDE11A	protein_coding
ENSG00000128655	ENST00000433879	2	-1	177675455	177905174	PDE11A	protein_coding
ENSG00000155636	ENST00000616198	2	1	178112455	178129653	RBM45	protein_coding
ENSG00000155636	ENST00000286070	2	1	178112455	178129656	RBM45	protein_coding
ENSG00000155636	ENST00000455903	2	1	178123863	178139011	RBM45	protein_coding
ENSG00000155636	ENST00000424099	2	1	178125725	178129656	RBM45	protein_coding
ENSG00000079156	ENST00000392505	2	1	178194481	178395772	OSBPL6	protein_coding
ENSG00000079156	ENST00000359685	2	1	178194481	178399432	OSBPL6	protein_coding
ENSG00000079156	ENST00000357080	2	1	178194500	178382779	OSBPL6	protein_coding
ENSG00000079156	ENST00000409045	2	1	178194523	178395772	OSBPL6	protein_coding
ENSG00000079156	ENST00000190611	2	1	178194649	178402891	OSBPL6	protein_coding
ENSG00000079156	ENST00000409631	2	1	178284927	178395785	OSBPL6	protein_coding
ENSG00000079156	ENST00000315022	2	1	178320244	178395621	OSBPL6	protein_coding
ENSG00000180228	ENST00000325748	2	-1	178431414	178451231	PRKRA	protein_coding
ENSG00000180228	ENST00000487082	2	-1	178431966	178450764	PRKRA	protein_coding
ENSG00000180228	ENST00000432031	2	-1	178431976	178450757	PRKRA	protein_coding
ENSG00000180228	ENST00000457633	2	-1	178443343	178451059	PRKRA	protein_coding
ENSG00000204311	ENST00000642492	2	1	178451346	178461292	PJVK	protein_coding
ENSG00000204311	ENST00000644580	2	1	178451418	178461287	PJVK	protein_coding
ENSG00000204311	ENST00000645817	2	1	178451431	178461287	PJVK	protein_coding
ENSG00000204311	ENST00000643738	2	1	178451436	178458526	PJVK	protein_coding
ENSG00000204311	ENST00000409117	2	1	178451436	178461390	PJVK	protein_coding
ENSG00000204311	ENST00000644554	2	1	178451704	178456092	PJVK	protein_coding
ENSG00000204311	ENST00000647226	2	1	178451740	178461394	PJVK	protein_coding
ENSG00000204311	ENST00000645572	2	1	178452405	178461215	PJVK	protein_coding
ENSG00000204311	ENST00000642192	2	1	178452435	178461409	PJVK	protein_coding
ENSG00000204311	ENST00000375129	2	1	178453267	178461274	PJVK	protein_coding
ENSG00000204311	ENST00000442710	2	1	178453568	178461204	PJVK	protein_coding
ENSG00000204311	ENST00000642762	2	1	178458534	178461285	PJVK	protein_coding
ENSG00000079150	ENST00000424785	2	-1	178463664	178478558	FKBP7	protein_coding
ENSG00000079150	ENST00000434643	2	-1	178465770	178478499	FKBP7	protein_coding
ENSG00000116095	ENST00000234453	2	1	178480468	178516462	PLEKHA3	protein_coding
ENSG00000116095	ENST00000421187	2	1	178495619	178503961	PLEKHA3	protein_coding
ENSG00000155657	ENST00000342992	2	-1	178525989	178807421	TTN	protein_coding
ENSG00000155657	ENST00000460472	2	-1	178525989	178807423	TTN	protein_coding
ENSG00000155657	ENST00000589042	2	-1	178525989	178807423	TTN	protein_coding
ENSG00000155657	ENST00000591111	2	-1	178525989	178807423	TTN	protein_coding
ENSG00000155657	ENST00000342175	2	-1	178527012	178804642	TTN	protein_coding
ENSG00000155657	ENST00000359218	2	-1	178527012	178804642	TTN	protein_coding
ENSG00000155657	ENST00000615779	2	-1	178527012	178804642	TTN	protein_coding
ENSG00000155657	ENST00000414766	2	-1	178636752	178702520	TTN	protein_coding
ENSG00000155657	ENST00000426232	2	-1	178639772	178651520	TTN	protein_coding
ENSG00000155657	ENST00000446966	2	-1	178640077	178651516	TTN	protein_coding
ENSG00000155657	ENST00000425332	2	-1	178663627	178667307	TTN	protein_coding
ENSG00000155657	ENST00000448510	2	-1	178669625	178672418	TTN	protein_coding
ENSG00000155657	ENST00000360870	2	-1	178744405	178807421	TTN	protein_coding
ENSG00000155657	ENST00000634225	2	-1	178753361	178767825	TTN	protein_coding
ENSG00000155657	ENST00000436599	2	-1	178786089	178794954	TTN	protein_coding
ENSG00000155657	ENST00000412264	2	-1	178802287	178830802	TTN	protein_coding
ENSG00000163492	ENST00000443758	2	-1	178829757	179050063	CCDC141	protein_coding
ENSG00000163492	ENST00000343876	2	-1	178835756	178884951	CCDC141	protein_coding
ENSG00000163492	ENST00000446116	2	-1	178872133	179050086	CCDC141	protein_coding
ENSG00000163492	ENST00000409284	2	-1	178873021	179050059	CCDC141	protein_coding
ENSG00000187231	ENST00000428443	2	-1	179101692	179264790	SESTD1	protein_coding
ENSG00000187231	ENST00000440010	2	-1	179151323	179264273	SESTD1	protein_coding
ENSG00000187231	ENST00000435047	2	-1	179151332	179264203	SESTD1	protein_coding
ENSG00000144331	ENST00000410066	2	-1	179441982	179861505	ZNF385B	protein_coding
ENSG00000144331	ENST00000336917	2	-1	179441993	179562588	ZNF385B	protein_coding
ENSG00000144331	ENST00000409343	2	-1	179441993	179746042	ZNF385B	protein_coding
ENSG00000144331	ENST00000409692	2	-1	179442551	179584069	ZNF385B	protein_coding
ENSG00000144331	ENST00000644742	2	-1	179443250	179769755	ZNF385B	protein_coding
ENSG00000144331	ENST00000457304	2	-1	179445550	179637326	ZNF385B	protein_coding
ENSG00000144331	ENST00000439340	2	-1	179483320	179584067	ZNF385B	protein_coding
ENSG00000144331	ENST00000451732	2	-1	179769530	179802671	ZNF385B	protein_coding
ENSG00000144331	ENST00000438871	2	-1	179769662	179796319	ZNF385B	protein_coding
ENSG00000163510	ENST00000410053	2	-1	179944876	180007053	CWC22	protein_coding
ENSG00000163510	ENST00000404136	2	-1	179945621	180007113	CWC22	protein_coding
