ENSG00000130538	ENST00000643195	22	1	15528192	15529139	OR11H1	protein_coding
ENSG00000099992	ENST00000393906	22	-1	30294089	30305631	TBC1D10A	protein_coding
ENSG00000099995	ENST00000215793	22	-1	30331988	30356947	SF3A1	protein_coding
ENSG00000099995	ENST00000444440	22	-1	30337817	30341850	SF3A1	protein_coding
ENSG00000187860	ENST00000399824	22	1	30356635	30367096	CCDC157	protein_coding
ENSG00000187860	ENST00000405659	22	1	30356635	30376829	CCDC157	protein_coding
ENSG00000187860	ENST00000338306	22	1	30356638	30376827	CCDC157	protein_coding
ENSG00000187860	ENST00000445005	22	1	30357001	30370494	CCDC157	protein_coding
ENSG00000187860	ENST00000430839	22	1	30357007	30370508	CCDC157	protein_coding
ENSG00000099999	ENST00000619645	22	-1	30374324	30374878	RNF215	protein_coding
ENSG00000099999	ENST00000421022	22	-1	30377846	30379774	RNF215	protein_coding
ENSG00000099999	ENST00000382363	22	-1	30378817	30387388	RNF215	protein_coding
ENSG00000099999	ENST00000215798	22	-1	30378983	30387125	RNF215	protein_coding
ENSG00000099999	ENST00000431544	22	-1	30385907	30421771	RNF215	protein_coding
ENSG00000100003	ENST00000615189	22	1	30396857	30425317	SEC14L2	protein_coding
ENSG00000100003	ENST00000428195	22	1	30396941	30415865	SEC14L2	protein_coding
ENSG00000100003	ENST00000617837	22	1	30396992	30423838	SEC14L2	protein_coding
ENSG00000100003	ENST00000405717	22	1	30397037	30416975	SEC14L2	protein_coding
ENSG00000100003	ENST00000402592	22	1	30397045	30422601	SEC14L2	protein_coding
ENSG00000100003	ENST00000429917	22	1	30397538	30407542	SEC14L2	protein_coding
ENSG00000100003	ENST00000415072	22	1	30398577	30407477	SEC14L2	protein_coding
ENSG00000249590	ENST00000439838	22	1	30409262	30428987	AC004832.3	protein_coding
ENSG00000249590	ENST00000439023	22	1	30409263	30428990	AC004832.3	protein_coding
ENSG00000242114	ENST00000266263	22	1	30425530	30429053	MTFP1	protein_coding
ENSG00000242114	ENST00000629597	22	1	30425623	30427151	MTFP1	protein_coding
ENSG00000242114	ENST00000355143	22	1	30425776	30429053	MTFP1	protein_coding
ENSG00000242114	ENST00000407550	22	1	30425817	30428951	MTFP1	protein_coding
ENSG00000100012	ENST00000403066	22	-1	30447959	30472017	SEC14L3	protein_coding
ENSG00000100012	ENST00000215812	22	-1	30459229	30472049	SEC14L3	protein_coding
ENSG00000100012	ENST00000540910	22	-1	30459230	30470585	SEC14L3	protein_coding
ENSG00000100012	ENST00000401751	22	-1	30459506	30471986	SEC14L3	protein_coding
ENSG00000100012	ENST00000402286	22	-1	30459506	30471986	SEC14L3	protein_coding
ENSG00000100012	ENST00000435069	22	-1	30461670	30470577	SEC14L3	protein_coding
ENSG00000133488	ENST00000255858	22	-1	30488913	30505695	SEC14L4	protein_coding
ENSG00000133488	ENST00000381982	22	-1	30489396	30505650	SEC14L4	protein_coding
ENSG00000214491	ENST00000402034	22	-1	30522799	30546682	SEC14L6	protein_coding
ENSG00000214491	ENST00000437871	22	-1	30524646	30529163	SEC14L6	protein_coding
ENSG00000128242	ENST00000406955	22	-1	30554635	30560776	GAL3ST1	protein_coding
ENSG00000128242	ENST00000402321	22	-1	30554635	30565133	GAL3ST1	protein_coding
ENSG00000128242	ENST00000402369	22	-1	30554635	30574578	GAL3ST1	protein_coding
ENSG00000128242	ENST00000338911	22	-1	30554637	30557586	GAL3ST1	protein_coding
ENSG00000128242	ENST00000401975	22	-1	30554637	30564889	GAL3ST1	protein_coding
ENSG00000128242	ENST00000406361	22	-1	30554647	30574587	GAL3ST1	protein_coding
ENSG00000128242	ENST00000441967	22	-1	30555388	30566161	GAL3ST1	protein_coding
ENSG00000128242	ENST00000431313	22	-1	30555432	30574511	GAL3ST1	protein_coding
ENSG00000128242	ENST00000452827	22	-1	30555498	30560776	GAL3ST1	protein_coding
ENSG00000128242	ENST00000437282	22	-1	30555627	30560759	GAL3ST1	protein_coding
ENSG00000128242	ENST00000416358	22	-1	30555714	30572864	GAL3ST1	protein_coding
ENSG00000128242	ENST00000427899	22	-1	30555737	30560773	GAL3ST1	protein_coding
ENSG00000128242	ENST00000423299	22	-1	30555778	30564914	GAL3ST1	protein_coding
ENSG00000128242	ENST00000443136	22	-1	30555794	30572830	GAL3ST1	protein_coding
ENSG00000128242	ENST00000423371	22	-1	30555890	30572868	GAL3ST1	protein_coding
ENSG00000128242	ENST00000428682	22	-1	30555917	30564901	GAL3ST1	protein_coding
ENSG00000128242	ENST00000453479	22	-1	30555924	30557730	GAL3ST1	protein_coding
ENSG00000128242	ENST00000426220	22	-1	30555929	30572834	GAL3ST1	protein_coding
ENSG00000128242	ENST00000447224	22	-1	30555938	30560759	GAL3ST1	protein_coding
ENSG00000128242	ENST00000411821	22	-1	30555970	30572869	GAL3ST1	protein_coding
ENSG00000128242	ENST00000445645	22	-1	30555998	30572858	GAL3ST1	protein_coding
ENSG00000128242	ENST00000448604	22	-1	30556010	30572869	GAL3ST1	protein_coding
ENSG00000100029	ENST00000354694	22	-1	30576625	30591940	PES1	protein_coding
ENSG00000100029	ENST00000402281	22	-1	30576628	30607083	PES1	protein_coding
ENSG00000100029	ENST00000441668	22	-1	30576630	30579923	PES1	protein_coding
ENSG00000100029	ENST00000405677	22	-1	30576632	30606988	PES1	protein_coding
ENSG00000100029	ENST00000402284	22	-1	30576665	30591880	PES1	protein_coding
ENSG00000100029	ENST00000335214	22	-1	30576835	30591858	PES1	protein_coding
ENSG00000100029	ENST00000406208	22	-1	30581334	30591866	PES1	protein_coding
ENSG00000185339	ENST00000215838	22	1	30606838	30627278	TCN2	protein_coding
ENSG00000185339	ENST00000450638	22	1	30607083	30627046	TCN2	protein_coding
ENSG00000185339	ENST00000405742	22	1	30607152	30627005	TCN2	protein_coding
ENSG00000185339	ENST00000407817	22	1	30607204	30627060	TCN2	protein_coding
ENSG00000100036	ENST00000343605	22	1	30635652	30647893	SLC35E4	protein_coding
ENSG00000100036	ENST00000406566	22	1	30636323	30663299	SLC35E4	protein_coding
ENSG00000100036	ENST00000451479	22	1	30636523	30669016	SLC35E4	protein_coding
ENSG00000167065	ENST00000404885	22	-1	30652051	30667843	DUSP18	protein_coding
ENSG00000167065	ENST00000407308	22	-1	30652051	30667860	DUSP18	protein_coding
ENSG00000167065	ENST00000403268	22	-1	30661445	30667855	DUSP18	protein_coding
ENSG00000167065	ENST00000334679	22	-1	30662031	30667890	DUSP18	protein_coding
ENSG00000167065	ENST00000342474	22	-1	30663515	30667885	DUSP18	protein_coding
ENSG00000167065	ENST00000442752	22	-1	30663971	30667353	DUSP18	protein_coding
ENSG00000184792	ENST00000438716	22	1	30693782	30906554	OSBP2	protein_coding
ENSG00000184792	ENST00000407373	22	1	30694076	30907632	OSBP2	protein_coding
ENSG00000184792	ENST00000403222	22	1	30694206	30907824	OSBP2	protein_coding
ENSG00000184792	ENST00000332585	22	1	30694806	30907824	OSBP2	protein_coding
ENSG00000184792	ENST00000446658	22	1	30694889	30906406	OSBP2	protein_coding
ENSG00000184792	ENST00000445781	22	1	30764253	30887491	OSBP2	protein_coding
ENSG00000184792	ENST00000401475	22	1	30764253	30906772	OSBP2	protein_coding
ENSG00000184792	ENST00000424224	22	1	30803086	30889635	OSBP2	protein_coding
ENSG00000184792	ENST00000437268	22	1	30822516	30907824	OSBP2	protein_coding
ENSG00000184792	ENST00000454145	22	1	30881681	30889617	OSBP2	protein_coding
ENSG00000184792	ENST00000453621	22	1	30881681	30893135	OSBP2	protein_coding
ENSG00000184792	ENST00000431368	22	1	30881681	30907623	OSBP2	protein_coding
ENSG00000184792	ENST00000535268	22	1	30881681	30907824	OSBP2	protein_coding
ENSG00000184792	ENST00000452656	22	1	30887426	30907643	OSBP2	protein_coding
ENSG00000184792	ENST00000433183	22	1	30893463	30894463	OSBP2	protein_coding
ENSG00000133422	ENST00000397641	22	-1	30925130	30968298	MORC2	protein_coding
ENSG00000133422	ENST00000429468	22	-1	30926611	30928228	MORC2	protein_coding
ENSG00000133422	ENST00000445980	22	-1	30926611	30932894	MORC2	protein_coding
ENSG00000133422	ENST00000215862	22	-1	30926611	30968201	MORC2	protein_coding
ENSG00000183963	ENST00000432777	22	1	31064105	31088025	SMTN	protein_coding
ENSG00000183963	ENST00000422839	22	1	31064118	31088024	SMTN	protein_coding
ENSG00000183963	ENST00000426927	22	1	31081318	31088574	SMTN	protein_coding
ENSG00000183963	ENST00000482444	22	1	31081318	31088591	SMTN	protein_coding
ENSG00000183963	ENST00000440425	22	1	31081318	31088605	SMTN	protein_coding
ENSG00000183963	ENST00000358743	22	1	31081319	31104623	SMTN	protein_coding
ENSG00000183963	ENST00000333137	22	1	31081319	31104624	SMTN	protein_coding
ENSG00000183963	ENST00000347557	22	1	31081319	31104624	SMTN	protein_coding
ENSG00000183963	ENST00000438223	22	1	31082485	31088880	SMTN	protein_coding
ENSG00000183963	ENST00000619644	22	1	31082860	31104623	SMTN	protein_coding
ENSG00000183963	ENST00000612341	22	1	31084996	31104623	SMTN	protein_coding
ENSG00000183963	ENST00000416786	22	1	31085094	31089785	SMTN	protein_coding
ENSG00000183963	ENST00000431481	22	1	31087878	31089725	SMTN	protein_coding
ENSG00000183963	ENST00000455608	22	1	31092468	31099173	SMTN	protein_coding
ENSG00000183963	ENST00000404574	22	1	31093358	31104623	SMTN	protein_coding
ENSG00000183963	ENST00000624247	22	1	31095560	31104624	SMTN	protein_coding
ENSG00000198832	ENST00000402395	22	-1	31104772	31120069	SELENOM	protein_coding
ENSG00000198832	ENST00000400299	22	-1	31104777	31107568	SELENOM	protein_coding
ENSG00000198832	ENST00000611680	22	-1	31104779	31107568	SELENOM	protein_coding
ENSG00000185133	ENST00000412277	22	1	31122923	31134696	INPP5J	protein_coding
ENSG00000185133	ENST00000620191	22	1	31122923	31134696	INPP5J	protein_coding
ENSG00000185133	ENST00000412985	22	1	31122966	31125373	INPP5J	protein_coding
ENSG00000185133	ENST00000331075	22	1	31122966	31134696	INPP5J	protein_coding
ENSG00000185133	ENST00000420017	22	1	31122984	31127037	INPP5J	protein_coding
ENSG00000185133	ENST00000400294	22	1	31122994	31134696	INPP5J	protein_coding
ENSG00000185133	ENST00000404390	22	1	31122994	31134696	INPP5J	protein_coding
ENSG00000185133	ENST00000405300	22	1	31122994	31134696	INPP5J	protein_coding
ENSG00000185133	ENST00000402238	22	1	31127760	31134636	INPP5J	protein_coding
ENSG00000185133	ENST00000404453	22	1	31127789	31134636	INPP5J	protein_coding
ENSG00000185133	ENST00000401755	22	1	31127802	31134636	INPP5J	protein_coding
ENSG00000100078	ENST00000215885	22	-1	31134809	31140607	PLA2G3	protein_coding
ENSG00000138942	ENST00000326132	22	1	31160193	31207019	RNF185	protein_coding
ENSG00000138942	ENST00000426256	22	1	31160211	31207013	RNF185	protein_coding
ENSG00000138942	ENST00000266252	22	1	31160243	31207012	RNF185	protein_coding
ENSG00000182541	ENST00000406516	22	1	31212274	31277638	LIMK2	protein_coding
ENSG00000182541	ENST00000331728	22	1	31212295	31280080	LIMK2	protein_coding
ENSG00000182541	ENST00000425203	22	1	31248358	31258484	LIMK2	protein_coding
ENSG00000182541	ENST00000333611	22	1	31248402	31279734	LIMK2	protein_coding
ENSG00000182541	ENST00000340552	22	1	31248487	31277638	LIMK2	protein_coding
ENSG00000100100	ENST00000215912	22	-1	31281593	31292528	PIK3IP1	protein_coding
ENSG00000100100	ENST00000441972	22	-1	31281613	31292534	PIK3IP1	protein_coding
ENSG00000100100	ENST00000402249	22	-1	31289038	31292479	PIK3IP1	protein_coding
ENSG00000100100	ENST00000443175	22	-1	31289641	31292488	PIK3IP1	protein_coding
ENSG00000100105	ENST00000266269	22	-1	31325804	31346232	PATZ1	protein_coding
ENSG00000100105	ENST00000351933	22	-1	31325809	31346232	PATZ1	protein_coding
ENSG00000100105	ENST00000405309	22	-1	31325809	31346232	PATZ1	protein_coding
ENSG00000100105	ENST00000215919	22	-1	31340677	31345776	PATZ1	protein_coding
ENSG00000185721	ENST00000331457	22	1	31399523	31434452	DRG1	protein_coding
ENSG00000184708	ENST00000344710	22	-1	31439359	31489824	EIF4ENIF1	protein_coding
ENSG00000184708	ENST00000397525	22	-1	31439367	31489587	EIF4ENIF1	protein_coding
ENSG00000184708	ENST00000330125	22	-1	31439369	31489741	EIF4ENIF1	protein_coding
ENSG00000184708	ENST00000397523	22	-1	31439373	31488745	EIF4ENIF1	protein_coding
ENSG00000184708	ENST00000418321	22	-1	31444632	31455208	EIF4ENIF1	protein_coding
ENSG00000184708	ENST00000423097	22	-1	31463700	31489242	EIF4ENIF1	protein_coding
ENSG00000184708	ENST00000397518	22	-1	31468282	31489937	EIF4ENIF1	protein_coding
ENSG00000184708	ENST00000397520	22	-1	31468282	31496108	EIF4ENIF1	protein_coding
ENSG00000198089	ENST00000540643	22	1	31496139	31618551	SFI1	protein_coding
ENSG00000198089	ENST00000432498	22	1	31496275	31618551	SFI1	protein_coding
ENSG00000198089	ENST00000443011	22	1	31496387	31618446	SFI1	protein_coding
ENSG00000198089	ENST00000400289	22	1	31496538	31618548	SFI1	protein_coding
ENSG00000198089	ENST00000444859	22	1	31496558	31528835	SFI1	protein_coding
ENSG00000198089	ENST00000400288	22	1	31496563	31618586	SFI1	protein_coding
ENSG00000185721	ENST00000629688	22	1	31508285	31530634	DRG1	protein_coding
ENSG00000198089	ENST00000450787	22	1	31528745	31561333	SFI1	protein_coding
ENSG00000198089	ENST00000417682	22	1	31580272	31614860	SFI1	protein_coding
ENSG00000198089	ENST00000425671	22	1	31583906	31587912	SFI1	protein_coding
ENSG00000241878	ENST00000382151	22	-1	31618491	31628221	PISD	protein_coding
ENSG00000241878	ENST00000266095	22	-1	31618515	31630824	PISD	protein_coding
ENSG00000241878	ENST00000397500	22	-1	31618614	31630831	PISD	protein_coding
ENSG00000241878	ENST00000435900	22	-1	31618977	31662180	PISD	protein_coding
ENSG00000241878	ENST00000439502	22	-1	31619103	31662432	PISD	protein_coding
ENSG00000241878	ENST00000422020	22	-1	31621054	31628982	PISD	protein_coding
ENSG00000241878	ENST00000442379	22	-1	31621862	31626294	PISD	protein_coding
ENSG00000241878	ENST00000431201	22	-1	31623684	31638405	PISD	protein_coding
ENSG00000241878	ENST00000429683	22	-1	31623684	31638445	PISD	protein_coding
ENSG00000183530	ENST00000330495	22	-1	31676256	31712745	PRR14L	protein_coding
ENSG00000183530	ENST00000327423	22	-1	31681347	31750131	PRR14L	protein_coding
ENSG00000183530	ENST00000412743	22	-1	31725544	31750140	PRR14L	protein_coding
ENSG00000100150	ENST00000535622	22	1	31753867	31906992	DEPDC5	protein_coding
ENSG00000100150	ENST00000645693	22	1	31753898	31837279	DEPDC5	protein_coding
ENSG00000100150	ENST00000642974	22	1	31753898	31837324	DEPDC5	protein_coding
ENSG00000100150	ENST00000645711	22	1	31753900	31907005	DEPDC5	protein_coding
ENSG00000100150	ENST00000644331	22	1	31753912	31906989	DEPDC5	protein_coding
ENSG00000100150	ENST00000645560	22	1	31753932	31907001	DEPDC5	protein_coding
ENSG00000100150	ENST00000437411	22	1	31753944	31784788	DEPDC5	protein_coding
ENSG00000100150	ENST00000433147	22	1	31753955	31906998	DEPDC5	protein_coding
ENSG00000100150	ENST00000646755	22	1	31753964	31815973	DEPDC5	protein_coding
ENSG00000100150	ENST00000382112	22	1	31753971	31906989	DEPDC5	protein_coding
ENSG00000100150	ENST00000647438	22	1	31753974	31815971	DEPDC5	protein_coding
ENSG00000100150	ENST00000400248	22	1	31753974	31907014	DEPDC5	protein_coding
ENSG00000100150	ENST00000456178	22	1	31753979	31778137	DEPDC5	protein_coding
ENSG00000100150	ENST00000646969	22	1	31753995	31906975	DEPDC5	protein_coding
ENSG00000100150	ENST00000642696	22	1	31754001	31908033	DEPDC5	protein_coding
ENSG00000100150	ENST00000647343	22	1	31754014	31906222	DEPDC5	protein_coding
ENSG00000100150	ENST00000400242	22	1	31754019	31815991	DEPDC5	protein_coding
ENSG00000100150	ENST00000645015	22	1	31754028	31784504	DEPDC5	protein_coding
ENSG00000100150	ENST00000400246	22	1	31754059	31906943	DEPDC5	protein_coding
ENSG00000100150	ENST00000645564	22	1	31754068	31837279	DEPDC5	protein_coding
ENSG00000100150	ENST00000646465	22	1	31754068	31906992	DEPDC5	protein_coding
ENSG00000100150	ENST00000400249	22	1	31754133	31907009	DEPDC5	protein_coding
ENSG00000100150	ENST00000382111	22	1	31754862	31906898	DEPDC5	protein_coding
ENSG00000285404	ENST00000646701	22	1	31754899	31956243	Z82190.2	protein_coding
ENSG00000100150	ENST00000645407	22	1	31754915	31906730	DEPDC5	protein_coding
ENSG00000100150	ENST00000458532	22	1	31758578	31784511	DEPDC5	protein_coding
ENSG00000100150	ENST00000473802	22	1	31792687	31804219	DEPDC5	protein_coding
ENSG00000100150	ENST00000497340	22	1	31897635	31907012	DEPDC5	protein_coding
ENSG00000128245	ENST00000248975	22	1	31944461	31957603	YWHAH	protein_coding
ENSG00000128245	ENST00000397492	22	1	31944522	31957603	YWHAH	protein_coding
ENSG00000128245	ENST00000420430	22	1	31947422	31956576	YWHAH	protein_coding
ENSG00000100170	ENST00000266088	22	1	32043032	32113029	SLC5A1	protein_coding
ENSG00000100170	ENST00000543737	22	1	32059170	32113002	SLC5A1	protein_coding
ENSG00000205856	ENST00000382097	22	-1	32149006	32159288	C22orf42	protein_coding
ENSG00000128253	ENST00000248980	22	-1	32190435	32193479	RFPL2	protein_coding
ENSG00000128253	ENST00000248983	22	-1	32190435	32202451	RFPL2	protein_coding
ENSG00000128253	ENST00000400237	22	-1	32190438	32203477	RFPL2	protein_coding
ENSG00000100191	ENST00000266086	22	-1	32218476	32255341	SLC5A4	protein_coding
ENSG00000128276	ENST00000397468	22	1	32354885	32361161	RFPL3	protein_coding
ENSG00000128276	ENST00000249007	22	1	32357867	32361161	RFPL3	protein_coding
ENSG00000100220	ENST00000216038	22	-1	32387582	32412255	RTCB	protein_coding
ENSG00000184459	ENST00000300399	22	-1	32413847	32457386	BPIFC	protein_coding
ENSG00000184459	ENST00000534972	22	-1	32413847	32457386	BPIFC	protein_coding
ENSG00000184459	ENST00000397452	22	-1	32413847	32464484	BPIFC	protein_coding
ENSG00000184459	ENST00000397450	22	-1	32453334	32464449	BPIFC	protein_coding
ENSG00000100225	ENST00000266087	22	1	32474676	32498829	FBXO7	protein_coding
ENSG00000100225	ENST00000452138	22	1	32475237	32498608	FBXO7	protein_coding
ENSG00000100225	ENST00000397426	22	1	32475257	32498829	FBXO7	protein_coding
ENSG00000100225	ENST00000444207	22	1	32475593	32483983	FBXO7	protein_coding
ENSG00000185666	ENST00000358763	22	-1	32512552	33058372	SYN3	protein_coding
ENSG00000185666	ENST00000332840	22	-1	32513692	32541716	SYN3	protein_coding
ENSG00000185666	ENST00000619146	22	-1	32527672	32541716	SYN3	protein_coding
ENSG00000100234	ENST00000266085	22	1	32801701	32863043	TIMP3	protein_coding
ENSG00000185666	ENST00000441821	22	-1	32980645	33057858	SYN3	protein_coding
ENSG00000185666	ENST00000412575	22	-1	32980673	33014529	SYN3	protein_coding
ENSG00000133424	ENST00000608642	22	-1	33162226	33384227	LARGE1	protein_coding
ENSG00000133424	ENST00000610186	22	-1	33166005	33384227	LARGE1	protein_coding
ENSG00000133424	ENST00000609799	22	-1	33166734	33384227	LARGE1	protein_coding
ENSG00000133424	ENST00000354992	22	-1	33272861	33920421	LARGE1	protein_coding
ENSG00000133424	ENST00000397394	22	-1	33273076	33920428	LARGE1	protein_coding
ENSG00000133424	ENST00000402320	22	-1	33273089	33920414	LARGE1	protein_coding
ENSG00000133424	ENST00000421768	22	-1	33337769	33572253	LARGE1	protein_coding
ENSG00000133424	ENST00000430220	22	-1	33650367	33861624	LARGE1	protein_coding
ENSG00000133424	ENST00000413114	22	-1	33650368	33922841	LARGE1	protein_coding
ENSG00000133424	ENST00000434071	22	-1	33650449	33889228	LARGE1	protein_coding
ENSG00000133424	ENST00000432776	22	-1	33650595	33873405	LARGE1	protein_coding
ENSG00000133424	ENST00000423375	22	-1	33650632	33873387	LARGE1	protein_coding
ENSG00000175329	ENST00000404699	22	1	35066136	35087386	ISX	protein_coding
ENSG00000175329	ENST00000308700	22	1	35066136	35087387	ISX	protein_coding
ENSG00000100281	ENST00000420166	22	1	35257452	35265570	HMGXB4	protein_coding
ENSG00000100281	ENST00000455359	22	1	35257496	35265567	HMGXB4	protein_coding
ENSG00000100281	ENST00000216106	22	1	35257498	35295764	HMGXB4	protein_coding
ENSG00000100284	ENST00000608749	22	1	35299275	35323630	TOM1	protein_coding
ENSG00000100284	ENST00000447733	22	1	35299275	35347992	TOM1	protein_coding
ENSG00000100284	ENST00000608674	22	1	35299376	35323603	TOM1	protein_coding
ENSG00000100284	ENST00000456128	22	1	35299800	35333492	TOM1	protein_coding
ENSG00000100284	ENST00000411850	22	1	35299804	35347992	TOM1	protein_coding
ENSG00000100284	ENST00000425375	22	1	35299804	35347992	TOM1	protein_coding
ENSG00000100284	ENST00000449058	22	1	35299804	35347994	TOM1	protein_coding
ENSG00000100284	ENST00000382034	22	1	35299869	35347972	TOM1	protein_coding
ENSG00000100284	ENST00000443206	22	1	35311062	35323819	TOM1	protein_coding
ENSG00000100292	ENST00000412893	22	1	35380361	35387101	HMOX1	protein_coding
ENSG00000100292	ENST00000216117	22	1	35380835	35394214	HMOX1	protein_coding
ENSG00000100297	ENST00000216122	22	1	35400063	35425430	MCM5	protein_coding
ENSG00000100297	ENST00000382011	22	1	35400137	35424501	MCM5	protein_coding
ENSG00000100297	ENST00000416905	22	1	35400170	35406725	MCM5	protein_coding
ENSG00000100297	ENST00000444778	22	1	35400431	35410872	MCM5	protein_coding
ENSG00000100302	ENST00000216127	22	1	35540868	35554001	RASD2	protein_coding
ENSG00000198125	ENST00000401702	22	-1	35606764	35615713	MB	protein_coding
ENSG00000198125	ENST00000397326	22	-1	35606764	35617456	MB	protein_coding
ENSG00000198125	ENST00000397328	22	-1	35606764	35617508	MB	protein_coding
ENSG00000198125	ENST00000359787	22	-1	35606764	35623354	MB	protein_coding
ENSG00000198125	ENST00000406324	22	-1	35607272	35622561	MB	protein_coding
ENSG00000198125	ENST00000443033	22	-1	35607333	35623401	MB	protein_coding
ENSG00000198125	ENST00000442617	22	-1	35607375	35617329	MB	protein_coding
ENSG00000198125	ENST00000451685	22	-1	35610884	35617586	MB	protein_coding
ENSG00000198125	ENST00000447607	22	-1	35610884	35637951	MB	protein_coding
ENSG00000198125	ENST00000419229	22	-1	35610970	35622524	MB	protein_coding
ENSG00000221963	ENST00000409652	22	1	35648395	35668409	APOL6	protein_coding
ENSG00000128313	ENST00000249044	22	1	35717872	35729483	APOL5	protein_coding
ENSG00000100320	ENST00000405409	22	-1	35738736	35840587	RBFOX2	protein_coding
ENSG00000100320	ENST00000414461	22	-1	35743602	35840218	RBFOX2	protein_coding
ENSG00000100320	ENST00000449924	22	-1	35743602	35840407	RBFOX2	protein_coding
ENSG00000100320	ENST00000262829	22	-1	35743933	35840407	RBFOX2	protein_coding
ENSG00000100320	ENST00000397303	22	-1	35743958	35810004	RBFOX2	protein_coding
ENSG00000100320	ENST00000359369	22	-1	35743983	35938897	RBFOX2	protein_coding
ENSG00000100320	ENST00000416721	22	-1	35744148	35840284	RBFOX2	protein_coding
ENSG00000100320	ENST00000495377	22	-1	35744164	35778032	RBFOX2	protein_coding
ENSG00000100320	ENST00000438146	22	-1	35744205	36028425	RBFOX2	protein_coding
ENSG00000100320	ENST00000473487	22	-1	35760010	35824373	RBFOX2	protein_coding
ENSG00000100320	ENST00000408983	22	-1	35768268	35961666	RBFOX2	protein_coding
ENSG00000100320	ENST00000397305	22	-1	35778028	35840413	RBFOX2	protein_coding
ENSG00000128284	ENST00000349314	22	-1	36140330	36160929	APOL3	protein_coding
ENSG00000128284	ENST00000397293	22	-1	36140330	36160929	APOL3	protein_coding
ENSG00000128284	ENST00000361710	22	-1	36140330	36166177	APOL3	protein_coding
ENSG00000128284	ENST00000397287	22	-1	36140330	36166177	APOL3	protein_coding
ENSG00000128284	ENST00000424878	22	-1	36141027	36149126	APOL3	protein_coding
ENSG00000128284	ENST00000531095	22	-1	36154449	36160783	APOL3	protein_coding
ENSG00000100336	ENST00000352371	22	-1	36189129	36204833	APOL4	protein_coding
ENSG00000100336	ENST00000616056	22	-1	36189129	36204840	APOL4	protein_coding
ENSG00000100336	ENST00000332987	22	-1	36190797	36204806	APOL4	protein_coding
ENSG00000100336	ENST00000457630	22	-1	36191906	36204806	APOL4	protein_coding
ENSG00000100336	ENST00000419360	22	-1	36195326	36204806	APOL4	protein_coding
ENSG00000100336	ENST00000397275	22	-1	36197455	36204743	APOL4	protein_coding
ENSG00000100336	ENST00000328429	22	-1	36197456	36204743	APOL4	protein_coding
ENSG00000100336	ENST00000436763	22	-1	36199335	36204806	APOL4	protein_coding
ENSG00000128335	ENST00000358502	22	-1	36226203	36239643	APOL2	protein_coding
ENSG00000128335	ENST00000249066	22	-1	36226210	36239954	APOL2	protein_coding
ENSG00000128335	ENST00000451256	22	-1	36227342	36239527	APOL2	protein_coding
ENSG00000128335	ENST00000529194	22	-1	36228032	36239227	APOL2	protein_coding
ENSG00000128335	ENST00000454728	22	-1	36228195	36239561	APOL2	protein_coding
ENSG00000100342	ENST00000397278	22	1	36253010	36267525	APOL1	protein_coding
ENSG00000100342	ENST00000422706	22	1	36253071	36267530	APOL1	protein_coding
ENSG00000100342	ENST00000426053	22	1	36253071	36267530	APOL1	protein_coding
ENSG00000100342	ENST00000319136	22	1	36253078	36267521	APOL1	protein_coding
ENSG00000100342	ENST00000438034	22	1	36253133	36261675	APOL1	protein_coding
ENSG00000100342	ENST00000427990	22	1	36253133	36265315	APOL1	protein_coding
ENSG00000100342	ENST00000397279	22	1	36253141	36267083	APOL1	protein_coding
ENSG00000100342	ENST00000433768	22	1	36253161	36261644	APOL1	protein_coding
ENSG00000100345	ENST00000216181	22	-1	36281277	36388067	MYH9	protein_coding
ENSG00000100345	ENST00000401701	22	-1	36325033	36365112	MYH9	protein_coding
ENSG00000100345	ENST00000456729	22	-1	36348928	36365111	MYH9	protein_coding
ENSG00000100348	ENST00000216185	22	-1	36467036	36482030	TXN2	protein_coding
ENSG00000100348	ENST00000416967	22	-1	36467046	36481634	TXN2	protein_coding
ENSG00000100348	ENST00000403313	22	-1	36467591	36481340	TXN2	protein_coding
ENSG00000100350	ENST00000397224	22	-1	36487190	36507101	FOXRED2	protein_coding
ENSG00000100350	ENST00000216187	22	-1	36488242	36507022	FOXRED2	protein_coding
ENSG00000100350	ENST00000397223	22	-1	36489987	36506530	FOXRED2	protein_coding
ENSG00000100350	ENST00000423980	22	-1	36506164	36507043	FOXRED2	protein_coding
ENSG00000100353	ENST00000216190	22	-1	36510850	36529436	EIF3D	protein_coding
ENSG00000100353	ENST00000478547	22	-1	36510856	36511641	EIF3D	protein_coding
ENSG00000100353	ENST00000405442	22	-1	36510899	36528897	EIF3D	protein_coding
ENSG00000100353	ENST00000455547	22	-1	36518813	36529166	EIF3D	protein_coding
ENSG00000100353	ENST00000457241	22	-1	36520633	36529077	EIF3D	protein_coding
ENSG00000100353	ENST00000402116	22	-1	36523916	36528942	EIF3D	protein_coding
ENSG00000166862	ENST00000300105	22	-1	36563921	36703558	CACNG2	protein_coding
ENSG00000100360	ENST00000340630	22	-1	36758202	36776153	IFT27	protein_coding
ENSG00000100360	ENST00000433985	22	-1	36758203	36776133	IFT27	protein_coding
ENSG00000100360	ENST00000417951	22	-1	36762933	36776103	IFT27	protein_coding
ENSG00000100360	ENST00000430701	22	-1	36763919	36776125	IFT27	protein_coding
ENSG00000100360	ENST00000440696	22	-1	36763996	36768554	IFT27	protein_coding
