ENSG00000177706	ENST00000313766	7	1	192969	260745	FAM20C	protein_coding
ENSG00000058091	ENST00000446224	7	1	90563774	90790627	CDK14	protein_coding
ENSG00000058091	ENST00000430760	7	1	90563774	90790628	CDK14	protein_coding
ENSG00000058091	ENST00000456689	7	1	90563774	90790628	CDK14	protein_coding
ENSG00000058091	ENST00000380050	7	1	90596497	91210590	CDK14	protein_coding
ENSG00000058091	ENST00000446790	7	1	90709266	90747725	CDK14	protein_coding
ENSG00000058091	ENST00000265741	7	1	90709398	91210589	CDK14	protein_coding
ENSG00000058091	ENST00000406263	7	1	90709531	91210585	CDK14	protein_coding
ENSG00000058091	ENST00000436577	7	1	90709816	91210589	CDK14	protein_coding
ENSG00000157240	ENST00000287934	7	1	91264364	91271326	FZD1	protein_coding
ENSG00000127989	ENST00000419292	7	-1	91870929	91880702	MTERF1	protein_coding
ENSG00000127989	ENST00000351870	7	-1	91872891	91880720	MTERF1	protein_coding
ENSG00000127989	ENST00000406735	7	-1	91873322	91880692	MTERF1	protein_coding
ENSG00000127989	ENST00000456229	7	-1	91874315	91880679	MTERF1	protein_coding
ENSG00000127989	ENST00000442961	7	-1	91874318	91880690	MTERF1	protein_coding
ENSG00000127989	ENST00000425936	7	-1	91874654	91880663	MTERF1	protein_coding
ENSG00000127914	ENST00000356239	7	1	91940867	92110673	AKAP9	protein_coding
ENSG00000127914	ENST00000619023	7	1	91940916	92041781	AKAP9	protein_coding
ENSG00000127914	ENST00000394564	7	1	91940926	91996052	AKAP9	protein_coding
ENSG00000127914	ENST00000358100	7	1	91941100	92090621	AKAP9	protein_coding
ENSG00000127914	ENST00000359028	7	1	91941100	92110673	AKAP9	protein_coding
ENSG00000127914	ENST00000438114	7	1	91973756	91995713	AKAP9	protein_coding
ENSG00000127914	ENST00000491695	7	1	92057626	92065454	AKAP9	protein_coding
ENSG00000127914	ENST00000394534	7	1	92070138	92109061	AKAP9	protein_coding
ENSG00000127914	ENST00000435423	7	1	92083576	92090641	AKAP9	protein_coding
ENSG00000001630	ENST00000003100	7	-1	92112151	92134530	CYP51A1	protein_coding
ENSG00000001630	ENST00000450723	7	-1	92113412	92134803	CYP51A1	protein_coding
ENSG00000001630	ENST00000422867	7	-1	92113585	92123844	CYP51A1	protein_coding
ENSG00000285953	ENST00000650585	7	-1	92131774	92245924	AC000120.3	protein_coding
ENSG00000285772	ENST00000435873	7	-1	92131807	92142952	AC000120.2	protein_coding
ENSG00000240720	ENST00000343318	7	-1	92141643	92179531	LRRD1	protein_coding
ENSG00000240720	ENST00000458448	7	-1	92144842	92179133	LRRD1	protein_coding
ENSG00000240720	ENST00000430130	7	-1	92144884	92165276	LRRD1	protein_coding
ENSG00000240720	ENST00000437357	7	-1	92165026	92179127	LRRD1	protein_coding
ENSG00000001631	ENST00000394507	7	-1	92198969	92246100	KRIT1	protein_coding
ENSG00000001631	ENST00000340022	7	-1	92199413	92246100	KRIT1	protein_coding
ENSG00000001631	ENST00000412043	7	-1	92200358	92245795	KRIT1	protein_coding
ENSG00000001631	ENST00000394505	7	-1	92200358	92245923	KRIT1	protein_coding
ENSG00000001631	ENST00000394503	7	-1	92200373	92245914	KRIT1	protein_coding
ENSG00000001631	ENST00000445516	7	-1	92225766	92235615	KRIT1	protein_coding
ENSG00000001631	ENST00000458177	7	-1	92235403	92246059	KRIT1	protein_coding
ENSG00000001631	ENST00000433016	7	-1	92235579	92245920	KRIT1	protein_coding
ENSG00000001631	ENST00000454017	7	-1	92236411	92245914	KRIT1	protein_coding
ENSG00000001631	ENST00000440209	7	-1	92237686	92245914	KRIT1	protein_coding
ENSG00000001631	ENST00000430102	7	-1	92237729	92245871	KRIT1	protein_coding
ENSG00000001631	ENST00000413688	7	-1	92241047	92245914	KRIT1	protein_coding
ENSG00000001631	ENST00000458493	7	-1	92241058	92245943	KRIT1	protein_coding
ENSG00000001631	ENST00000452773	7	-1	92241081	92245915	KRIT1	protein_coding
ENSG00000001631	ENST00000425919	7	-1	92241141	92245943	KRIT1	protein_coding
ENSG00000001631	ENST00000444960	7	-1	92242034	92246166	KRIT1	protein_coding
ENSG00000001631	ENST00000422347	7	-1	92242061	92245930	KRIT1	protein_coding
ENSG00000001631	ENST00000425073	7	-1	92242101	92245912	KRIT1	protein_coding
ENSG00000001629	ENST00000265742	7	1	92246234	92401384	ANKIB1	protein_coding
ENSG00000001629	ENST00000442183	7	1	92294462	92307572	ANKIB1	protein_coding
ENSG00000157259	ENST00000287957	7	1	92447448	92459432	GATAD1	protein_coding
ENSG00000242950	ENST00000603053	7	-1	92468380	92477915	ERVW-1	protein_coding
ENSG00000242950	ENST00000493463	7	-1	92468381	92471305	ERVW-1	protein_coding
ENSG00000127980	ENST00000438045	7	-1	92487020	92528441	PEX1	protein_coding
ENSG00000127980	ENST00000248633	7	-1	92487020	92528531	PEX1	protein_coding
ENSG00000127980	ENST00000428214	7	-1	92487457	92528435	PEX1	protein_coding
ENSG00000127993	ENST00000265732	7	1	92528773	92537534	RBM48	protein_coding
ENSG00000127993	ENST00000481551	7	1	92528773	92538005	RBM48	protein_coding
ENSG00000127993	ENST00000496410	7	1	92528807	92532550	RBM48	protein_coding
ENSG00000234545	ENST00000438306	7	-1	92560793	92590393	FAM133B	protein_coding
ENSG00000234545	ENST00000445716	7	-1	92561103	92590394	FAM133B	protein_coding
ENSG00000234545	ENST00000427372	7	-1	92562282	92590070	FAM133B	protein_coding
ENSG00000234545	ENST00000494079	7	-1	92565508	92577717	FAM133B	protein_coding
ENSG00000234545	ENST00000456502	7	-1	92581506	92590030	FAM133B	protein_coding
ENSG00000105810	ENST00000265734	7	-1	92604921	92833917	CDK6	protein_coding
ENSG00000105810	ENST00000424848	7	-1	92615140	92836594	CDK6	protein_coding
ENSG00000205413	ENST00000620985	7	-1	93099513	93118023	SAMD9	protein_coding
ENSG00000205413	ENST00000379958	7	-1	93099516	93118023	SAMD9	protein_coding
ENSG00000205413	ENST00000446617	7	-1	93102249	93117962	SAMD9	protein_coding
ENSG00000177409	ENST00000318238	7	-1	93130055	93148368	SAMD9L	protein_coding
ENSG00000177409	ENST00000411955	7	-1	93130763	93148354	SAMD9L	protein_coding
ENSG00000177409	ENST00000437805	7	-1	93131033	93148345	SAMD9L	protein_coding
ENSG00000177409	ENST00000610760	7	-1	93131217	93135971	SAMD9L	protein_coding
ENSG00000177409	ENST00000414791	7	-1	93135763	93148345	SAMD9L	protein_coding
ENSG00000177409	ENST00000439952	7	-1	93135763	93148345	SAMD9L	protein_coding
ENSG00000177409	ENST00000446033	7	-1	93135763	93148345	SAMD9L	protein_coding
ENSG00000177409	ENST00000446959	7	-1	93135763	93148345	SAMD9L	protein_coding
ENSG00000188175	ENST00000440868	7	-1	93188586	93219545	HEPACAM2	protein_coding
ENSG00000188175	ENST00000341723	7	-1	93188586	93219582	HEPACAM2	protein_coding
ENSG00000188175	ENST00000394468	7	-1	93188586	93226524	HEPACAM2	protein_coding
ENSG00000188175	ENST00000453812	7	-1	93188879	93226469	HEPACAM2	protein_coding
ENSG00000004766	ENST00000251739	7	1	93232340	93276428	VPS50	protein_coding
ENSG00000004766	ENST00000305866	7	1	93232340	93359026	VPS50	protein_coding
ENSG00000004766	ENST00000544910	7	1	93232340	93361121	VPS50	protein_coding
ENSG00000004766	ENST00000458530	7	1	93232369	93258387	VPS50	protein_coding
ENSG00000004766	ENST00000458707	7	1	93259614	93321058	VPS50	protein_coding
ENSG00000004766	ENST00000443443	7	1	93349898	93356186	VPS50	protein_coding
ENSG00000004948	ENST00000359558	7	-1	93424487	93574730	CALCR	protein_coding
ENSG00000004948	ENST00000421592	7	-1	93424492	93574438	CALCR	protein_coding
ENSG00000004948	ENST00000426151	7	-1	93424539	93574730	CALCR	protein_coding
ENSG00000004948	ENST00000649521	7	-1	93424539	93574730	CALCR	protein_coding
ENSG00000004948	ENST00000360249	7	-1	93426310	93487013	CALCR	protein_coding
ENSG00000004948	ENST00000394441	7	-1	93426323	93559810	CALCR	protein_coding
ENSG00000127928	ENST00000455502	7	1	93591573	93911075	GNGT1	protein_coding
ENSG00000105825	ENST00000222543	7	-1	93885396	93890991	TFPI2	protein_coding
ENSG00000105825	ENST00000649730	7	-1	93885823	93890753	TFPI2	protein_coding
ENSG00000105825	ENST00000451238	7	-1	93886434	93890170	TFPI2	protein_coding
ENSG00000105825	ENST00000650573	7	-1	93886471	93890747	TFPI2	protein_coding
ENSG00000105825	ENST00000649913	7	-1	93887375	93890753	TFPI2	protein_coding
ENSG00000105825	ENST00000647793	7	-1	93887381	93890753	TFPI2	protein_coding
ENSG00000127928	ENST00000248572	7	1	93906508	93911265	GNGT1	protein_coding
ENSG00000127928	ENST00000429473	7	1	93906586	93911070	GNGT1	protein_coding
ENSG00000127928	ENST00000430875	7	1	93906592	93909859	GNGT1	protein_coding
ENSG00000127928	ENST00000428834	7	1	93906594	93910055	GNGT1	protein_coding
ENSG00000127920	ENST00000248564	7	1	93921699	93928610	GNG11	protein_coding
ENSG00000105829	ENST00000222547	7	-1	93993242	94004375	BET1	protein_coding
ENSG00000105829	ENST00000433727	7	-1	93993260	94004361	BET1	protein_coding
ENSG00000105829	ENST00000457139	7	-1	93993273	93999719	BET1	protein_coding
ENSG00000105829	ENST00000425626	7	-1	93996031	94004382	BET1	protein_coding
ENSG00000164692	ENST00000297268	7	1	94394561	94431232	COL1A2	protein_coding
ENSG00000164692	ENST00000620463	7	1	94394914	94430703	COL1A2	protein_coding
ENSG00000127995	ENST00000447923	7	1	94509219	94533758	CASD1	protein_coding
ENSG00000127995	ENST00000297273	7	1	94509798	94557019	CASD1	protein_coding
ENSG00000127990	ENST00000647351	7	-1	94584980	94656126	SGCE	protein_coding
ENSG00000127990	ENST00000447873	7	-1	94585223	94656207	SGCE	protein_coding
ENSG00000127990	ENST00000643160	7	-1	94585224	94603345	SGCE	protein_coding
ENSG00000127990	ENST00000648936	7	-1	94585224	94656123	SGCE	protein_coding
ENSG00000127990	ENST00000644816	7	-1	94585224	94656207	SGCE	protein_coding
ENSG00000127990	ENST00000265735	7	-1	94585224	94656218	SGCE	protein_coding
ENSG00000127990	ENST00000645804	7	-1	94585230	94600674	SGCE	protein_coding
ENSG00000127990	ENST00000522045	7	-1	94585230	94600740	SGCE	protein_coding
ENSG00000127990	ENST00000646489	7	-1	94585230	94656140	SGCE	protein_coding
ENSG00000127990	ENST00000642933	7	-1	94585230	94656141	SGCE	protein_coding
ENSG00000127990	ENST00000445866	7	-1	94585232	94656146	SGCE	protein_coding
ENSG00000127990	ENST00000437425	7	-1	94585237	94656177	SGCE	protein_coding
ENSG00000127990	ENST00000645725	7	-1	94585241	94656124	SGCE	protein_coding
ENSG00000127990	ENST00000644551	7	-1	94585269	94656186	SGCE	protein_coding
ENSG00000127990	ENST00000646137	7	-1	94585270	94656166	SGCE	protein_coding
ENSG00000127990	ENST00000645262	7	-1	94585284	94656101	SGCE	protein_coding
ENSG00000127990	ENST00000646943	7	-1	94585284	94656126	SGCE	protein_coding
ENSG00000127990	ENST00000645101	7	-1	94585284	94656146	SGCE	protein_coding
ENSG00000127990	ENST00000643272	7	-1	94585284	94656165	SGCE	protein_coding
ENSG00000127990	ENST00000644375	7	-1	94585284	94656210	SGCE	protein_coding
ENSG00000127990	ENST00000645445	7	-1	94585285	94656096	SGCE	protein_coding
ENSG00000127990	ENST00000642394	7	-1	94585285	94656119	SGCE	protein_coding
ENSG00000127990	ENST00000644681	7	-1	94585292	94656572	SGCE	protein_coding
ENSG00000127990	ENST00000647110	7	-1	94585294	94655993	SGCE	protein_coding
ENSG00000127990	ENST00000642707	7	-1	94585294	94656136	SGCE	protein_coding
ENSG00000127990	ENST00000644609	7	-1	94585294	94656160	SGCE	protein_coding
ENSG00000127990	ENST00000646098	7	-1	94585294	94656169	SGCE	protein_coding
ENSG00000127990	ENST00000644122	7	-1	94585294	94656205	SGCE	protein_coding
ENSG00000127990	ENST00000645535	7	-1	94585294	94656548	SGCE	protein_coding
ENSG00000127990	ENST00000646265	7	-1	94585346	94656079	SGCE	protein_coding
ENSG00000127990	ENST00000644682	7	-1	94585358	94656051	SGCE	protein_coding
ENSG00000127990	ENST00000642441	7	-1	94585361	94656149	SGCE	protein_coding
ENSG00000127990	ENST00000646119	7	-1	94585366	94656072	SGCE	protein_coding
ENSG00000127990	ENST00000644116	7	-1	94585368	94656147	SGCE	protein_coding
ENSG00000127990	ENST00000647048	7	-1	94585398	94656045	SGCE	protein_coding
ENSG00000127990	ENST00000647018	7	-1	94585399	94656152	SGCE	protein_coding
ENSG00000127990	ENST00000647334	7	-1	94585410	94656096	SGCE	protein_coding
ENSG00000127990	ENST00000647096	7	-1	94585410	94656116	SGCE	protein_coding
ENSG00000127990	ENST00000428696	7	-1	94585439	94656105	SGCE	protein_coding
ENSG00000127990	ENST00000646879	7	-1	94586536	94656149	SGCE	protein_coding
ENSG00000127990	ENST00000643193	7	-1	94586585	94656175	SGCE	protein_coding
ENSG00000127990	ENST00000415788	7	-1	94588203	94656186	SGCE	protein_coding
ENSG00000127990	ENST00000643020	7	-1	94588708	94656045	SGCE	protein_coding
ENSG00000127990	ENST00000645109	7	-1	94597225	94656136	SGCE	protein_coding
ENSG00000127990	ENST00000643128	7	-1	94598383	94656145	SGCE	protein_coding
ENSG00000127990	ENST00000643903	7	-1	94598463	94656197	SGCE	protein_coding
ENSG00000242265	ENST00000482108	7	1	94656325	94669695	PEG10	protein_coding
ENSG00000242265	ENST00000488574	7	1	94656370	94665698	PEG10	protein_coding
ENSG00000242265	ENST00000612748	7	1	94656370	94665698	PEG10	protein_coding
ENSG00000242265	ENST00000613043	7	1	94656384	94663650	PEG10	protein_coding
ENSG00000242265	ENST00000612941	7	1	94656546	94669692	PEG10	protein_coding
ENSG00000242265	ENST00000615790	7	1	94656546	94669692	PEG10	protein_coding
ENSG00000242265	ENST00000617526	7	1	94656546	94669692	PEG10	protein_coding
ENSG00000158528	ENST00000413325	7	1	94907202	94910332	PPP1R9A	protein_coding
ENSG00000158528	ENST00000433360	7	1	94907637	95291265	PPP1R9A	protein_coding
ENSG00000158528	ENST00000340694	7	1	94907637	95296413	PPP1R9A	protein_coding
ENSG00000158528	ENST00000424654	7	1	94907675	95290355	PPP1R9A	protein_coding
ENSG00000158528	ENST00000422324	7	1	94907968	94910237	PPP1R9A	protein_coding
ENSG00000158528	ENST00000433881	7	1	94908279	95296402	PPP1R9A	protein_coding
ENSG00000158528	ENST00000456331	7	1	94909898	95296415	PPP1R9A	protein_coding
ENSG00000158528	ENST00000289495	7	1	94910083	95290364	PPP1R9A	protein_coding
ENSG00000005421	ENST00000222381	7	-1	95297676	95324707	PON1	protein_coding
ENSG00000105852	ENST00000265627	7	-1	95359944	95396361	PON3	protein_coding
ENSG00000105852	ENST00000427422	7	-1	95359944	95396361	PON3	protein_coding
ENSG00000105852	ENST00000451904	7	-1	95359946	95396363	PON3	protein_coding
ENSG00000105854	ENST00000633531	7	-1	95404863	95435072	PON2	protein_coding
ENSG00000105854	ENST00000433091	7	-1	95404880	95435198	PON2	protein_coding
ENSG00000105854	ENST00000222572	7	-1	95404897	95435198	PON2	protein_coding
ENSG00000105854	ENST00000633192	7	-1	95404897	95435329	PON2	protein_coding
ENSG00000105854	ENST00000469926	7	-1	95409997	95434998	PON2	protein_coding
ENSG00000105854	ENST00000490778	7	-1	95411682	95435126	PON2	protein_coding
ENSG00000105854	ENST00000493290	7	-1	95411730	95435009	PON2	protein_coding
ENSG00000105854	ENST00000478801	7	-1	95412324	95434951	PON2	protein_coding
ENSG00000005981	ENST00000428113	7	1	95485901	95528801	ASB4	protein_coding
ENSG00000005981	ENST00000325885	7	1	95485901	95540232	ASB4	protein_coding
ENSG00000004799	ENST00000005178	7	-1	95583499	95596491	PDK4	protein_coding
ENSG00000158560	ENST00000537881	7	1	95772506	96110071	DYNC1I1	protein_coding
ENSG00000158560	ENST00000447467	7	1	95772554	96098424	DYNC1I1	protein_coding
ENSG00000158560	ENST00000524053	7	1	95772579	95813279	DYNC1I1	protein_coding
ENSG00000158560	ENST00000324972	7	1	95772590	96098412	DYNC1I1	protein_coding
ENSG00000158560	ENST00000630942	7	1	95772594	96110322	DYNC1I1	protein_coding
ENSG00000158560	ENST00000437599	7	1	95772597	96098424	DYNC1I1	protein_coding
ENSG00000158560	ENST00000359388	7	1	95772598	96098424	DYNC1I1	protein_coding
ENSG00000158560	ENST00000413338	7	1	95772604	95818963	DYNC1I1	protein_coding
ENSG00000158560	ENST00000518089	7	1	95804218	95828128	DYNC1I1	protein_coding
ENSG00000158560	ENST00000457059	7	1	95804284	96097999	DYNC1I1	protein_coding
ENSG00000004864	ENST00000265631	7	-1	96120220	96322093	SLC25A13	protein_coding
ENSG00000004864	ENST00000416240	7	-1	96120221	96322147	SLC25A13	protein_coding
ENSG00000127922	ENST00000356686	7	-1	96481626	96496342	SEM1	protein_coding
ENSG00000127922	ENST00000615352	7	-1	96481626	96496342	SEM1	protein_coding
ENSG00000127922	ENST00000417009	7	-1	96622562	96709861	SEM1	protein_coding
ENSG00000127922	ENST00000623693	7	-1	96645391	96709780	SEM1	protein_coding
ENSG00000127922	ENST00000623498	7	-1	96645588	96709826	SEM1	protein_coding
ENSG00000127922	ENST00000444799	7	-1	96649195	96709858	SEM1	protein_coding
ENSG00000127922	ENST00000488005	7	-1	96673249	96709851	SEM1	protein_coding
ENSG00000127922	ENST00000413065	7	-1	96673457	96709851	SEM1	protein_coding
ENSG00000127922	ENST00000248566	7	-1	96687951	96709891	SEM1	protein_coding
ENSG00000006377	ENST00000518156	7	1	97005548	97011039	DLX6	protein_coding
ENSG00000006377	ENST00000555308	7	1	97007425	97010054	DLX6	protein_coding
ENSG00000105880	ENST00000222598	7	-1	97020392	97024831	DLX5	protein_coding
ENSG00000105880	ENST00000648378	7	-1	97020396	97024831	DLX5	protein_coding
ENSG00000105880	ENST00000486603	7	-1	97021978	97024950	DLX5	protein_coding
ENSG00000196636	ENST00000432641	7	1	97116590	97181763	SDHAF3	protein_coding
ENSG00000196636	ENST00000360382	7	1	97117723	97181487	SDHAF3	protein_coding
ENSG00000006128	ENST00000319273	7	1	97731908	97740472	TAC1	protein_coding
ENSG00000006128	ENST00000350485	7	1	97732084	97740438	TAC1	protein_coding
ENSG00000006128	ENST00000346867	7	1	97732084	97740465	TAC1	protein_coding
ENSG00000070669	ENST00000175506	7	-1	97852118	97872542	ASNS	protein_coding
ENSG00000070669	ENST00000394309	7	-1	97852128	97872131	ASNS	protein_coding
ENSG00000070669	ENST00000437628	7	-1	97852131	97872113	ASNS	protein_coding
ENSG00000070669	ENST00000394308	7	-1	97852131	97872471	ASNS	protein_coding
ENSG00000070669	ENST00000422745	7	-1	97852146	97872467	ASNS	protein_coding
ENSG00000070669	ENST00000455086	7	-1	97852152	97872394	ASNS	protein_coding
ENSG00000070669	ENST00000444334	7	-1	97852204	97872436	ASNS	protein_coding
ENSG00000070669	ENST00000442734	7	-1	97859242	97872165	ASNS	protein_coding
ENSG00000070669	ENST00000437657	7	-1	97864259	97871879	ASNS	protein_coding
ENSG00000070669	ENST00000448127	7	-1	97864390	97869977	ASNS	protein_coding
ENSG00000070669	ENST00000453600	7	-1	97868905	97872408	ASNS	protein_coding
ENSG00000070669	ENST00000451771	7	-1	97869059	97872477	ASNS	protein_coding
ENSG00000070669	ENST00000414884	7	-1	97869072	97872158	ASNS	protein_coding
ENSG00000135175	ENST00000257627	7	-1	97984684	97990196	OCM2	protein_coding
ENSG00000164715	ENST00000297293	7	1	98106885	98209633	LMTK2	protein_coding
ENSG00000180535	ENST00000609256	7	1	98211427	98212979	BHLHA15	protein_coding
ENSG00000180535	ENST00000314018	7	1	98212254	98212959	BHLHA15	protein_coding
ENSG00000205356	ENST00000447648	7	-1	98214624	98252251	TECPR1	protein_coding
ENSG00000205356	ENST00000423128	7	-1	98244990	98251927	TECPR1	protein_coding
ENSG00000205356	ENST00000415086	7	-1	98245035	98252206	TECPR1	protein_coding
ENSG00000205356	ENST00000420697	7	-1	98245043	98252117	TECPR1	protein_coding
ENSG00000164713	ENST00000539286	7	1	98281667	98292963	BRI3	protein_coding
ENSG00000164713	ENST00000297290	7	1	98281675	98291524	BRI3	protein_coding
ENSG00000006453	ENST00000005260	7	-1	98291651	98401068	BAIAP2L1	protein_coding
ENSG00000106236	ENST00000265634	7	1	98617297	98629868	NPTX2	protein_coding
ENSG00000166448	ENST00000416379	7	-1	98846488	98869866	TMEM130	protein_coding
ENSG00000166448	ENST00000339375	7	-1	98846488	98870036	TMEM130	protein_coding
ENSG00000166448	ENST00000450876	7	-1	98846501	98866946	TMEM130	protein_coding
ENSG00000166448	ENST00000345589	7	-1	98846857	98869957	TMEM130	protein_coding
ENSG00000166448	ENST00000445790	7	-1	98863095	98870771	TMEM130	protein_coding
ENSG00000196367	ENST00000417523	7	1	98877933	98890399	TRRAP	protein_coding
ENSG00000196367	ENST00000355540	7	1	98878490	99013243	TRRAP	protein_coding
ENSG00000196367	ENST00000359863	7	1	98878490	99013243	TRRAP	protein_coding
ENSG00000196367	ENST00000628380	7	1	98878490	99013243	TRRAP	protein_coding
ENSG00000196367	ENST00000446306	7	1	98881090	99013239	TRRAP	protein_coding
ENSG00000196367	ENST00000456197	7	1	98900680	99013243	TRRAP	protein_coding
ENSG00000198742	ENST00000361368	7	-1	99027438	99144019	SMURF1	protein_coding
ENSG00000198742	ENST00000361125	7	-1	99027441	99144100	SMURF1	protein_coding
ENSG00000185467	ENST00000327442	7	-1	99173574	99207506	KPNA7	protein_coding
ENSG00000284292	ENST00000638617	7	1	99325879	99394653	AC004922.1	protein_coding
ENSG00000241685	ENST00000262942	7	1	99325910	99366257	ARPC1A	protein_coding
ENSG00000130429	ENST00000443222	7	1	99374249	99394801	ARPC1B	protein_coding
ENSG00000130429	ENST00000414376	7	1	99374259	99388175	ARPC1B	protein_coding
ENSG00000130429	ENST00000645391	7	1	99374675	99394801	ARPC1B	protein_coding
ENSG00000130429	ENST00000252725	7	1	99374675	99394814	ARPC1B	protein_coding
ENSG00000130429	ENST00000455009	7	1	99374707	99394732	ARPC1B	protein_coding
ENSG00000130429	ENST00000418347	7	1	99374729	99388117	ARPC1B	protein_coding
ENSG00000130429	ENST00000429246	7	1	99374730	99386712	ARPC1B	protein_coding
ENSG00000130429	ENST00000417330	7	1	99374730	99394041	ARPC1B	protein_coding
ENSG00000130429	ENST00000431816	7	1	99374730	99394712	ARPC1B	protein_coding
ENSG00000130429	ENST00000458033	7	1	99374730	99394712	ARPC1B	protein_coding
ENSG00000130429	ENST00000451682	7	1	99374730	99394776	ARPC1B	protein_coding
ENSG00000130429	ENST00000427217	7	1	99374730	99394801	ARPC1B	protein_coding
ENSG00000130429	ENST00000646101	7	1	99374730	99394816	ARPC1B	protein_coding
ENSG00000106244	ENST00000350498	7	-1	99394963	99408829	PDAP1	protein_coding
ENSG00000106244	ENST00000626285	7	-1	99403511	99408548	PDAP1	protein_coding
ENSG00000106245	ENST00000403633	7	1	99408641	99419616	BUD31	protein_coding
ENSG00000106245	ENST00000222969	7	1	99408978	99419608	BUD31	protein_coding
ENSG00000106245	ENST00000456893	7	1	99411064	99419612	BUD31	protein_coding
ENSG00000106246	ENST00000292478	7	-1	99416739	99438916	PTCD1	protein_coding
ENSG00000248919	ENST00000413834	7	-1	99419749	99466164	ATP5MF-PTCD1	protein_coding
ENSG00000106246	ENST00000430982	7	-1	99433380	99466163	PTCD1	protein_coding
ENSG00000106246	ENST00000430029	7	-1	99434810	99438647	PTCD1	protein_coding
ENSG00000106246	ENST00000419981	7	-1	99434925	99438755	PTCD1	protein_coding
ENSG00000160917	ENST00000436336	7	1	99438922	99457342	CPSF4	protein_coding
ENSG00000160917	ENST00000451876	7	1	99438946	99457371	CPSF4	protein_coding
ENSG00000160917	ENST00000292476	7	1	99439073	99457371	CPSF4	protein_coding
ENSG00000160917	ENST00000441580	7	1	99439376	99456589	CPSF4	protein_coding
ENSG00000160917	ENST00000412686	7	1	99439425	99450795	CPSF4	protein_coding
ENSG00000160917	ENST00000452047	7	1	99444785	99456645	CPSF4	protein_coding
ENSG00000160917	ENST00000440514	7	1	99450325	99456578	CPSF4	protein_coding
ENSG00000241468	ENST00000449683	7	-1	99458190	99466167	ATP5MF	protein_coding
ENSG00000241468	ENST00000359832	7	-1	99458195	99466164	ATP5MF	protein_coding
ENSG00000241468	ENST00000292475	7	-1	99458195	99466331	ATP5MF	protein_coding
ENSG00000241468	ENST00000488775	7	-1	99458197	99466167	ATP5MF	protein_coding
ENSG00000241468	ENST00000394186	7	-1	99458309	99466161	ATP5MF	protein_coding
ENSG00000241468	ENST00000523680	7	-1	99459237	99466167	ATP5MF	protein_coding
ENSG00000198556	ENST00000331410	7	1	99472841	99487594	ZNF789	protein_coding
ENSG00000198556	ENST00000483089	7	1	99472890	99482326	ZNF789	protein_coding
ENSG00000198556	ENST00000448667	7	1	99472890	99486800	ZNF789	protein_coding
ENSG00000198556	ENST00000493485	7	1	99472893	99503650	ZNF789	protein_coding
ENSG00000198556	ENST00000379724	7	1	99472912	99482322	ZNF789	protein_coding
ENSG00000160908	ENST00000337673	7	-1	99493240	99500297	ZNF394	protein_coding
ENSG00000160908	ENST00000426306	7	-1	99493242	99500264	ZNF394	protein_coding
ENSG00000196652	ENST00000326775	7	1	99504651	99533784	ZKSCAN5	protein_coding
ENSG00000196652	ENST00000451158	7	1	99504675	99532679	ZKSCAN5	protein_coding
ENSG00000196652	ENST00000394170	7	1	99504950	99533822	ZKSCAN5	protein_coding
ENSG00000221909	ENST00000449309	7	-1	99546308	99552134	FAM200A	protein_coding
ENSG00000221909	ENST00000408938	7	-1	99546801	99558536	FAM200A	protein_coding
ENSG00000197343	ENST00000320583	7	1	99558406	99564705	ZNF655	protein_coding
ENSG00000197343	ENST00000357864	7	1	99558422	99564703	ZNF655	protein_coding
ENSG00000197343	ENST00000626122	7	1	99558422	99571777	ZNF655	protein_coding
ENSG00000197343	ENST00000452314	7	1	99558567	99564023	ZNF655	protein_coding
ENSG00000197343	ENST00000252713	7	1	99558578	99574406	ZNF655	protein_coding
ENSG00000197343	ENST00000454654	7	1	99558592	99571787	ZNF655	protein_coding
ENSG00000197343	ENST00000449244	7	1	99558669	99571717	ZNF655	protein_coding
ENSG00000197343	ENST00000425063	7	1	99558713	99576439	ZNF655	protein_coding
ENSG00000197343	ENST00000493277	7	1	99558718	99573721	ZNF655	protein_coding
ENSG00000197343	ENST00000422164	7	1	99558799	99572550	ZNF655	protein_coding
ENSG00000197343	ENST00000422647	7	1	99558805	99572332	ZNF655	protein_coding
ENSG00000197343	ENST00000427931	7	1	99558805	99572340	ZNF655	protein_coding
ENSG00000197343	ENST00000424881	7	1	99558825	99576449	ZNF655	protein_coding
ENSG00000197343	ENST00000440391	7	1	99558826	99564705	ZNF655	protein_coding
ENSG00000197343	ENST00000394163	7	1	99558862	99576453	ZNF655	protein_coding
ENSG00000244219	ENST00000431679	7	1	99598066	99610813	TMEM225B	protein_coding
ENSG00000244219	ENST00000453227	7	1	99598279	99610762	TMEM225B	protein_coding
ENSG00000197037	ENST00000394152	7	1	99616948	99632407	ZSCAN25	protein_coding
ENSG00000197037	ENST00000431485	7	1	99616966	99619816	ZSCAN25	protein_coding
ENSG00000197037	ENST00000334715	7	1	99619550	99632407	ZSCAN25	protein_coding
ENSG00000197037	ENST00000262941	7	1	99619625	99630271	ZSCAN25	protein_coding
ENSG00000106258	ENST00000222982	7	-1	99648194	99679996	CYP3A5	protein_coding
ENSG00000106258	ENST00000339843	7	-1	99648200	99679998	CYP3A5	protein_coding
ENSG00000106258	ENST00000439761	7	-1	99671222	99680026	CYP3A5	protein_coding
