ENSG00000178591	ENST00000382410	20	1	87710	96533	DEFB125	protein_coding
ENSG00000197183	ENST00000326071	20	-1	32464780	32483582	NOL4L	protein_coding
ENSG00000197183	ENST00000375677	20	-1	32464780	32511407	NOL4L	protein_coding
ENSG00000197183	ENST00000375678	20	-1	32464780	32536397	NOL4L	protein_coding
ENSG00000197183	ENST00000201961	20	-1	32485537	32584828	NOL4L	protein_coding
ENSG00000197183	ENST00000419612	20	-1	32509784	32520854	NOL4L	protein_coding
ENSG00000198547	ENST00000608990	20	-1	32631652	32673941	C20orf203	protein_coding
ENSG00000285382	ENST00000642484	20	-1	32632183	32743523	FO393400.1	protein_coding
ENSG00000285382	ENST00000646357	20	-1	32632183	32743523	FO393400.1	protein_coding
ENSG00000198547	ENST00000360785	20	-1	32650390	32651759	C20orf203	protein_coding
ENSG00000149600	ENST00000278980	20	-1	32702691	32743997	COMMD7	protein_coding
ENSG00000149600	ENST00000446419	20	-1	32702703	32743455	COMMD7	protein_coding
ENSG00000149600	ENST00000474815	20	-1	32704474	32743406	COMMD7	protein_coding
ENSG00000088305	ENST00000328111	20	1	32762385	32809356	DNMT3B	protein_coding
ENSG00000088305	ENST00000348286	20	1	32762424	32809356	DNMT3B	protein_coding
ENSG00000088305	ENST00000353855	20	1	32762424	32809356	DNMT3B	protein_coding
ENSG00000088305	ENST00000443239	20	1	32762596	32808280	DNMT3B	protein_coding
ENSG00000088305	ENST00000456297	20	1	32762642	32808069	DNMT3B	protein_coding
ENSG00000088305	ENST00000201963	20	1	32779852	32809356	DNMT3B	protein_coding
ENSG00000101367	ENST00000375571	20	1	32819893	32850405	MAPRE1	protein_coding
ENSG00000215529	ENST00000400522	20	1	32858923	32961609	EFCAB8	protein_coding
ENSG00000215529	ENST00000618684	20	1	32863793	32878811	EFCAB8	protein_coding
ENSG00000167098	ENST00000375523	20	-1	32983773	33004407	SUN5	protein_coding
ENSG00000167098	ENST00000356173	20	-1	32983773	33004433	SUN5	protein_coding
ENSG00000167098	ENST00000420875	20	-1	32999853	33004307	SUN5	protein_coding
ENSG00000167098	ENST00000375519	20	-1	32999853	33004359	SUN5	protein_coding
ENSG00000078898	ENST00000170150	20	1	33007600	33023709	BPIFB2	protein_coding
ENSG00000167104	ENST00000349552	20	1	33031648	33044047	BPIFB6	protein_coding
ENSG00000186190	ENST00000375494	20	1	33055424	33073628	BPIFB3	protein_coding
ENSG00000186191	ENST00000375483	20	1	33081527	33111751	BPIFB4	protein_coding
ENSG00000131050	ENST00000253362	20	1	33161768	33181412	BPIFA2	protein_coding
ENSG00000131050	ENST00000354932	20	1	33168154	33181412	BPIFA2	protein_coding
ENSG00000131059	ENST00000375454	20	1	33217327	33227758	BPIFA3	protein_coding
ENSG00000131059	ENST00000375452	20	1	33217352	33227758	BPIFA3	protein_coding
ENSG00000198183	ENST00000354297	20	1	33235995	33243309	BPIFA1	protein_coding
ENSG00000198183	ENST00000375422	20	1	33235995	33243309	BPIFA1	protein_coding
ENSG00000198183	ENST00000375413	20	1	33235995	33243311	BPIFA1	protein_coding
ENSG00000198183	ENST00000618484	20	1	33237712	33243305	BPIFA1	protein_coding
ENSG00000125999	ENST00000423645	20	1	33273480	33291033	BPIFB1	protein_coding
ENSG00000125999	ENST00000253354	20	1	33283135	33309878	BPIFB1	protein_coding
ENSG00000101391	ENST00000427097	20	-1	33358839	33387533	CDK5RAP1	protein_coding
ENSG00000101391	ENST00000473997	20	-1	33358839	33401517	CDK5RAP1	protein_coding
ENSG00000101391	ENST00000339269	20	-1	33358839	33401561	CDK5RAP1	protein_coding
ENSG00000101391	ENST00000346416	20	-1	33358839	33401561	CDK5RAP1	protein_coding
ENSG00000101391	ENST00000357886	20	-1	33358839	33401561	CDK5RAP1	protein_coding
ENSG00000101400	ENST00000217381	20	-1	33407955	33443892	SNTA1	protein_coding
ENSG00000078699	ENST00000342704	20	1	33490087	33645541	CBFA2T2	protein_coding
ENSG00000078699	ENST00000375279	20	1	33490117	33650036	CBFA2T2	protein_coding
ENSG00000078699	ENST00000344201	20	1	33562334	33623954	CBFA2T2	protein_coding
ENSG00000078699	ENST00000346541	20	1	33562365	33650031	CBFA2T2	protein_coding
ENSG00000078699	ENST00000397800	20	1	33562365	33650031	CBFA2T2	protein_coding
ENSG00000078699	ENST00000492345	20	1	33562380	33650036	CBFA2T2	protein_coding
ENSG00000078699	ENST00000359606	20	1	33600336	33650036	CBFA2T2	protein_coding
ENSG00000078699	ENST00000543126	20	1	33638739	33646690	CBFA2T2	protein_coding
ENSG00000125967	ENST00000246190	20	-1	33657087	33674408	NECAB3	protein_coding
ENSG00000125967	ENST00000375238	20	-1	33657087	33674463	NECAB3	protein_coding
ENSG00000125967	ENST00000480994	20	-1	33657962	33666659	NECAB3	protein_coding
ENSG00000125967	ENST00000606690	20	-1	33658480	33674359	NECAB3	protein_coding
ENSG00000125967	ENST00000439478	20	-1	33658523	33674409	NECAB3	protein_coding
ENSG00000149609	ENST00000375222	20	1	33662284	33663914	C20orf144	protein_coding
ENSG00000182584	ENST00000330271	20	1	33666498	33668525	ACTL10	protein_coding
ENSG00000125967	ENST00000473892	20	-1	33669143	33670765	NECAB3	protein_coding
ENSG00000101412	ENST00000343380	20	-1	33675683	33686404	E2F1	protein_coding
ENSG00000101417	ENST00000409299	20	-1	33702754	33720300	PXMP4	protein_coding
ENSG00000101417	ENST00000344022	20	-1	33707269	33720319	PXMP4	protein_coding
ENSG00000101417	ENST00000217398	20	-1	33707489	33720310	PXMP4	protein_coding
ENSG00000131061	ENST00000342427	20	1	33731657	33792269	ZNF341	protein_coding
ENSG00000131061	ENST00000375200	20	1	33731760	33792269	ZNF341	protein_coding
ENSG00000101421	ENST00000217402	20	1	33811304	33854366	CHMP4B	protein_coding
ENSG00000125970	ENST00000375114	20	1	33993646	34084884	RALY	protein_coding
ENSG00000125970	ENST00000448364	20	1	33993680	34076039	RALY	protein_coding
ENSG00000125970	ENST00000246194	20	1	33993722	34080271	RALY	protein_coding
ENSG00000125970	ENST00000413297	20	1	33993802	34073574	RALY	protein_coding
ENSG00000125970	ENST00000333552	20	1	33993953	34077082	RALY	protein_coding
ENSG00000125970	ENST00000442805	20	1	34029861	34077129	RALY	protein_coding
ENSG00000125977	ENST00000374980	20	-1	34088298	34112332	EIF2S2	protein_coding
ENSG00000101440	ENST00000568305	20	1	34194569	34269176	ASIP	protein_coding
ENSG00000101440	ENST00000374954	20	1	34260365	34269344	ASIP	protein_coding
ENSG00000101444	ENST00000217426	20	-1	34280268	34303348	AHCY	protein_coding
ENSG00000101444	ENST00000538132	20	-1	34280270	34311802	AHCY	protein_coding
ENSG00000078747	ENST00000374864	20	1	34363235	34511393	ITCH	protein_coding
ENSG00000078747	ENST00000486883	20	1	34363241	34413879	ITCH	protein_coding
ENSG00000078747	ENST00000535650	20	1	34363276	34508115	ITCH	protein_coding
ENSG00000078747	ENST00000262650	20	1	34363312	34508035	ITCH	protein_coding
ENSG00000125971	ENST00000357156	20	1	34516409	34540958	DYNLRB1	protein_coding
ENSG00000125971	ENST00000300469	20	1	34516444	34531221	DYNLRB1	protein_coding
ENSG00000125971	ENST00000374846	20	1	34516455	34540958	DYNLRB1	protein_coding
ENSG00000101460	ENST00000374837	20	1	34546854	34560345	MAP1LC3A	protein_coding
ENSG00000101460	ENST00000360668	20	1	34558108	34560345	MAP1LC3A	protein_coding
ENSG00000101460	ENST00000397709	20	1	34558718	34560345	MAP1LC3A	protein_coding
ENSG00000101464	ENST00000217446	20	-1	34560542	34677085	PIGU	protein_coding
ENSG00000101464	ENST00000374820	20	-1	34560866	34677085	PIGU	protein_coding
ENSG00000101464	ENST00000438215	20	-1	34560903	34616093	PIGU	protein_coding
ENSG00000198646	ENST00000628752	20	-1	34697141	34749582	NCOA6	protein_coding
ENSG00000078804	ENST00000374810	20	1	34704290	34713439	TP53INP2	protein_coding
ENSG00000078804	ENST00000374809	20	1	34704339	34713439	TP53INP2	protein_coding
ENSG00000078804	ENST00000451665	20	1	34704350	34709496	TP53INP2	protein_coding
ENSG00000078804	ENST00000414082	20	1	34704735	34709343	TP53INP2	protein_coding
ENSG00000198646	ENST00000374796	20	-1	34714774	34821639	NCOA6	protein_coding
ENSG00000198646	ENST00000359003	20	-1	34714774	34825649	NCOA6	protein_coding
ENSG00000198646	ENST00000612493	20	-1	34714775	34825630	NCOA6	protein_coding
ENSG00000198646	ENST00000616167	20	-1	34738898	34825630	NCOA6	protein_coding
ENSG00000131067	ENST00000336431	20	-1	34844720	34872860	GGT7	protein_coding
ENSG00000131067	ENST00000470952	20	-1	34850027	34852272	GGT7	protein_coding
ENSG00000131067	ENST00000427420	20	-1	34862814	34872822	GGT7	protein_coding
ENSG00000131069	ENST00000488172	20	1	34874942	34913822	ACSS2	protein_coding
ENSG00000131069	ENST00000360596	20	1	34876435	34927962	ACSS2	protein_coding
ENSG00000131069	ENST00000484354	20	1	34876572	34913188	ACSS2	protein_coding
ENSG00000131069	ENST00000493805	20	1	34876590	34913419	ACSS2	protein_coding
ENSG00000131069	ENST00000473172	20	1	34876590	34913496	ACSS2	protein_coding
ENSG00000131069	ENST00000253382	20	1	34876614	34927962	ACSS2	protein_coding
ENSG00000100983	ENST00000646735	20	-1	34928433	34955785	GSS	protein_coding
ENSG00000100983	ENST00000216951	20	-1	34928433	34955817	GSS	protein_coding
ENSG00000100983	ENST00000642498	20	-1	34928473	34955783	GSS	protein_coding
ENSG00000100983	ENST00000644793	20	-1	34928479	34955635	GSS	protein_coding
ENSG00000100983	ENST00000643188	20	-1	34928479	34956027	GSS	protein_coding
ENSG00000100983	ENST00000645328	20	-1	34928571	34937009	GSS	protein_coding
ENSG00000100983	ENST00000643502	20	-1	34928600	34942980	GSS	protein_coding
ENSG00000100983	ENST00000451957	20	-1	34928828	34951852	GSS	protein_coding
ENSG00000100983	ENST00000643271	20	-1	34942577	34952843	GSS	protein_coding
ENSG00000100983	ENST00000645102	20	-1	34942944	34952317	GSS	protein_coding
ENSG00000100983	ENST00000644608	20	-1	34951762	34955798	GSS	protein_coding
ENSG00000078814	ENST00000262873	20	1	34975403	35002437	MYH7B	protein_coding
ENSG00000078814	ENST00000618182	20	1	34977630	35002436	MYH7B	protein_coding
ENSG00000078814	ENST00000433934	20	1	35001245	35002437	MYH7B	protein_coding
ENSG00000078814	ENST00000435272	20	1	35001245	35002437	MYH7B	protein_coding
ENSG00000078814	ENST00000446156	20	1	35001245	35002437	MYH7B	protein_coding
ENSG00000078814	ENST00000453028	20	1	35001245	35002437	MYH7B	protein_coding
ENSG00000078814	ENST00000456649	20	1	35001245	35002437	MYH7B	protein_coding
ENSG00000100991	ENST00000451813	20	-1	35002404	35092807	TRPC4AP	protein_coding
ENSG00000100991	ENST00000252015	20	-1	35002404	35092871	TRPC4AP	protein_coding
ENSG00000088298	ENST00000374492	20	-1	35115357	35147364	EDEM2	protein_coding
ENSG00000088298	ENST00000374491	20	-1	35115364	35147319	EDEM2	protein_coding
ENSG00000101000	ENST00000216968	20	1	35172073	35177362	PROCR	protein_coding
ENSG00000101000	ENST00000635377	20	1	35174732	35215904	PROCR	protein_coding
ENSG00000101000	ENST00000634509	20	1	35176353	35216240	PROCR	protein_coding
ENSG00000125966	ENST00000246186	20	1	35226654	35277000	MMP24	protein_coding
ENSG00000126005	ENST00000424358	20	-1	35277150	35278129	MMP24OS	protein_coding
ENSG00000126005	ENST00000456790	20	-1	35277342	35278129	MMP24OS	protein_coding
ENSG00000242372	ENST00000374436	20	-1	35278911	35284715	EIF6	protein_coding
ENSG00000242372	ENST00000374443	20	-1	35278911	35284770	EIF6	protein_coding
ENSG00000242372	ENST00000374450	20	-1	35278911	35284985	EIF6	protein_coding
ENSG00000242372	ENST00000456600	20	-1	35280698	35284985	EIF6	protein_coding
ENSG00000125998	ENST00000374408	20	-1	35285731	35292401	FAM83C	protein_coding
ENSG00000101019	ENST00000349714	20	-1	35302566	35411963	UQCC1	protein_coding
ENSG00000101019	ENST00000359226	20	-1	35302566	35411970	UQCC1	protein_coding
ENSG00000101019	ENST00000374384	20	-1	35302566	35411973	UQCC1	protein_coding
ENSG00000101019	ENST00000374380	20	-1	35302566	35412031	UQCC1	protein_coding
ENSG00000101019	ENST00000374385	20	-1	35302566	35412141	UQCC1	protein_coding
ENSG00000101019	ENST00000397556	20	-1	35303453	35394203	UQCC1	protein_coding
ENSG00000101019	ENST00000424405	20	-1	35303991	35411973	UQCC1	protein_coding
ENSG00000101019	ENST00000438533	20	-1	35306743	35411969	UQCC1	protein_coding
ENSG00000101019	ENST00000397554	20	-1	35344110	35411974	UQCC1	protein_coding
ENSG00000125965	ENST00000374369	20	-1	35433347	35438243	GDF5	protein_coding
ENSG00000125965	ENST00000374372	20	-1	35433347	35454746	GDF5	protein_coding
ENSG00000126001	ENST00000446710	20	1	35455164	35466204	CEP250	protein_coding
ENSG00000126001	ENST00000420564	20	1	35455175	35466054	CEP250	protein_coding
ENSG00000126001	ENST00000397527	20	1	35455329	35519280	CEP250	protein_coding
ENSG00000126001	ENST00000397524	20	1	35455724	35470132	CEP250	protein_coding
ENSG00000126001	ENST00000425934	20	1	35462265	35478063	CEP250	protein_coding
ENSG00000126001	ENST00000425096	20	1	35474001	35478096	CEP250	protein_coding
ENSG00000126001	ENST00000422671	20	1	35502906	35511640	CEP250	protein_coding
ENSG00000126001	ENST00000621352	20	1	35509998	35517531	CEP250	protein_coding
ENSG00000125975	ENST00000374345	20	-1	35523186	35529652	C20orf173	protein_coding
ENSG00000125975	ENST00000246199	20	-1	35526971	35529619	C20orf173	protein_coding
ENSG00000125975	ENST00000444723	20	-1	35526971	35529652	C20orf173	protein_coding
ENSG00000125975	ENST00000424444	20	-1	35528745	35529623	C20orf173	protein_coding
ENSG00000125991	ENST00000348547	20	1	35542021	35557634	ERGIC3	protein_coding
ENSG00000125991	ENST00000357394	20	1	35542038	35557634	ERGIC3	protein_coding
ENSG00000125991	ENST00000416206	20	1	35542102	35557546	ERGIC3	protein_coding
ENSG00000125991	ENST00000640748	20	1	35542105	35557633	ERGIC3	protein_coding
ENSG00000125991	ENST00000411577	20	1	35542116	35543909	ERGIC3	protein_coding
ENSG00000125991	ENST00000413587	20	1	35542130	35557066	ERGIC3	protein_coding
ENSG00000125991	ENST00000442139	20	1	35556043	35557455	ERGIC3	protein_coding
ENSG00000125991	ENST00000451605	20	1	35556095	35557633	ERGIC3	protein_coding
ENSG00000061656	ENST00000374273	20	1	35615892	35621049	SPAG4	protein_coding
ENSG00000061656	ENST00000454819	20	1	35617024	35619688	SPAG4	protein_coding
ENSG00000061656	ENST00000430878	20	1	35619585	35621049	SPAG4	protein_coding
ENSG00000214078	ENST00000352393	20	-1	35626031	35664886	CPNE1	protein_coding
ENSG00000214078	ENST00000415920	20	-1	35626044	35630456	CPNE1	protein_coding
ENSG00000214078	ENST00000317677	20	-1	35626044	35653677	CPNE1	protein_coding
ENSG00000214078	ENST00000397443	20	-1	35626044	35664876	CPNE1	protein_coding
ENSG00000214078	ENST00000397442	20	-1	35626066	35664875	CPNE1	protein_coding
ENSG00000214078	ENST00000437340	20	-1	35626252	35664956	CPNE1	protein_coding
ENSG00000214078	ENST00000430570	20	-1	35627285	35664932	CPNE1	protein_coding
ENSG00000214078	ENST00000412056	20	-1	35630908	35664883	CPNE1	protein_coding
ENSG00000214078	ENST00000414664	20	-1	35630983	35664916	CPNE1	protein_coding
ENSG00000214078	ENST00000416778	20	-1	35631494	35664863	CPNE1	protein_coding
ENSG00000214078	ENST00000439806	20	-1	35631512	35664932	CPNE1	protein_coding
ENSG00000214078	ENST00000420363	20	-1	35631688	35664900	CPNE1	protein_coding
ENSG00000214078	ENST00000434795	20	-1	35631710	35664900	CPNE1	protein_coding
ENSG00000214078	ENST00000440240	20	-1	35631960	35664882	CPNE1	protein_coding
ENSG00000214078	ENST00000458038	20	-1	35631997	35664889	CPNE1	protein_coding
ENSG00000214078	ENST00000437100	20	-1	35632163	35664901	CPNE1	protein_coding
ENSG00000214078	ENST00000414711	20	-1	35632210	35664837	CPNE1	protein_coding
ENSG00000214078	ENST00000435747	20	-1	35632626	35664558	CPNE1	protein_coding
ENSG00000244462	ENST00000374114	20	-1	35648925	35664916	RBM12	protein_coding
ENSG00000244462	ENST00000359646	20	-1	35650142	35664888	RBM12	protein_coding
ENSG00000244462	ENST00000374104	20	-1	35650326	35664900	RBM12	protein_coding
ENSG00000244462	ENST00000424458	20	-1	35654450	35664889	RBM12	protein_coding
ENSG00000244462	ENST00000431148	20	-1	35654893	35664956	RBM12	protein_coding
ENSG00000244462	ENST00000435161	20	-1	35654921	35664934	RBM12	protein_coding
ENSG00000244005	ENST00000374092	20	-1	35668055	35699359	NFS1	protein_coding
ENSG00000244005	ENST00000374085	20	-1	35668699	35699189	NFS1	protein_coding
ENSG00000244005	ENST00000397425	20	-1	35668983	35699349	NFS1	protein_coding
ENSG00000244005	ENST00000541387	20	-1	35669471	35699352	NFS1	protein_coding
ENSG00000244005	ENST00000419569	20	-1	35690471	35699189	NFS1	protein_coding
ENSG00000244005	ENST00000306750	20	-1	35694572	35699304	NFS1	protein_coding
ENSG00000125995	ENST00000374078	20	1	35699272	35700984	ROMO1	protein_coding
ENSG00000125995	ENST00000374077	20	1	35699353	35700984	ROMO1	protein_coding
ENSG00000125995	ENST00000374072	20	1	35699442	35700978	ROMO1	protein_coding
ENSG00000125995	ENST00000397416	20	1	35699451	35700910	ROMO1	protein_coding
ENSG00000125995	ENST00000336695	20	1	35699451	35700980	ROMO1	protein_coding
ENSG00000131051	ENST00000253363	20	-1	35703610	35741951	RBM39	protein_coding
ENSG00000131051	ENST00000361162	20	-1	35703610	35742312	RBM39	protein_coding
ENSG00000131051	ENST00000528062	20	-1	35703898	35742238	RBM39	protein_coding
ENSG00000131051	ENST00000448303	20	-1	35704703	35729344	RBM39	protein_coding
ENSG00000131051	ENST00000374038	20	-1	35721867	35742258	RBM39	protein_coding
ENSG00000131051	ENST00000434927	20	-1	35724676	35741609	RBM39	protein_coding
ENSG00000131051	ENST00000426951	20	-1	35731360	35740837	RBM39	protein_coding
ENSG00000131051	ENST00000397370	20	-1	35734876	35742232	RBM39	protein_coding
ENSG00000025293	ENST00000374012	20	1	35771983	35950381	PHF20	protein_coding
ENSG00000025293	ENST00000339089	20	1	35772026	35913316	PHF20	protein_coding
ENSG00000025293	ENST00000374000	20	1	35772026	35913335	PHF20	protein_coding
ENSG00000025293	ENST00000449988	20	1	35849389	35863376	PHF20	protein_coding
ENSG00000025293	ENST00000420233	20	1	35917180	35917659	PHF20	protein_coding
ENSG00000171222	ENST00000305978	20	-1	35953617	35954626	SCAND1	protein_coding
ENSG00000171222	ENST00000615116	20	-1	35953617	35955359	SCAND1	protein_coding
ENSG00000171222	ENST00000373991	20	-1	35953629	35959472	SCAND1	protein_coding
ENSG00000149646	ENST00000622112	20	1	35954564	35980581	CNBD2	protein_coding
ENSG00000149646	ENST00000614708	20	1	35954707	35955368	CNBD2	protein_coding
ENSG00000149646	ENST00000373973	20	1	35968590	36030700	CNBD2	protein_coding
ENSG00000149646	ENST00000349339	20	1	35968607	36030700	CNBD2	protein_coding
ENSG00000149646	ENST00000489667	20	1	35968611	35974956	CNBD2	protein_coding
ENSG00000149646	ENST00000538900	20	1	35968623	36030669	CNBD2	protein_coding
ENSG00000088367	ENST00000202028	20	1	36091504	36230341	EPB41L1	protein_coding
ENSG00000088367	ENST00000432589	20	1	36091842	36175671	EPB41L1	protein_coding
ENSG00000088367	ENST00000406771	20	1	36092680	36182285	EPB41L1	protein_coding
ENSG00000088367	ENST00000430276	20	1	36092698	36188430	EPB41L1	protein_coding
ENSG00000088367	ENST00000373950	20	1	36092710	36230327	EPB41L1	protein_coding
ENSG00000088367	ENST00000373946	20	1	36092710	36232799	EPB41L1	protein_coding
ENSG00000088367	ENST00000441639	20	1	36092710	36232799	EPB41L1	protein_coding
ENSG00000088367	ENST00000628415	20	1	36092712	36230343	EPB41L1	protein_coding
ENSG00000088367	ENST00000452261	20	1	36092732	36182347	EPB41L1	protein_coding
ENSG00000088367	ENST00000447825	20	1	36092837	36175715	EPB41L1	protein_coding
ENSG00000088367	ENST00000427533	20	1	36121722	36173954	EPB41L1	protein_coding
ENSG00000088367	ENST00000373945	20	1	36154742	36185335	EPB41L1	protein_coding
ENSG00000088367	ENST00000338074	20	1	36154750	36232799	EPB41L1	protein_coding
ENSG00000088367	ENST00000373941	20	1	36173769	36229340	EPB41L1	protein_coding
ENSG00000088367	ENST00000451082	20	1	36190765	36221944	EPB41L1	protein_coding
ENSG00000088367	ENST00000454226	20	1	36197880	36221934	EPB41L1	protein_coding
ENSG00000088367	ENST00000636016	20	1	36197956	36232799	EPB41L1	protein_coding
ENSG00000088367	ENST00000432603	20	1	36214373	36229845	EPB41L1	protein_coding
ENSG00000131043	ENST00000397286	20	1	36236459	36270918	AAR2	protein_coding
ENSG00000131043	ENST00000320849	20	1	36236465	36256933	AAR2	protein_coding
ENSG00000131043	ENST00000373932	20	1	36236485	36256933	AAR2	protein_coding
ENSG00000080845	ENST00000373913	20	1	36306336	36528637	DLGAP4	protein_coding
ENSG00000080845	ENST00000339266	20	1	36306381	36528633	DLGAP4	protein_coding
ENSG00000080845	ENST00000401952	20	1	36367041	36528635	DLGAP4	protein_coding
ENSG00000080845	ENST00000373907	20	1	36367149	36527190	DLGAP4	protein_coding
ENSG00000080845	ENST00000475894	20	1	36461338	36528637	DLGAP4	protein_coding
ENSG00000080845	ENST00000482872	20	1	36461468	36500360	DLGAP4	protein_coding
ENSG00000080845	ENST00000495241	20	1	36461478	36500597	DLGAP4	protein_coding
ENSG00000080845	ENST00000340491	20	1	36461747	36527239	DLGAP4	protein_coding
ENSG00000080845	ENST00000489701	20	1	36492383	36527231	DLGAP4	protein_coding
ENSG00000101335	ENST00000279022	20	1	36541484	36551447	MYL9	protein_coding
ENSG00000101335	ENST00000346786	20	1	36541497	36549825	MYL9	protein_coding
ENSG00000118707	ENST00000373874	20	1	36573488	36593950	TGIF2	protein_coding
ENSG00000118707	ENST00000373872	20	1	36573607	36593950	TGIF2	protein_coding
ENSG00000259399	ENST00000558530	20	1	36574553	36612384	TGIF2-RAB5IF	protein_coding
ENSG00000118707	ENST00000558028	20	1	36574554	36591239	TGIF2	protein_coding
ENSG00000118707	ENST00000611732	20	1	36574554	36593945	TGIF2	protein_coding
ENSG00000118707	ENST00000560025	20	1	36574672	36591429	TGIF2	protein_coding
ENSG00000118707	ENST00000561398	20	1	36578807	36592141	TGIF2	protein_coding
ENSG00000118707	ENST00000557885	20	1	36578827	36591923	TGIF2	protein_coding
ENSG00000118707	ENST00000558465	20	1	36578925	36592298	TGIF2	protein_coding
ENSG00000101084	ENST00000344795	20	1	36605734	36612557	RAB5IF	protein_coding
ENSG00000101084	ENST00000373852	20	1	36605817	36612557	RAB5IF	protein_coding
ENSG00000101084	ENST00000342422	20	1	36605822	36612557	RAB5IF	protein_coding
ENSG00000101084	ENST00000639924	20	1	36605997	36609790	RAB5IF	protein_coding
ENSG00000101082	ENST00000262866	20	-1	36612318	36646216	SLA2	protein_coding
ENSG00000101082	ENST00000360672	20	-1	36612519	36645881	SLA2	protein_coding
ENSG00000101079	ENST00000373803	20	-1	36651766	36746053	NDRG3	protein_coding
ENSG00000101079	ENST00000359675	20	-1	36651766	36746067	NDRG3	protein_coding
ENSG00000101079	ENST00000349004	20	-1	36651766	36746078	NDRG3	protein_coding
ENSG00000101079	ENST00000373773	20	-1	36652375	36721787	NDRG3	protein_coding
ENSG00000101079	ENST00000422536	20	-1	36671341	36700675	NDRG3	protein_coding
ENSG00000149636	ENST00000426836	20	-1	36751791	36773751	DSN1	protein_coding
ENSG00000149636	ENST00000373740	20	-1	36751795	36773720	DSN1	protein_coding
ENSG00000149636	ENST00000448110	20	-1	36751795	36773760	DSN1	protein_coding
ENSG00000149636	ENST00000373750	20	-1	36751795	36773815	DSN1	protein_coding
ENSG00000149636	ENST00000373734	20	-1	36751795	36773818	DSN1	protein_coding
ENSG00000149636	ENST00000438549	20	-1	36758087	36773770	DSN1	protein_coding
ENSG00000149636	ENST00000447406	20	-1	36758087	36773799	DSN1	protein_coding
ENSG00000149639	ENST00000237536	20	-1	36777442	36863686	SOGA1	protein_coding
ENSG00000149639	ENST00000279034	20	-1	36777449	36859873	SOGA1	protein_coding
ENSG00000101342	ENST00000602922	20	1	36876121	36889863	TLDC2	protein_coding
ENSG00000101342	ENST00000217320	20	1	36876131	36894235	TLDC2	protein_coding
ENSG00000101342	ENST00000436941	20	1	36887455	36894235	TLDC2	protein_coding
ENSG00000101347	ENST00000646673	20	-1	36889773	36951901	SAMHD1	protein_coding
ENSG00000101347	ENST00000262878	20	-1	36890574	36951843	SAMHD1	protein_coding
ENSG00000101347	ENST00000643918	20	-1	36892747	36951681	SAMHD1	protein_coding
ENSG00000101347	ENST00000646066	20	-1	36892932	36951643	SAMHD1	protein_coding
ENSG00000101347	ENST00000465985	20	-1	36897571	36905394	SAMHD1	protein_coding
ENSG00000101347	ENST00000643825	20	-1	36897669	36905396	SAMHD1	protein_coding
ENSG00000080839	ENST00000373664	20	-1	36996349	37095995	RBL1	protein_coding
ENSG00000080839	ENST00000344359	20	-1	37003574	37095989	RBL1	protein_coding
ENSG00000080839	ENST00000525052	20	-1	37056160	37068055	RBL1	protein_coding
ENSG00000101353	ENST00000417458	20	-1	37101226	37158904	MROH8	protein_coding
ENSG00000101353	ENST00000343811	20	-1	37101226	37179559	MROH8	protein_coding
ENSG00000101353	ENST00000400441	20	-1	37101227	37179480	MROH8	protein_coding
ENSG00000101353	ENST00000400440	20	-1	37128821	37179571	MROH8	protein_coding
ENSG00000101353	ENST00000421643	20	-1	37128821	37179588	MROH8	protein_coding
ENSG00000101353	ENST00000434295	20	-1	37158971	37179338	MROH8	protein_coding
ENSG00000101353	ENST00000422138	20	-1	37159001	37178966	MROH8	protein_coding
ENSG00000118705	ENST00000456102	20	1	37178410	37210150	RPN2	protein_coding
ENSG00000118705	ENST00000237530	20	1	37179046	37241623	RPN2	protein_coding
ENSG00000118705	ENST00000373622	20	1	37179161	37241619	RPN2	protein_coding
ENSG00000118705	ENST00000373632	20	1	37179318	37210165	RPN2	protein_coding
ENSG00000118705	ENST00000437329	20	1	37228634	37241418	RPN2	protein_coding
ENSG00000118705	ENST00000456400	20	1	37228678	37241429	RPN2	protein_coding
ENSG00000118702	ENST00000373614	20	-1	37251082	37261835	GHRH	protein_coding
ENSG00000118702	ENST00000237527	20	-1	37251086	37256896	GHRH	protein_coding
ENSG00000118702	ENST00000373611	20	-1	37251160	37256889	GHRH	protein_coding
ENSG00000101363	ENST00000373606	20	1	37289638	37317260	MANBAL	protein_coding
ENSG00000101363	ENST00000397150	20	1	37289649	37316639	MANBAL	protein_coding
ENSG00000101363	ENST00000397152	20	1	37289663	37317260	MANBAL	protein_coding
ENSG00000101363	ENST00000373605	20	1	37296896	37317260	MANBAL	protein_coding
ENSG00000101363	ENST00000397151	20	1	37297345	37317260	MANBAL	protein_coding
ENSG00000197122	ENST00000373578	20	1	37346154	37406050	SRC	protein_coding
ENSG00000197122	ENST00000358208	20	1	37382604	37405432	SRC	protein_coding
ENSG00000197122	ENST00000373567	20	1	37383668	37406050	SRC	protein_coding
ENSG00000197122	ENST00000373558	20	1	37384150	37406050	SRC	protein_coding
ENSG00000166619	ENST00000397137	20	-1	37517417	37527732	BLCAP	protein_coding
ENSG00000166619	ENST00000649668	20	-1	37517417	37527875	BLCAP	protein_coding
ENSG00000166619	ENST00000373537	20	-1	37517417	37527931	BLCAP	protein_coding
ENSG00000166619	ENST00000414542	20	-1	37517418	37527931	BLCAP	protein_coding
