ENSMUSG00000051003	ENSMUST00000061541	16	1	3410262	3411203	Olfr161	protein_coding
ENSMUSG00000003234	ENSMUST00000232490	16	1	20367426	20369259	Abcf3	protein_coding
ENSMUSG00000003234	ENSMUST00000231258	16	1	20370729	20378439	Abcf3	protein_coding
ENSMUSG00000003234	ENSMUST00000148679	16	1	20378407	20379568	Abcf3	protein_coding
ENSMUSG00000046613	ENSMUST00000100074	16	1	20408221	20417217	Vwa5b2	protein_coding
ENSMUSG00000046613	ENSMUST00000096197	16	1	20408332	20424127	Vwa5b2	protein_coding
ENSMUSG00000046613	ENSMUST00000161257	16	1	20408601	20409970	Vwa5b2	protein_coding
ENSMUSG00000046613	ENSMUST00000232279	16	1	20408915	20410258	Vwa5b2	protein_coding
ENSMUSG00000046613	ENSMUST00000232474	16	1	20408963	20410140	Vwa5b2	protein_coding
ENSMUSG00000046613	ENSMUST00000159780	16	1	20409906	20424124	Vwa5b2	protein_coding
ENSMUSG00000033809	ENSMUST00000045918	16	-1	20424201	20429518	Alg3	protein_coding
ENSMUSG00000033809	ENSMUST00000231531	16	-1	20424208	20430485	Alg3	protein_coding
ENSMUSG00000033809	ENSMUST00000232458	16	-1	20424269	20430485	Alg3	protein_coding
ENSMUSG00000033809	ENSMUST00000232319	16	-1	20424269	20430485	Alg3	protein_coding
ENSMUSG00000033809	ENSMUST00000231749	16	-1	20424269	20430485	Alg3	protein_coding
ENSMUSG00000115219	ENSMUST00000115522	16	1	20430343	20437761	Eef1akmt4	protein_coding
ENSMUSG00000115219	ENSMUST00000119224	16	1	20430351	20437619	Eef1akmt4	protein_coding
ENSMUSG00000115293	ENSMUST00000120394	16	1	20430360	20464670	Gm49333	protein_coding
ENSMUSG00000115293	ENSMUST00000079600	16	1	20430375	20464665	Gm49333	protein_coding
ENSMUSG00000051146	ENSMUST00000052939	16	-1	20437965	20440037	Camk2n2	protein_coding
ENSMUSG00000022842	ENSMUST00000003898	16	1	20448578	20464665	Ece2	protein_coding
ENSMUSG00000022842	ENSMUST00000122306	16	1	20448595	20465226	Ece2	protein_coding
ENSMUSG00000022842	ENSMUST00000133344	16	1	20448601	20464665	Ece2	protein_coding
ENSMUSG00000022842	ENSMUST00000125971	16	1	20451620	20465235	Ece2	protein_coding
ENSMUSG00000006998	ENSMUST00000007212	16	1	20470402	20482164	Psmd2	protein_coding
ENSMUSG00000006998	ENSMUST00000232629	16	1	20470454	20473738	Psmd2	protein_coding
ENSMUSG00000006998	ENSMUST00000231897	16	1	20478154	20482162	Psmd2	protein_coding
ENSMUSG00000045983	ENSMUST00000154594	16	1	20487063	20498145	Eif4g1	protein_coding
ENSMUSG00000045983	ENSMUST00000128840	16	1	20487065	20497675	Eif4g1	protein_coding
ENSMUSG00000045983	ENSMUST00000044783	16	1	20491473	20511634	Eif4g1	protein_coding
ENSMUSG00000045983	ENSMUST00000115463	16	1	20491496	20511633	Eif4g1	protein_coding
ENSMUSG00000045983	ENSMUST00000142344	16	1	20491499	20502586	Eif4g1	protein_coding
ENSMUSG00000045983	ENSMUST00000073840	16	1	20491499	20511631	Eif4g1	protein_coding
ENSMUSG00000045983	ENSMUST00000143939	16	1	20491505	20511633	Eif4g1	protein_coding
ENSMUSG00000045983	ENSMUST00000128594	16	1	20491520	20502592	Eif4g1	protein_coding
ENSMUSG00000045983	ENSMUST00000150333	16	1	20491521	20502592	Eif4g1	protein_coding
ENSMUSG00000045983	ENSMUST00000231618	16	1	20491570	20497389	Eif4g1	protein_coding
ENSMUSG00000045983	ENSMUST00000140576	16	1	20491573	20498021	Eif4g1	protein_coding
ENSMUSG00000045983	ENSMUST00000115457	16	1	20491573	20511634	Eif4g1	protein_coding
ENSMUSG00000045983	ENSMUST00000154950	16	1	20492148	20496548	Eif4g1	protein_coding
ENSMUSG00000045983	ENSMUST00000115461	16	1	20492170	20511633	Eif4g1	protein_coding
ENSMUSG00000045983	ENSMUST00000136713	16	1	20492189	20497413	Eif4g1	protein_coding
ENSMUSG00000045983	ENSMUST00000115460	16	1	20492267	20511631	Eif4g1	protein_coding
ENSMUSG00000045983	ENSMUST00000141034	16	1	20492564	20497409	Eif4g1	protein_coding
ENSMUSG00000045983	ENSMUST00000151679	16	1	20492861	20497424	Eif4g1	protein_coding
ENSMUSG00000050821	ENSMUST00000149543	16	1	20511991	20518059	Fam131a	protein_coding
ENSMUSG00000050821	ENSMUST00000232207	16	1	20512001	20520314	Fam131a	protein_coding
ENSMUSG00000050821	ENSMUST00000118919	16	1	20512030	20521794	Fam131a	protein_coding
ENSMUSG00000050821	ENSMUST00000056518	16	1	20513658	20521798	Fam131a	protein_coding
ENSMUSG00000050821	ENSMUST00000128273	16	1	20514925	20520409	Fam131a	protein_coding
ENSMUSG00000022843	ENSMUST00000007207	16	-1	20521714	20534867	Clcn2	protein_coding
ENSMUSG00000022843	ENSMUST00000120099	16	-1	20521973	20534861	Clcn2	protein_coding
ENSMUSG00000022843	ENSMUST00000232309	16	-1	20521975	20534862	Clcn2	protein_coding
ENSMUSG00000021018	ENSMUST00000021405	16	1	20536415	20541017	Polr2h	protein_coding
ENSMUSG00000021018	ENSMUST00000231656	16	1	20536580	20541015	Polr2h	protein_coding
ENSMUSG00000021018	ENSMUST00000231392	16	1	20536856	20541014	Polr2h	protein_coding
ENSMUSG00000021018	ENSMUST00000161038	16	1	20536922	20540757	Polr2h	protein_coding
ENSMUSG00000022847	ENSMUST00000115437	16	-1	20543204	20553261	Thpo	protein_coding
ENSMUSG00000022847	ENSMUST00000076422	16	-1	20543908	20549348	Thpo	protein_coding
ENSMUSG00000022847	ENSMUST00000232217	16	-1	20543962	20549377	Thpo	protein_coding
ENSMUSG00000022847	ENSMUST00000231826	16	-1	20544337	20549301	Thpo	protein_coding
ENSMUSG00000006958	ENSMUST00000115423	16	1	20551877	20556902	Chrd	protein_coding
ENSMUSG00000006958	ENSMUST00000007171	16	1	20551877	20561134	Chrd	protein_coding
ENSMUSG00000006958	ENSMUST00000232646	16	1	20551879	20560871	Chrd	protein_coding
ENSMUSG00000090356	ENSMUST00000170665	16	-1	20971405	20972750	Teddm3	protein_coding
ENSMUSG00000005958	ENSMUST00000006112	16	1	21023505	21042054	Ephb3	protein_coding
ENSMUSG00000005958	ENSMUST00000232407	16	1	21029274	21033591	Ephb3	protein_coding
ENSMUSG00000005958	ENSMUST00000161063	16	1	21029845	21041717	Ephb3	protein_coding
ENSMUSG00000005958	ENSMUST00000231316	16	1	21031167	21033256	Ephb3	protein_coding
ENSMUSG00000033653	ENSMUST00000096191	16	1	21241868	21397997	Vps8	protein_coding
ENSMUSG00000033653	ENSMUST00000115397	16	1	21241868	21463430	Vps8	protein_coding
ENSMUSG00000033653	ENSMUST00000096192	16	1	21241868	21463430	Vps8	protein_coding
ENSMUSG00000033653	ENSMUST00000118923	16	1	21241919	21463430	Vps8	protein_coding
ENSMUSG00000033653	ENSMUST00000117598	16	1	21241951	21463422	Vps8	protein_coding
ENSMUSG00000033653	ENSMUST00000139473	16	1	21242022	21253723	Vps8	protein_coding
ENSMUSG00000033653	ENSMUST00000125487	16	1	21288937	21460322	Vps8	protein_coding
ENSMUSG00000043391	ENSMUST00000053336	16	-1	21467795	21513415	2510009E07Rik	protein_coding
ENSMUSG00000043391	ENSMUST00000232164	16	-1	21472068	21511981	2510009E07Rik	protein_coding
ENSMUSG00000043391	ENSMUST00000231592	16	-1	21495472	21513379	2510009E07Rik	protein_coding
ENSMUSG00000022853	ENSMUST00000023559	16	-1	21580037	21606557	Ehhadh	protein_coding
ENSMUSG00000033618	ENSMUST00000231988	16	1	21613096	21752189	Map3k13	protein_coding
ENSMUSG00000033618	ENSMUST00000232240	16	1	21644692	21752189	Map3k13	protein_coding
ENSMUSG00000033618	ENSMUST00000042065	16	1	21710719	21750627	Map3k13	protein_coding
ENSMUSG00000022856	ENSMUST00000023562	16	-1	21753076	21766302	Tmem41a	protein_coding
ENSMUSG00000044626	ENSMUST00000060673	16	-1	21772567	21814413	Liph	protein_coding
ENSMUSG00000044626	ENSMUST00000074230	16	-1	21774137	21814201	Liph	protein_coding
ENSMUSG00000044626	ENSMUST00000231766	16	-1	21774143	21814190	Liph	protein_coding
ENSMUSG00000022855	ENSMUST00000023561	16	1	21828234	21868019	Senp2	protein_coding
ENSMUSG00000022855	ENSMUST00000231632	16	1	21828549	21829137	Senp2	protein_coding
ENSMUSG00000022855	ENSMUST00000232534	16	1	21828553	21842559	Senp2	protein_coding
ENSMUSG00000033581	ENSMUST00000100052	16	-1	21877759	21982049	Igf2bp2	protein_coding
ENSMUSG00000033581	ENSMUST00000115379	16	-1	21878210	21980200	Igf2bp2	protein_coding
ENSMUSG00000022858	ENSMUST00000161286	16	-1	22063299	22084755	Tra2b	protein_coding
ENSMUSG00000022858	ENSMUST00000023564	16	-1	22065198	22073997	Tra2b	protein_coding
ENSMUSG00000013089	ENSMUST00000079601	16	-1	22200059	22258469	Etv5	protein_coding
ENSMUSG00000013089	ENSMUST00000168774	16	-1	22200066	22255264	Etv5	protein_coding
ENSMUSG00000013089	ENSMUST00000170393	16	-1	22231674	22258320	Etv5	protein_coding
ENSMUSG00000022861	ENSMUST00000089925	16	-1	22287211	22475923	Dgkg	protein_coding
ENSMUSG00000022861	ENSMUST00000023578	16	-1	22287972	22475971	Dgkg	protein_coding
ENSMUSG00000033501	ENSMUST00000040592	16	-1	22623953	22630327	Crygs	protein_coding
ENSMUSG00000004462	ENSMUST00000004576	16	-1	22631964	22676419	Tbccd1	protein_coding
ENSMUSG00000004462	ENSMUST00000232075	16	-1	22631970	22676417	Tbccd1	protein_coding
ENSMUSG00000004462	ENSMUST00000232251	16	-1	22644739	22675615	Tbccd1	protein_coding
ENSMUSG00000004462	ENSMUST00000231513	16	-1	22660479	22663393	Tbccd1	protein_coding
ENSMUSG00000004460	ENSMUST00000004574	16	1	22676595	22691138	Dnajb11	protein_coding
ENSMUSG00000004460	ENSMUST00000178320	16	1	22676595	22691215	Dnajb11	protein_coding
ENSMUSG00000004460	ENSMUST00000166487	16	1	22676616	22698384	Dnajb11	protein_coding
ENSMUSG00000004460	ENSMUST00000133013	16	1	22688177	22691056	Dnajb11	protein_coding
ENSMUSG00000022868	ENSMUST00000231848	16	1	22710027	22718177	Ahsg	protein_coding
ENSMUSG00000022868	ENSMUST00000231328	16	1	22710149	22718199	Ahsg	protein_coding
ENSMUSG00000022868	ENSMUST00000023583	16	1	22710787	22718193	Ahsg	protein_coding
ENSMUSG00000022868	ENSMUST00000232098	16	1	22710789	22718193	Ahsg	protein_coding
ENSMUSG00000022868	ENSMUST00000232674	16	1	22713614	22718193	Ahsg	protein_coding
ENSMUSG00000022871	ENSMUST00000231768	16	1	22737084	22758528	Fetub	protein_coding
ENSMUSG00000022871	ENSMUST00000170805	16	1	22737132	22758528	Fetub	protein_coding
ENSMUSG00000022871	ENSMUST00000231880	16	1	22737249	22758154	Fetub	protein_coding
ENSMUSG00000022871	ENSMUST00000023587	16	1	22738987	22758502	Fetub	protein_coding
ENSMUSG00000022871	ENSMUST00000232097	16	1	22739066	22758507	Fetub	protein_coding
ENSMUSG00000022871	ENSMUST00000116625	16	1	22739202	22758502	Fetub	protein_coding
ENSMUSG00000022871	ENSMUST00000167399	16	1	22740495	22758507	Fetub	protein_coding
ENSMUSG00000022877	ENSMUST00000023590	16	1	22769822	22780406	Hrg	protein_coding
ENSMUSG00000022877	ENSMUST00000232422	16	1	22769850	22775951	Hrg	protein_coding
ENSMUSG00000060459	ENSMUST00000115349	16	-1	22804604	22847818	Kng2	protein_coding
ENSMUSG00000060459	ENSMUST00000231872	16	-1	22804624	22818709	Kng2	protein_coding
ENSMUSG00000060459	ENSMUST00000039338	16	-1	22806096	22847767	Kng2	protein_coding
ENSMUSG00000060459	ENSMUST00000100046	16	-1	22806096	22847851	Kng2	protein_coding
ENSMUSG00000060459	ENSMUST00000232459	16	-1	22822682	22848232	Kng2	protein_coding
ENSMUSG00000022875	ENSMUST00000125790	16	1	22876615	22886619	Kng1	protein_coding
ENSMUSG00000022875	ENSMUST00000039492	16	1	22877000	22900828	Kng1	protein_coding
ENSMUSG00000022875	ENSMUST00000023589	16	1	22877094	22898756	Kng1	protein_coding
ENSMUSG00000022875	ENSMUST00000089902	16	1	22877143	22898920	Kng1	protein_coding
ENSMUSG00000022884	ENSMUST00000023599	16	1	22926194	22932697	Eif4a2	protein_coding
ENSMUSG00000022884	ENSMUST00000168891	16	1	22926229	22932867	Eif4a2	protein_coding
ENSMUSG00000022884	ENSMUST00000187168	16	1	22926508	22931934	Eif4a2	protein_coding
ENSMUSG00000022884	ENSMUST00000232287	16	1	22926509	22930308	Eif4a2	protein_coding
ENSMUSG00000022884	ENSMUST00000077605	16	1	22926509	22932696	Eif4a2	protein_coding
ENSMUSG00000022881	ENSMUST00000023598	16	-1	22932693	22946487	Rfc4	protein_coding
ENSMUSG00000022881	ENSMUST00000115338	16	-1	22932701	22946467	Rfc4	protein_coding
ENSMUSG00000022881	ENSMUST00000133847	16	-1	22933457	22946441	Rfc4	protein_coding
ENSMUSG00000022878	ENSMUST00000023593	16	1	22965286	22976778	Adipoq	protein_coding
ENSMUSG00000022878	ENSMUST00000171309	16	1	22965396	22976042	Adipoq	protein_coding
ENSMUSG00000022885	ENSMUST00000023601	16	1	23043490	23179098	St6gal1	protein_coding
ENSMUSG00000022885	ENSMUST00000178797	16	1	23044771	23179100	St6gal1	protein_coding
ENSMUSG00000022885	ENSMUST00000128050	16	1	23088379	23139929	St6gal1	protein_coding
ENSMUSG00000022885	ENSMUST00000115335	16	1	23109220	23177345	St6gal1	protein_coding
ENSMUSG00000033383	ENSMUST00000038730	16	1	23247883	23252710	Rtp1	protein_coding
ENSMUSG00000022887	ENSMUST00000089883	16	-1	23268167	23339565	Masp1	protein_coding
ENSMUSG00000022887	ENSMUST00000229619	16	-1	23287113	23339400	Masp1	protein_coding
ENSMUSG00000022887	ENSMUST00000230040	16	-1	23298059	23339398	Masp1	protein_coding
ENSMUSG00000033355	ENSMUST00000209422	16	1	23339041	23432972	Rtp4	protein_coding
ENSMUSG00000033355	ENSMUST00000211569	16	1	23420492	23431900	Rtp4	protein_coding
ENSMUSG00000033355	ENSMUST00000210901	16	1	23427807	23432486	Rtp4	protein_coding
ENSMUSG00000033355	ENSMUST00000038423	16	1	23428669	23432972	Rtp4	protein_coding
ENSMUSG00000033355	ENSMUST00000211349	16	1	23428675	23432464	Rtp4	protein_coding
ENSMUSG00000004366	ENSMUST00000004480	16	-1	23708323	23709708	Sst	protein_coding
ENSMUSG00000047531	ENSMUST00000061030	16	-1	23744298	23749544	Rtp2	protein_coding
ENSMUSG00000047531	ENSMUST00000231038	16	-1	23745977	23751144	Rtp2	protein_coding
ENSMUSG00000022508	ENSMUST00000023151	16	-1	23783802	23807602	Bcl6	protein_coding
ENSMUSG00000110291	ENSMUST00000210705	16	1	23807232	23807345	Gm37419	protein_coding
ENSMUSG00000033306	ENSMUST00000038053	16	1	24212290	24811328	Lpp	protein_coding
ENSMUSG00000033306	ENSMUST00000078988	16	1	24266841	24799780	Lpp	protein_coding
ENSMUSG00000033306	ENSMUST00000115314	16	1	24540605	24798280	Lpp	protein_coding
ENSMUSG00000048399	ENSMUST00000056087	16	1	25105567	25241094	Tprg	protein_coding
ENSMUSG00000022510	ENSMUST00000115307	16	1	25502513	25640068	Trp63	protein_coding
ENSMUSG00000022510	ENSMUST00000115308	16	1	25502515	25695894	Trp63	protein_coding
ENSMUSG00000022510	ENSMUST00000065523	16	1	25502515	25710837	Trp63	protein_coding
ENSMUSG00000022510	ENSMUST00000115310	16	1	25502515	25710852	Trp63	protein_coding
ENSMUSG00000022510	ENSMUST00000115304	16	1	25620666	25686604	Trp63	protein_coding
ENSMUSG00000022510	ENSMUST00000115305	16	1	25620666	25695894	Trp63	protein_coding
ENSMUSG00000022510	ENSMUST00000040231	16	1	25620666	25710852	Trp63	protein_coding
ENSMUSG00000022510	ENSMUST00000115306	16	1	25620666	25710852	Trp63	protein_coding
ENSMUSG00000038168	ENSMUST00000039990	16	-1	25778038	25924534	P3h2	protein_coding
ENSMUSG00000022512	ENSMUST00000023154	16	-1	26175392	26190591	Cldn1	protein_coding
ENSMUSG00000038148	ENSMUST00000161053	16	1	26281885	26301515	Cldn16	protein_coding
ENSMUSG00000038148	ENSMUST00000115302	16	1	26282006	26301513	Cldn16	protein_coding
ENSMUSG00000091972	ENSMUST00000165687	16	-1	26323306	26345512	Tmem207	protein_coding
ENSMUSG00000022514	ENSMUST00000096129	16	1	26400454	26544014	Il1rap	protein_coding
ENSMUSG00000022514	ENSMUST00000166294	16	1	26400492	26543103	Il1rap	protein_coding
ENSMUSG00000022514	ENSMUST00000174202	16	1	26400503	26521106	Il1rap	protein_coding
ENSMUSG00000022514	ENSMUST00000023156	16	1	26400507	26536494	Il1rap	protein_coding
ENSMUSG00000068428	ENSMUST00000089832	16	-1	26775985	26808724	Gmnc	protein_coding
ENSMUSG00000068428	ENSMUST00000231969	16	-1	26777855	26786995	Gmnc	protein_coding
ENSMUSG00000068428	ENSMUST00000231299	16	-1	26777855	26810402	Gmnc	protein_coding
ENSMUSG00000052276	ENSMUST00000066852	16	1	27126239	27169962	Ostn	protein_coding
ENSMUSG00000056423	ENSMUST00000070531	16	-1	27172072	27188989	Uts2b	protein_coding
ENSMUSG00000038127	ENSMUST00000239351	16	1	27207619	27265133	Ccdc50	protein_coding
ENSMUSG00000038127	ENSMUST00000100026	16	1	27207619	27270968	Ccdc50	protein_coding
ENSMUSG00000038127	ENSMUST00000039443	16	1	27207730	27258419	Ccdc50	protein_coding
ENSMUSG00000038127	ENSMUST00000096127	16	1	27207730	27265131	Ccdc50	protein_coding
ENSMUSG00000038127	ENSMUST00000143823	16	1	27208686	27257099	Ccdc50	protein_coding
ENSMUSG00000022523	ENSMUST00000100024	16	-1	27978850	28265029	Fgf12	protein_coding
ENSMUSG00000022523	ENSMUST00000232352	16	-1	27981106	28571820	Fgf12	protein_coding
ENSMUSG00000022523	ENSMUST00000231399	16	-1	28008176	28383703	Fgf12	protein_coding
ENSMUSG00000022523	ENSMUST00000231717	16	-1	28215697	28264827	Fgf12	protein_coding
ENSMUSG00000051065	ENSMUST00000100023	16	-1	28644928	28748425	Mb21d2	protein_coding
ENSMUSG00000022525	ENSMUST00000089824	16	1	29028447	29049283	Plaat1	protein_coding
ENSMUSG00000022525	ENSMUST00000162747	16	1	29028860	29047134	Plaat1	protein_coding
ENSMUSG00000048939	ENSMUST00000075806	16	-1	29050603	29197550	Atp13a5	protein_coding
ENSMUSG00000048939	ENSMUST00000143373	16	-1	29051212	29197485	Atp13a5	protein_coding
ENSMUSG00000048939	ENSMUST00000152040	16	-1	29152783	29197401	Atp13a5	protein_coding
ENSMUSG00000038094	ENSMUST00000182627	16	-1	29214846	29360415	Atp13a4	protein_coding
ENSMUSG00000038094	ENSMUST00000057018	16	-1	29214859	29360301	Atp13a4	protein_coding
ENSMUSG00000038094	ENSMUST00000039090	16	-1	29239563	29363682	Atp13a4	protein_coding
ENSMUSG00000038084	ENSMUST00000160597	16	1	29398152	29473702	Opa1	protein_coding
ENSMUSG00000038084	ENSMUST00000161186	16	1	29398198	29467818	Opa1	protein_coding
ENSMUSG00000038084	ENSMUST00000038867	16	1	29398198	29470694	Opa1	protein_coding
ENSMUSG00000038084	ENSMUST00000162240	16	1	29405832	29429724	Opa1	protein_coding
ENSMUSG00000022528	ENSMUST00000023171	16	1	29884158	29886614	Hes1	protein_coding
ENSMUSG00000023176	ENSMUST00000064856	16	-1	30075196	30086317	Cpn2	protein_coding
ENSMUSG00000052316	ENSMUST00000064606	16	-1	30088120	30102074	Lrrc15	protein_coding
ENSMUSG00000047953	ENSMUST00000061190	16	-1	30126503	30129597	Gp5	protein_coding
ENSMUSG00000022533	ENSMUST00000061350	16	-1	30131241	30207348	Atp13a3	protein_coding
ENSMUSG00000022533	ENSMUST00000100013	16	-1	30131241	30207348	Atp13a3	protein_coding
ENSMUSG00000022533	ENSMUST00000229503	16	-1	30134376	30152708	Atp13a3	protein_coding
ENSMUSG00000022533	ENSMUST00000229616	16	-1	30181397	30224793	Atp13a3	protein_coding
ENSMUSG00000022537	ENSMUST00000140402	16	-1	30332509	30369396	Tmem44	protein_coding
ENSMUSG00000022538	ENSMUST00000117363	16	-1	30379312	30406410	Lsg1	protein_coding
ENSMUSG00000046546	ENSMUST00000059078	16	1	30418541	30421615	Fam43a	protein_coding
ENSMUSG00000047434	ENSMUST00000055389	16	-1	30773962	30900250	Xxylt1	protein_coding
ENSMUSG00000049076	ENSMUST00000058033	16	-1	30911233	31019981	Acap2	protein_coding
ENSMUSG00000049076	ENSMUST00000230614	16	-1	30914234	31019980	Acap2	protein_coding
ENSMUSG00000049076	ENSMUST00000229010	16	-1	30914772	31019809	Acap2	protein_coding
ENSMUSG00000049076	ENSMUST00000231125	16	-1	30915164	31019809	Acap2	protein_coding
ENSMUSG00000049076	ENSMUST00000239132	16	-1	30920192	30923701	Acap2	protein_coding
ENSMUSG00000047714	ENSMUST00000060188	16	-1	31070355	31094095	Ppp1r2	protein_coding
ENSMUSG00000047714	ENSMUST00000115233	16	-1	31076793	31093810	Ppp1r2	protein_coding
ENSMUSG00000022548	ENSMUST00000130560	16	-1	31115010	31133626	Apod	protein_coding
ENSMUSG00000022548	ENSMUST00000115230	16	-1	31115940	31133622	Apod	protein_coding
ENSMUSG00000046598	ENSMUST00000089759	16	1	31241098	31276315	Bdh1	protein_coding
ENSMUSG00000046598	ENSMUST00000115227	16	1	31247566	31277719	Bdh1	protein_coding
ENSMUSG00000046598	ENSMUST00000115226	16	1	31248117	31276040	Bdh1	protein_coding
ENSMUSG00000046598	ENSMUST00000149039	16	1	31254909	31275568	Bdh1	protein_coding
ENSMUSG00000022770	ENSMUST00000115205	16	1	31482261	31693947	Dlg1	protein_coding
ENSMUSG00000022770	ENSMUST00000115201	16	1	31482727	31690664	Dlg1	protein_coding
ENSMUSG00000022770	ENSMUST00000100001	16	1	31482753	31692174	Dlg1	protein_coding
ENSMUSG00000022770	ENSMUST00000064477	16	1	31482857	31692164	Dlg1	protein_coding
ENSMUSG00000022770	ENSMUST00000023454	16	1	31482968	31691502	Dlg1	protein_coding
ENSMUSG00000022770	ENSMUST00000115196	16	1	31573168	31691079	Dlg1	protein_coding
ENSMUSG00000022770	ENSMUST00000131136	16	1	31610589	31661636	Dlg1	protein_coding
ENSMUSG00000022780	ENSMUST00000023464	16	1	31697628	31717838	Meltf	protein_coding
ENSMUSG00000045625	ENSMUST00000052174	16	1	31752669	31764864	Pigz	protein_coding
ENSMUSG00000045625	ENSMUST00000151412	16	1	31752761	31763166	Pigz	protein_coding
ENSMUSG00000045625	ENSMUST00000134928	16	1	31752800	31761441	Pigz	protein_coding
ENSMUSG00000045625	ENSMUST00000134666	16	1	31760731	31761441	Pigz	protein_coding
ENSMUSG00000107002	ENSMUST00000202722	16	-1	31765868	31767312	0610012G03Rik	protein_coding
ENSMUSG00000022774	ENSMUST00000023460	16	1	31767331	31777290	Ncbp2	protein_coding
ENSMUSG00000022774	ENSMUST00000126215	16	1	31767424	31780599	Ncbp2	protein_coding
ENSMUSG00000022772	ENSMUST00000231360	16	-1	31778490	31822105	Senp5	protein_coding
ENSMUSG00000022772	ENSMUST00000023457	16	-1	31781324	31821981	Senp5	protein_coding
ENSMUSG00000022772	ENSMUST00000129900	16	-1	31794640	31809171	Senp5	protein_coding
ENSMUSG00000022781	ENSMUST00000023467	16	-1	31835108	31898160	Pak2	protein_coding
ENSMUSG00000023791	ENSMUST00000232321	16	-1	31903234	31918558	Pigx	protein_coding
ENSMUSG00000023791	ENSMUST00000189013	16	-1	31903236	31918545	Pigx	protein_coding
ENSMUSG00000023791	ENSMUST00000096109	16	-1	31903242	31918556	Pigx	protein_coding
ENSMUSG00000023791	ENSMUST00000155966	16	-1	31903256	31918546	Pigx	protein_coding
ENSMUSG00000035790	ENSMUST00000115168	16	1	31918618	31926887	Cep19	protein_coding
ENSMUSG00000035790	ENSMUST00000042869	16	1	31918770	31926869	Cep19	protein_coding
ENSMUSG00000035790	ENSMUST00000169186	16	1	31922696	31926873	Cep19	protein_coding
ENSMUSG00000052384	ENSMUST00000099991	16	-1	31961603	31984403	Nrros	protein_coding
ENSMUSG00000052384	ENSMUST00000126869	16	-1	31961613	31966699	Nrros	protein_coding
ENSMUSG00000052384	ENSMUST00000231836	16	-1	31961613	31984294	Nrros	protein_coding
ENSMUSG00000052384	ENSMUST00000115165	16	-1	31961613	31984375	Nrros	protein_coding
ENSMUSG00000052384	ENSMUST00000115163	16	-1	31961643	31984294	Nrros	protein_coding
ENSMUSG00000052384	ENSMUST00000143682	16	-1	31961643	31984312	Nrros	protein_coding
ENSMUSG00000052384	ENSMUST00000130410	16	-1	31963500	31984412	Nrros	protein_coding
ENSMUSG00000052384	ENSMUST00000144345	16	-1	31963692	31984300	Nrros	protein_coding
ENSMUSG00000075269	ENSMUST00000231941	16	1	31998641	32005790	Bex6	protein_coding
ENSMUSG00000075269	ENSMUST00000231512	16	1	32002752	32005761	Bex6	protein_coding
ENSMUSG00000075269	ENSMUST00000099990	16	1	32005004	32005767	Bex6	protein_coding
ENSMUSG00000035764	ENSMUST00000042732	16	-1	32048930	32065976	Fbxo45	protein_coding
ENSMUSG00000022787	ENSMUST00000141820	16	1	32066045	32075571	Wdr53	protein_coding
ENSMUSG00000022787	ENSMUST00000178573	16	1	32066045	32075892	Wdr53	protein_coding
ENSMUSG00000022787	ENSMUST00000023474	16	1	32066071	32075901	Wdr53	protein_coding
ENSMUSG00000022787	ENSMUST00000135289	16	1	32066219	32070978	Wdr53	protein_coding
ENSMUSG00000046345	ENSMUST00000093183	16	1	32090286	32093599	Smco1	protein_coding
ENSMUSG00000014074	ENSMUST00000014218	16	1	32096279	32119724	Rnf168	protein_coding
ENSMUSG00000014074	ENSMUST00000171474	16	1	32096279	32120252	Rnf168	protein_coding
ENSMUSG00000053774	ENSMUST00000115151	16	1	32151075	32212565	Ubxn7	protein_coding
ENSMUSG00000053774	ENSMUST00000232137	16	1	32151086	32206713	Ubxn7	protein_coding
ENSMUSG00000079625	ENSMUST00000115149	16	1	32219324	32227045	Tm4sf19	protein_coding
ENSMUSG00000014075	ENSMUST00000014220	16	1	32238520	32247917	Dynlt2b	protein_coding
ENSMUSG00000014075	ENSMUST00000080316	16	1	32238564	32247913	Dynlt2b	protein_coding
ENSMUSG00000005615	ENSMUST00000115137	16	1	32249739	32293522	Pcyt1a	protein_coding
ENSMUSG00000005615	ENSMUST00000079791	16	1	32249742	32293888	Pcyt1a	protein_coding
ENSMUSG00000005615	ENSMUST00000115140	16	1	32250048	32290855	Pcyt1a	protein_coding
ENSMUSG00000005615	ENSMUST00000104893	16	1	32250067	32290436	Pcyt1a	protein_coding
ENSMUSG00000035699	ENSMUST00000042042	16	-1	32293322	32306697	Slc51a	protein_coding
ENSMUSG00000052363	ENSMUST00000064192	16	1	32315083	32326029	Zdhhc19	protein_coding
ENSMUSG00000052363	ENSMUST00000231510	16	1	32315118	32326035	Zdhhc19	protein_coding
ENSMUSG00000022797	ENSMUST00000023486	16	1	32427738	32451612	Tfrc	protein_coding
ENSMUSG00000022797	ENSMUST00000120680	16	1	32427801	32442559	Tfrc	protein_coding
ENSMUSG00000022797	ENSMUST00000124243	16	1	32428068	32432044	Tfrc	protein_coding
ENSMUSG00000022791	ENSMUST00000145627	16	1	32462692	32487097	Tnk2	protein_coding
ENSMUSG00000022791	ENSMUST00000124585	16	1	32463109	32482706	Tnk2	protein_coding
ENSMUSG00000022791	ENSMUST00000115126	16	1	32463324	32502311	Tnk2	protein_coding
