ENSMUSG00000115072	ENSMUST00000105160	4	1	3172083	3173003	Vmn1r2	protein_coding
ENSMUSG00000073774	ENSMUST00000097918	4	1	115741597	115745161	Kncn	protein_coding
ENSMUSG00000034185	ENSMUST00000132221	4	1	115747862	115756424	6430628N08Rik	protein_coding
ENSMUSG00000034185	ENSMUST00000165938	4	1	115747863	115756424	6430628N08Rik	protein_coding
ENSMUSG00000028707	ENSMUST00000064806	4	-1	115772316	115782835	Dmbx1	protein_coding
ENSMUSG00000028707	ENSMUST00000124071	4	-1	115772316	115797123	Dmbx1	protein_coding
ENSMUSG00000028707	ENSMUST00000084338	4	-1	115772317	115797123	Dmbx1	protein_coding
ENSMUSG00000034171	ENSMUST00000049095	4	-1	115853866	115875123	Faah	protein_coding
ENSMUSG00000028706	ENSMUST00000030475	4	-1	115890039	115911073	Nsun4	protein_coding
ENSMUSG00000028706	ENSMUST00000165493	4	-1	115891104	115910577	Nsun4	protein_coding
ENSMUSG00000063882	ENSMUST00000050580	4	-1	115924162	115932228	Uqcrh	protein_coding
ENSMUSG00000063882	ENSMUST00000078676	4	-1	115924162	115932268	Uqcrh	protein_coding
ENSMUSG00000028703	ENSMUST00000030471	4	1	115932466	115954240	Lrrc41	protein_coding
ENSMUSG00000028702	ENSMUST00000102705	4	-1	115954113	115980882	Rad54l	protein_coding
ENSMUSG00000028702	ENSMUST00000102704	4	-1	115954172	115980856	Rad54l	protein_coding
ENSMUSG00000028701	ENSMUST00000030469	4	-1	115989603	116001806	Lurap1	protein_coding
ENSMUSG00000028700	ENSMUST00000120083	4	1	115994434	116017045	Pomgnt1	protein_coding
ENSMUSG00000028700	ENSMUST00000121052	4	1	115994952	116017041	Pomgnt1	protein_coding
ENSMUSG00000028700	ENSMUST00000106498	4	1	116007715	116017041	Pomgnt1	protein_coding
ENSMUSG00000028700	ENSMUST00000106496	4	1	116007722	116017041	Pomgnt1	protein_coding
ENSMUSG00000028700	ENSMUST00000106494	4	1	116008628	116016634	Pomgnt1	protein_coding
ENSMUSG00000028699	ENSMUST00000030465	4	-1	116019066	116024797	Tspan1	protein_coding
ENSMUSG00000028699	ENSMUST00000143426	4	-1	116020505	116024798	Tspan1	protein_coding
ENSMUSG00000078593	ENSMUST00000106492	4	1	116030569	116031487	1700042G07Rik	protein_coding
ENSMUSG00000111410	ENSMUST00000216692	4	1	116030581	116157038	Gm49337	protein_coding
ENSMUSG00000028698	ENSMUST00000147292	4	1	116078815	116116773	Pik3r3	protein_coding
ENSMUSG00000028698	ENSMUST00000030464	4	1	116078858	116160253	Pik3r3	protein_coding
ENSMUSG00000028698	ENSMUST00000106490	4	1	116078893	116157038	Pik3r3	protein_coding
ENSMUSG00000003810	ENSMUST00000239239	4	-1	116163959	116228929	Mast2	protein_coding
ENSMUSG00000003810	ENSMUST00000239177	4	-1	116163959	116228931	Mast2	protein_coding
ENSMUSG00000003810	ENSMUST00000106484	4	-1	116163959	116320948	Mast2	protein_coding
ENSMUSG00000003810	ENSMUST00000003908	4	-1	116163959	116321119	Mast2	protein_coding
ENSMUSG00000003810	ENSMUST00000106486	4	-1	116163960	116321380	Mast2	protein_coding
ENSMUSG00000003810	ENSMUST00000106485	4	-1	116163960	116321380	Mast2	protein_coding
ENSMUSG00000003810	ENSMUST00000123072	4	-1	116179631	116263183	Mast2	protein_coding
ENSMUSG00000003810	ENSMUST00000144281	4	-1	116184844	116263199	Mast2	protein_coding
ENSMUSG00000028696	ENSMUST00000106479	4	1	116364746	116395432	Ipp	protein_coding
ENSMUSG00000028696	ENSMUST00000030461	4	1	116364749	116395440	Ipp	protein_coding
ENSMUSG00000055900	ENSMUST00000106478	4	-1	116408830	116413133	Tmem69	protein_coding
ENSMUSG00000055900	ENSMUST00000069674	4	-1	116410152	116413132	Tmem69	protein_coding
ENSMUSG00000034042	ENSMUST00000030460	4	1	116414855	116451079	Gpbp1l1	protein_coding
ENSMUSG00000034042	ENSMUST00000106475	4	1	116415276	116450233	Gpbp1l1	protein_coding
ENSMUSG00000034035	ENSMUST00000051869	4	1	116453927	116457463	Ccdc17	protein_coding
ENSMUSG00000028693	ENSMUST00000030457	4	-1	116458249	116484694	Nasp	protein_coding
ENSMUSG00000028693	ENSMUST00000081182	4	-1	116458806	116484675	Nasp	protein_coding
ENSMUSG00000028693	ENSMUST00000030456	4	-1	116458806	116485138	Nasp	protein_coding
ENSMUSG00000028692	ENSMUST00000030455	4	-1	116493707	116508877	Akr1a1	protein_coding
ENSMUSG00000028692	ENSMUST00000128059	4	-1	116496299	116506671	Akr1a1	protein_coding
ENSMUSG00000028691	ENSMUST00000135573	4	1	116542741	116558019	Prdx1	protein_coding
ENSMUSG00000028691	ENSMUST00000151129	4	1	116542796	116551039	Prdx1	protein_coding
ENSMUSG00000028691	ENSMUST00000129315	4	1	116543058	116550189	Prdx1	protein_coding
ENSMUSG00000028691	ENSMUST00000106470	4	1	116543084	116556469	Prdx1	protein_coding
ENSMUSG00000028691	ENSMUST00000030454	4	1	116544509	116556383	Prdx1	protein_coding
ENSMUSG00000028690	ENSMUST00000030453	4	-1	116559476	116565603	Mmachc	protein_coding
ENSMUSG00000028689	ENSMUST00000030452	4	1	116565706	116572296	Ccdc163	protein_coding
ENSMUSG00000028689	ENSMUST00000106462	4	1	116565768	116572300	Ccdc163	protein_coding
ENSMUSG00000028689	ENSMUST00000138305	4	1	116565793	116567339	Ccdc163	protein_coding
ENSMUSG00000028689	ENSMUST00000125671	4	1	116565795	116567000	Ccdc163	protein_coding
ENSMUSG00000028689	ENSMUST00000130828	4	1	116565806	116567477	Ccdc163	protein_coding
ENSMUSG00000028689	ENSMUST00000106463	4	1	116565831	116572301	Ccdc163	protein_coding
ENSMUSG00000028689	ENSMUST00000135499	4	1	116565901	116566703	Ccdc163	protein_coding
ENSMUSG00000028689	ENSMUST00000106464	4	1	116566127	116572300	Ccdc163	protein_coding
ENSMUSG00000028689	ENSMUST00000156206	4	1	116569987	116572296	Ccdc163	protein_coding
ENSMUSG00000033985	ENSMUST00000045542	4	1	116578145	116661439	Tesk2	protein_coding
ENSMUSG00000033985	ENSMUST00000106459	4	1	116578166	116663153	Tesk2	protein_coding
ENSMUSG00000033985	ENSMUST00000106456	4	1	116598880	116661299	Tesk2	protein_coding
ENSMUSG00000028688	ENSMUST00000106455	4	-1	116651507	116664745	Toe1	protein_coding
ENSMUSG00000028688	ENSMUST00000030451	4	-1	116661199	116664837	Toe1	protein_coding
ENSMUSG00000028687	ENSMUST00000102699	4	1	116664920	116676628	Mutyh	protein_coding
ENSMUSG00000028687	ENSMUST00000130359	4	1	116664922	116672853	Mutyh	protein_coding
ENSMUSG00000043155	ENSMUST00000055436	4	-1	116677101	116678904	Hpdl	protein_coding
ENSMUSG00000033948	ENSMUST00000044823	4	1	116734573	116846461	Zswim5	protein_coding
ENSMUSG00000028684	ENSMUST00000030446	4	-1	116847162	116851610	Urod	protein_coding
ENSMUSG00000028684	ENSMUST00000130273	4	-1	116848658	116851554	Urod	protein_coding
ENSMUSG00000046861	ENSMUST00000050067	4	1	116852514	116862474	Hectd3	protein_coding
ENSMUSG00000028683	ENSMUST00000106448	4	1	116876599	116944049	Eif2b3	protein_coding
ENSMUSG00000028683	ENSMUST00000106447	4	1	116876605	116930457	Eif2b3	protein_coding
ENSMUSG00000028683	ENSMUST00000070610	4	1	116879352	116944042	Eif2b3	protein_coding
ENSMUSG00000028681	ENSMUST00000030443	4	1	116953272	116972580	Ptch2	protein_coding
ENSMUSG00000073771	ENSMUST00000183310	4	-1	116977372	116982815	Btbd19	protein_coding
ENSMUSG00000047671	ENSMUST00000134074	4	1	116983991	116985533	Dynlt4	protein_coding
ENSMUSG00000047671	ENSMUST00000062206	4	1	116984010	116985935	Dynlt4	protein_coding
ENSMUSG00000047671	ENSMUST00000144269	4	1	116984371	116985712	Dynlt4	protein_coding
ENSMUSG00000028680	ENSMUST00000076859	4	-1	116985852	116991160	Plk3	protein_coding
ENSMUSG00000028680	ENSMUST00000147730	4	-1	116985854	116990996	Plk3	protein_coding
ENSMUSG00000047675	ENSMUST00000102696	4	-1	117011024	117013440	Rps8	protein_coding
ENSMUSG00000028678	ENSMUST00000065896	4	-1	117016836	117039836	Kif2c	protein_coding
ENSMUSG00000028678	ENSMUST00000106436	4	-1	117017340	117035941	Kif2c	protein_coding
ENSMUSG00000028678	ENSMUST00000153953	4	-1	117032189	117035939	Kif2c	protein_coding
ENSMUSG00000060268	ENSMUST00000165128	4	-1	117070531	117109114	Armh1	protein_coding
ENSMUSG00000048772	ENSMUST00000062824	4	1	117109148	117125777	Tmem53	protein_coding
ENSMUSG00000048772	ENSMUST00000125943	4	1	117109237	117125711	Tmem53	protein_coding
ENSMUSG00000048772	ENSMUST00000106434	4	1	117109239	117125779	Tmem53	protein_coding
ENSMUSG00000048772	ENSMUST00000106433	4	1	117109537	117125777	Tmem53	protein_coding
ENSMUSG00000028677	ENSMUST00000030439	4	-1	117128660	117354249	Rnf220	protein_coding
ENSMUSG00000028677	ENSMUST00000102690	4	-1	117128661	117145969	Rnf220	protein_coding
ENSMUSG00000028677	ENSMUST00000221654	4	-1	117128669	117146643	Rnf220	protein_coding
ENSMUSG00000028677	ENSMUST00000094853	4	-1	117129124	117232654	Rnf220	protein_coding
ENSMUSG00000028677	ENSMUST00000151829	4	-1	117133716	117142671	Rnf220	protein_coding
ENSMUSG00000033423	ENSMUST00000037127	4	1	117407562	117531494	Eri3	protein_coding
ENSMUSG00000033423	ENSMUST00000144373	4	1	117409807	117439914	Eri3	protein_coding
ENSMUSG00000033423	ENSMUST00000125312	4	1	117439884	117472779	Eri3	protein_coding
ENSMUSG00000009640	ENSMUST00000102687	4	-1	117531878	117539470	Dmap1	protein_coding
ENSMUSG00000108127	ENSMUST00000203629	4	1	117581609	117584069	Gm12845	protein_coding
ENSMUSG00000108127	ENSMUST00000204276	4	1	117581672	117584063	Gm12845	protein_coding
ENSMUSG00000048626	ENSMUST00000062747	4	-1	117615033	117622845	Klf17	protein_coding
ENSMUSG00000028542	ENSMUST00000063857	4	1	117691703	117726493	Slc6a9	protein_coding
ENSMUSG00000028542	ENSMUST00000151316	4	1	117692192	117700306	Slc6a9	protein_coding
ENSMUSG00000028542	ENSMUST00000030269	4	1	117692248	117726502	Slc6a9	protein_coding
ENSMUSG00000028542	ENSMUST00000169885	4	1	117692594	117725534	Slc6a9	protein_coding
ENSMUSG00000028542	ENSMUST00000132043	4	1	117706390	117721201	Slc6a9	protein_coding
ENSMUSG00000028542	ENSMUST00000169990	4	1	117706396	117721201	Slc6a9	protein_coding
ENSMUSG00000028542	ENSMUST00000163288	4	1	117706567	117725622	Slc6a9	protein_coding
ENSMUSG00000028542	ENSMUST00000123994	4	1	117712689	117714624	Slc6a9	protein_coding
ENSMUSG00000078588	ENSMUST00000164853	4	-1	117723721	117729426	Ccdc24	protein_coding
ENSMUSG00000078588	ENSMUST00000106422	4	-1	117726457	117729751	Ccdc24	protein_coding
ENSMUSG00000078588	ENSMUST00000167287	4	-1	117726706	117728298	Ccdc24	protein_coding
ENSMUSG00000078588	ENSMUST00000171052	4	-1	117726821	117729717	Ccdc24	protein_coding
ENSMUSG00000078588	ENSMUST00000166325	4	-1	117727737	117729717	Ccdc24	protein_coding
ENSMUSG00000028541	ENSMUST00000030266	4	-1	117730328	117740684	B4galt2	protein_coding
ENSMUSG00000028541	ENSMUST00000106421	4	-1	117730499	117740309	B4galt2	protein_coding
ENSMUSG00000028541	ENSMUST00000153358	4	-1	117734777	117740352	B4galt2	protein_coding
ENSMUSG00000028541	ENSMUST00000171548	4	-1	117738590	117739488	B4galt2	protein_coding
ENSMUSG00000033379	ENSMUST00000036380	4	-1	117741523	117744526	Atp6v0b	protein_coding
ENSMUSG00000033379	ENSMUST00000150204	4	-1	117741530	117744517	Atp6v0b	protein_coding
ENSMUSG00000033379	ENSMUST00000149868	4	-1	117742428	117743755	Atp6v0b	protein_coding
ENSMUSG00000033379	ENSMUST00000132073	4	-1	117742832	117744484	Atp6v0b	protein_coding
ENSMUSG00000033379	ENSMUST00000136596	4	-1	117743478	117744530	Atp6v0b	protein_coding
ENSMUSG00000033379	ENSMUST00000147845	4	-1	117743519	117744524	Atp6v0b	protein_coding
ENSMUSG00000028540	ENSMUST00000030265	4	-1	117745840	117749229	Dph2	protein_coding
ENSMUSG00000033365	ENSMUST00000036156	4	-1	117751683	117772196	Ipo13	protein_coding
ENSMUSG00000028539	ENSMUST00000070816	4	-1	117783359	117786960	Artn	protein_coding
ENSMUSG00000028539	ENSMUST00000097913	4	-1	117783360	117786694	Artn	protein_coding
ENSMUSG00000028538	ENSMUST00000030263	4	-1	117789351	117992087	St3gal3	protein_coding
ENSMUSG00000028538	ENSMUST00000106410	4	-1	117789355	117992111	St3gal3	protein_coding
ENSMUSG00000028538	ENSMUST00000097912	4	-1	117789357	117992079	St3gal3	protein_coding
ENSMUSG00000028538	ENSMUST00000138274	4	-1	117797551	117889079	St3gal3	protein_coding
ENSMUSG00000028538	ENSMUST00000126336	4	-1	117797643	117825645	St3gal3	protein_coding
ENSMUSG00000033326	ENSMUST00000106406	4	-1	117994154	118037240	Kdm4a	protein_coding
ENSMUSG00000033326	ENSMUST00000097911	4	-1	117994156	118036851	Kdm4a	protein_coding
ENSMUSG00000033326	ENSMUST00000106403	4	-1	117994203	118037175	Kdm4a	protein_coding
ENSMUSG00000033326	ENSMUST00000050288	4	-1	117999240	118037143	Kdm4a	protein_coding
ENSMUSG00000033295	ENSMUST00000049074	4	-1	118065410	118148602	Ptprf	protein_coding
ENSMUSG00000033295	ENSMUST00000150096	4	-1	118066202	118093642	Ptprf	protein_coding
ENSMUSG00000033295	ENSMUST00000124758	4	-1	118066207	118093213	Ptprf	protein_coding
ENSMUSG00000033295	ENSMUST00000222620	4	-1	118093570	118148471	Ptprf	protein_coding
ENSMUSG00000033253	ENSMUST00000075406	4	-1	118219940	118266470	Szt2	protein_coding
ENSMUSG00000006392	ENSMUST00000084319	4	1	118266534	118272308	Med8	protein_coding
ENSMUSG00000006392	ENSMUST00000106384	4	1	118266534	118272979	Med8	protein_coding
ENSMUSG00000006392	ENSMUST00000126089	4	1	118266546	118269600	Med8	protein_coding
ENSMUSG00000006392	ENSMUST00000073881	4	1	118266552	118272306	Med8	protein_coding
ENSMUSG00000006392	ENSMUST00000019229	4	1	118266563	118272308	Med8	protein_coding
ENSMUSG00000006392	ENSMUST00000144577	4	1	118266598	118269941	Med8	protein_coding
ENSMUSG00000006390	ENSMUST00000006557	4	1	118285290	118290150	Elovl1	protein_coding
ENSMUSG00000006390	ENSMUST00000167636	4	1	118285316	118289810	Elovl1	protein_coding
ENSMUSG00000006390	ENSMUST00000102673	4	1	118285322	118289810	Elovl1	protein_coding
ENSMUSG00000006390	ENSMUST00000067896	4	1	118286898	118289469	Elovl1	protein_coding
ENSMUSG00000006398	ENSMUST00000006565	4	-1	118290098	118294549	Cdc20	protein_coding
ENSMUSG00000006389	ENSMUST00000102671	4	-1	118299612	118314710	Mpl	protein_coding
ENSMUSG00000006389	ENSMUST00000168404	4	-1	118300179	118314667	Mpl	protein_coding
ENSMUSG00000006389	ENSMUST00000006556	4	-1	118300469	118314692	Mpl	protein_coding
ENSMUSG00000006389	ENSMUST00000106375	4	-1	118300626	118314647	Mpl	protein_coding
ENSMUSG00000033191	ENSMUST00000184261	4	-1	118328388	118346952	Tie1	protein_coding
ENSMUSG00000033191	ENSMUST00000047421	4	-1	118328388	118347258	Tie1	protein_coding
ENSMUSG00000028536	ENSMUST00000106367	4	1	118384196	118387052	2610528J11Rik	protein_coding
ENSMUSG00000028536	ENSMUST00000030261	4	1	118384440	118387425	2610528J11Rik	protein_coding
ENSMUSG00000050854	ENSMUST00000060214	4	-1	118398138	118400925	Tmem125	protein_coding
ENSMUSG00000050854	ENSMUST00000128098	4	-1	118399056	118401241	Tmem125	protein_coding
ENSMUSG00000050854	ENSMUST00000150044	4	-1	118399214	118400159	Tmem125	protein_coding
ENSMUSG00000050854	ENSMUST00000156191	4	-1	118399264	118400486	Tmem125	protein_coding
ENSMUSG00000028730	ENSMUST00000071972	4	-1	118411748	118477974	Cfap57	protein_coding
ENSMUSG00000028730	ENSMUST00000081921	4	-1	118411893	118477602	Cfap57	protein_coding
ENSMUSG00000028729	ENSMUST00000030501	4	1	118477996	118484973	Ebna1bp2	protein_coding
ENSMUSG00000028729	ENSMUST00000147373	4	1	118478357	118481389	Ebna1bp2	protein_coding
ENSMUSG00000043698	ENSMUST00000213189	4	1	118516149	118525239	Olfr62	protein_coding
ENSMUSG00000043698	ENSMUST00000217013	4	1	118521590	118525239	Olfr62	protein_coding
ENSMUSG00000043698	ENSMUST00000102666	4	1	118522716	118523664	Olfr62	protein_coding
ENSMUSG00000043383	ENSMUST00000216226	4	-1	118544683	118549953	Olfr1342	protein_coding
ENSMUSG00000043383	ENSMUST00000060562	4	-1	118546659	118547660	Olfr1342	protein_coding
ENSMUSG00000046790	ENSMUST00000214131	4	1	118560720	118569978	Olfr1341	protein_coding
ENSMUSG00000046790	ENSMUST00000215117	4	1	118560720	118570635	Olfr1341	protein_coding
ENSMUSG00000046790	ENSMUST00000061215	4	1	118566606	118567544	Olfr1341	protein_coding
ENSMUSG00000070821	ENSMUST00000217334	4	1	118577335	118585027	Olfr1340	protein_coding
ENSMUSG00000070821	ENSMUST00000213436	4	1	118577392	118585027	Olfr1340	protein_coding
ENSMUSG00000070821	ENSMUST00000216242	4	1	118577392	118586592	Olfr1340	protein_coding
ENSMUSG00000070821	ENSMUST00000094834	4	1	118583446	118584396	Olfr1340	protein_coding
ENSMUSG00000070820	ENSMUST00000217522	4	1	118589372	118594103	Olfr1339	protein_coding
ENSMUSG00000070820	ENSMUST00000094832	4	1	118591728	118592675	Olfr1339	protein_coding
ENSMUSG00000095218	ENSMUST00000214922	4	-1	118609172	118615913	Olfr1338	protein_coding
ENSMUSG00000095218	ENSMUST00000216559	4	-1	118609172	118615934	Olfr1338	protein_coding
ENSMUSG00000095218	ENSMUST00000084315	4	-1	118610792	118611733	Olfr1338	protein_coding
ENSMUSG00000111159	ENSMUST00000077247	4	-1	118638833	118639783	Olfr1337	protein_coding
ENSMUSG00000066061	ENSMUST00000084313	4	-1	118665994	118667141	Olfr1335	protein_coding
ENSMUSG00000066061	ENSMUST00000219094	4	-1	118665994	118667141	Olfr1335	protein_coding
ENSMUSG00000110947	ENSMUST00000214477	4	-1	118684856	118693476	Olfr1333	protein_coding
ENSMUSG00000110947	ENSMUST00000076019	4	-1	118686682	118687635	Olfr1333	protein_coding
ENSMUSG00000073769	ENSMUST00000106360	4	1	118721846	118728904	Olfr1331	protein_coding
ENSMUSG00000073769	ENSMUST00000216589	4	1	118721851	118728904	Olfr1331	protein_coding
ENSMUSG00000073769	ENSMUST00000094831	4	1	118725980	118726933	Olfr1331	protein_coding
ENSMUSG00000073768	ENSMUST00000106361	4	1	118745806	118751357	Olfr1330	protein_coding
ENSMUSG00000073768	ENSMUST00000105035	4	1	118745810	118751229	Olfr1330	protein_coding
ENSMUSG00000073768	ENSMUST00000094830	4	1	118750282	118751229	Olfr1330	protein_coding
ENSMUSG00000096705	ENSMUST00000071979	4	-1	118773721	118774662	Olfr1329	protein_coding
ENSMUSG00000111259	ENSMUST00000215312	4	-1	118787268	118795809	Olfr1328	protein_coding
ENSMUSG00000111259	ENSMUST00000081960	4	-1	118791094	118792037	Olfr1328	protein_coding
ENSMUSG00000024903	ENSMUST00000058651	4	1	118818775	118826109	Lao1	protein_coding
ENSMUSG00000028645	ENSMUST00000030398	4	1	118965908	118995180	Slc2a1	protein_coding
ENSMUSG00000028645	ENSMUST00000134105	4	1	118966001	118989797	Slc2a1	protein_coding
ENSMUSG00000028645	ENSMUST00000144329	4	1	118966056	118989769	Slc2a1	protein_coding
ENSMUSG00000028645	ENSMUST00000208090	4	1	118966066	118989808	Slc2a1	protein_coding
ENSMUSG00000045268	ENSMUST00000052715	4	-1	119026710	119031053	Zfp691	protein_coding
ENSMUSG00000045268	ENSMUST00000106355	4	-1	119026710	119031392	Zfp691	protein_coding
ENSMUSG00000045268	ENSMUST00000179290	4	-1	119026713	119031053	Zfp691	protein_coding
ENSMUSG00000045268	ENSMUST00000154226	4	-1	119028193	119031053	Zfp691	protein_coding
ENSMUSG00000028644	ENSMUST00000239029	4	-1	119032654	119047208	Ermap	protein_coding
ENSMUSG00000028644	ENSMUST00000138395	4	-1	119032655	119047208	Ermap	protein_coding
ENSMUSG00000028644	ENSMUST00000030396	4	-1	119032788	119047173	Ermap	protein_coding
ENSMUSG00000028644	ENSMUST00000133956	4	-1	119042889	119045944	Ermap	protein_coding
ENSMUSG00000028644	ENSMUST00000124626	4	-1	119042950	119047148	Ermap	protein_coding
ENSMUSG00000028644	ENSMUST00000141227	4	-1	119044392	119047193	Ermap	protein_coding
ENSMUSG00000028644	ENSMUST00000150864	4	-1	119044525	119047190	Ermap	protein_coding
ENSMUSG00000028644	ENSMUST00000156746	4	-1	119044533	119047208	Ermap	protein_coding
ENSMUSG00000028643	ENSMUST00000030395	4	1	119052503	119058495	Svbp	protein_coding
ENSMUSG00000028643	ENSMUST00000106345	4	1	119052604	119058495	Svbp	protein_coding
ENSMUSG00000028643	ENSMUST00000097908	4	1	119052693	119058495	Svbp	protein_coding
ENSMUSG00000028643	ENSMUST00000210595	4	1	119053105	119058146	Svbp	protein_coding
ENSMUSG00000028642	ENSMUST00000212054	4	-1	119062252	119075414	Tmem269	protein_coding
ENSMUSG00000028642	ENSMUST00000030394	4	-1	119062304	119075414	Tmem269	protein_coding
ENSMUSG00000078584	ENSMUST00000141112	4	-1	119077039	119089909	AU022252	protein_coding
ENSMUSG00000028641	ENSMUST00000121111	4	1	119090112	119106169	P3h1	protein_coding
ENSMUSG00000028641	ENSMUST00000030393	4	1	119090136	119106172	P3h1	protein_coding
ENSMUSG00000028641	ENSMUST00000102662	4	1	119090143	119106169	P3h1	protein_coding
ENSMUSG00000028641	ENSMUST00000081606	4	1	119091029	119106170	P3h1	protein_coding
ENSMUSG00000066058	ENSMUST00000084309	4	1	119112611	119117052	Cldn19	protein_coding
ENSMUSG00000066058	ENSMUST00000094823	4	1	119112706	119119635	Cldn19	protein_coding
ENSMUSG00000028639	ENSMUST00000079644	4	-1	119135178	119151801	Ybx1	protein_coding
ENSMUSG00000028639	ENSMUST00000127737	4	-1	119135187	119139989	Ybx1	protein_coding
ENSMUSG00000060288	ENSMUST00000056458	4	-1	119157207	119177681	Ppih	protein_coding
ENSMUSG00000060288	ENSMUST00000106319	4	-1	119157207	119177694	Ppih	protein_coding
ENSMUSG00000060288	ENSMUST00000106318	4	-1	119157207	119177743	Ppih	protein_coding
ENSMUSG00000060288	ENSMUST00000147077	4	-1	119163782	119177614	Ppih	protein_coding
ENSMUSG00000060288	ENSMUST00000106321	4	-1	119164357	119177681	Ppih	protein_coding
ENSMUSG00000060288	ENSMUST00000106317	4	-1	119168511	119177696	Ppih	protein_coding
ENSMUSG00000028637	ENSMUST00000238759	4	-1	119179663	119272718	Ccdc30	protein_coding
ENSMUSG00000028637	ENSMUST00000154606	4	-1	119180090	119217092	Ccdc30	protein_coding
ENSMUSG00000028637	ENSMUST00000238697	4	-1	119181036	119238495	Ccdc30	protein_coding
ENSMUSG00000028637	ENSMUST00000238723	4	-1	119181039	119240957	Ccdc30	protein_coding
ENSMUSG00000028637	ENSMUST00000238293	4	-1	119181039	119272658	Ccdc30	protein_coding
ENSMUSG00000028637	ENSMUST00000063642	4	-1	119181043	119272718	Ccdc30	protein_coding
ENSMUSG00000028637	ENSMUST00000238704	4	-1	119188380	119240977	Ccdc30	protein_coding
ENSMUSG00000028637	ENSMUST00000143494	4	-1	119209443	119217089	Ccdc30	protein_coding
ENSMUSG00000028637	ENSMUST00000238779	4	-1	119209443	119230950	Ccdc30	protein_coding
ENSMUSG00000028637	ENSMUST00000044781	4	-1	119209443	119240957	Ccdc30	protein_coding
ENSMUSG00000028637	ENSMUST00000084307	4	-1	119224837	119240957	Ccdc30	protein_coding
ENSMUSG00000028637	ENSMUST00000148236	4	-1	119224837	119240964	Ccdc30	protein_coding
ENSMUSG00000028637	ENSMUST00000238721	4	-1	119224837	119241005	Ccdc30	protein_coding
ENSMUSG00000028637	ENSMUST00000127149	4	-1	119224837	119241031	Ccdc30	protein_coding
ENSMUSG00000028637	ENSMUST00000152879	4	-1	119224837	119241031	Ccdc30	protein_coding
ENSMUSG00000028637	ENSMUST00000238485	4	-1	119224841	119241091	Ccdc30	protein_coding
ENSMUSG00000028637	ENSMUST00000238422	4	-1	119230679	119240885	Ccdc30	protein_coding
ENSMUSG00000028637	ENSMUST00000127474	4	-1	119230679	119240964	Ccdc30	protein_coding
ENSMUSG00000028637	ENSMUST00000238719	4	-1	119230681	119240938	Ccdc30	protein_coding
ENSMUSG00000028637	ENSMUST00000238673	4	-1	119230681	119241031	Ccdc30	protein_coding
ENSMUSG00000028637	ENSMUST00000238287	4	-1	119249847	119272699	Ccdc30	protein_coding
ENSMUSG00000028637	ENSMUST00000238609	4	-1	119250057	119272676	Ccdc30	protein_coding
ENSMUSG00000028636	ENSMUST00000106316	4	-1	119275727	119279573	Ppcs	protein_coding
ENSMUSG00000028636	ENSMUST00000030385	4	-1	119275727	119279617	Ppcs	protein_coding
ENSMUSG00000070806	ENSMUST00000094819	4	1	119280011	119311185	Zmynd12	protein_coding
ENSMUSG00000048899	ENSMUST00000049994	4	-1	119322480	119349825	Rimkla	protein_coding
ENSMUSG00000087385	ENSMUST00000079611	4	-1	119387505	119395966	Frg2f1	protein_coding
ENSMUSG00000032998	ENSMUST00000176012	4	1	119394201	119430814	Foxj3	protein_coding
ENSMUSG00000032998	ENSMUST00000044564	4	1	119396858	119486316	Foxj3	protein_coding
ENSMUSG00000032998	ENSMUST00000162267	4	1	119396882	119445735	Foxj3	protein_coding
ENSMUSG00000032998	ENSMUST00000106310	4	1	119396885	119486316	Foxj3	protein_coding
ENSMUSG00000032998	ENSMUST00000138845	4	1	119396895	119445744	Foxj3	protein_coding
ENSMUSG00000032998	ENSMUST00000137560	4	1	119396976	119430841	Foxj3	protein_coding
ENSMUSG00000032998	ENSMUST00000160219	4	1	119397719	119430942	Foxj3	protein_coding
ENSMUSG00000023247	ENSMUST00000024015	4	1	119494901	119496668	Guca2a	protein_coding
ENSMUSG00000032978	ENSMUST00000106309	4	-1	119513804	119515978	Guca2b	protein_coding
ENSMUSG00000032978	ENSMUST00000044426	4	-1	119513804	119516151	Guca2b	protein_coding
ENSMUSG00000028634	ENSMUST00000084306	4	1	119590993	119593965	Hivep3	protein_coding
ENSMUSG00000028634	ENSMUST00000106307	4	1	119671692	119995242	Hivep3	protein_coding
ENSMUSG00000115115	ENSMUST00000226560	4	1	119922193	119951170	AL607142.1	protein_coding
ENSMUSG00000028634	ENSMUST00000166542	4	1	119951686	119991754	Hivep3	protein_coding
ENSMUSG00000028635	ENSMUST00000030384	4	1	120018403	120024557	Edn2	protein_coding
ENSMUSG00000052135	ENSMUST00000102656	4	-1	120124276	120144546	Foxo6	protein_coding
ENSMUSG00000000085	ENSMUST00000000087	4	1	120262504	120387381	Scmh1	protein_coding
ENSMUSG00000000085	ENSMUST00000132116	4	1	120262625	120320281	Scmh1	protein_coding
ENSMUSG00000000085	ENSMUST00000106301	4	1	120304344	120387381	Scmh1	protein_coding
ENSMUSG00000000085	ENSMUST00000064991	4	1	120310440	120387359	Scmh1	protein_coding
ENSMUSG00000000085	ENSMUST00000106298	4	1	120319277	120386456	Scmh1	protein_coding
ENSMUSG00000000085	ENSMUST00000122860	4	1	120362602	120379753	Scmh1	protein_coding
