ENSMUSG00000051003	ENSMUST00000061541	16	1	3592398	3593339	Olfr161	protein_coding
ENSMUSG00000022800	ENSMUST00000137863	16	1	32900310	32905724	Fyttd1	protein_coding
ENSMUSG00000022800	ENSMUST00000127493	16	1	32902185	32905690	Fyttd1	protein_coding
ENSMUSG00000022801	ENSMUST00000023491	16	1	32914186	33015733	Lrch3	protein_coding
ENSMUSG00000022801	ENSMUST00000170201	16	1	32914208	33013229	Lrch3	protein_coding
ENSMUSG00000022801	ENSMUST00000170899	16	1	32914208	33013229	Lrch3	protein_coding
ENSMUSG00000022801	ENSMUST00000171118	16	1	32914208	33013229	Lrch3	protein_coding
ENSMUSG00000022801	ENSMUST00000156928	16	1	32914209	32989132	Lrch3	protein_coding
ENSMUSG00000022801	ENSMUST00000164486	16	1	32914213	32974010	Lrch3	protein_coding
ENSMUSG00000022801	ENSMUST00000165616	16	1	32914228	33012576	Lrch3	protein_coding
ENSMUSG00000022801	ENSMUST00000135193	16	1	32914228	33012785	Lrch3	protein_coding
ENSMUSG00000022801	ENSMUST00000133399	16	1	32954784	32961820	Lrch3	protein_coding
ENSMUSG00000022801	ENSMUST00000163428	16	1	32979483	32998664	Lrch3	protein_coding
ENSMUSG00000022801	ENSMUST00000165826	16	1	32979511	32998606	Lrch3	protein_coding
ENSMUSG00000022801	ENSMUST00000142290	16	1	32986089	32998717	Lrch3	protein_coding
ENSMUSG00000035578	ENSMUST00000115100	16	-1	33015471	33056276	Iqcg	protein_coding
ENSMUSG00000035578	ENSMUST00000133219	16	-1	33017036	33024023	Iqcg	protein_coding
ENSMUSG00000035578	ENSMUST00000040309	16	-1	33040855	33056304	Iqcg	protein_coding
ENSMUSG00000035578	ENSMUST00000126793	16	-1	33049593	33056271	Iqcg	protein_coding
ENSMUSG00000060636	ENSMUST00000078804	16	1	33056539	33060275	Rpl35a	protein_coding
ENSMUSG00000060636	ENSMUST00000115079	16	1	33056552	33060262	Rpl35a	protein_coding
ENSMUSG00000060636	ENSMUST00000133785	16	1	33056568	33060261	Rpl35a	protein_coding
ENSMUSG00000060636	ENSMUST00000137720	16	1	33056610	33057616	Rpl35a	protein_coding
ENSMUSG00000060636	ENSMUST00000115078	16	1	33056613	33060251	Rpl35a	protein_coding
ENSMUSG00000060636	ENSMUST00000115076	16	1	33056892	33060261	Rpl35a	protein_coding
ENSMUSG00000060636	ENSMUST00000115075	16	1	33057104	33060242	Rpl35a	protein_coding
ENSMUSG00000022802	ENSMUST00000023497	16	1	33062607	33127781	Lmln	protein_coding
ENSMUSG00000022802	ENSMUST00000153549	16	1	33091372	33104968	Lmln	protein_coding
ENSMUSG00000022802	ENSMUST00000140504	16	1	33116764	33123960	Lmln	protein_coding
ENSMUSG00000022802	ENSMUST00000155920	16	1	33124314	33125655	Lmln	protein_coding
ENSMUSG00000022807	ENSMUST00000039733	16	1	33185157	33243397	Osbpl11	protein_coding
ENSMUSG00000022808	ENSMUST00000023502	16	1	33251542	33299648	Snx4	protein_coding
ENSMUSG00000022811	ENSMUST00000165418	16	1	33380861	33503989	Zfp148	protein_coding
ENSMUSG00000022811	ENSMUST00000089677	16	1	33400531	33498729	Zfp148	protein_coding
ENSMUSG00000022811	ENSMUST00000089675	16	1	33495841	33497453	Zfp148	protein_coding
ENSMUSG00000035506	ENSMUST00000121925	16	1	33517414	33663494	Slc12a8	protein_coding
ENSMUSG00000035506	ENSMUST00000122427	16	1	33518364	33663331	Slc12a8	protein_coding
ENSMUSG00000035506	ENSMUST00000059056	16	1	33518415	33664221	Slc12a8	protein_coding
ENSMUSG00000035506	ENSMUST00000119173	16	1	33518622	33663494	Slc12a8	protein_coding
ENSMUSG00000035506	ENSMUST00000122314	16	1	33596648	33664221	Slc12a8	protein_coding
ENSMUSG00000035506	ENSMUST00000117134	16	1	33596713	33663492	Slc12a8	protein_coding
ENSMUSG00000035506	ENSMUST00000149291	16	1	33616476	33624688	Slc12a8	protein_coding
ENSMUSG00000075254	ENSMUST00000154863	16	1	33684552	33722999	Heg1	protein_coding
ENSMUSG00000075254	ENSMUST00000152782	16	1	33684552	33771662	Heg1	protein_coding
ENSMUSG00000075254	ENSMUST00000126532	16	1	33684631	33769529	Heg1	protein_coding
ENSMUSG00000075254	ENSMUST00000132797	16	1	33731687	33740357	Heg1	protein_coding
ENSMUSG00000075254	ENSMUST00000152832	16	1	33753242	33761098	Heg1	protein_coding
ENSMUSG00000075254	ENSMUST00000128105	16	1	33755636	33768920	Heg1	protein_coding
ENSMUSG00000075254	ENSMUST00000146518	16	1	33756609	33760944	Heg1	protein_coding
ENSMUSG00000022824	ENSMUST00000115044	16	1	33794123	33820013	Muc13	protein_coding
ENSMUSG00000022824	ENSMUST00000023520	16	1	33794453	33820020	Muc13	protein_coding
ENSMUSG00000022817	ENSMUST00000115028	16	1	33829751	33949232	Itgb5	protein_coding
ENSMUSG00000022817	ENSMUST00000069345	16	1	33829763	33949239	Itgb5	protein_coding
ENSMUSG00000022817	ENSMUST00000134262	16	1	33885112	33910671	Itgb5	protein_coding
ENSMUSG00000022817	ENSMUST00000148462	16	1	33892033	33899488	Itgb5	protein_coding
ENSMUSG00000022817	ENSMUST00000151930	16	1	33922572	33944234	Itgb5	protein_coding
ENSMUSG00000022814	ENSMUST00000023510	16	-1	33954868	33967124	Umps	protein_coding
ENSMUSG00000022814	ENSMUST00000131990	16	-1	33954880	33967089	Umps	protein_coding
ENSMUSG00000061751	ENSMUST00000114973	16	-1	33974344	34096073	Kalrn	protein_coding
ENSMUSG00000061751	ENSMUST00000132002	16	-1	33975249	33978812	Kalrn	protein_coding
ENSMUSG00000061751	ENSMUST00000076810	16	-1	33975581	34457003	Kalrn	protein_coding
ENSMUSG00000061751	ENSMUST00000074924	16	-1	33975602	34514134	Kalrn	protein_coding
ENSMUSG00000061751	ENSMUST00000114963	16	-1	34013218	34163365	Kalrn	protein_coding
ENSMUSG00000061751	ENSMUST00000114966	16	-1	34013223	34097176	Kalrn	protein_coding
ENSMUSG00000061751	ENSMUST00000142817	16	-1	34013223	34392195	Kalrn	protein_coding
ENSMUSG00000061751	ENSMUST00000023522	16	-1	34013232	34096114	Kalrn	protein_coding
ENSMUSG00000061751	ENSMUST00000114964	16	-1	34013232	34096114	Kalrn	protein_coding
ENSMUSG00000061751	ENSMUST00000114968	16	-1	34013744	34514134	Kalrn	protein_coding
ENSMUSG00000061751	ENSMUST00000099959	16	-1	34014059	34096114	Kalrn	protein_coding
ENSMUSG00000061751	ENSMUST00000114961	16	-1	34049775	34573618	Kalrn	protein_coding
ENSMUSG00000061751	ENSMUST00000114960	16	-1	34152110	34514134	Kalrn	protein_coding
ENSMUSG00000061751	ENSMUST00000114954	16	-1	34152111	34263286	Kalrn	protein_coding
ENSMUSG00000061751	ENSMUST00000089655	16	-1	34152121	34514172	Kalrn	protein_coding
ENSMUSG00000061751	ENSMUST00000114953	16	-1	34152181	34263051	Kalrn	protein_coding
ENSMUSG00000061751	ENSMUST00000114949	16	-1	34153486	34263279	Kalrn	protein_coding
ENSMUSG00000061751	ENSMUST00000151491	16	-1	34153553	34514030	Kalrn	protein_coding
ENSMUSG00000061751	ENSMUST00000114947	16	-1	34178067	34262925	Kalrn	protein_coding
ENSMUSG00000061751	ENSMUST00000137216	16	-1	34218843	34262996	Kalrn	protein_coding
ENSMUSG00000061751	ENSMUST00000124430	16	-1	34244200	34252401	Kalrn	protein_coding
ENSMUSG00000061751	ENSMUST00000156668	16	-1	34357354	34361885	Kalrn	protein_coding
ENSMUSG00000061751	ENSMUST00000132569	16	-1	34512835	34514201	Kalrn	protein_coding
ENSMUSG00000022832	ENSMUST00000148562	16	1	34650007	34677287	Ropn1	protein_coding
ENSMUSG00000022832	ENSMUST00000023530	16	1	34651274	34678704	Ropn1	protein_coding
ENSMUSG00000022833	ENSMUST00000023532	16	1	34690702	34725280	Ccdc14	protein_coding
ENSMUSG00000022836	ENSMUST00000155268	16	1	34745296	34877922	Mylk	protein_coding
ENSMUSG00000022836	ENSMUST00000023538	16	1	34785007	35002506	Mylk	protein_coding
ENSMUSG00000022836	ENSMUST00000068988	16	1	34900328	34954219	Mylk	protein_coding
ENSMUSG00000022836	ENSMUST00000114930	16	1	34953352	35002520	Mylk	protein_coding
ENSMUSG00000035376	ENSMUST00000061156	16	1	35022507	35109261	Ptplb	protein_coding
ENSMUSG00000022840	ENSMUST00000023549	16	1	35154963	35304457	Adcy5	protein_coding
ENSMUSG00000022840	ENSMUST00000114913	16	1	35154963	35305823	Adcy5	protein_coding
ENSMUSG00000034473	ENSMUST00000043521	16	-1	35311217	35364004	Sec22a	protein_coding
ENSMUSG00000034473	ENSMUST00000168219	16	-1	35314150	35361847	Sec22a	protein_coding
ENSMUSG00000034473	ENSMUST00000154064	16	-1	35314156	35347825	Sec22a	protein_coding
ENSMUSG00000034473	ENSMUST00000154216	16	-1	35348996	35363901	Sec22a	protein_coding
ENSMUSG00000034473	ENSMUST00000138355	16	-1	35360759	35363938	Sec22a	protein_coding
ENSMUSG00000034473	ENSMUST00000141087	16	-1	35361131	35363933	Sec22a	protein_coding
ENSMUSG00000022844	ENSMUST00000023550	16	-1	35397399	35490959	Pdia5	protein_coding
ENSMUSG00000052133	ENSMUST00000133554	16	1	35541231	35648226	Sema5b	protein_coding
ENSMUSG00000052133	ENSMUST00000120756	16	1	35541448	35664347	Sema5b	protein_coding
ENSMUSG00000052133	ENSMUST00000089640	16	1	35541448	35664692	Sema5b	protein_coding
ENSMUSG00000052133	ENSMUST00000050625	16	1	35541657	35664347	Sema5b	protein_coding
ENSMUSG00000052133	ENSMUST00000139805	16	1	35658181	35658573	Sema5b	protein_coding
ENSMUSG00000052133	ENSMUST00000149855	16	1	35658671	35664818	Sema5b	protein_coding
ENSMUSG00000052133	ENSMUST00000149097	16	1	35659521	35660366	Sema5b	protein_coding
ENSMUSG00000052133	ENSMUST00000128347	16	1	35661391	35663400	Sema5b	protein_coding
ENSMUSG00000052133	ENSMUST00000128966	16	1	35662557	35663540	Sema5b	protein_coding
ENSMUSG00000022848	ENSMUST00000023554	16	-1	35694148	35769442	Dirc2	protein_coding
ENSMUSG00000022848	ENSMUST00000149892	16	-1	35697634	35769416	Dirc2	protein_coding
ENSMUSG00000022849	ENSMUST00000023555	16	1	35770472	35828532	Hspbap1	protein_coding
ENSMUSG00000034422	ENSMUST00000042665	16	-1	35832960	35871630	Parp14	protein_coding
ENSMUSG00000034422	ENSMUST00000142946	16	-1	35857351	35871468	Parp14	protein_coding
ENSMUSG00000034422	ENSMUST00000135669	16	-1	35866011	35871468	Parp14	protein_coding
ENSMUSG00000062279	ENSMUST00000078393	16	1	35920553	35920885	Gm10237	protein_coding
ENSMUSG00000049502	ENSMUST00000081933	16	-1	35926597	35939237	Dtx3l	protein_coding
ENSMUSG00000049502	ENSMUST00000114885	16	-1	35931947	35939237	Dtx3l	protein_coding
ENSMUSG00000022906	ENSMUST00000114880	16	1	35938556	35972689	Parp9	protein_coding
ENSMUSG00000022906	ENSMUST00000114878	16	1	35938556	35972691	Parp9	protein_coding
ENSMUSG00000022906	ENSMUST00000023622	16	1	35939097	35972691	Parp9	protein_coding
ENSMUSG00000022906	ENSMUST00000114877	16	1	35939098	35968312	Parp9	protein_coding
ENSMUSG00000022906	ENSMUST00000128878	16	1	35939116	35943891	Parp9	protein_coding
ENSMUSG00000022906	ENSMUST00000122870	16	1	35939147	35947772	Parp9	protein_coding
ENSMUSG00000022906	ENSMUST00000153066	16	1	35941119	35948007	Parp9	protein_coding
ENSMUSG00000022906	ENSMUST00000159160	16	1	35948370	35956922	Parp9	protein_coding
ENSMUSG00000022905	ENSMUST00000172991	16	1	35978836	36003494	Kpna1	protein_coding
ENSMUSG00000022905	ENSMUST00000004054	16	1	35983401	36037217	Kpna1	protein_coding
ENSMUSG00000022905	ENSMUST00000173715	16	1	35983411	36005274	Kpna1	protein_coding
ENSMUSG00000022905	ENSMUST00000174500	16	1	35983440	36019366	Kpna1	protein_coding
ENSMUSG00000022905	ENSMUST00000173555	16	1	35983668	36012999	Kpna1	protein_coding
ENSMUSG00000022905	ENSMUST00000173696	16	1	36000273	36033994	Kpna1	protein_coding
ENSMUSG00000022905	ENSMUST00000174737	16	1	36000339	36021731	Kpna1	protein_coding
ENSMUSG00000022905	ENSMUST00000172534	16	1	36013883	36035217	Kpna1	protein_coding
ENSMUSG00000022905	ENSMUST00000173641	16	1	36019466	36033954	Kpna1	protein_coding
ENSMUSG00000022905	ENSMUST00000173469	16	1	36021730	36031860	Kpna1	protein_coding
ENSMUSG00000034379	ENSMUST00000042203	16	1	36041276	36043059	Wdr5b	protein_coding
ENSMUSG00000003955	ENSMUST00000004057	16	-1	36043930	36071601	Fam162a	protein_coding
ENSMUSG00000075229	ENSMUST00000163352	16	1	36071746	36092204	Ccdc58	protein_coding
ENSMUSG00000075229	ENSMUST00000164916	16	1	36071746	36092204	Ccdc58	protein_coding
ENSMUSG00000075229	ENSMUST00000099937	16	1	36081361	36092204	Ccdc58	protein_coding
ENSMUSG00000034362	ENSMUST00000096090	16	-1	36120032	36131327	Csta	protein_coding
ENSMUSG00000034362	ENSMUST00000161638	16	-1	36122255	36131291	Csta	protein_coding
ENSMUSG00000060956	ENSMUST00000077110	16	1	36136025	36137820	Gm10092	protein_coding
ENSMUSG00000059657	ENSMUST00000079184	16	1	36156897	36162034	Stfa2l1	protein_coding
ENSMUSG00000079597	ENSMUST00000114858	16	1	36184298	36188197	Gm5483	protein_coding
ENSMUSG00000068320	ENSMUST00000089628	16	1	36210489	36217874	Gm5416	protein_coding
ENSMUSG00000051949	ENSMUST00000063539	16	1	36253103	36257482	2010005H15Rik	protein_coding
ENSMUSG00000071562	ENSMUST00000042097	16	1	36277213	36285457	Stfa1	protein_coding
ENSMUSG00000079595	ENSMUST00000114851	16	1	36308131	36312739	Gm4758	protein_coding
ENSMUSG00000079594	ENSMUST00000114850	16	-1	36321751	36334418	Gm1975	protein_coding
ENSMUSG00000071561	ENSMUST00000096089	16	-1	36359468	36367834	BC100530	protein_coding
ENSMUSG00000071561	ENSMUST00000138796	16	-1	36359471	36367634	BC100530	protein_coding
ENSMUSG00000071561	ENSMUST00000146691	16	-1	36364127	36367637	BC100530	protein_coding
ENSMUSG00000022902	ENSMUST00000023619	16	-1	36404037	36421006	Stfa2	protein_coding
ENSMUSG00000022902	ENSMUST00000169771	16	-1	36404078	36408543	Stfa2	protein_coding
ENSMUSG00000054905	ENSMUST00000068182	16	-1	36450623	36455478	Stfa3	protein_coding
ENSMUSG00000051980	ENSMUST00000063597	16	-1	36493782	36562220	Casr	protein_coding
ENSMUSG00000051980	ENSMUST00000114847	16	-1	36493782	36562220	Casr	protein_coding
ENSMUSG00000051980	ENSMUST00000172826	16	-1	36494553	36561692	Casr	protein_coding
ENSMUSG00000051980	ENSMUST00000174750	16	-1	36517924	36562227	Casr	protein_coding
ENSMUSG00000022901	ENSMUST00000023618	16	-1	36603955	36661538	Cd86	protein_coding
ENSMUSG00000022901	ENSMUST00000089620	16	-1	36603955	36666163	Cd86	protein_coding
ENSMUSG00000022901	ENSMUST00000154485	16	-1	36603983	36604605	Cd86	protein_coding
ENSMUSG00000022901	ENSMUST00000135280	16	-1	36620799	36642891	Cd86	protein_coding
ENSMUSG00000022901	ENSMUST00000145506	16	-1	36660860	36666167	Cd86	protein_coding
ENSMUSG00000022900	ENSMUST00000023617	16	1	36694064	36726890	Ildr1	protein_coding
ENSMUSG00000022900	ENSMUST00000089618	16	1	36694067	36726833	Ildr1	protein_coding
ENSMUSG00000022900	ENSMUST00000153802	16	1	36694119	36717491	Ildr1	protein_coding
ENSMUSG00000022900	ENSMUST00000119464	16	1	36694124	36726827	Ildr1	protein_coding
ENSMUSG00000022900	ENSMUST00000128084	16	1	36715624	36722346	Ildr1	protein_coding
ENSMUSG00000022899	ENSMUST00000023616	16	-1	36750264	36785048	Slc15a2	protein_coding
ENSMUSG00000022899	ENSMUST00000165380	16	-1	36751864	36784878	Slc15a2	protein_coding
ENSMUSG00000022899	ENSMUST00000165531	16	-1	36751864	36784906	Slc15a2	protein_coding
ENSMUSG00000022899	ENSMUST00000163471	16	-1	36752402	36754844	Slc15a2	protein_coding
ENSMUSG00000022899	ENSMUST00000172382	16	-1	36754544	36755493	Slc15a2	protein_coding
ENSMUSG00000022899	ENSMUST00000163964	16	-1	36755984	36756790	Slc15a2	protein_coding
ENSMUSG00000022899	ENSMUST00000167941	16	-1	36757208	36762940	Slc15a2	protein_coding
ENSMUSG00000022899	ENSMUST00000164770	16	-1	36757255	36762750	Slc15a2	protein_coding
ENSMUSG00000022899	ENSMUST00000100308	16	-1	36760161	36763479	Slc15a2	protein_coding
ENSMUSG00000022899	ENSMUST00000167909	16	-1	36761285	36762666	Slc15a2	protein_coding
ENSMUSG00000022899	ENSMUST00000164579	16	-1	36771960	36785026	Slc15a2	protein_coding
ENSMUSG00000022899	ENSMUST00000168279	16	-1	36771963	36785010	Slc15a2	protein_coding
ENSMUSG00000022899	ENSMUST00000166399	16	-1	36772157	36773364	Slc15a2	protein_coding
ENSMUSG00000022899	ENSMUST00000169644	16	-1	36781472	36782551	Slc15a2	protein_coding
ENSMUSG00000022838	ENSMUST00000075946	16	-1	36792970	36874912	Eaf2	protein_coding
ENSMUSG00000022838	ENSMUST00000114829	16	-1	36793830	36828347	Eaf2	protein_coding
ENSMUSG00000022838	ENSMUST00000157072	16	-1	36793830	36875089	Eaf2	protein_coding
ENSMUSG00000022838	ENSMUST00000138660	16	-1	36793831	36875089	Eaf2	protein_coding
ENSMUSG00000022838	ENSMUST00000114825	16	-1	36793832	36808791	Eaf2	protein_coding
ENSMUSG00000022838	ENSMUST00000023537	16	-1	36793835	36828313	Eaf2	protein_coding
ENSMUSG00000022838	ENSMUST00000147053	16	-1	36793911	36828297	Eaf2	protein_coding
ENSMUSG00000022838	ENSMUST00000134556	16	-1	36822649	36874900	Eaf2	protein_coding
ENSMUSG00000022837	ENSMUST00000146272	16	1	36828471	36831651	Iqcb1	protein_coding
ENSMUSG00000022837	ENSMUST00000114819	16	1	36828493	36872807	Iqcb1	protein_coding
ENSMUSG00000022837	ENSMUST00000023535	16	1	36828494	36872799	Iqcb1	protein_coding
ENSMUSG00000022837	ENSMUST00000137076	16	1	36847075	36851458	Iqcb1	protein_coding
ENSMUSG00000022837	ENSMUST00000142619	16	1	36847480	36851466	Iqcb1	protein_coding
ENSMUSG00000022837	ENSMUST00000129123	16	1	36851338	36859658	Iqcb1	protein_coding
ENSMUSG00000022837	ENSMUST00000153373	16	1	36851679	36856521	Iqcb1	protein_coding
ENSMUSG00000034243	ENSMUST00000135800	16	1	36875226	36887684	Golgb1	protein_coding
ENSMUSG00000078096	ENSMUST00000023534	16	1	36875227	36875724	Golgb1	protein_coding
ENSMUSG00000034243	ENSMUST00000135406	16	1	36875227	36889485	Golgb1	protein_coding
ENSMUSG00000034243	ENSMUST00000114812	16	1	36875254	36933171	Golgb1	protein_coding
ENSMUSG00000034243	ENSMUST00000134616	16	1	36875288	36889487	Golgb1	protein_coding
ENSMUSG00000034243	ENSMUST00000171452	16	1	36886220	36932978	Golgb1	protein_coding
ENSMUSG00000034243	ENSMUST00000039855	16	1	36886220	36933171	Golgb1	protein_coding
ENSMUSG00000034243	ENSMUST00000152864	16	1	36924543	36928457	Golgb1	protein_coding
ENSMUSG00000034243	ENSMUST00000140266	16	1	36931486	36932159	Golgb1	protein_coding
ENSMUSG00000022831	ENSMUST00000023531	16	1	36935069	36963298	Hcls1	protein_coding
ENSMUSG00000022831	ENSMUST00000164050	16	1	36937373	36961616	Hcls1	protein_coding
ENSMUSG00000022831	ENSMUST00000163755	16	1	36954837	36956719	Hcls1	protein_coding
ENSMUSG00000047746	ENSMUST00000075869	16	-1	36963546	36990553	Fbxo40	protein_coding
ENSMUSG00000047746	ENSMUST00000132511	16	-1	36966017	36978862	Fbxo40	protein_coding
ENSMUSG00000047746	ENSMUST00000127808	16	-1	36966126	36970851	Fbxo40	protein_coding
ENSMUSG00000047746	ENSMUST00000114806	16	-1	36966159	36979222	Fbxo40	protein_coding
ENSMUSG00000034206	ENSMUST00000114798	16	1	37011872	37095078	Polq	protein_coding
ENSMUSG00000034206	ENSMUST00000054034	16	1	37011872	37095502	Polq	protein_coding
ENSMUSG00000034206	ENSMUST00000071452	16	1	37011872	37095502	Polq	protein_coding
ENSMUSG00000034206	ENSMUST00000039069	16	1	37013192	37094958	Polq	protein_coding
ENSMUSG00000022829	ENSMUST00000114787	16	-1	37115028	37385009	Stxbp5l	protein_coding
ENSMUSG00000022829	ENSMUST00000114782	16	-1	37115354	37385009	Stxbp5l	protein_coding
ENSMUSG00000022829	ENSMUST00000114781	16	-1	37115742	37385044	Stxbp5l	protein_coding
ENSMUSG00000022829	ENSMUST00000114780	16	-1	37115742	37385048	Stxbp5l	protein_coding
ENSMUSG00000022829	ENSMUST00000023526	16	-1	37133982	37385009	Stxbp5l	protein_coding
ENSMUSG00000022829	ENSMUST00000114778	16	-1	37134098	37384916	Stxbp5l	protein_coding
ENSMUSG00000022829	ENSMUST00000114789	16	-1	37134098	37384916	Stxbp5l	protein_coding
ENSMUSG00000022829	ENSMUST00000149984	16	-1	37156838	37204662	Stxbp5l	protein_coding
ENSMUSG00000022829	ENSMUST00000114775	16	-1	37214764	37385009	Stxbp5l	protein_coding
ENSMUSG00000022829	ENSMUST00000151910	16	-1	37322013	37385009	Stxbp5l	protein_coding
ENSMUSG00000022829	ENSMUST00000149790	16	-1	37374194	37385044	Stxbp5l	protein_coding
ENSMUSG00000022829	ENSMUST00000123629	16	-1	37382935	37385009	Stxbp5l	protein_coding
ENSMUSG00000022828	ENSMUST00000023525	16	-1	37509876	37539875	Gtf2e1	protein_coding
ENSMUSG00000022828	ENSMUST00000167451	16	-1	37509882	37536196	Gtf2e1	protein_coding
ENSMUSG00000022828	ENSMUST00000130350	16	-1	37532606	37539862	Gtf2e1	protein_coding
ENSMUSG00000022827	ENSMUST00000023524	16	1	37539971	37572471	Rabl3	protein_coding
ENSMUSG00000022827	ENSMUST00000167587	16	1	37539980	37560643	Rabl3	protein_coding
ENSMUSG00000022827	ENSMUST00000130028	16	1	37539986	37572468	Rabl3	protein_coding
ENSMUSG00000022827	ENSMUST00000128036	16	1	37539991	37564134	Rabl3	protein_coding
ENSMUSG00000022827	ENSMUST00000140799	16	1	37563820	37568027	Rabl3	protein_coding
ENSMUSG00000022821	ENSMUST00000160847	16	1	37580239	37632106	Hgd	protein_coding
ENSMUSG00000022821	ENSMUST00000159787	16	1	37580336	37632106	Hgd	protein_coding
ENSMUSG00000022821	ENSMUST00000161193	16	1	37580340	37612146	Hgd	protein_coding
ENSMUSG00000022821	ENSMUST00000162918	16	1	37580368	37616341	Hgd	protein_coding
ENSMUSG00000022821	ENSMUST00000159938	16	1	37621935	37632106	Hgd	protein_coding
ENSMUSG00000022820	ENSMUST00000023514	16	-1	37647256	37654539	Ndufb4	protein_coding
ENSMUSG00000022820	ENSMUST00000135019	16	-1	37647687	37649445	Ndufb4	protein_coding
ENSMUSG00000022816	ENSMUST00000114763	16	1	37776959	37836600	Fstl1	protein_coding
ENSMUSG00000022816	ENSMUST00000152579	16	1	37777141	37799557	Fstl1	protein_coding
ENSMUSG00000022816	ENSMUST00000125279	16	1	37777161	37794324	Fstl1	protein_coding
ENSMUSG00000022816	ENSMUST00000135668	16	1	37777238	37819028	Fstl1	protein_coding
ENSMUSG00000022816	ENSMUST00000127495	16	1	37815792	37834512	Fstl1	protein_coding
ENSMUSG00000022816	ENSMUST00000123077	16	1	37822788	37835710	Fstl1	protein_coding
ENSMUSG00000034158	ENSMUST00000171099	16	1	37868475	37882540	Lrrc58	protein_coding
ENSMUSG00000034158	ENSMUST00000078717	16	1	37868475	37888944	Lrrc58	protein_coding
ENSMUSG00000046961	ENSMUST00000061274	16	1	37916582	38007613	Gpr156	protein_coding
ENSMUSG00000022812	ENSMUST00000023507	16	1	38089087	38246170	Gsk3b	protein_coding
ENSMUSG00000022812	ENSMUST00000114750	16	1	38090374	38240865	Gsk3b	protein_coding
ENSMUSG00000022812	ENSMUST00000134870	16	1	38143417	38191717	Gsk3b	protein_coding
ENSMUSG00000022812	ENSMUST00000132057	16	1	38144381	38209576	Gsk3b	protein_coding
ENSMUSG00000022809	ENSMUST00000023504	16	-1	38248409	38294910	Nr1i2	protein_coding
ENSMUSG00000022805	ENSMUST00000023501	16	-1	38297840	38341931	4932425I24Rik	protein_coding
ENSMUSG00000022805	ENSMUST00000114740	16	-1	38322267	38341898	4932425I24Rik	protein_coding
ENSMUSG00000022805	ENSMUST00000141896	16	-1	38332247	38342229	4932425I24Rik	protein_coding
ENSMUSG00000022805	ENSMUST00000169710	16	-1	38332247	38342229	4932425I24Rik	protein_coding
ENSMUSG00000046516	ENSMUST00000050273	16	1	38347077	38352849	Cox17	protein_coding
ENSMUSG00000046516	ENSMUST00000152868	16	1	38347082	38352827	Cox17	protein_coding
ENSMUSG00000046516	ENSMUST00000120495	16	1	38347108	38352830	Cox17	protein_coding
ENSMUSG00000046516	ENSMUST00000144812	16	1	38347126	38352817	Cox17	protein_coding
ENSMUSG00000046516	ENSMUST00000119704	16	1	38347126	38362383	Cox17	protein_coding
ENSMUSG00000046516	ENSMUST00000134709	16	1	38349326	38352809	Cox17	protein_coding
ENSMUSG00000046516	ENSMUST00000156026	16	1	38349378	38352831	Cox17	protein_coding
ENSMUSG00000022803	ENSMUST00000023494	16	1	38362295	38378302	Popdc2	protein_coding
ENSMUSG00000022803	ENSMUST00000114739	16	1	38362331	38378302	Popdc2	protein_coding
ENSMUSG00000022803	ENSMUST00000141189	16	1	38368896	38374280	Popdc2	protein_coding
ENSMUSG00000022803	ENSMUST00000127892	16	1	38369512	38377849	Popdc2	protein_coding
ENSMUSG00000022803	ENSMUST00000146342	16	1	38372084	38374223	Popdc2	protein_coding
ENSMUSG00000002847	ENSMUST00000002926	16	-1	38396205	38433225	Pla1a	protein_coding
ENSMUSG00000092022	ENSMUST00000165479	16	-1	38442943	38443349	Gm17497	protein_coding
ENSMUSG00000002844	ENSMUST00000002923	16	-1	38445479	38452769	Adprh	protein_coding
ENSMUSG00000075122	ENSMUST00000099816	16	1	38459013	38487015	Cd80	protein_coding
ENSMUSG00000075122	ENSMUST00000114728	16	1	38459013	38487015	Cd80	protein_coding
ENSMUSG00000075122	ENSMUST00000104896	16	1	38459193	38495821	Cd80	protein_coding
ENSMUSG00000002846	ENSMUST00000002925	16	-1	38498429	38522747	4930455C21Rik	protein_coding
ENSMUSG00000002846	ENSMUST00000147543	16	-1	38516744	38522725	4930455C21Rik	protein_coding
ENSMUSG00000034064	ENSMUST00000036210	16	-1	38525221	38550340	Poglut1	protein_coding
ENSMUSG00000034064	ENSMUST00000153187	16	-1	38525224	38550304	Poglut1	protein_coding
ENSMUSG00000034064	ENSMUST00000167782	16	-1	38525229	38550306	Poglut1	protein_coding
ENSMUSG00000034064	ENSMUST00000149704	16	-1	38529546	38532578	Poglut1	protein_coding
ENSMUSG00000034064	ENSMUST00000148093	16	-1	38534183	38538051	Poglut1	protein_coding
ENSMUSG00000034064	ENSMUST00000137762	16	-1	38548102	38550304	Poglut1	protein_coding
ENSMUSG00000002845	ENSMUST00000163884	16	1	38558811	38591303	Tmem39a	protein_coding
ENSMUSG00000002845	ENSMUST00000002924	16	1	38562925	38592275	Tmem39a	protein_coding
ENSMUSG00000002845	ENSMUST00000171687	16	1	38562925	38592275	Tmem39a	protein_coding
ENSMUSG00000002845	ENSMUST00000163948	16	1	38562974	38586370	Tmem39a	protein_coding
ENSMUSG00000002845	ENSMUST00000166235	16	1	38562999	38573303	Tmem39a	protein_coding
