ENSMUSG00000091028	ENSMUST00000151376	9	1	3000922	3002330	Gm10722	protein_coding
ENSMUSG00000074259	ENSMUST00000129129	9	1	59558988	59564121	Gramd2	protein_coding
ENSMUSG00000074259	ENSMUST00000143224	9	1	59561923	59566681	Gramd2	protein_coding
ENSMUSG00000051705	ENSMUST00000051039	9	-1	59582066	59598456	Senp8	protein_coding
ENSMUSG00000051705	ENSMUST00000163586	9	-1	59582066	59598456	Senp8	protein_coding
ENSMUSG00000039585	ENSMUST00000128341	9	1	59598703	59776673	Myo9a	protein_coding
ENSMUSG00000039585	ENSMUST00000135298	9	1	59598703	59776673	Myo9a	protein_coding
ENSMUSG00000039585	ENSMUST00000136740	9	1	59598703	59776673	Myo9a	protein_coding
ENSMUSG00000039585	ENSMUST00000147364	9	1	59719578	59733171	Myo9a	protein_coding
ENSMUSG00000039585	ENSMUST00000151167	9	1	59744331	59754074	Myo9a	protein_coding
ENSMUSG00000039585	ENSMUST00000130497	9	1	59753647	59758457	Myo9a	protein_coding
ENSMUSG00000039585	ENSMUST00000127933	9	1	59754900	59760380	Myo9a	protein_coding
ENSMUSG00000039585	ENSMUST00000126631	9	1	59757705	59758747	Myo9a	protein_coding
ENSMUSG00000032292	ENSMUST00000130831	9	-1	59790578	59797841	Nr2e3	protein_coding
ENSMUSG00000032292	ENSMUST00000034831	9	-1	59790578	59797924	Nr2e3	protein_coding
ENSMUSG00000032292	ENSMUST00000128060	9	-1	59790578	59808466	Nr2e3	protein_coding
ENSMUSG00000032292	ENSMUST00000156845	9	-1	59790794	59797917	Nr2e3	protein_coding
ENSMUSG00000032292	ENSMUST00000128108	9	-1	59790935	59797881	Nr2e3	protein_coding
ENSMUSG00000032292	ENSMUST00000144391	9	-1	59794557	59796598	Nr2e3	protein_coding
ENSMUSG00000032292	ENSMUST00000147892	9	-1	59795178	59797201	Nr2e3	protein_coding
ENSMUSG00000032292	ENSMUST00000143377	9	-1	59796405	59808462	Nr2e3	protein_coding
ENSMUSG00000032292	ENSMUST00000138888	9	-1	59796525	59797881	Nr2e3	protein_coding
ENSMUSG00000032289	ENSMUST00000171654	9	-1	59814738	60344933	Thsd4	protein_coding
ENSMUSG00000032289	ENSMUST00000098660	9	-1	59814738	60358842	Thsd4	protein_coding
ENSMUSG00000032289	ENSMUST00000034829	9	-1	59817526	59989027	Thsd4	protein_coding
ENSMUSG00000032289	ENSMUST00000126347	9	-1	59840922	59849395	Thsd4	protein_coding
ENSMUSG00000032289	ENSMUST00000140824	9	-1	60276033	60369853	Thsd4	protein_coding
ENSMUSG00000032289	ENSMUST00000146099	9	-1	60357682	60358814	Thsd4	protein_coding
ENSMUSG00000052445	ENSMUST00000064303	9	-1	60357701	60358813	Thsd4	protein_coding
ENSMUSG00000047766	ENSMUST00000150060	9	-1	60416666	60535931	Lrrc49	protein_coding
ENSMUSG00000047766	ENSMUST00000053171	9	-1	60416979	60497608	Lrrc49	protein_coding
ENSMUSG00000047766	ENSMUST00000114034	9	-1	60435036	60535925	Lrrc49	protein_coding
ENSMUSG00000047766	ENSMUST00000065603	9	-1	60435036	60535965	Lrrc49	protein_coding
ENSMUSG00000047766	ENSMUST00000114032	9	-1	60435046	60535341	Lrrc49	protein_coding
ENSMUSG00000047766	ENSMUST00000166168	9	-1	60435046	60535341	Lrrc49	protein_coding
ENSMUSG00000047766	ENSMUST00000136388	9	-1	60435629	60446396	Lrrc49	protein_coding
ENSMUSG00000047766	ENSMUST00000128877	9	-1	60457523	60535710	Lrrc49	protein_coding
ENSMUSG00000047766	ENSMUST00000150398	9	-1	60458077	60497517	Lrrc49	protein_coding
ENSMUSG00000047766	ENSMUST00000132366	9	-1	60528317	60535479	Lrrc49	protein_coding
ENSMUSG00000034839	ENSMUST00000038407	9	1	60560796	60586608	Larp6	protein_coding
ENSMUSG00000052481	ENSMUST00000064351	9	1	60590927	60618082	1700036A12Rik	protein_coding
ENSMUSG00000034485	ENSMUST00000050183	9	1	60642355	60728177	Uaca	protein_coding
ENSMUSG00000034485	ENSMUST00000058974	9	1	60642432	60728166	Uaca	protein_coding
ENSMUSG00000052143	ENSMUST00000063858	9	-1	60669662	60686007	Gm9869	protein_coding
ENSMUSG00000074256	ENSMUST00000098658	9	-1	61218604	61220000	Gm10655	protein_coding
ENSMUSG00000032280	ENSMUST00000159386	9	1	61220190	61265712	Tle3	protein_coding
ENSMUSG00000032280	ENSMUST00000034820	9	1	61220665	61266294	Tle3	protein_coding
ENSMUSG00000032280	ENSMUST00000162583	9	1	61221026	61266293	Tle3	protein_coding
ENSMUSG00000032280	ENSMUST00000161993	9	1	61221188	61257172	Tle3	protein_coding
ENSMUSG00000032280	ENSMUST00000160882	9	1	61221192	61265644	Tle3	protein_coding
ENSMUSG00000032280	ENSMUST00000160724	9	1	61221223	61255246	Tle3	protein_coding
ENSMUSG00000032280	ENSMUST00000162973	9	1	61221224	61266297	Tle3	protein_coding
ENSMUSG00000032280	ENSMUST00000159050	9	1	61221245	61264523	Tle3	protein_coding
ENSMUSG00000032280	ENSMUST00000160541	9	1	61221289	61249699	Tle3	protein_coding
ENSMUSG00000032280	ENSMUST00000161207	9	1	61221321	61264783	Tle3	protein_coding
ENSMUSG00000032280	ENSMUST00000159630	9	1	61221342	61265887	Tle3	protein_coding
ENSMUSG00000032280	ENSMUST00000161689	9	1	61221479	61264783	Tle3	protein_coding
ENSMUSG00000032280	ENSMUST00000161194	9	1	61222136	61242444	Tle3	protein_coding
ENSMUSG00000032280	ENSMUST00000162127	9	1	61223336	61264783	Tle3	protein_coding
ENSMUSG00000032280	ENSMUST00000162962	9	1	61249666	61257941	Tle3	protein_coding
ENSMUSG00000032280	ENSMUST00000159140	9	1	61250268	61265642	Tle3	protein_coding
ENSMUSG00000032280	ENSMUST00000162281	9	1	61257744	61266226	Tle3	protein_coding
ENSMUSG00000007892	ENSMUST00000008036	9	-1	61761091	61762345	Rplp1	protein_coding
ENSMUSG00000032254	ENSMUST00000034815	9	-1	61765087	61794606	Kif23	protein_coding
ENSMUSG00000032254	ENSMUST00000167502	9	-1	61768626	61793279	Kif23	protein_coding
ENSMUSG00000032254	ENSMUST00000055275	9	-1	61774595	61794542	Kif23	protein_coding
ENSMUSG00000032278	ENSMUST00000135050	9	-1	61801288	61874608	Paqr5	protein_coding
ENSMUSG00000032278	ENSMUST00000034817	9	-1	61801545	61874663	Paqr5	protein_coding
ENSMUSG00000032278	ENSMUST00000113990	9	-1	61803853	61824380	Paqr5	protein_coding
ENSMUSG00000032252	ENSMUST00000034785	9	-1	61905055	61918413	Glce	protein_coding
ENSMUSG00000046846	ENSMUST00000056949	9	-1	62118536	62129986	Spesp1	protein_coding
ENSMUSG00000032249	ENSMUST00000138226	9	1	62189100	62225508	Anp32a	protein_coding
ENSMUSG00000032249	ENSMUST00000085519	9	1	62189136	62226619	Anp32a	protein_coding
ENSMUSG00000032249	ENSMUST00000128636	9	1	62189709	62222525	Anp32a	protein_coding
ENSMUSG00000032249	ENSMUST00000135395	9	1	62189882	62225479	Anp32a	protein_coding
ENSMUSG00000032249	ENSMUST00000156461	9	1	62190271	62221390	Anp32a	protein_coding
ENSMUSG00000032249	ENSMUST00000141277	9	1	62191870	62221403	Anp32a	protein_coding
ENSMUSG00000032249	ENSMUST00000126451	9	1	62192606	62222522	Anp32a	protein_coding
ENSMUSG00000032249	ENSMUST00000136603	9	1	62214745	62221483	Anp32a	protein_coding
ENSMUSG00000032249	ENSMUST00000129026	9	1	62214751	62225114	Anp32a	protein_coding
ENSMUSG00000032249	ENSMUST00000145679	9	1	62221246	62225588	Anp32a	protein_coding
ENSMUSG00000041729	ENSMUST00000048043	9	-1	62267299	62384851	Coro2b	protein_coding
ENSMUSG00000041729	ENSMUST00000113985	9	-1	62267301	62384851	Coro2b	protein_coding
ENSMUSG00000041729	ENSMUST00000131981	9	-1	62273390	62275808	Coro2b	protein_coding
ENSMUSG00000041729	ENSMUST00000164246	9	-1	62275743	62358305	Coro2b	protein_coding
ENSMUSG00000041729	ENSMUST00000151604	9	-1	62276070	62277057	Coro2b	protein_coding
ENSMUSG00000041729	ENSMUST00000174439	9	-1	62277141	62296955	Coro2b	protein_coding
ENSMUSG00000041729	ENSMUST00000173171	9	-1	62280301	62368243	Coro2b	protein_coding
ENSMUSG00000041729	ENSMUST00000123379	9	-1	62301090	62384767	Coro2b	protein_coding
ENSMUSG00000032243	ENSMUST00000034774	9	1	62525633	62631789	Itga11	protein_coding
ENSMUSG00000032243	ENSMUST00000159012	9	1	62525667	62624918	Itga11	protein_coding
ENSMUSG00000032244	ENSMUST00000034775	9	-1	62639639	62659455	Fem1b	protein_coding
ENSMUSG00000032245	ENSMUST00000034776	9	1	62686592	62699813	Cln6	protein_coding
ENSMUSG00000032245	ENSMUST00000141821	9	1	62686599	62693825	Cln6	protein_coding
ENSMUSG00000032245	ENSMUST00000138276	9	1	62693822	62698518	Cln6	protein_coding
ENSMUSG00000032245	ENSMUST00000124984	9	1	62694840	62698969	Cln6	protein_coding
ENSMUSG00000032246	ENSMUST00000034777	9	1	62705911	62723725	Calml4	protein_coding
ENSMUSG00000032246	ENSMUST00000163820	9	1	62705911	62723725	Calml4	protein_coding
ENSMUSG00000032405	ENSMUST00000116566	9	-1	62727884	62800846	Pias1	protein_coding
ENSMUSG00000032405	ENSMUST00000098651	9	-1	62727884	62828686	Pias1	protein_coding
ENSMUSG00000032405	ENSMUST00000168212	9	-1	62730687	62828690	Pias1	protein_coding
ENSMUSG00000022245	ENSMUST00000119146	9	-1	62985977	62994818	Skor1	protein_coding
ENSMUSG00000022245	ENSMUST00000116613	9	-1	62985977	62996768	Skor1	protein_coding
ENSMUSG00000022245	ENSMUST00000055281	9	-1	62985983	62994787	Skor1	protein_coding
ENSMUSG00000058444	ENSMUST00000113945	9	-1	63011576	63225492	Map2k5	protein_coding
ENSMUSG00000058444	ENSMUST00000034920	9	-1	63011577	63225659	Map2k5	protein_coding
ENSMUSG00000058444	ENSMUST00000113944	9	-1	63166603	63225492	Map2k5	protein_coding
ENSMUSG00000058444	ENSMUST00000113943	9	-1	63188206	63225492	Map2k5	protein_coding
ENSMUSG00000032403	ENSMUST00000034974	9	-1	63242254	63247028	2300009A05Rik	protein_coding
ENSMUSG00000032403	ENSMUST00000168665	9	-1	63242254	63247051	2300009A05Rik	protein_coding
ENSMUSG00000037801	ENSMUST00000042322	9	-1	63269262	63450300	Iqch	protein_coding
ENSMUSG00000037801	ENSMUST00000163624	9	-1	63269427	63450255	Iqch	protein_coding
ENSMUSG00000037801	ENSMUST00000163982	9	-1	63269427	63450255	Iqch	protein_coding
ENSMUSG00000037801	ENSMUST00000080527	9	-1	63269469	63450290	Iqch	protein_coding
ENSMUSG00000037801	ENSMUST00000171243	9	-1	63269642	63450224	Iqch	protein_coding
ENSMUSG00000037801	ENSMUST00000170960	9	-1	63432895	63450292	Iqch	protein_coding
ENSMUSG00000037257	ENSMUST00000041551	9	1	63450462	63489696	Aagab	protein_coding
ENSMUSG00000032402	ENSMUST00000034973	9	-1	63494574	63605801	Smad3	protein_coding
ENSMUSG00000032402	ENSMUST00000137713	9	-1	63502578	63514354	Smad3	protein_coding
ENSMUSG00000032402	ENSMUST00000154323	9	-1	63502606	63559776	Smad3	protein_coding
ENSMUSG00000032402	ENSMUST00000133108	9	-1	63513955	63598884	Smad3	protein_coding
ENSMUSG00000032402	ENSMUST00000137065	9	-1	63515620	63591072	Smad3	protein_coding
ENSMUSG00000036867	ENSMUST00000041029	9	-1	63800883	63869866	Smad6	protein_coding
ENSMUSG00000036867	ENSMUST00000144323	9	-1	63801816	63864794	Smad6	protein_coding
ENSMUSG00000032401	ENSMUST00000034969	9	1	63964954	63985925	Lctl	protein_coding
ENSMUSG00000032401	ENSMUST00000145011	9	1	63964979	63965942	Lctl	protein_coding
ENSMUSG00000032401	ENSMUST00000139755	9	1	63965036	63965818	Lctl	protein_coding
ENSMUSG00000032401	ENSMUST00000124020	9	1	63965066	63985921	Lctl	protein_coding
ENSMUSG00000032401	ENSMUST00000118215	9	1	63969413	63985912	Lctl	protein_coding
ENSMUSG00000032401	ENSMUST00000132018	9	1	63969842	63974733	Lctl	protein_coding
ENSMUSG00000032400	ENSMUST00000034967	9	-1	63984951	64020738	Zwilch	protein_coding
ENSMUSG00000032400	ENSMUST00000122091	9	-1	63984951	64020911	Zwilch	protein_coding
ENSMUSG00000032400	ENSMUST00000176848	9	-1	63985519	63992021	Zwilch	protein_coding
ENSMUSG00000032400	ENSMUST00000176299	9	-1	63985800	64020686	Zwilch	protein_coding
ENSMUSG00000032400	ENSMUST00000176794	9	-1	63987711	64020701	Zwilch	protein_coding
ENSMUSG00000032400	ENSMUST00000152824	9	-1	63987788	63998075	Zwilch	protein_coding
ENSMUSG00000032400	ENSMUST00000143421	9	-1	63987790	63995183	Zwilch	protein_coding
ENSMUSG00000032400	ENSMUST00000138075	9	-1	63991994	64003309	Zwilch	protein_coding
ENSMUSG00000032400	ENSMUST00000148428	9	-1	63995200	64003557	Zwilch	protein_coding
ENSMUSG00000032400	ENSMUST00000177045	9	-1	64002995	64020720	Zwilch	protein_coding
ENSMUSG00000032400	ENSMUST00000176378	9	-1	64008782	64020713	Zwilch	protein_coding
ENSMUSG00000032400	ENSMUST00000130127	9	-1	64009201	64020695	Zwilch	protein_coding
ENSMUSG00000032400	ENSMUST00000124301	9	-1	64010489	64020697	Zwilch	protein_coding
ENSMUSG00000032400	ENSMUST00000151428	9	-1	64015920	64020710	Zwilch	protein_coding
ENSMUSG00000032399	ENSMUST00000034966	9	1	64021194	64026369	Rpl4	protein_coding
ENSMUSG00000032398	ENSMUST00000034965	9	1	64027104	64030491	Snapc5	protein_coding
ENSMUSG00000004936	ENSMUST00000005066	9	-1	64033577	64101438	Map2k1	protein_coding
ENSMUSG00000004936	ENSMUST00000147796	9	-1	64034336	64035671	Map2k1	protein_coding
ENSMUSG00000004936	ENSMUST00000152675	9	-1	64034544	64036063	Map2k1	protein_coding
ENSMUSG00000004936	ENSMUST00000152535	9	-1	64035096	64043485	Map2k1	protein_coding
ENSMUSG00000035337	ENSMUST00000039011	9	1	64083008	64084169	Uchl4	protein_coding
ENSMUSG00000032397	ENSMUST00000034964	9	1	64129414	64152599	Tipin	protein_coding
ENSMUSG00000032396	ENSMUST00000068367	9	-1	64154564	64189095	Dis3l	protein_coding
ENSMUSG00000032396	ENSMUST00000168844	9	-1	64154598	64189013	Dis3l	protein_coding
ENSMUSG00000032396	ENSMUST00000113890	9	-1	64154818	64188264	Dis3l	protein_coding
ENSMUSG00000032396	ENSMUST00000120760	9	-1	64154818	64188960	Dis3l	protein_coding
ENSMUSG00000032396	ENSMUST00000134843	9	-1	64171693	64188963	Dis3l	protein_coding
ENSMUSG00000032396	ENSMUST00000154076	9	-1	64177335	64184404	Dis3l	protein_coding
ENSMUSG00000032396	ENSMUST00000144257	9	-1	64184440	64188570	Dis3l	protein_coding
ENSMUSG00000032396	ENSMUST00000128129	9	-1	64187264	64189064	Dis3l	protein_coding
ENSMUSG00000036466	ENSMUST00000093829	9	1	64233433	64548782	Megf11	protein_coding
ENSMUSG00000036466	ENSMUST00000118485	9	1	64233433	64555097	Megf11	protein_coding
ENSMUSG00000036466	ENSMUST00000164113	9	1	64233433	64557012	Megf11	protein_coding
ENSMUSG00000036466	ENSMUST00000148449	9	1	64233490	64497652	Megf11	protein_coding
ENSMUSG00000036466	ENSMUST00000068967	9	1	64233493	64557012	Megf11	protein_coding
ENSMUSG00000036466	ENSMUST00000096838	9	1	64233532	64548566	Megf11	protein_coding
ENSMUSG00000036466	ENSMUST00000148963	9	1	64349143	64356879	Megf11	protein_coding
ENSMUSG00000036466	ENSMUST00000144383	9	1	64349408	64535560	Megf11	protein_coding
ENSMUSG00000036466	ENSMUST00000147388	9	1	64394706	64486273	Megf11	protein_coding
ENSMUSG00000036466	ENSMUST00000124881	9	1	64508266	64540212	Megf11	protein_coding
ENSMUSG00000036466	ENSMUST00000153934	9	1	64541588	64553740	Megf11	protein_coding
ENSMUSG00000004771	ENSMUST00000172298	9	-1	64563106	64585565	Rab11a	protein_coding
ENSMUSG00000004771	ENSMUST00000167569	9	-1	64564310	64585549	Rab11a	protein_coding
ENSMUSG00000004771	ENSMUST00000172444	9	-1	64564412	64573527	Rab11a	protein_coding
ENSMUSG00000004771	ENSMUST00000168366	9	-1	64564513	64574517	Rab11a	protein_coding
ENSMUSG00000004771	ENSMUST00000166857	9	-1	64564577	64574260	Rab11a	protein_coding
ENSMUSG00000004771	ENSMUST00000171100	9	-1	64564710	64585537	Rab11a	protein_coding
ENSMUSG00000004771	ENSMUST00000169058	9	-1	64564750	64585430	Rab11a	protein_coding
ENSMUSG00000004771	ENSMUST00000004892	9	-1	64564760	64585559	Rab11a	protein_coding
ENSMUSG00000004771	ENSMUST00000165083	9	-1	64574498	64584318	Rab11a	protein_coding
ENSMUSG00000053641	ENSMUST00000171136	9	1	64659147	64707256	Dennd4a	protein_coding
ENSMUSG00000053641	ENSMUST00000038890	9	1	64659147	64767474	Dennd4a	protein_coding
ENSMUSG00000053641	ENSMUST00000098640	9	1	64659239	64707828	Dennd4a	protein_coding
ENSMUSG00000053641	ENSMUST00000171763	9	1	64659351	64691732	Dennd4a	protein_coding
ENSMUSG00000034452	ENSMUST00000037798	9	-1	64770668	64799414	Slc24a1	protein_coding
ENSMUSG00000034263	ENSMUST00000170517	9	1	64808639	64834781	2010321M09Rik	protein_coding
ENSMUSG00000034263	ENSMUST00000037504	9	1	64808744	64834781	2010321M09Rik	protein_coding
ENSMUSG00000033629	ENSMUST00000036615	9	-1	64834792	64869524	Ptplad1	protein_coding
ENSMUSG00000032393	ENSMUST00000034960	9	1	64880265	64930457	Dpp8	protein_coding
ENSMUSG00000032393	ENSMUST00000167773	9	1	64880529	64928797	Dpp8	protein_coding
ENSMUSG00000032816	ENSMUST00000035499	9	1	64949293	64985747	Igdcc4	protein_coding
ENSMUSG00000032816	ENSMUST00000077696	9	1	64949293	64985747	Igdcc4	protein_coding
ENSMUSG00000032816	ENSMUST00000166273	9	1	64949342	64983387	Igdcc4	protein_coding
ENSMUSG00000032394	ENSMUST00000034961	9	1	64988961	65033664	Igdcc3	protein_coding
ENSMUSG00000032394	ENSMUST00000166570	9	1	64989012	65033664	Igdcc3	protein_coding
ENSMUSG00000032392	ENSMUST00000093828	9	1	65062497	65083666	Parp16	protein_coding
ENSMUSG00000032392	ENSMUST00000069000	9	1	65062497	65087026	Parp16	protein_coding
ENSMUSG00000032392	ENSMUST00000172243	9	1	65062954	65087026	Parp16	protein_coding
ENSMUSG00000042254	ENSMUST00000048762	9	1	65112987	65128412	Cilp	protein_coding
ENSMUSG00000042254	ENSMUST00000094637	9	1	65113003	65128413	Cilp	protein_coding
ENSMUSG00000042254	ENSMUST00000141382	9	1	65113630	65128342	Cilp	protein_coding
ENSMUSG00000015357	ENSMUST00000015501	9	1	65142067	65178464	Clpx	protein_coding
ENSMUSG00000015357	ENSMUST00000113824	9	1	65142102	65178465	Clpx	protein_coding
ENSMUSG00000015357	ENSMUST00000148632	9	1	65142139	65157037	Clpx	protein_coding
ENSMUSG00000015357	ENSMUST00000147279	9	1	65157959	65166544	Clpx	protein_coding
ENSMUSG00000041837	ENSMUST00000048184	9	1	65193875	65207449	Pdcd7	protein_coding
ENSMUSG00000041837	ENSMUST00000163142	9	1	65193875	65207450	Pdcd7	protein_coding
ENSMUSG00000086228	ENSMUST00000147185	9	1	65208867	65228184	Gm514	protein_coding
ENSMUSG00000041696	ENSMUST00000085453	9	1	65246295	65260515	Rasl12	protein_coding
ENSMUSG00000041696	ENSMUST00000165682	9	1	65246295	65262660	Rasl12	protein_coding
ENSMUSG00000053862	ENSMUST00000065894	9	-1	65260560	65270580	Ostb	protein_coding
ENSMUSG00000059183	ENSMUST00000074792	9	1	65283589	65300861	Mtfmt	protein_coding
ENSMUSG00000059183	ENSMUST00000132966	9	1	65283595	65300224	Mtfmt	protein_coding
ENSMUSG00000059183	ENSMUST00000140244	9	1	65284832	65295084	Mtfmt	protein_coding
ENSMUSG00000059183	ENSMUST00000130057	9	1	65291348	65299932	Mtfmt	protein_coding
ENSMUSG00000032388	ENSMUST00000034955	9	1	65308744	65336277	Spg21	protein_coding
ENSMUSG00000066510	ENSMUST00000061766	9	-1	65349260	65364806	Ankdd1a	protein_coding
ENSMUSG00000050721	ENSMUST00000068944	9	-1	65402193	65427847	Plekho2	protein_coding
ENSMUSG00000041064	ENSMUST00000134538	9	1	65434967	65443771	Pif1	protein_coding
ENSMUSG00000041064	ENSMUST00000136205	9	1	65434989	65435644	Pif1	protein_coding
ENSMUSG00000041064	ENSMUST00000154970	9	1	65435000	65443769	Pif1	protein_coding
ENSMUSG00000041064	ENSMUST00000152885	9	1	65435012	65438299	Pif1	protein_coding
ENSMUSG00000041064	ENSMUST00000047099	9	1	65435012	65443774	Pif1	protein_coding
ENSMUSG00000041064	ENSMUST00000152529	9	1	65435020	65443774	Pif1	protein_coding
ENSMUSG00000041064	ENSMUST00000131483	9	1	65435028	65443774	Pif1	protein_coding
ENSMUSG00000041064	ENSMUST00000141046	9	1	65435033	65436087	Pif1	protein_coding
ENSMUSG00000032387	ENSMUST00000169003	9	1	65477455	65508335	Rbpms2	protein_coding
ENSMUSG00000032387	ENSMUST00000055844	9	1	65478389	65508312	Rbpms2	protein_coding
ENSMUSG00000040524	ENSMUST00000046309	9	-1	65539391	65675371	Zfp609	protein_coding
ENSMUSG00000040524	ENSMUST00000159109	9	-1	65540198	65675371	Zfp609	protein_coding
ENSMUSG00000040524	ENSMUST00000159878	9	-1	65547677	65548951	Zfp609	protein_coding
ENSMUSG00000040524	ENSMUST00000160747	9	-1	65643037	65645719	Zfp609	protein_coding
ENSMUSG00000032386	ENSMUST00000122410	9	-1	65678943	65732862	Trip4	protein_coding
ENSMUSG00000032386	ENSMUST00000119245	9	-1	65679566	65756483	Trip4	protein_coding
ENSMUSG00000032386	ENSMUST00000117083	9	-1	65680963	65732863	Trip4	protein_coding
ENSMUSG00000032386	ENSMUST00000132380	9	-1	65686817	65701020	Trip4	protein_coding
ENSMUSG00000032386	ENSMUST00000134338	9	-1	65728801	65756593	Trip4	protein_coding
ENSMUSG00000040204	ENSMUST00000045802	9	1	65738044	65751073	2810417H13Rik	protein_coding
ENSMUSG00000040204	ENSMUST00000130308	9	1	65738127	65741627	2810417H13Rik	protein_coding
ENSMUSG00000040204	ENSMUST00000153841	9	1	65738169	65740955	2810417H13Rik	protein_coding
ENSMUSG00000032386	ENSMUST00000133747	9	-1	65742384	65756526	Trip4	protein_coding
ENSMUSG00000032386	ENSMUST00000126517	9	-1	65742722	65756593	Trip4	protein_coding
ENSMUSG00000032386	ENSMUST00000143864	9	-1	65743188	65756601	Trip4	protein_coding
ENSMUSG00000032386	ENSMUST00000139346	9	-1	65746108	65756593	Trip4	protein_coding
ENSMUSG00000032384	ENSMUST00000146069	9	1	65756781	65851975	Csnk1g1	protein_coding
ENSMUSG00000032384	ENSMUST00000034949	9	1	65756793	65892816	Csnk1g1	protein_coding
ENSMUSG00000032384	ENSMUST00000154589	9	1	65756827	65806473	Csnk1g1	protein_coding
ENSMUSG00000032384	ENSMUST00000124688	9	1	65756837	65823475	Csnk1g1	protein_coding
ENSMUSG00000032384	ENSMUST00000130798	9	1	65756867	65821406	Csnk1g1	protein_coding
ENSMUSG00000032384	ENSMUST00000117849	9	1	65757246	65890882	Csnk1g1	protein_coding
ENSMUSG00000032384	ENSMUST00000153391	9	1	65857868	65860824	Csnk1g1	protein_coding
ENSMUSG00000032384	ENSMUST00000136773	9	1	65867638	65878676	Csnk1g1	protein_coding
ENSMUSG00000032383	ENSMUST00000034947	9	1	65907976	65914436	Ppib	protein_coding
ENSMUSG00000039452	ENSMUST00000044711	9	-1	65912983	65917538	Snx22	protein_coding
ENSMUSG00000032382	ENSMUST00000034946	9	-1	65935940	65972693	Snx1	protein_coding
ENSMUSG00000032382	ENSMUST00000132841	9	-1	65936931	65939154	Snx1	protein_coding
ENSMUSG00000032382	ENSMUST00000143148	9	-1	65941994	65944398	Snx1	protein_coding
ENSMUSG00000032382	ENSMUST00000139872	9	-1	65944366	65949505	Snx1	protein_coding
ENSMUSG00000032382	ENSMUST00000137542	9	-1	65945213	65974394	Snx1	protein_coding
ENSMUSG00000032382	ENSMUST00000146893	9	-1	65952282	65953531	Snx1	protein_coding
ENSMUSG00000032382	ENSMUST00000145449	9	-1	65956949	65972604	Snx1	protein_coding
ENSMUSG00000032381	ENSMUST00000034945	9	1	65974418	65986762	Fam96a	protein_coding
ENSMUSG00000032380	ENSMUST00000034944	9	1	66006030	66120049	Dapk2	protein_coding
ENSMUSG00000032380	ENSMUST00000129442	9	1	66006042	66069887	Dapk2	protein_coding
ENSMUSG00000032380	ENSMUST00000132987	9	1	66068554	66116757	Dapk2	protein_coding
ENSMUSG00000032380	ENSMUST00000129778	9	1	66116181	66119522	Dapk2	protein_coding
ENSMUSG00000038664	ENSMUST00000144280	9	1	66198257	66221877	Herc1	protein_coding
ENSMUSG00000038664	ENSMUST00000042824	9	1	66198333	66356582	Herc1	protein_coding
ENSMUSG00000038664	ENSMUST00000096525	9	1	66198346	66221870	Herc1	protein_coding
ENSMUSG00000038664	ENSMUST00000140487	9	1	66289718	66300106	Herc1	protein_coding
ENSMUSG00000038664	ENSMUST00000135159	9	1	66298933	66312561	Herc1	protein_coding
ENSMUSG00000038664	ENSMUST00000124969	9	1	66316428	66324552	Herc1	protein_coding
ENSMUSG00000038664	ENSMUST00000135600	9	1	66344362	66348327	Herc1	protein_coding
ENSMUSG00000038664	ENSMUST00000130854	9	1	66348061	66355400	Herc1	protein_coding
ENSMUSG00000050503	ENSMUST00000056890	9	-1	66356266	66362400	Fbxl22	protein_coding
ENSMUSG00000032376	ENSMUST00000127569	9	-1	66362444	66440949	Usp3	protein_coding
ENSMUSG00000032376	ENSMUST00000139547	9	-1	66364041	66440807	Usp3	protein_coding
ENSMUSG00000032376	ENSMUST00000098613	9	-1	66365034	66440843	Usp3	protein_coding
ENSMUSG00000032376	ENSMUST00000034940	9	-1	66365684	66440765	Usp3	protein_coding
ENSMUSG00000032376	ENSMUST00000174387	9	-1	66365882	66440813	Usp3	protein_coding
ENSMUSG00000032376	ENSMUST00000132255	9	-1	66366056	66368146	Usp3	protein_coding
ENSMUSG00000032376	ENSMUST00000150840	9	-1	66366215	66368627	Usp3	protein_coding
ENSMUSG00000032376	ENSMUST00000154476	9	-1	66374468	66378209	Usp3	protein_coding
ENSMUSG00000032376	ENSMUST00000124694	9	-1	66374783	66388158	Usp3	protein_coding
ENSMUSG00000032376	ENSMUST00000124519	9	-1	66393269	66414733	Usp3	protein_coding
ENSMUSG00000032376	ENSMUST00000139952	9	-1	66395674	66423845	Usp3	protein_coding
ENSMUSG00000032373	ENSMUST00000071889	9	1	66561493	66614652	Car12	protein_coding
ENSMUSG00000032373	ENSMUST00000152011	9	1	66561534	66602281	Car12	protein_coding
ENSMUSG00000032373	ENSMUST00000123195	9	1	66561535	66595685	Car12	protein_coding
ENSMUSG00000032373	ENSMUST00000085420	9	1	66561537	66614649	Car12	protein_coding
ENSMUSG00000032373	ENSMUST00000134829	9	1	66595517	66612124	Car12	protein_coding
ENSMUSG00000032375	ENSMUST00000034934	9	-1	66623009	66643297	Aph1b	protein_coding
ENSMUSG00000032375	ENSMUST00000168309	9	-1	66623016	66643243	Aph1b	protein_coding
ENSMUSG00000032375	ENSMUST00000113730	9	-1	66627000	66643183	Aph1b	protein_coding
ENSMUSG00000074232	ENSMUST00000098612	9	1	66644846	66646881	Gm10647	protein_coding
