ENSMUSG00000078367	ENSMUST00000105160	4	1	3099177	3100187	Vmn1r2	protein_coding
ENSMUSG00000032998	ENSMUST00000131413	4	1	119212312	119235515	Foxj3	protein_coding
ENSMUSG00000032998	ENSMUST00000137560	4	1	119212384	119246249	Foxj3	protein_coding
ENSMUSG00000032998	ENSMUST00000160219	4	1	119213127	119246350	Foxj3	protein_coding
ENSMUSG00000032998	ENSMUST00000133097	4	1	119293947	119296017	Foxj3	protein_coding
ENSMUSG00000023247	ENSMUST00000024015	4	1	119310309	119312076	Guca2a	protein_coding
ENSMUSG00000032978	ENSMUST00000106309	4	-1	119329212	119331386	Guca2b	protein_coding
ENSMUSG00000032978	ENSMUST00000044426	4	-1	119329212	119331559	Guca2b	protein_coding
ENSMUSG00000028634	ENSMUST00000144907	4	1	119406389	119487353	Hivep3	protein_coding
ENSMUSG00000028634	ENSMUST00000141605	4	1	119406389	119545942	Hivep3	protein_coding
ENSMUSG00000078582	ENSMUST00000084306	4	1	119406401	119409373	Hivep3	protein_coding
ENSMUSG00000028634	ENSMUST00000123698	4	1	119406446	119544877	Hivep3	protein_coding
ENSMUSG00000028634	ENSMUST00000125069	4	1	119433850	119545322	Hivep3	protein_coding
ENSMUSG00000028634	ENSMUST00000143837	4	1	119486936	119671037	Hivep3	protein_coding
ENSMUSG00000028634	ENSMUST00000136547	4	1	119486960	119545942	Hivep3	protein_coding
ENSMUSG00000028634	ENSMUST00000106307	4	1	119487100	119810650	Hivep3	protein_coding
ENSMUSG00000091688	ENSMUST00000163378	4	1	119487167	119545940	Hivep3	protein_coding
ENSMUSG00000028634	ENSMUST00000166542	4	1	119487333	119808016	Hivep3	protein_coding
ENSMUSG00000028635	ENSMUST00000030384	4	1	119833811	119839965	Edn2	protein_coding
ENSMUSG00000052135	ENSMUST00000102656	4	-1	119939684	119959954	Foxo6	protein_coding
ENSMUSG00000052135	ENSMUST00000063846	4	-1	119939691	119959954	Foxo6	protein_coding
ENSMUSG00000000085	ENSMUST00000134375	4	1	120077886	120127120	Scmh1	protein_coding
ENSMUSG00000000085	ENSMUST00000000087	4	1	120077912	120202789	Scmh1	protein_coding
ENSMUSG00000000085	ENSMUST00000151345	4	1	120077971	120135724	Scmh1	protein_coding
ENSMUSG00000000085	ENSMUST00000153099	4	1	120077986	120121337	Scmh1	protein_coding
ENSMUSG00000000085	ENSMUST00000132116	4	1	120078033	120135689	Scmh1	protein_coding
ENSMUSG00000000085	ENSMUST00000106301	4	1	120119752	120202789	Scmh1	protein_coding
ENSMUSG00000000085	ENSMUST00000064991	4	1	120125848	120202767	Scmh1	protein_coding
ENSMUSG00000000085	ENSMUST00000106298	4	1	120125848	120202804	Scmh1	protein_coding
ENSMUSG00000000085	ENSMUST00000144555	4	1	120176484	120202789	Scmh1	protein_coding
ENSMUSG00000000085	ENSMUST00000122860	4	1	120178010	120195161	Scmh1	protein_coding
ENSMUSG00000000085	ENSMUST00000136801	4	1	120190231	120202789	Scmh1	protein_coding
ENSMUSG00000000085	ENSMUST00000144862	4	1	120190284	120202406	Scmh1	protein_coding
ENSMUSG00000000085	ENSMUST00000133290	4	1	120200434	120201825	Scmh1	protein_coding
ENSMUSG00000000085	ENSMUST00000133169	4	1	120201760	120202791	Scmh1	protein_coding
ENSMUSG00000047518	ENSMUST00000062990	4	1	120204836	120209266	Slfnl1	protein_coding
ENSMUSG00000028633	ENSMUST00000030381	4	-1	120212473	120242881	Ctps	protein_coding
ENSMUSG00000028633	ENSMUST00000147980	4	-1	120214516	120217672	Ctps	protein_coding
ENSMUSG00000028633	ENSMUST00000140891	4	-1	120214574	120220706	Ctps	protein_coding
ENSMUSG00000091297	ENSMUST00000171482	4	1	120261350	120282278	Gm8439	protein_coding
ENSMUSG00000070803	ENSMUST00000094814	4	1	120339168	120340425	Cited4	protein_coding
ENSMUSG00000070803	ENSMUST00000170682	4	1	120339408	120339956	Cited4	protein_coding
ENSMUSG00000028631	ENSMUST00000030376	4	-1	120368743	120419853	Kcnq4	protein_coding
ENSMUSG00000028631	ENSMUST00000129478	4	-1	120387856	120421217	Kcnq4	protein_coding
ENSMUSG00000032897	ENSMUST00000120779	4	-1	120430043	120488317	Nfyc	protein_coding
ENSMUSG00000032897	ENSMUST00000043429	4	-1	120430043	120498311	Nfyc	protein_coding
ENSMUSG00000032897	ENSMUST00000118902	4	-1	120430043	120504177	Nfyc	protein_coding
ENSMUSG00000032897	ENSMUST00000097906	4	-1	120430484	120498199	Nfyc	protein_coding
ENSMUSG00000032897	ENSMUST00000127030	4	-1	120430559	120434780	Nfyc	protein_coding
ENSMUSG00000032897	ENSMUST00000145029	4	-1	120430802	120438038	Nfyc	protein_coding
ENSMUSG00000032897	ENSMUST00000148081	4	-1	120434270	120440822	Nfyc	protein_coding
ENSMUSG00000032897	ENSMUST00000134979	4	-1	120437862	120498289	Nfyc	protein_coding
ENSMUSG00000032897	ENSMUST00000136236	4	-1	120441484	120498301	Nfyc	protein_coding
ENSMUSG00000032897	ENSMUST00000145658	4	-1	120451784	120498312	Nfyc	protein_coding
ENSMUSG00000032890	ENSMUST00000132895	4	1	120527421	120557049	Rims3	protein_coding
ENSMUSG00000032890	ENSMUST00000165731	4	1	120527421	120557051	Rims3	protein_coding
ENSMUSG00000032890	ENSMUST00000071093	4	1	120527424	120569184	Rims3	protein_coding
ENSMUSG00000032890	ENSMUST00000106283	4	1	120534382	120569184	Rims3	protein_coding
ENSMUSG00000032890	ENSMUST00000171363	4	1	120550474	120564165	Rims3	protein_coding
ENSMUSG00000028629	ENSMUST00000144114	4	-1	120593801	120594629	Dem1	protein_coding
ENSMUSG00000028629	ENSMUST00000030375	4	-1	120593801	120597610	Dem1	protein_coding
ENSMUSG00000028629	ENSMUST00000156836	4	-1	120594874	120597622	Dem1	protein_coding
ENSMUSG00000064141	ENSMUST00000106280	4	-1	120602742	120624304	Zfp69	protein_coding
ENSMUSG00000064141	ENSMUST00000060000	4	-1	120602958	120607705	Zfp69	protein_coding
ENSMUSG00000064141	ENSMUST00000106281	4	-1	120602958	120622039	Zfp69	protein_coding
ENSMUSG00000064141	ENSMUST00000084303	4	-1	120603889	120607717	Zfp69	protein_coding
ENSMUSG00000064141	ENSMUST00000130702	4	-1	120603911	120620421	Zfp69	protein_coding
ENSMUSG00000064141	ENSMUST00000132839	4	-1	120603912	120607291	Zfp69	protein_coding
ENSMUSG00000032870	ENSMUST00000043200	4	-1	120640922	120689852	Smap2	protein_coding
ENSMUSG00000032870	ENSMUST00000151615	4	-1	120644495	120648313	Smap2	protein_coding
ENSMUSG00000028626	ENSMUST00000030372	4	1	120711990	120727927	Col9a2	protein_coding
ENSMUSG00000028626	ENSMUST00000151987	4	1	120712353	120716932	Col9a2	protein_coding
ENSMUSG00000028626	ENSMUST00000140119	4	1	120725604	120727424	Col9a2	protein_coding
ENSMUSG00000043207	ENSMUST00000058754	4	-1	120731842	120770846	Zmpste24	protein_coding
ENSMUSG00000043207	ENSMUST00000143768	4	-1	120740737	120750343	Zmpste24	protein_coding
ENSMUSG00000043207	ENSMUST00000135788	4	-1	120755548	120768303	Zmpste24	protein_coding
ENSMUSG00000078577	ENSMUST00000106268	4	-1	120778256	120781831	Tmco2	protein_coding
ENSMUSG00000049878	ENSMUST00000168615	4	-1	120817978	120861139	Rlf	protein_coding
ENSMUSG00000049878	ENSMUST00000056635	4	-1	120818490	120887689	Rlf	protein_coding
ENSMUSG00000049878	ENSMUST00000142647	4	-1	120843382	120861139	Rlf	protein_coding
ENSMUSG00000073764	ENSMUST00000097905	4	-1	120988921	120997522	Gm12888	protein_coding
ENSMUSG00000078576	ENSMUST00000106266	4	-1	121087340	121095704	Gm12886	protein_coding
ENSMUSG00000078575	ENSMUST00000106265	4	-1	121286876	121294708	Gm12887	protein_coding
ENSMUSG00000023263	ENSMUST00000024032	4	1	122366518	122382372	9530002B09Rik	protein_coding
ENSMUSG00000028657	ENSMUST00000030412	4	1	122513485	122536321	Ppt1	protein_coding
ENSMUSG00000028657	ENSMUST00000121870	4	1	122513489	122526218	Ppt1	protein_coding
ENSMUSG00000028657	ENSMUST00000120157	4	1	122513493	122536418	Ppt1	protein_coding
ENSMUSG00000028657	ENSMUST00000097901	4	1	122513496	122536233	Ppt1	protein_coding
ENSMUSG00000028657	ENSMUST00000097902	4	1	122513497	122527502	Ppt1	protein_coding
ENSMUSG00000028656	ENSMUST00000069533	4	-1	122536290	122563154	Cap1	protein_coding
ENSMUSG00000028656	ENSMUST00000106255	4	-1	122536290	122563287	Cap1	protein_coding
ENSMUSG00000028656	ENSMUST00000106257	4	-1	122536290	122563299	Cap1	protein_coding
ENSMUSG00000028656	ENSMUST00000150919	4	-1	122539659	122541875	Cap1	protein_coding
ENSMUSG00000028656	ENSMUST00000128485	4	-1	122544757	122563208	Cap1	protein_coding
ENSMUSG00000028656	ENSMUST00000140783	4	-1	122548276	122563103	Cap1	protein_coding
ENSMUSG00000028656	ENSMUST00000151041	4	-1	122549367	122563107	Cap1	protein_coding
ENSMUSG00000028655	ENSMUST00000152308	4	-1	122624093	122638395	Mfsd2a	protein_coding
ENSMUSG00000028655	ENSMUST00000030408	4	-1	122624093	122638431	Mfsd2a	protein_coding
ENSMUSG00000028655	ENSMUST00000138964	4	-1	122633975	122637233	Mfsd2a	protein_coding
ENSMUSG00000028655	ENSMUST00000127047	4	-1	122634002	122638431	Mfsd2a	protein_coding
ENSMUSG00000028654	ENSMUST00000144998	4	1	122672895	122673982	Mycl1	protein_coding
ENSMUSG00000028654	ENSMUST00000106252	4	1	122673187	122679728	Mycl1	protein_coding
ENSMUSG00000028654	ENSMUST00000030407	4	1	122673342	122679728	Mycl1	protein_coding
ENSMUSG00000028654	ENSMUST00000135925	4	1	122676123	122677710	Mycl1	protein_coding
ENSMUSG00000028654	ENSMUST00000147259	4	1	122676582	122677760	Mycl1	protein_coding
ENSMUSG00000028653	ENSMUST00000102649	4	1	122693840	122732192	Trit1	protein_coding
ENSMUSG00000028653	ENSMUST00000147165	4	1	122693840	122732192	Trit1	protein_coding
ENSMUSG00000028653	ENSMUST00000141855	4	1	122725999	122731446	Trit1	protein_coding
ENSMUSG00000002384	ENSMUST00000002457	4	1	122782408	122803334	Bmp8b	protein_coding
ENSMUSG00000091865	ENSMUST00000166337	4	-1	122792642	122793929	Gm17244	protein_coding
ENSMUSG00000076438	ENSMUST00000102648	4	1	122793507	122795192	Oxct2b	protein_coding
ENSMUSG00000002384	ENSMUST00000151850	4	1	122796567	122809342	Bmp8b	protein_coding
ENSMUSG00000028651	ENSMUST00000030404	4	-1	122804358	122817194	Ppie	protein_coding
ENSMUSG00000028651	ENSMUST00000136466	4	-1	122804563	122814141	Ppie	protein_coding
ENSMUSG00000028651	ENSMUST00000126558	4	-1	122804944	122816268	Ppie	protein_coding
ENSMUSG00000028651	ENSMUST00000137778	4	-1	122813645	122817173	Ppie	protein_coding
ENSMUSG00000046093	ENSMUST00000059667	4	1	122860470	122871944	Hpcal4	protein_coding
ENSMUSG00000046093	ENSMUST00000106246	4	1	122860482	122868756	Hpcal4	protein_coding
ENSMUSG00000046093	ENSMUST00000126995	4	1	122860742	122866041	Hpcal4	protein_coding
ENSMUSG00000046093	ENSMUST00000136619	4	1	122860759	122861394	Hpcal4	protein_coding
ENSMUSG00000046093	ENSMUST00000152194	4	1	122860972	122867987	Hpcal4	protein_coding
ENSMUSG00000054958	ENSMUST00000068262	4	1	122878747	122893518	Nt5c1a	protein_coding
ENSMUSG00000032744	ENSMUST00000040821	4	1	122910799	122927118	Heyl	protein_coding
ENSMUSG00000032744	ENSMUST00000151870	4	1	122911096	122917902	Heyl	protein_coding
ENSMUSG00000032744	ENSMUST00000127172	4	1	122917000	122923232	Heyl	protein_coding
ENSMUSG00000011257	ENSMUST00000156807	4	1	122939594	122964005	Pabpc4	protein_coding
ENSMUSG00000011257	ENSMUST00000106243	4	1	122960068	122976168	Pabpc4	protein_coding
ENSMUSG00000011257	ENSMUST00000106241	4	1	122960075	122976075	Pabpc4	protein_coding
ENSMUSG00000011257	ENSMUST00000144734	4	1	122960088	122976065	Pabpc4	protein_coding
ENSMUSG00000011257	ENSMUST00000097900	4	1	122960154	122975801	Pabpc4	protein_coding
ENSMUSG00000011257	ENSMUST00000094192	4	1	122960154	122976073	Pabpc4	protein_coding
ENSMUSG00000011257	ENSMUST00000080178	4	1	122960154	122976075	Pabpc4	protein_coding
ENSMUSG00000011257	ENSMUST00000078734	4	1	122960338	122976075	Pabpc4	protein_coding
ENSMUSG00000011257	ENSMUST00000124991	4	1	122972207	122975249	Pabpc4	protein_coding
ENSMUSG00000011257	ENSMUST00000146156	4	1	122974423	122976075	Pabpc4	protein_coding
ENSMUSG00000032726	ENSMUST00000102641	4	-1	122989888	123020046	Bmp8a	protein_coding
ENSMUSG00000032726	ENSMUST00000040496	4	-1	122989888	123020495	Bmp8a	protein_coding
ENSMUSG00000076436	ENSMUST00000102640	4	-1	122999118	123000877	Oxct2a	protein_coding
ENSMUSG00000028649	ENSMUST00000077033	4	-1	123026876	123047174	Macf1	protein_coding
ENSMUSG00000028649	ENSMUST00000123765	4	-1	123026876	123047174	Macf1	protein_coding
ENSMUSG00000028649	ENSMUST00000149022	4	-1	123026959	123043692	Macf1	protein_coding
ENSMUSG00000028649	ENSMUST00000154824	4	-1	123026959	123049610	Macf1	protein_coding
ENSMUSG00000028649	ENSMUST00000106213	4	-1	123026959	123153610	Macf1	protein_coding
ENSMUSG00000028649	ENSMUST00000134458	4	-1	123026959	123177160	Macf1	protein_coding
ENSMUSG00000028649	ENSMUST00000151346	4	-1	123026959	123222074	Macf1	protein_coding
ENSMUSG00000028649	ENSMUST00000082108	4	-1	123026959	123361603	Macf1	protein_coding
ENSMUSG00000028649	ENSMUST00000097899	4	-1	123026959	123361603	Macf1	protein_coding
ENSMUSG00000028649	ENSMUST00000106220	4	-1	123026961	123204702	Macf1	protein_coding
ENSMUSG00000028649	ENSMUST00000084301	4	-1	123026961	123361603	Macf1	protein_coding
ENSMUSG00000028649	ENSMUST00000097897	4	-1	123026961	123361603	Macf1	protein_coding
ENSMUSG00000028649	ENSMUST00000097898	4	-1	123026961	123361603	Macf1	protein_coding
ENSMUSG00000028649	ENSMUST00000106224	4	-1	123026963	123361603	Macf1	protein_coding
ENSMUSG00000028649	ENSMUST00000140596	4	-1	123060372	123067781	Macf1	protein_coding
ENSMUSG00000028649	ENSMUST00000125447	4	-1	123074518	123084758	Macf1	protein_coding
ENSMUSG00000028649	ENSMUST00000147228	4	-1	123133592	123204891	Macf1	protein_coding
ENSMUSG00000028649	ENSMUST00000147030	4	-1	123133592	123341995	Macf1	protein_coding
ENSMUSG00000028649	ENSMUST00000146000	4	-1	123216123	123241937	Macf1	protein_coding
ENSMUSG00000028648	ENSMUST00000106207	4	-1	123389953	123393569	Ndufs5	protein_coding
ENSMUSG00000028648	ENSMUST00000106206	4	-1	123389953	123395429	Ndufs5	protein_coding
ENSMUSG00000028648	ENSMUST00000030401	4	-1	123389953	123395445	Ndufs5	protein_coding
ENSMUSG00000028648	ENSMUST00000137312	4	-1	123390112	123395424	Ndufs5	protein_coding
ENSMUSG00000023075	ENSMUST00000102636	4	-1	123411802	123427588	Akirin1	protein_coding
ENSMUSG00000023075	ENSMUST00000142778	4	-1	123415057	123420750	Akirin1	protein_coding
ENSMUSG00000023075	ENSMUST00000153472	4	-1	123416183	123427474	Akirin1	protein_coding
ENSMUSG00000043333	ENSMUST00000124290	4	1	123465117	123488741	Rhbdl2	protein_coding
ENSMUSG00000043333	ENSMUST00000053202	4	1	123465118	123507147	Rhbdl2	protein_coding
ENSMUSG00000043333	ENSMUST00000150286	4	1	123475448	123487384	Rhbdl2	protein_coding
ENSMUSG00000043333	ENSMUST00000106204	4	1	123487157	123507147	Rhbdl2	protein_coding
ENSMUSG00000043333	ENSMUST00000148797	4	1	123490578	123493542	Rhbdl2	protein_coding
ENSMUSG00000073761	ENSMUST00000097896	4	1	123536922	123540408	4933427I04Rik	protein_coding
ENSMUSG00000028647	ENSMUST00000030400	4	1	123582075	123589512	Mycbp	protein_coding
ENSMUSG00000028647	ENSMUST00000106202	4	1	123582157	123588319	Mycbp	protein_coding
ENSMUSG00000028647	ENSMUST00000147340	4	1	123582284	123586966	Mycbp	protein_coding
ENSMUSG00000028647	ENSMUST00000137685	4	1	123582379	123588485	Mycbp	protein_coding
ENSMUSG00000028646	ENSMUST00000030399	4	1	123594689	123614240	Rragc	protein_coding
ENSMUSG00000028646	ENSMUST00000155757	4	1	123594717	123614236	Rragc	protein_coding
ENSMUSG00000028646	ENSMUST00000143635	4	1	123596330	123598234	Rragc	protein_coding
ENSMUSG00000028646	ENSMUST00000133445	4	1	123598150	123607214	Rragc	protein_coding
ENSMUSG00000028646	ENSMUST00000155454	4	1	123598525	123612789	Rragc	protein_coding
ENSMUSG00000051219	ENSMUST00000053604	4	-1	124287174	124288046	3100002H09Rik	protein_coding
ENSMUSG00000078236	ENSMUST00000105033	4	1	124334050	124337899	Pou3f1	protein_coding
ENSMUSG00000028907	ENSMUST00000030738	4	-1	124355404	124370844	Utp11l	protein_coding
ENSMUSG00000028907	ENSMUST00000153088	4	-1	124356041	124370778	Utp11l	protein_coding
ENSMUSG00000032643	ENSMUST00000106199	4	1	124377945	124385338	Fhl3	protein_coding
ENSMUSG00000032643	ENSMUST00000145942	4	1	124377963	124385321	Fhl3	protein_coding
ENSMUSG00000032643	ENSMUST00000038684	4	1	124377964	124385855	Fhl3	protein_coding
ENSMUSG00000028902	ENSMUST00000030734	4	1	124392020	124409704	Sf3a3	protein_coding
ENSMUSG00000028902	ENSMUST00000154712	4	1	124392127	124395971	Sf3a3	protein_coding
ENSMUSG00000028902	ENSMUST00000151049	4	1	124398977	124400626	Sf3a3	protein_coding
ENSMUSG00000028894	ENSMUST00000094782	4	1	124419094	124478755	Inpp5b	protein_coding
ENSMUSG00000028894	ENSMUST00000153837	4	1	124419102	124428723	Inpp5b	protein_coding
ENSMUSG00000028894	ENSMUST00000154015	4	1	124419116	124478749	Inpp5b	protein_coding
ENSMUSG00000028894	ENSMUST00000154229	4	1	124419122	124428685	Inpp5b	protein_coding
ENSMUSG00000028894	ENSMUST00000145359	4	1	124446466	124459658	Inpp5b	protein_coding
ENSMUSG00000028894	ENSMUST00000142652	4	1	124446572	124459711	Inpp5b	protein_coding
ENSMUSG00000028894	ENSMUST00000071763	4	1	124452932	124478754	Inpp5b	protein_coding
ENSMUSG00000028894	ENSMUST00000135971	4	1	124472529	124475138	Inpp5b	protein_coding
ENSMUSG00000028894	ENSMUST00000142446	4	1	124476792	124478354	Inpp5b	protein_coding
ENSMUSG00000028890	ENSMUST00000106193	4	1	124479348	124526623	Mtf1	protein_coding
ENSMUSG00000028890	ENSMUST00000138807	4	1	124479793	124497471	Mtf1	protein_coding
ENSMUSG00000028890	ENSMUST00000030723	4	1	124479793	124527044	Mtf1	protein_coding
ENSMUSG00000028890	ENSMUST00000147452	4	1	124479826	124482622	Mtf1	protein_coding
ENSMUSG00000028890	ENSMUST00000175875	4	1	124479922	124481984	Mtf1	protein_coding
ENSMUSG00000078570	ENSMUST00000106190	4	-1	124526729	124527903	1110065P20Rik	protein_coding
ENSMUSG00000078570	ENSMUST00000163946	4	-1	124526729	124527974	1110065P20Rik	protein_coding
ENSMUSG00000078570	ENSMUST00000125776	4	-1	124526730	124527905	1110065P20Rik	protein_coding
ENSMUSG00000078570	ENSMUST00000137769	4	-1	124526917	124527717	1110065P20Rik	protein_coding
ENSMUSG00000028889	ENSMUST00000102628	4	1	124527923	124532486	Yrdc	protein_coding
ENSMUSG00000028889	ENSMUST00000030720	4	1	124528003	124532479	Yrdc	protein_coding
ENSMUSG00000028889	ENSMUST00000144851	4	1	124528595	124531722	Yrdc	protein_coding
ENSMUSG00000028889	ENSMUST00000173434	4	1	124529139	124531962	Yrdc	protein_coding
ENSMUSG00000042763	ENSMUST00000064444	4	-1	124532483	124539415	Maneal	protein_coding
ENSMUSG00000028876	ENSMUST00000059343	4	1	124558143	124564174	Epha10	protein_coding
ENSMUSG00000028876	ENSMUST00000149146	4	1	124563043	124595044	Epha10	protein_coding
ENSMUSG00000028876	ENSMUST00000151791	4	1	124576646	124579953	Epha10	protein_coding
ENSMUSG00000028873	ENSMUST00000084296	4	-1	124595709	124614161	Cdca8	protein_coding
ENSMUSG00000028873	ENSMUST00000097892	4	-1	124595709	124614161	Cdca8	protein_coding
ENSMUSG00000028873	ENSMUST00000030690	4	-1	124596355	124614117	Cdca8	protein_coding
ENSMUSG00000028873	ENSMUST00000135571	4	-1	124596800	124613651	Cdca8	protein_coding
ENSMUSG00000028873	ENSMUST00000125801	4	-1	124600868	124614025	Cdca8	protein_coding
ENSMUSG00000028873	ENSMUST00000147074	4	-1	124601048	124614086	Cdca8	protein_coding
ENSMUSG00000028873	ENSMUST00000165281	4	-1	124603930	124616555	Cdca8	protein_coding
ENSMUSG00000028871	ENSMUST00000030687	4	1	124663674	124686343	Rspo1	protein_coding
ENSMUSG00000028871	ENSMUST00000140698	4	1	124684724	124685769	Rspo1	protein_coding
ENSMUSG00000028869	ENSMUST00000106176	4	1	124693829	124714823	Gnl2	protein_coding
ENSMUSG00000028869	ENSMUST00000030684	4	1	124707236	124732620	Gnl2	protein_coding
ENSMUSG00000028869	ENSMUST00000136910	4	1	124707302	124718488	Gnl2	protein_coding
ENSMUSG00000028869	ENSMUST00000125078	4	1	124718202	124720164	Gnl2	protein_coding
ENSMUSG00000028869	ENSMUST00000147390	4	1	124720476	124723508	Gnl2	protein_coding
ENSMUSG00000028869	ENSMUST00000147550	4	1	124730395	124732624	Gnl2	protein_coding
ENSMUSG00000042707	ENSMUST00000036383	4	-1	124732582	124742947	Dnali1	protein_coding
ENSMUSG00000050213	ENSMUST00000052183	4	1	124743916	124751286	Snip1	protein_coding
ENSMUSG00000050213	ENSMUST00000145733	4	1	124743946	124748545	Snip1	protein_coding
ENSMUSG00000028863	ENSMUST00000154689	4	1	124762378	124790482	Meaf6	protein_coding
ENSMUSG00000028863	ENSMUST00000055213	4	1	124762395	124787133	Meaf6	protein_coding
ENSMUSG00000028863	ENSMUST00000106173	4	1	124762408	124786958	Meaf6	protein_coding
ENSMUSG00000028863	ENSMUST00000124154	4	1	124762409	124767404	Meaf6	protein_coding
ENSMUSG00000028863	ENSMUST00000106171	4	1	124762505	124786696	Meaf6	protein_coding
ENSMUSG00000028863	ENSMUST00000130317	4	1	124763432	124786701	Meaf6	protein_coding
ENSMUSG00000028863	ENSMUST00000152816	4	1	124767142	124780747	Meaf6	protein_coding
ENSMUSG00000028863	ENSMUST00000155212	4	1	124785220	124786672	Meaf6	protein_coding
ENSMUSG00000042677	ENSMUST00000036188	4	-1	124795667	124805084	Zc3h12a	protein_coding
ENSMUSG00000042677	ENSMUST00000131685	4	-1	124797338	124799764	Zc3h12a	protein_coding
ENSMUSG00000001985	ENSMUST00000030676	4	1	125167944	125391417	Grik3	protein_coding
ENSMUSG00000001985	ENSMUST00000170732	4	1	125336884	125391417	Grik3	protein_coding
ENSMUSG00000028859	ENSMUST00000106162	4	1	125701794	125721684	Csf3r	protein_coding
ENSMUSG00000028859	ENSMUST00000030673	4	1	125701903	125722219	Csf3r	protein_coding
ENSMUSG00000028859	ENSMUST00000153968	4	1	125701970	125709140	Csf3r	protein_coding
ENSMUSG00000028859	ENSMUST00000106163	4	1	125704536	125721366	Csf3r	protein_coding
ENSMUSG00000028859	ENSMUST00000140426	4	1	125715328	125721119	Csf3r	protein_coding
ENSMUSG00000028861	ENSMUST00000030675	4	1	125724169	125732776	Mrps15	protein_coding
ENSMUSG00000028861	ENSMUST00000138739	4	1	125724221	125729209	Mrps15	protein_coding
ENSMUSG00000028861	ENSMUST00000124614	4	1	125724478	125727727	Mrps15	protein_coding
ENSMUSG00000042616	ENSMUST00000035497	4	1	125735809	125769439	Oscp1	protein_coding
ENSMUSG00000042616	ENSMUST00000106156	4	1	125735848	125765908	Oscp1	protein_coding
ENSMUSG00000042616	ENSMUST00000143712	4	1	125742194	125765685	Oscp1	protein_coding
ENSMUSG00000042616	ENSMUST00000153138	4	1	125760172	125761667	Oscp1	protein_coding
ENSMUSG00000042616	ENSMUST00000129968	4	1	125764923	125765903	Oscp1	protein_coding
ENSMUSG00000050188	ENSMUST00000055575	4	1	125773867	125775828	Lsm10	protein_coding
ENSMUSG00000050188	ENSMUST00000151831	4	1	125773904	125775376	Lsm10	protein_coding
ENSMUSG00000042608	ENSMUST00000116286	4	1	125781201	125818272	Stk40	protein_coding
ENSMUSG00000042608	ENSMUST00000094761	4	1	125781216	125818273	Stk40	protein_coding
ENSMUSG00000042608	ENSMUST00000139524	4	1	125781245	125802355	Stk40	protein_coding
ENSMUSG00000042608	ENSMUST00000127092	4	1	125781279	125794942	Stk40	protein_coding
ENSMUSG00000042608	ENSMUST00000139188	4	1	125795516	125806212	Stk40	protein_coding
ENSMUSG00000042608	ENSMUST00000134369	4	1	125806063	125810042	Stk40	protein_coding
ENSMUSG00000050212	ENSMUST00000052876	4	1	125824988	125827118	Fam176b	protein_coding
ENSMUSG00000050212	ENSMUST00000106152	4	1	125825247	125827119	Fam176b	protein_coding
ENSMUSG00000050212	ENSMUST00000106150	4	1	125825776	125827109	Fam176b	protein_coding
ENSMUSG00000073758	ENSMUST00000094760	4	-1	125827846	125839870	1700029G01Rik	protein_coding
ENSMUSG00000073758	ENSMUST00000142891	4	-1	125827846	125839909	1700029G01Rik	protein_coding
ENSMUSG00000073758	ENSMUST00000097891	4	-1	125827846	125840735	1700029G01Rik	protein_coding
ENSMUSG00000073758	ENSMUST00000152402	4	-1	125827852	125839845	1700029G01Rik	protein_coding
ENSMUSG00000073758	ENSMUST00000141638	4	-1	125828801	125839900	1700029G01Rik	protein_coding
ENSMUSG00000043962	ENSMUST00000080919	4	-1	125841326	125880004	Thrap3	protein_coding
ENSMUSG00000043962	ENSMUST00000140390	4	-1	125841330	125845693	Thrap3	protein_coding
ENSMUSG00000043962	ENSMUST00000071924	4	-1	125841342	125879899	Thrap3	protein_coding
ENSMUSG00000043962	ENSMUST00000163459	4	-1	125842785	125852691	Thrap3	protein_coding
ENSMUSG00000043962	ENSMUST00000154702	4	-1	125842799	125844720	Thrap3	protein_coding
ENSMUSG00000043962	ENSMUST00000163176	4	-1	125844292	125850771	Thrap3	protein_coding
ENSMUSG00000043962	ENSMUST00000106142	4	-1	125850087	125879833	Thrap3	protein_coding
ENSMUSG00000043962	ENSMUST00000163306	4	-1	125852610	125855770	Thrap3	protein_coding
ENSMUSG00000043962	ENSMUST00000151728	4	-1	125856018	125879856	Thrap3	protein_coding
ENSMUSG00000043962	ENSMUST00000169855	4	-1	125856032	125857391	Thrap3	protein_coding
ENSMUSG00000043962	ENSMUST00000123008	4	-1	125857807	125871635	Thrap3	protein_coding
ENSMUSG00000043962	ENSMUST00000136157	4	-1	125858035	125878361	Thrap3	protein_coding
ENSMUSG00000043962	ENSMUST00000169403	4	-1	125858044	125879833	Thrap3	protein_coding
ENSMUSG00000043962	ENSMUST00000130477	4	-1	125863309	125879867	Thrap3	protein_coding
ENSMUSG00000043962	ENSMUST00000168568	4	-1	125863490	125879903	Thrap3	protein_coding
ENSMUSG00000043962	ENSMUST00000130334	4	-1	125863728	125879891	Thrap3	protein_coding
ENSMUSG00000043962	ENSMUST00000142125	4	-1	125863734	125879620	Thrap3	protein_coding
ENSMUSG00000043962	ENSMUST00000106141	4	-1	125863740	125879634	Thrap3	protein_coding
ENSMUSG00000043962	ENSMUST00000124327	4	-1	125871160	125879914	Thrap3	protein_coding
ENSMUSG00000028849	ENSMUST00000125981	4	-1	125909411	125917355	Mtap7d1	protein_coding
