ENSMUSG00000091539	ENSMUST00000165255	18	-1	3122455	3123465	Vmn1r238	protein_coding
ENSMUSG00000006050	ENSMUST00000173482	18	-1	36826900	36829940	Sra1	protein_coding
ENSMUSG00000006050	ENSMUST00000173202	18	-1	36826926	36829960	Sra1	protein_coding
ENSMUSG00000006050	ENSMUST00000006209	18	-1	36827083	36829939	Sra1	protein_coding
ENSMUSG00000006050	ENSMUST00000174125	18	-1	36829476	36829930	Sra1	protein_coding
ENSMUSG00000001379	ENSMUST00000001415	18	-1	36830814	36839020	Apbb3	protein_coding
ENSMUSG00000033272	ENSMUST00000050476	18	1	36839233	36843507	Slc35a4	protein_coding
ENSMUSG00000033272	ENSMUST00000170288	18	1	36839237	36841356	Slc35a4	protein_coding
ENSMUSG00000033272	ENSMUST00000168343	18	1	36839246	36840613	Slc35a4	protein_coding
ENSMUSG00000033272	ENSMUST00000036158	18	1	36839246	36843512	Slc35a4	protein_coding
ENSMUSG00000044719	ENSMUST00000115682	18	-1	36844577	36855579	E230025N22Rik	protein_coding
ENSMUSG00000044719	ENSMUST00000052890	18	-1	36844901	36855536	E230025N22Rik	protein_coding
ENSMUSG00000051439	ENSMUST00000061829	18	-1	36884728	36886390	Cd14	protein_coding
ENSMUSG00000006850	ENSMUST00000007046	18	1	36894722	36902045	Tmco6	protein_coding
ENSMUSG00000014294	ENSMUST00000014438	18	-1	36902020	36904202	Ndufa2	protein_coding
ENSMUSG00000024474	ENSMUST00000007042	18	1	36904310	36917293	Ik	protein_coding
ENSMUSG00000042660	ENSMUST00000049323	18	1	36919893	36923362	Wdr55	protein_coding
ENSMUSG00000044595	ENSMUST00000155827	18	-1	36923325	36925868	Dnd1	protein_coding
ENSMUSG00000044595	ENSMUST00000061522	18	-1	36923327	36925852	Dnd1	protein_coding
ENSMUSG00000044595	ENSMUST00000089458	18	-1	36923328	36925317	Dnd1	protein_coding
ENSMUSG00000044595	ENSMUST00000124038	18	-1	36923329	36925852	Dnd1	protein_coding
ENSMUSG00000001380	ENSMUST00000001416	18	-1	36926184	36942859	Hars	protein_coding
ENSMUSG00000019143	ENSMUST00000134122	18	1	36942662	36950272	Hars2	protein_coding
ENSMUSG00000019143	ENSMUST00000152954	18	1	36942662	36952216	Hars2	protein_coding
ENSMUSG00000019143	ENSMUST00000019287	18	1	36942885	36951348	Hars2	protein_coding
ENSMUSG00000019143	ENSMUST00000145876	18	1	36942923	36946112	Hars2	protein_coding
ENSMUSG00000019143	ENSMUST00000131952	18	1	36946668	36947916	Hars2	protein_coding
ENSMUSG00000019143	ENSMUST00000155842	18	1	36947474	36949813	Hars2	protein_coding
ENSMUSG00000019143	ENSMUST00000124204	18	1	36949667	36951107	Hars2	protein_coding
ENSMUSG00000001383	ENSMUST00000001419	18	1	36953577	36959314	Zmat2	protein_coding
ENSMUSG00000063514	ENSMUST00000077710	18	1	37080283	37081861	Gm6756	protein_coding
ENSMUSG00000007440	ENSMUST00000070797	18	1	37089939	37344910	Pcdha4	protein_coding
ENSMUSG00000007440	ENSMUST00000115662	18	1	37098972	37344910	Pcdha4	protein_coding
ENSMUSG00000007440	ENSMUST00000166274	18	1	37099869	37102056	Pcdha4	protein_coding
ENSMUSG00000091969	ENSMUST00000166050	18	1	37105801	37108685	Pcdha3	protein_coding
ENSMUSG00000007440	ENSMUST00000115661	18	1	37112420	37344910	Pcdha4	protein_coding
ENSMUSG00000007440	ENSMUST00000115659	18	1	37157534	37344910	Pcdha4	protein_coding
ENSMUSG00000007440	ENSMUST00000115658	18	1	37164974	37344910	Pcdha4	protein_coding
ENSMUSG00000073594	ENSMUST00000097612	18	-1	37168523	37180333	Gm10545	protein_coding
ENSMUSG00000007440	ENSMUST00000115657	18	1	37170512	37344910	Pcdha4	protein_coding
ENSMUSG00000007440	ENSMUST00000047614	18	1	37179884	37347311	Pcdha4	protein_coding
ENSMUSG00000007440	ENSMUST00000007584	18	1	37249790	37347311	Pcdha4	protein_coding
ENSMUSG00000007440	ENSMUST00000047479	18	1	37303623	37347311	Pcdha4	protein_coding
ENSMUSG00000051663	ENSMUST00000052366	18	1	37424652	37427108	Pcdhb1	protein_coding
ENSMUSG00000051599	ENSMUST00000056522	18	1	37454494	37457267	Pcdhb2	protein_coding
ENSMUSG00000045498	ENSMUST00000051754	18	1	37460453	37464239	Pcdhb3	protein_coding
ENSMUSG00000045689	ENSMUST00000056712	18	1	37467109	37470827	Pcdhb4	protein_coding
ENSMUSG00000063687	ENSMUST00000078271	18	1	37480035	37483567	Pcdhb5	protein_coding
ENSMUSG00000051678	ENSMUST00000061717	18	1	37493682	37496000	Pcdhb6	protein_coding
ENSMUSG00000051678	ENSMUST00000170333	18	1	37494069	37497087	Pcdhb6	protein_coding
ENSMUSG00000045062	ENSMUST00000053037	18	1	37501356	37504861	Pcdhb7	protein_coding
ENSMUSG00000045876	ENSMUST00000170549	18	1	37514726	37517264	Pcdhb8	protein_coding
ENSMUSG00000045876	ENSMUST00000051163	18	1	37514925	37517264	Pcdhb8	protein_coding
ENSMUSG00000051242	ENSMUST00000057228	18	1	37560509	37563563	Pcdhb9	protein_coding
ENSMUSG00000045657	ENSMUST00000051126	18	1	37571328	37574168	Pcdhb10	protein_coding
ENSMUSG00000051486	ENSMUST00000053073	18	1	37581072	37584686	Pcdhb11	protein_coding
ENSMUSG00000043458	ENSMUST00000055495	18	1	37595275	37598308	Pcdhb12	protein_coding
ENSMUSG00000047307	ENSMUST00000056915	18	1	37602171	37605863	Pcdhb13	protein_coding
ENSMUSG00000044043	ENSMUST00000052387	18	1	37607311	37610748	Pcdhb14	protein_coding
ENSMUSG00000047033	ENSMUST00000050034	18	1	37633200	37635994	Pcdhb15	protein_coding
ENSMUSG00000047910	ENSMUST00000051442	18	1	37637422	37642689	Pcdhb16	protein_coding
ENSMUSG00000046387	ENSMUST00000053856	18	1	37644675	37647943	Pcdhb17	protein_coding
ENSMUSG00000048347	ENSMUST00000055949	18	1	37649119	37654157	Pcdhb18	protein_coding
ENSMUSG00000048347	ENSMUST00000165498	18	1	37649183	37654159	Pcdhb18	protein_coding
ENSMUSG00000043313	ENSMUST00000059571	18	1	37656651	37663781	Pcdhb19	protein_coding
ENSMUSG00000044022	ENSMUST00000061405	18	1	37673306	37677967	Pcdhb21	protein_coding
ENSMUSG00000073591	ENSMUST00000097609	18	1	37678007	37681073	Pcdhb22	protein_coding
ENSMUSG00000073591	ENSMUST00000166181	18	1	37678013	37680793	Pcdhb22	protein_coding
ENSMUSG00000050304	ENSMUST00000058635	18	-1	37797032	37798377	Slc25a2	protein_coding
ENSMUSG00000051316	ENSMUST00000066272	18	-1	37800556	37803858	Taf7	protein_coding
ENSMUSG00000051316	ENSMUST00000165794	18	-1	37802220	37803166	Taf7	protein_coding
ENSMUSG00000073590	ENSMUST00000097608	18	1	37815561	37818391	3222401L13Rik	protein_coding
ENSMUSG00000023036	ENSMUST00000073447	18	1	37833989	38001524	Pcdhga9	protein_coding
ENSMUSG00000023036	ENSMUST00000066149	18	1	37885360	38001527	Pcdhga9	protein_coding
ENSMUSG00000023036	ENSMUST00000091935	18	1	37896590	38001499	Pcdhga9	protein_coding
ENSMUSG00000023036	ENSMUST00000003599	18	1	37901748	38001527	Pcdhga9	protein_coding
ENSMUSG00000023036	ENSMUST00000061279	18	1	37915427	38001524	Pcdhga9	protein_coding
ENSMUSG00000023036	ENSMUST00000044851	18	1	37925234	38001527	Pcdhga9	protein_coding
ENSMUSG00000023036	ENSMUST00000076807	18	1	37966064	38001527	Pcdhga9	protein_coding
ENSMUSG00000023036	ENSMUST00000066140	18	1	37974733	38001524	Pcdhga9	protein_coding
ENSMUSG00000023036	ENSMUST00000055935	18	1	37979200	38001527	Pcdhga9	protein_coding
ENSMUSG00000023036	ENSMUST00000091934	18	1	37979308	37999818	Pcdhga9	protein_coding
ENSMUSG00000024456	ENSMUST00000115634	18	-1	38003255	38095130	Diap1	protein_coding
ENSMUSG00000024456	ENSMUST00000164201	18	-1	38003257	38050781	Diap1	protein_coding
ENSMUSG00000024456	ENSMUST00000025337	18	-1	38003257	38095035	Diap1	protein_coding
ENSMUSG00000024456	ENSMUST00000115631	18	-1	38003257	38095077	Diap1	protein_coding
ENSMUSG00000024456	ENSMUST00000115629	18	-1	38003259	38066070	Diap1	protein_coding
ENSMUSG00000024456	ENSMUST00000080033	18	-1	38004478	38095065	Diap1	protein_coding
ENSMUSG00000024456	ENSMUST00000127346	18	-1	38004754	38013061	Diap1	protein_coding
ENSMUSG00000024456	ENSMUST00000124822	18	-1	38015139	38015798	Diap1	protein_coding
ENSMUSG00000024456	ENSMUST00000115630	18	-1	38048852	38095065	Diap1	protein_coding
ENSMUSG00000024456	ENSMUST00000129688	18	-1	38055811	38057596	Diap1	protein_coding
ENSMUSG00000024454	ENSMUST00000143660	18	-1	38095498	38105218	Hdac3	protein_coding
ENSMUSG00000024454	ENSMUST00000091933	18	-1	38096625	38114642	Hdac3	protein_coding
ENSMUSG00000024454	ENSMUST00000144471	18	-1	38096626	38103729	Hdac3	protein_coding
ENSMUSG00000024454	ENSMUST00000043498	18	-1	38096626	38114642	Hdac3	protein_coding
ENSMUSG00000024454	ENSMUST00000153945	18	-1	38096632	38114585	Hdac3	protein_coding
ENSMUSG00000044024	ENSMUST00000163128	18	1	38114733	38118199	Rell2	protein_coding
ENSMUSG00000044024	ENSMUST00000168056	18	1	38114793	38118199	Rell2	protein_coding
ENSMUSG00000044024	ENSMUST00000176902	18	1	38114793	38118774	Rell2	protein_coding
ENSMUSG00000044024	ENSMUST00000176104	18	1	38114801	38118199	Rell2	protein_coding
ENSMUSG00000044024	ENSMUST00000070709	18	1	38115213	38118833	Rell2	protein_coding
ENSMUSG00000044024	ENSMUST00000177058	18	1	38115217	38118825	Rell2	protein_coding
ENSMUSG00000044024	ENSMUST00000169360	18	1	38115242	38117332	Rell2	protein_coding
ENSMUSG00000044024	ENSMUST00000163591	18	1	38115243	38118199	Rell2	protein_coding
ENSMUSG00000044024	ENSMUST00000091932	18	1	38115278	38118817	Rell2	protein_coding
ENSMUSG00000044024	ENSMUST00000169498	18	1	38115358	38117974	Rell2	protein_coding
ENSMUSG00000044024	ENSMUST00000164499	18	1	38116347	38117693	Rell2	protein_coding
ENSMUSG00000044024	ENSMUST00000166531	18	1	38116388	38117823	Rell2	protein_coding
ENSMUSG00000038524	ENSMUST00000165643	18	-1	38117085	38120125	Fchsd1	protein_coding
ENSMUSG00000038524	ENSMUST00000043437	18	-1	38117088	38129428	Fchsd1	protein_coding
ENSMUSG00000038524	ENSMUST00000166727	18	-1	38122618	38123715	Fchsd1	protein_coding
ENSMUSG00000038524	ENSMUST00000166148	18	-1	38125312	38129423	Fchsd1	protein_coding
ENSMUSG00000038524	ENSMUST00000166973	18	-1	38125350	38127403	Fchsd1	protein_coding
ENSMUSG00000038524	ENSMUST00000168816	18	-1	38127272	38127706	Fchsd1	protein_coding
ENSMUSG00000038524	ENSMUST00000163131	18	-1	38127293	38129423	Fchsd1	protein_coding
ENSMUSG00000038524	ENSMUST00000168136	18	-1	38127294	38129411	Fchsd1	protein_coding
ENSMUSG00000038524	ENSMUST00000164222	18	-1	38127459	38129423	Fchsd1	protein_coding
ENSMUSG00000038524	ENSMUST00000171253	18	-1	38127487	38129182	Fchsd1	protein_coding
ENSMUSG00000024451	ENSMUST00000042944	18	-1	38132278	38157228	Arap3	protein_coding
ENSMUSG00000024451	ENSMUST00000115603	18	-1	38132583	38157228	Arap3	protein_coding
ENSMUSG00000024451	ENSMUST00000164724	18	-1	38142458	38157209	Arap3	protein_coding
ENSMUSG00000051375	ENSMUST00000160721	18	-1	38345569	38371707	Pcdh1	protein_coding
ENSMUSG00000051375	ENSMUST00000161701	18	-1	38348542	38362817	Pcdh1	protein_coding
ENSMUSG00000051375	ENSMUST00000057185	18	-1	38356348	38369416	Pcdh1	protein_coding
ENSMUSG00000051375	ENSMUST00000159405	18	-1	38356397	38371624	Pcdh1	protein_coding
ENSMUSG00000066475	ENSMUST00000085340	18	1	38404463	38405066	Gm10268	protein_coding
ENSMUSG00000024442	ENSMUST00000025314	18	1	38409903	38422283	0610009O20Rik	protein_coding
ENSMUSG00000024440	ENSMUST00000025311	18	-1	38426746	38444055	Pcdh12	protein_coding
ENSMUSG00000024440	ENSMUST00000166784	18	-1	38440729	38443724	Pcdh12	protein_coding
ENSMUSG00000060450	ENSMUST00000072376	18	1	38456289	38477501	Rnf14	protein_coding
ENSMUSG00000060450	ENSMUST00000170811	18	1	38456289	38477501	Rnf14	protein_coding
ENSMUSG00000060450	ENSMUST00000115589	18	1	38456365	38476842	Rnf14	protein_coding
ENSMUSG00000060450	ENSMUST00000171461	18	1	38456459	38477501	Rnf14	protein_coding
ENSMUSG00000052102	ENSMUST00000063814	18	-1	38487212	38498657	Gnpda1	protein_coding
ENSMUSG00000052102	ENSMUST00000153291	18	-1	38488337	38491724	Gnpda1	protein_coding
ENSMUSG00000052102	ENSMUST00000129062	18	-1	38492751	38494732	Gnpda1	protein_coding
ENSMUSG00000052102	ENSMUST00000139885	18	-1	38492843	38498563	Gnpda1	protein_coding
ENSMUSG00000024425	ENSMUST00000025293	18	1	38578629	38624053	Ndfip1	protein_coding
ENSMUSG00000024427	ENSMUST00000025295	18	-1	38745922	38760922	Spry4	protein_coding
ENSMUSG00000036452	ENSMUST00000145090	18	1	38761188	38805576	Arhgap26	protein_coding
ENSMUSG00000073576	ENSMUST00000097595	18	1	38761188	38805576	9630014M24Rik	protein_coding
ENSMUSG00000036452	ENSMUST00000127448	18	1	38761257	38948699	Arhgap26	protein_coding
ENSMUSG00000036452	ENSMUST00000149112	18	1	38786941	38802584	Arhgap26	protein_coding
ENSMUSG00000036452	ENSMUST00000134388	18	1	38836372	38935650	Arhgap26	protein_coding
ENSMUSG00000036452	ENSMUST00000148850	18	1	38836372	39270188	Arhgap26	protein_coding
ENSMUSG00000036585	ENSMUST00000040647	18	-1	38998327	39078425	Fgf1	protein_coding
ENSMUSG00000036585	ENSMUST00000131348	18	-1	38998329	39089058	Fgf1	protein_coding
ENSMUSG00000036585	ENSMUST00000115582	18	-1	38999831	39026401	Fgf1	protein_coding
ENSMUSG00000036585	ENSMUST00000117566	18	-1	39001561	39018402	Fgf1	protein_coding
ENSMUSG00000036585	ENSMUST00000139972	18	-1	39006738	39025786	Fgf1	protein_coding
ENSMUSG00000036585	ENSMUST00000147607	18	-1	39006779	39018515	Fgf1	protein_coding
ENSMUSG00000036585	ENSMUST00000134864	18	-1	39018222	39088811	Fgf1	protein_coding
ENSMUSG00000036452	ENSMUST00000115580	18	1	39052112	39130926	Arhgap26	protein_coding
ENSMUSG00000036452	ENSMUST00000156167	18	1	39115363	39130589	Arhgap26	protein_coding
ENSMUSG00000036452	ENSMUST00000115574	18	1	39152799	39259803	Arhgap26	protein_coding
ENSMUSG00000036452	ENSMUST00000097593	18	1	39152799	39535938	Arhgap26	protein_coding
ENSMUSG00000036452	ENSMUST00000077134	18	1	39152930	39534862	Arhgap26	protein_coding
ENSMUSG00000036452	ENSMUST00000155576	18	1	39153130	39530816	Arhgap26	protein_coding
ENSMUSG00000036452	ENSMUST00000123820	18	1	39258965	39286587	Arhgap26	protein_coding
ENSMUSG00000036452	ENSMUST00000154551	18	1	39387022	39532165	Arhgap26	protein_coding
ENSMUSG00000036452	ENSMUST00000137497	18	1	39446296	39535938	Arhgap26	protein_coding
ENSMUSG00000036452	ENSMUST00000148399	18	1	39451089	39467027	Arhgap26	protein_coding
ENSMUSG00000036452	ENSMUST00000141058	18	1	39456439	39520584	Arhgap26	protein_coding
ENSMUSG00000036452	ENSMUST00000151757	18	1	39456439	39530783	Arhgap26	protein_coding
ENSMUSG00000036452	ENSMUST00000133247	18	1	39522237	39526710	Arhgap26	protein_coding
ENSMUSG00000024431	ENSMUST00000115567	18	-1	39570199	39650328	Nr3c1	protein_coding
ENSMUSG00000024431	ENSMUST00000115569	18	-1	39570201	39646886	Nr3c1	protein_coding
ENSMUSG00000024431	ENSMUST00000115571	18	-1	39570201	39646899	Nr3c1	protein_coding
ENSMUSG00000024431	ENSMUST00000025300	18	-1	39571641	39649500	Nr3c1	protein_coding
ENSMUSG00000024431	ENSMUST00000097592	18	-1	39574136	39646886	Nr3c1	protein_coding
ENSMUSG00000024431	ENSMUST00000152853	18	-1	39584090	39649542	Nr3c1	protein_coding
ENSMUSG00000024431	ENSMUST00000124115	18	-1	39646498	39650955	Nr3c1	protein_coding
ENSMUSG00000024431	ENSMUST00000131885	18	-1	39646740	39648937	Nr3c1	protein_coding
ENSMUSG00000024431	ENSMUST00000150483	18	-1	39646814	39650953	Nr3c1	protein_coding
ENSMUSG00000051732	ENSMUST00000063219	18	1	39933151	39935736	Pabpc2	protein_coding
ENSMUSG00000024487	ENSMUST00000025364	18	-1	40364519	40379053	Yipf5	protein_coding
ENSMUSG00000071860	ENSMUST00000096572	18	1	40416616	40417338	2900055J20Rik	protein_coding
ENSMUSG00000051401	ENSMUST00000091927	18	1	40418015	40690757	Kctd16	protein_coding
ENSMUSG00000069391	ENSMUST00000091925	18	1	40885893	40886363	Rps19-ps13	protein_coding
ENSMUSG00000056671	ENSMUST00000070949	18	-1	42035350	42110848	Prelid2	protein_coding
ENSMUSG00000056671	ENSMUST00000172043	18	-1	42035350	42110848	Prelid2	protein_coding
ENSMUSG00000073574	ENSMUST00000097591	18	-1	42145855	42158703	Grxcr2	protein_coding
ENSMUSG00000057719	ENSMUST00000072008	18	1	42213321	42318614	Sh3rf2	protein_coding
ENSMUSG00000057719	ENSMUST00000074679	18	1	42213364	42318105	Sh3rf2	protein_coding
ENSMUSG00000057719	ENSMUST00000132681	18	1	42301551	42315780	Sh3rf2	protein_coding
ENSMUSG00000057719	ENSMUST00000128066	18	1	42301639	42312794	Sh3rf2	protein_coding
ENSMUSG00000034339	ENSMUST00000041389	18	1	42333006	42333317	Gm5689	protein_coding
ENSMUSG00000059455	ENSMUST00000081374	18	-1	42338329	42356363	Plac8l1	protein_coding
ENSMUSG00000024493	ENSMUST00000167795	18	-1	42362004	42421725	Lars	protein_coding
ENSMUSG00000024493	ENSMUST00000097590	18	-1	42362004	42421781	Lars	protein_coding
ENSMUSG00000072528	ENSMUST00000100595	18	1	42412040	42412489	Rps19-ps4	protein_coding
ENSMUSG00000024491	ENSMUST00000046972	18	1	42435007	42501196	Rbm27	protein_coding
ENSMUSG00000024491	ENSMUST00000091920	18	1	42435007	42501196	Rbm27	protein_coding
ENSMUSG00000024491	ENSMUST00000115550	18	1	42435007	42501196	Rbm27	protein_coding
ENSMUSG00000024497	ENSMUST00000025374	18	1	42554193	42556903	Pou4f3	protein_coding
ENSMUSG00000056849	ENSMUST00000080097	18	1	42600673	42601161	Gm16415	protein_coding
ENSMUSG00000024498	ENSMUST00000115545	18	1	42671141	42735439	Tcerg1	protein_coding
ENSMUSG00000024498	ENSMUST00000025375	18	1	42671164	42735205	Tcerg1	protein_coding
ENSMUSG00000024498	ENSMUST00000173642	18	1	42671177	42734498	Tcerg1	protein_coding
ENSMUSG00000042816	ENSMUST00000054738	18	-1	42737674	42739306	Gpr151	protein_coding
ENSMUSG00000024500	ENSMUST00000136118	18	-1	42797086	43059157	Ppp2r2b	protein_coding
ENSMUSG00000024500	ENSMUST00000117687	18	-1	42804923	43058948	Ppp2r2b	protein_coding
ENSMUSG00000024500	ENSMUST00000025377	18	-1	42804923	43219125	Ppp2r2b	protein_coding
ENSMUSG00000024500	ENSMUST00000120632	18	-1	42804948	43059297	Ppp2r2b	protein_coding
ENSMUSG00000024500	ENSMUST00000153737	18	-1	42897598	43097886	Ppp2r2b	protein_coding
ENSMUSG00000024500	ENSMUST00000155262	18	-1	42918122	43058469	Ppp2r2b	protein_coding
ENSMUSG00000048188	ENSMUST00000062242	18	1	43330759	43332247	Gm8181	protein_coding
ENSMUSG00000039954	ENSMUST00000045477	18	1	43367351	43477135	Stk32a	protein_coding
ENSMUSG00000039954	ENSMUST00000064055	18	1	43382141	43477135	Stk32a	protein_coding
ENSMUSG00000024501	ENSMUST00000121805	18	-1	43480633	43597940	Dpysl3	protein_coding
ENSMUSG00000024501	ENSMUST00000135547	18	-1	43482375	43483684	Dpysl3	protein_coding
ENSMUSG00000024501	ENSMUST00000118043	18	-1	43483881	43532926	Dpysl3	protein_coding
ENSMUSG00000024501	ENSMUST00000025379	18	-1	43483942	43553031	Dpysl3	protein_coding
ENSMUSG00000024501	ENSMUST00000124207	18	-1	43489345	43505618	Dpysl3	protein_coding
ENSMUSG00000024501	ENSMUST00000118071	18	-1	43493559	43505212	Dpysl3	protein_coding
ENSMUSG00000043424	ENSMUST00000057110	18	-1	43635074	43637450	Gm9781	protein_coding
ENSMUSG00000024502	ENSMUST00000082254	18	-1	43691062	43847427	Jakmip2	protein_coding
ENSMUSG00000024502	ENSMUST00000044523	18	-1	43697349	43716167	Jakmip2	protein_coding
ENSMUSG00000024503	ENSMUST00000025381	18	-1	43887723	43896891	Spink3	protein_coding
ENSMUSG00000038791	ENSMUST00000115525	18	1	43923979	43927047	Scgb3a2	protein_coding
ENSMUSG00000038791	ENSMUST00000043803	18	1	43923981	43927047	Scgb3a2	protein_coding
ENSMUSG00000071858	ENSMUST00000096570	18	-1	43936850	43952532	Gm94	protein_coding
ENSMUSG00000055561	ENSMUST00000069245	18	1	44122889	44182155	Spink5	protein_coding
ENSMUSG00000055561	ENSMUST00000164850	18	1	44122895	44163853	Spink5	protein_coding
ENSMUSG00000051050	ENSMUST00000060328	18	1	44187523	44191862	Spink14	protein_coding
ENSMUSG00000051050	ENSMUST00000162265	18	1	44188348	44191862	Spink14	protein_coding
ENSMUSG00000055095	ENSMUST00000068473	18	1	44231047	44243264	Spink6	protein_coding
ENSMUSG00000061144	ENSMUST00000081271	18	1	44264061	44268197	Spink12	protein_coding
ENSMUSG00000069385	ENSMUST00000091916	18	-1	44316058	44318957	Gm10267	protein_coding
ENSMUSG00000053729	ENSMUST00000066328	18	-1	44326012	44334727	Spinkl	protein_coding
ENSMUSG00000073573	ENSMUST00000097587	18	-1	44349699	44355831	Spink11	protein_coding
ENSMUSG00000073572	ENSMUST00000097586	18	1	44360918	44365672	Gm10542	protein_coding
ENSMUSG00000038071	ENSMUST00000042747	18	1	44429781	44437354	Npy6r	protein_coding
ENSMUSG00000024471	ENSMUST00000025349	18	1	44493728	44515378	Myot	protein_coding
ENSMUSG00000024471	ENSMUST00000115498	18	1	44493728	44515378	Myot	protein_coding
ENSMUSG00000024472	ENSMUST00000025350	18	1	44540154	44584623	Dcp2	protein_coding
ENSMUSG00000071856	ENSMUST00000164666	18	-1	44584715	44821920	Mcc	protein_coding
ENSMUSG00000071856	ENSMUST00000089874	18	-1	44584715	44971836	Mcc	protein_coding
ENSMUSG00000034653	ENSMUST00000037763	18	1	44988319	45049374	Ythdc2	protein_coding
ENSMUSG00000054477	ENSMUST00000066890	18	1	45428659	45845678	Kcnn2	protein_coding
ENSMUSG00000054477	ENSMUST00000167895	18	1	45719808	45835016	Kcnn2	protein_coding
ENSMUSG00000054477	ENSMUST00000169783	18	1	45719808	45845536	Kcnn2	protein_coding
ENSMUSG00000033949	ENSMUST00000167364	18	-1	46324956	46358472	Trim36	protein_coding
ENSMUSG00000033949	ENSMUST00000037011	18	-1	46324956	46372261	Trim36	protein_coding
ENSMUSG00000033993	ENSMUST00000037090	18	1	46358675	46359385	1700018A14Rik	protein_coding
ENSMUSG00000024477	ENSMUST00000025354	18	-1	46399603	46440504	Pggt1b	protein_coding
ENSMUSG00000071855	ENSMUST00000072835	18	-1	46441805	46471582	Ccdc112	protein_coding
ENSMUSG00000090893	ENSMUST00000172293	18	-1	46515047	46516621	Gm4840	protein_coding
ENSMUSG00000046487	ENSMUST00000061488	18	-1	46624588	46625470	Mospd4	protein_coding
ENSMUSG00000033319	ENSMUST00000036226	18	-1	46664260	46685625	Fem1c	protein_coding
ENSMUSG00000056130	ENSMUST00000070084	18	-1	46718809	46734187	Ticam2	protein_coding
ENSMUSG00000033184	ENSMUST00000036030	18	-1	46719889	46756968	Tmed7	protein_coding
ENSMUSG00000056130	ENSMUST00000149929	18	-1	46730867	46734187	Ticam2	protein_coding
ENSMUSG00000033184	ENSMUST00000143178	18	-1	46745593	46757170	Tmed7	protein_coding
ENSMUSG00000033184	ENSMUST00000151189	18	-1	46747686	46757189	Tmed7	protein_coding
ENSMUSG00000057561	ENSMUST00000078079	18	1	46757358	46769879	Eif1a	protein_coding
ENSMUSG00000057561	ENSMUST00000168382	18	1	46757362	46768825	Eif1a	protein_coding
ENSMUSG00000033022	ENSMUST00000035804	18	-1	46872859	46887996	Cdo1	protein_coding
ENSMUSG00000032905	ENSMUST00000035648	18	-1	46892071	46901233	Atg12	protein_coding
ENSMUSG00000024480	ENSMUST00000025357	18	1	46901571	46950480	Ap3s1	protein_coding
ENSMUSG00000024481	ENSMUST00000025358	18	1	47009693	47065100	4833403I15Rik	protein_coding
ENSMUSG00000073568	ENSMUST00000097580	18	1	47085636	47093876	Gm949	protein_coding
ENSMUSG00000042705	ENSMUST00000097579	18	1	47118515	47393938	Commd10	protein_coding
ENSMUSG00000042705	ENSMUST00000049388	18	1	47118516	47247646	Commd10	protein_coding
ENSMUSG00000019647	ENSMUST00000123228	18	-1	47395252	47440849	Sema6a	protein_coding
ENSMUSG00000019647	ENSMUST00000019791	18	-1	47404908	47528484	Sema6a	protein_coding
ENSMUSG00000019647	ENSMUST00000115449	18	-1	47404909	47528522	Sema6a	protein_coding
ENSMUSG00000019647	ENSMUST00000076043	18	-1	47407092	47528100	Sema6a	protein_coding
ENSMUSG00000019647	ENSMUST00000135790	18	-1	47407094	47528102	Sema6a	protein_coding
ENSMUSG00000019647	ENSMUST00000156422	18	-1	47408037	47493002	Sema6a	protein_coding
ENSMUSG00000019647	ENSMUST00000141224	18	-1	47435297	47528522	Sema6a	protein_coding
ENSMUSG00000019647	ENSMUST00000151382	18	-1	47435312	47528524	Sema6a	protein_coding
ENSMUSG00000019647	ENSMUST00000126684	18	-1	47451548	47492980	Sema6a	protein_coding
ENSMUSG00000019647	ENSMUST00000144223	18	-1	47463328	47527922	Sema6a	protein_coding
ENSMUSG00000059040	ENSMUST00000076155	18	1	48204989	48208032	Gm5506	protein_coding
ENSMUSG00000024505	ENSMUST00000163590	18	-1	49855799	49915255	Dtwd2	protein_coding
ENSMUSG00000024505	ENSMUST00000025383	18	-1	49856468	49915255	Dtwd2	protein_coding
ENSMUSG00000024505	ENSMUST00000139852	18	-1	49857127	49893760	Dtwd2	protein_coding
ENSMUSG00000037416	ENSMUST00000041772	18	1	49992667	50124739	Dmxl1	protein_coding
ENSMUSG00000062210	ENSMUST00000148989	18	1	50139081	50250476	Tnfaip8	protein_coding
ENSMUSG00000062210	ENSMUST00000151094	18	1	50139081	50251131	Tnfaip8	protein_coding
ENSMUSG00000062210	ENSMUST00000126883	18	1	50139145	50206493	Tnfaip8	protein_coding
ENSMUSG00000073567	ENSMUST00000087655	18	1	50139145	50210974	Tnfaip8	protein_coding
ENSMUSG00000062210	ENSMUST00000153545	18	1	50139189	50266827	Tnfaip8	protein_coding
ENSMUSG00000062210	ENSMUST00000126666	18	1	50179221	50250421	Tnfaip8	protein_coding
ENSMUSG00000062210	ENSMUST00000145726	18	1	50190672	50250505	Tnfaip8	protein_coding
ENSMUSG00000062210	ENSMUST00000124175	18	1	50190682	50206081	Tnfaip8	protein_coding
ENSMUSG00000062210	ENSMUST00000128377	18	1	50190683	50250340	Tnfaip8	protein_coding
ENSMUSG00000062210	ENSMUST00000155403	18	1	50211364	50213069	Tnfaip8	protein_coding
ENSMUSG00000062210	ENSMUST00000134348	18	1	50211372	50250011	Tnfaip8	protein_coding
